Player1,Player2,Player3,Player4,Player5,Player6,Player7,Player8,Projected Value,Actual Scored,Iteration,date,Overlap Limit
Kelly Olynyk,Andre Drummond,Pau Gasol,C.J. McCollum,Marcus Smart,Kemba Walker,Rudy Gay,Gordon Hayward,389.508,389.5,1,Nov112016,8
