Player1,Player2,Player3,Player4,Player5,Player6,Player7,Player8,Projected Value,Actual Scored,Iteration,date,Overlap Limit
Russell Westbrook,Kenneth Faried,Nemanja Bjelica,Damian Lillard,Serge Ibaka,Elfrid Payton,Evan Turner,Andrew Wiggins,433.258,433.25,1,Nov132016,8
