Player1,Player2,Player3,Player4,Player5,Player6,Player7,Player8,Projected Value,Actual Scored,Iteration,date,Overlap Limit
Jeff Teague,Nikola Vucevic,Jared Dudley,DeMar DeRozan,Zach LaVine,Jimmy Butler,Kyle Lowry,Otto Porter,439.508,439.5,1,Nov92016,8
