Player1,Player2,Player3,Player4,Player5,Player6,Player7,Player8,Projected Value,Actual Scored,Iteration,date,Overlap Limit,Num_Games
John Henson,Markieff Morris,Lou Williams,Wesley Matthews,Jamal Crawford,John Wall,Kyle Lowry,Nikola Jokic,278.588,249.5,40,Dec122016,3,7
Jusuf Nurkic,Lou Williams,Glenn Robinson III,Giannis Antetokounmpo,John Wall,Patrick Beverley,Trevor Booker,Clint Capela,277.018,248.75,44,Dec122016,4,7
Paul George,Nicolas Batum,Rondae Hollis-Jefferson,John Wall,Patrick Beverley,Matthew Dellavedova,Hassan Whiteside,Clint Capela,279.848,248.75,26,Dec122016,3,7
Cody Zeller,Harrison Barnes,DeMar DeRozan,Sean Kilpatrick,Glenn Robinson III,John Wall,Kyle Lowry,Deron Williams,277.378,248.25,20,Dec122016,4,7
Harrison Barnes,Jamal Crawford,Nicolas Batum,Kyle Lowry,Patrick Beverley,Darren Collison,Hassan Whiteside,Brook Lopez,276.758,247.75,30,Dec122016,5,7
Paul George,Luol Deng,Lou Williams,Eric Gordon,Rodney McGruder,John Wall,Marvin Williams,Hassan Whiteside,278.728,247.75,37,Dec122016,3,7
Jusuf Nurkic,Harrison Barnes,Wesley Matthews,Sean Kilpatrick,John Wall,Kyle Lowry,Darren Collison,Brook Lopez,277.188,247.25,32,Dec122016,4,7
Dwight Powell,Paul George,DeMar DeRozan,Nicolas Batum,Glenn Robinson III,John Wall,Deron Williams,Marvin Williams,276.478,246.75,37,Dec122016,6,7
Rudy Gay,DeMar DeRozan,Nicolas Batum,Kyle Lowry,Patrick Beverley,Matthew Dellavedova,Marcin Gortat,Nikola Jokic,279.828,246.25,27,Dec122016,3,7
Eric Gordon,Bojan Bogdanovic,Kyle Lowry,Patrick Beverley,Matthew Dellavedova,Patrick Patterson,DeMarcus Cousins,Hassan Whiteside,280.838,245.75,15,Dec122016,3,7
John Henson,DeMarre Carroll,DeMar DeRozan,Bojan Bogdanovic,Giannis Antetokounmpo,Kyle Lowry,Patrick Beverley,Brook Lopez,276.438,245.0,49,Dec122016,6,7
Jusuf Nurkic,Harrison Barnes,DeMar DeRozan,Eric Gordon,Glenn Robinson III,Giannis Antetokounmpo,Kyle Lowry,Patrick Beverley,276.538,243.5,17,Dec122016,6,7
Nicolas Batum,Jeremy Lamb,Giannis Antetokounmpo,John Wall,Deron Williams,Patrick Patterson,Marcin Gortat,Clint Capela,279.098,243.25,32,Dec122016,3,7
John Henson,Rudy Gay,Lou Williams,Bradley Beal,Giannis Antetokounmpo,Deron Williams,Patrick Beverley,Marvin Williams,276.568,243.25,9,Dec122016,6,7
John Henson,Jusuf Nurkic,Harrison Barnes,Eric Gordon,John Wall,Kyle Lowry,Blake Griffin,Marvin Williams,277.618,243.0,12,Dec122016,4,7
Rudy Gay,Bradley Beal,Rodney McGruder,Kyle Lowry,Deron Williams,Emmanuel Mudiay,Hassan Whiteside,Marcin Gortat,278.108,242.75,46,Dec122016,3,7
Jusuf Nurkic,Rudy Gay,Wesley Matthews,Eric Gordon,Nicolas Batum,Kyle Lowry,Ryan Anderson,Hassan Whiteside,276.918,242.0,3,Dec122016,5,7
Cody Zeller,Rudy Gay,Lou Williams,Kelly Oubre Jr.,John Wall,Deron Williams,Patrick Beverley,Hassan Whiteside,277.018,241.75,45,Dec122016,4,7
Cody Zeller,Markieff Morris,Wesley Matthews,Sean Kilpatrick,Bojan Bogdanovic,Kyle Lowry,Blake Griffin,Hassan Whiteside,276.948,241.75,48,Dec122016,4,7
Markieff Morris,Lou Williams,Bradley Beal,John Wall,Patrick Beverley,Matthew Dellavedova,Brook Lopez,Marcin Gortat,280.658,241.0,17,Dec122016,3,7
Markieff Morris,Nicolas Batum,Bojan Bogdanovic,Giannis Antetokounmpo,Darren Collison,Patrick Patterson,Hassan Whiteside,Brook Lopez,276.458,240.5,42,Dec122016,6,7
John Henson,Rudy Gay,Wesley Matthews,Sean Kilpatrick,Kyle Lowry,Goran Dragic,Matthew Dellavedova,Hassan Whiteside,276.488,240.0,33,Dec122016,6,7
Jusuf Nurkic,Markieff Morris,Wesley Matthews,Nicolas Batum,Giannis Antetokounmpo,Kyle Lowry,Patrick Beverley,Clint Capela,277.608,238.75,14,Dec122016,4,7
Sean Kilpatrick,Nicolas Batum,Giannis Antetokounmpo,Tyler Johnson,Matthew Dellavedova,Marvin Williams,Hassan Whiteside,Marcin Gortat,278.408,238.5,42,Dec122016,3,7
John Henson,DeMarre Carroll,Lou Williams,Glenn Robinson III,Giannis Antetokounmpo,Kyle Lowry,Matthew Dellavedova,Hassan Whiteside,276.778,236.75,26,Dec122016,5,7
John Henson,Harrison Barnes,Wesley Matthews,Eric Gordon,Nicolas Batum,Giannis Antetokounmpo,Kyle Lowry,Patrick Patterson,276.938,236.5,1,Dec122016,5,7
Jusuf Nurkic,Paul George,Bojan Bogdanovic,John Wall,Kyle Lowry,Emmanuel Mudiay,Trevor Booker,Marcin Gortat,277.308,236.5,23,Dec122016,4,7
Paul George,Eric Gordon,Omri Casspi,Giannis Antetokounmpo,Kyle Lowry,Matthew Dellavedova,Marcin Gortat,Clint Capela,276.638,236.0,46,Dec122016,5,7
Markieff Morris,Wesley Matthews,Rodney McGruder,Nicolas Batum,Kyle Lowry,Tyler Johnson,Hassan Whiteside,Brook Lopez,277.258,235.75,28,Dec122016,4,7
John Henson,Harrison Barnes,DeMar DeRozan,Glenn Robinson III,Giannis Antetokounmpo,Kyle Lowry,Patrick Beverley,Clint Capela,276.598,235.0,5,Dec122016,6,7
John Henson,DeMar DeRozan,Lou Williams,Bojan Bogdanovic,Kyle Lowry,Patrick Beverley,Blake Griffin,Ryan Anderson,276.548,233.75,14,Dec122016,6,7
Paul George,Sean Kilpatrick,Bojan Bogdanovic,John Wall,Kyle Lowry,Darren Collison,Ryan Anderson,Clint Capela,276.888,233.25,7,Dec122016,5,7
Harrison Barnes,Markieff Morris,Eric Gordon,Jamal Crawford,Giannis Antetokounmpo,Kyle Lowry,Patrick Beverley,Marcin Gortat,276.488,233.0,34,Dec122016,6,7
Lou Williams,Eric Gordon,Nicolas Batum,Kyle Lowry,Deron Williams,Marvin Williams,Brook Lopez,Marcin Gortat,281.478,232.75,12,Dec122016,3,7
Harrison Barnes,Eric Gordon,Sean Kilpatrick,Nicolas Batum,Kyle Lowry,Ryan Anderson,Hassan Whiteside,Clint Capela,276.568,232.25,12,Dec122016,6,7
Markieff Morris,DeMar DeRozan,Ed Davis,Rodney McGruder,John Wall,Kyle Lowry,Matthew Dellavedova,Hassan Whiteside,276.458,232.25,41,Dec122016,6,7
Paul George,Sean Kilpatrick,Kyle Lowry,Deron Williams,Matthew Dellavedova,Blake Griffin,Patrick Patterson,Marcin Gortat,277.098,231.75,38,Dec122016,4,7
John Henson,Lou Williams,Sean Kilpatrick,Glenn Robinson III,John Wall,Tyler Johnson,Blake Griffin,Marcin Gortat,278.068,231.75,47,Dec122016,3,7
Paul George,Markieff Morris,Rodney McGruder,Giannis Antetokounmpo,Patrick Beverley,Malcolm Brogdon,Hassan Whiteside,Marcin Gortat,276.498,231.5,30,Dec122016,6,7
Harrison Barnes,Lou Williams,Rodney McGruder,Bojan Bogdanovic,Patrick Beverley,Blake Griffin,Hassan Whiteside,Brook Lopez,277.188,231.0,34,Dec122016,4,7
Rudy Gay,Eric Gordon,Rodney McGruder,John Wall,Kyle Lowry,Patrick Beverley,Brook Lopez,Clint Capela,280.018,230.25,25,Dec122016,3,7
Rudy Gay,Lou Williams,Wesley Matthews,Glenn Robinson III,Giannis Antetokounmpo,Patrick Patterson,Brook Lopez,Marcin Gortat,276.518,229.25,22,Dec122016,6,7
John Henson,Rudy Gay,Sean Kilpatrick,Bojan Bogdanovic,Giannis Antetokounmpo,John Wall,Darren Collison,Clint Capela,276.628,225.5,2,Dec122016,6,7
Harrison Barnes,DeMar DeRozan,Bojan Bogdanovic,Rondae Hollis-Jefferson,John Wall,Kyle Lowry,Marcin Gortat,Clint Capela,277.308,224.25,24,Dec122016,4,7
Harrison Barnes,Rodney McGruder,Bojan Bogdanovic,Giannis Antetokounmpo,Kyle Lowry,Marvin Williams,Hassan Whiteside,Clint Capela,277.168,222.5,35,Dec122016,4,7
Rudy Gay,Harrison Barnes,Sean Kilpatrick,Nicolas Batum,John Wall,Malcolm Brogdon,Brook Lopez,Marcin Gortat,276.868,222.5,13,Dec122016,5,7
John Henson,Paul George,Sean Kilpatrick,Bojan Bogdanovic,Giannis Antetokounmpo,John Wall,Malcolm Brogdon,Clint Capela,276.478,219.75,36,Dec122016,6,7
Lou Williams,Sean Kilpatrick,Nicolas Batum,John Wall,Kyle Lowry,Patrick Beverley,Patrick Patterson,Greg Monroe,278.178,219.5,45,Dec122016,3,7
John Henson,Rudy Gay,Lou Williams,Rodney McGruder,Bojan Bogdanovic,Giannis Antetokounmpo,John Wall,Emmanuel Mudiay,276.818,219.0,19,Dec122016,5,7
