Player1,Player2,Player3,Player4,Player5,Player6,Player7,Player8,Projected Value,Actual Scored,Iteration,date,Overlap Limit,Num_Games
Dennis Schroder,Bradley Beal,Eric Gordon,Troy Daniels,Sergio Rodriguez,Robin Lopez,Kemba Walker,LeBron James,287.978,300.0,12,Dec52016,6,0
Russell Westbrook,Harrison Barnes,Tim Frazier,Sean Kilpatrick,Lou Williams,Buddy Hield,Joel Embiid,Andrew Bogut,288.648,299.5,37,Dec52016,4,0
Will Barton,Tim Frazier,Dwyane Wade,Joel Embiid,Ersan Ilyasova,Cory Joseph,C.J. McCollum,Anthony Davis,288.708,298.75,34,Dec52016,4,0
Evan Turner,Dwyane Wade,Sergio Rodriguez,Joel Embiid,Marcin Gortat,Ersan Ilyasova,C.J. McCollum,LeBron James,288.758,298.5,29,Dec52016,4,0
Russell Westbrook,Gordon Hayward,Dennis Schroder,Buddy Hield,Patrick Beverley,Brook Lopez,John Henson,Ersan Ilyasova,289.028,298.25,17,Dec52016,4,0
Bradley Beal,Eric Gordon,Buddy Hield,Greg Monroe,Trevor Booker,John Wall,LaMarcus Aldridge,LeBron James,288.008,298.0,7,Dec52016,6,0
Evan Turner,Dennis Schroder,Danilo Gallinari,Bradley Beal,Dwyane Wade,Brook Lopez,Andrew Bogut,LeBron James,290.188,298.0,38,Dec52016,3,0
Will Barton,Dennis Schroder,Rondae Hollis-Jefferson,Sergio Rodriguez,Joel Embiid,John Wall,Pascal Siakam,Anthony Davis,288.528,297.25,49,Dec52016,4,0
Bradley Beal,Troy Daniels,Buddy Hield,Brook Lopez,Cory Joseph,Kyle Lowry,Kevin Love,LeBron James,289.358,297.25,6,Dec52016,4,0
Evan Turner,Dwyane Wade,Buddy Hield,Patrick Beverley,Brook Lopez,Trevor Booker,Kyle Lowry,Anthony Davis,287.948,296.75,22,Dec52016,6,0
Tim Frazier,Bradley Beal,Troy Daniels,Buddy Hield,Marc Gasol,Joel Embiid,Trevor Booker,Kevin Durant,288.228,296.25,26,Dec52016,5,0
Jimmy Butler,Dennis Schroder,Bradley Beal,Troy Daniels,Patrick Beverley,Cory Joseph,LaMarcus Aldridge,LeBron James,287.878,295.25,41,Dec52016,6,0
Russell Westbrook,Gordon Hayward,Dwyane Wade,Sean Kilpatrick,Buddy Hield,Robin Lopez,John Henson,Patrick Patterson,288.238,294.75,22,Dec52016,5,0
Russell Westbrook,Will Barton,Gordon Hayward,Dwyane Wade,Buddy Hield,Patty Mills,John Henson,Trevor Booker,288.298,294.75,17,Dec52016,5,0
Dennis Schroder,Danilo Gallinari,Dwyane Wade,Nik Stauskas,Buddy Hield,Clint Capela,Kyle Lowry,Anthony Davis,288.578,294.5,45,Dec52016,4,0
Russell Westbrook,Evan Turner,Dennis Schroder,Sean Kilpatrick,Troy Daniels,Pau Gasol,Cory Joseph,Kevin Love,288.568,294.5,46,Dec52016,4,0
Russell Westbrook,Thabo Sefolosha,Eric Gordon,Wesley Matthews,Troy Daniels,Joel Embiid,Brook Lopez,JaMychal Green,287.958,294.25,16,Dec52016,6,0
Russell Westbrook,Bradley Beal,Troy Daniels,Buddy Hield,Marcin Gortat,Greg Monroe,Jerian Grant,LeBron James,288.628,294.25,41,Dec52016,4,0
Gordon Hayward,Dwyane Wade,Sergio Rodriguez,Buddy Hield,Marcin Gortat,Cory Joseph,Kyle Lowry,LeBron James,287.948,294.25,20,Dec52016,6,0
Harrison Barnes,Jimmy Butler,Dennis Schroder,Sean Kilpatrick,Sergio Rodriguez,Buddy Hield,Andrew Bogut,Anthony Davis,287.958,293.75,15,Dec52016,6,0
Gordon Hayward,Bradley Beal,Troy Daniels,Sergio Rodriguez,Buddy Hield,John Wall,Kemba Walker,LaMarcus Aldridge,288.118,293.75,41,Dec52016,5,0
Will Barton,Dennis Schroder,Dwyane Wade,Joel Embiid,Trevor Booker,Kenneth Faried,Tim Hardaway Jr.,Anthony Davis,287.848,293.0,47,Dec52016,6,0
Will Barton,Gordon Hayward,Danilo Gallinari,Nik Stauskas,Buddy Hield,John Henson,John Wall,Anthony Davis,287.908,293.0,33,Dec52016,6,0
Russell Westbrook,Evan Turner,Gordon Hayward,Dwyane Wade,Buddy Hield,Rudy Gobert,Patty Mills,Ersan Ilyasova,287.888,292.75,38,Dec52016,6,0
Evan Turner,Gordon Hayward,Tim Frazier,Dwyane Wade,Buddy Hield,Pau Gasol,Kevin Love,LeBron James,289.068,292.75,14,Dec52016,4,0
Jimmy Butler,Dennis Schroder,Danilo Gallinari,Tim Frazier,Eric Gordon,Buddy Hield,Pau Gasol,Anthony Davis,288.978,292.5,18,Dec52016,4,0
Jimmy Butler,Gordon Hayward,Dennis Schroder,Dwyane Wade,Buddy Hield,Andrew Bogut,Trevor Booker,Kevin Love,288.308,292.25,13,Dec52016,5,0
Gordon Hayward,Sean Kilpatrick,Wesley Matthews,Buddy Hield,Joel Embiid,Brook Lopez,Trevor Booker,John Wall,292.588,291.0,18,Dec52016,3,0
Jimmy Butler,Troy Daniels,Sergio Rodriguez,Joel Embiid,Robin Lopez,Cory Joseph,C.J. McCollum,LeBron James,288.128,290.75,38,Dec52016,5,0
Evan Turner,Dwyane Wade,Sean Kilpatrick,Sergio Rodriguez,John Henson,Jerian Grant,John Wall,Anthony Davis,288.828,290.5,24,Dec52016,4,0
Russell Westbrook,Gordon Hayward,Thabo Sefolosha,Bradley Beal,Eric Gordon,Buddy Hield,Greg Monroe,LaMarcus Aldridge,287.988,290.25,11,Dec52016,6,0
Russell Westbrook,Michael Beasley,Gordon Hayward,Dwyane Wade,Eric Gordon,Buddy Hield,Rudy Gobert,John Henson,287.868,290.25,43,Dec52016,6,0
Dennis Schroder,Thabo Sefolosha,Sean Kilpatrick,Eric Gordon,Buddy Hield,Marcin Gortat,John Wall,Anthony Davis,288.748,290.0,31,Dec52016,4,0
Russell Westbrook,Jimmy Butler,Troy Daniels,Nik Stauskas,Sergio Rodriguez,Joel Embiid,John Henson,Patrick Patterson,289.078,289.75,12,Dec52016,4,0
Gordon Hayward,Dennis Schroder,Bradley Beal,Dwyane Wade,Wesley Matthews,Marcin Gortat,Kemba Walker,Dwight Powell,288.918,289.25,21,Dec52016,4,0
Russell Westbrook,Maurice Harkless,Dwyane Wade,Sergio Rodriguez,Joel Embiid,John Henson,Ersan Ilyasova,Matthew Dellavedova,288.438,289.0,4,Dec52016,5,0
Bradley Beal,Buddy Hield,Rudy Gobert,Greg Monroe,John Wall,Cory Joseph,Kyrie Irving,LeBron James,288.058,288.75,48,Dec52016,5,0
Evan Turner,Dennis Schroder,Dwyane Wade,Troy Daniels,Patrick Beverley,Clint Capela,Kemba Walker,Anthony Davis,288.298,288.5,18,Dec52016,5,0
Jimmy Butler,Evan Turner,Dennis Schroder,Troy Daniels,Joel Embiid,Marcin Gortat,Trevor Booker,Kyle Lowry,289.878,288.0,46,Dec52016,3,0
Evan Turner,Gordon Hayward,Dwyane Wade,Wesley Matthews,Sergio Rodriguez,Robin Lopez,Ryan Anderson,Anthony Davis,288.838,288.0,23,Dec52016,4,0
Russell Westbrook,Evan Turner,Rondae Hollis-Jefferson,Dwyane Wade,Buddy Hield,Patrick Beverley,Robin Lopez,LeBron James,288.048,287.75,50,Dec52016,5,0
Evan Turner,Tim Frazier,Dwyane Wade,Eric Gordon,Greg Monroe,Cory Joseph,Anthony Davis,LeBron James,288.628,287.75,40,Dec52016,4,0
Jimmy Butler,Dennis Schroder,Bradley Beal,Wesley Matthews,Sergio Rodriguez,Joel Embiid,Brook Lopez,Ryan Anderson,293.718,287.5,10,Dec52016,3,0
Giannis Antetokounmpo,Will Barton,Gordon Hayward,Dwyane Wade,Wesley Matthews,Joel Embiid,John Henson,Patrick Patterson,288.218,287.0,27,Dec52016,5,0
Jimmy Butler,Dennis Schroder,Nik Stauskas,Buddy Hield,Patrick Beverley,Greg Monroe,John Wall,Anthony Davis,289.038,286.5,16,Dec52016,4,0
Jimmy Butler,Will Barton,Eric Gordon,Sergio Rodriguez,Patrick Beverley,Joel Embiid,Cory Joseph,Anthony Davis,288.938,286.0,20,Dec52016,4,0
Bradley Beal,Dwyane Wade,Wesley Matthews,Joel Embiid,Pau Gasol,Trevor Booker,Cory Joseph,LeBron James,295.168,285.5,6,Dec52016,3,0
Russell Westbrook,Dario Saric,Will Barton,Dennis Schroder,Eric Gordon,Joel Embiid,John Henson,Ryan Anderson,289.898,285.25,45,Dec52016,3,0
Russell Westbrook,Evan Turner,Bradley Beal,Patrick Beverley,Joel Embiid,Greg Monroe,Trevor Booker,Ersan Ilyasova,289.708,285.25,50,Dec52016,3,0
Will Barton,Dennis Schroder,Wesley Matthews,Buddy Hield,Joel Embiid,Kyle Lowry,Kemba Walker,Kevin Love,291.418,285.25,27,Dec52016,3,0
Dennis Schroder,Danilo Gallinari,Bradley Beal,Buddy Hield,Clint Capela,John Wall,Kemba Walker,LaMarcus Aldridge,288.308,285.0,12,Dec52016,5,0
Tim Frazier,Bradley Beal,Wesley Matthews,Troy Daniels,Joel Embiid,Rudy Gobert,Ersan Ilyasova,Kevin Durant,287.908,285.0,30,Dec52016,6,0
Russell Westbrook,Thabo Sefolosha,Dwyane Wade,Nik Stauskas,Buddy Hield,John Henson,Kemba Walker,Kevin Love,288.308,284.75,11,Dec52016,5,0
Giannis Antetokounmpo,Evan Turner,Dwyane Wade,Sergio Rodriguez,Buddy Hield,Patrick Beverley,Marcin Gortat,Anthony Davis,288.018,284.75,4,Dec52016,6,0
Dario Saric,Dennis Schroder,Sean Kilpatrick,Troy Daniels,Nik Stauskas,Joel Embiid,Kemba Walker,Anthony Davis,289.428,284.75,4,Dec52016,4,0
Maurice Harkless,Tim Frazier,Bradley Beal,Lou Williams,Buddy Hield,Joel Embiid,Brook Lopez,Kevin Durant,287.848,284.5,46,Dec52016,6,0
Harrison Barnes,Dennis Schroder,Dwyane Wade,Nik Stauskas,Patrick Beverley,Joel Embiid,Ryan Anderson,Anthony Davis,289.598,284.5,2,Dec52016,4,0
Evan Turner,Dennis Schroder,Maurice Harkless,Dwyane Wade,Sean Kilpatrick,Marcin Gortat,Ryan Anderson,Anthony Davis,287.848,284.25,48,Dec52016,6,0
Russell Westbrook,Dennis Schroder,Maurice Harkless,Nik Stauskas,Buddy Hield,Joel Embiid,Trevor Booker,LaMarcus Aldridge,291.348,284.25,28,Dec52016,3,0
Gordon Hayward,Bradley Beal,Dwyane Wade,Buddy Hield,Robin Lopez,Patty Mills,LaMarcus Aldridge,LeBron James,288.808,284.0,26,Dec52016,4,0
Russell Westbrook,Evan Turner,Dennis Schroder,Tim Frazier,Dwyane Wade,Wesley Matthews,Joel Embiid,Pascal Siakam,296.248,284.0,4,Dec52016,3,0
Evan Turner,Dennis Schroder,Bradley Beal,Wesley Matthews,John Henson,Trevor Booker,John Wall,Kevin Love,291.548,283.75,25,Dec52016,3,0
Russell Westbrook,Thabo Sefolosha,Bradley Beal,Buddy Hield,Robin Lopez,Trevor Booker,John Wall,Cory Joseph,288.758,283.75,30,Dec52016,4,0
Wilson Chandler,Dennis Schroder,Dwyane Wade,Sean Kilpatrick,Buddy Hield,Pascal Siakam,Anthony Davis,Kevin Love,287.918,283.75,28,Dec52016,6,0
Dennis Schroder,Danilo Gallinari,Maurice Harkless,Bradley Beal,Wesley Matthews,Nik Stauskas,Marcin Gortat,Anthony Davis,288.068,283.75,44,Dec52016,5,0
Evan Turner,Dennis Schroder,Danilo Gallinari,Joel Embiid,Rudy Gobert,Ryan Anderson,John Wall,C.J. McCollum,288.278,283.5,20,Dec52016,5,0
Evan Turner,Tim Frazier,Bradley Beal,Troy Daniels,Joel Embiid,Brook Lopez,John Wall,Otto Porter,289.068,282.75,13,Dec52016,4,0
Bradley Beal,Sean Kilpatrick,Sergio Rodriguez,Buddy Hield,Clint Capela,Ryan Anderson,John Wall,LeBron James,288.638,282.0,38,Dec52016,4,0
Dennis Schroder,Thabo Sefolosha,Bradley Beal,Eric Gordon,Wesley Matthews,Greg Monroe,Kemba Walker,Anthony Davis,289.098,282.0,10,Dec52016,4,0
Giannis Antetokounmpo,Maurice Harkless,Tim Frazier,Dwyane Wade,Sean Kilpatrick,Joel Embiid,John Henson,Trevor Booker,287.868,282.0,42,Dec52016,6,0
Tim Frazier,Wesley Matthews,Nik Stauskas,Sergio Rodriguez,Buddy Hield,Joel Embiid,Anthony Davis,LeBron James,295.178,281.75,5,Dec52016,3,0
Russell Westbrook,Jimmy Butler,Dennis Schroder,Sean Kilpatrick,Buddy Hield,Marcin Gortat,John Henson,Pascal Siakam,288.798,281.25,28,Dec52016,4,0
Russell Westbrook,Evan Turner,Eric Gordon,Sergio Rodriguez,Buddy Hield,Joel Embiid,John Wall,Dwight Powell,293.768,281.0,9,Dec52016,3,0
Russell Westbrook,Thabo Sefolosha,Sean Kilpatrick,Wesley Matthews,Buddy Hield,Patty Mills,Greg Monroe,Anthony Davis,288.068,281.0,45,Dec52016,5,0
Jimmy Butler,Evan Turner,Tim Frazier,Buddy Hield,Brook Lopez,John Wall,Cory Joseph,LeBron James,288.708,281.0,33,Dec52016,4,0
Evan Turner,Maurice Harkless,Sean Kilpatrick,Buddy Hield,Joel Embiid,Rudy Gobert,Kyle Lowry,LeBron James,290.538,281.0,34,Dec52016,3,0
Harrison Barnes,Jimmy Butler,Tim Frazier,Bradley Beal,Dwyane Wade,Joel Embiid,Robin Lopez,Patty Mills,288.698,280.25,35,Dec52016,4,0
Dario Saric,Jimmy Butler,Troy Daniels,Buddy Hield,Patrick Beverley,Joel Embiid,Anthony Davis,Kyrie Irving,288.238,279.75,25,Dec52016,5,0
Russell Westbrook,Jimmy Butler,Dwyane Wade,Buddy Hield,Joel Embiid,Greg Monroe,Ryan Anderson,Cory Joseph,294.908,278.75,7,Dec52016,3,0
Evan Turner,Gordon Hayward,Wesley Matthews,Troy Daniels,Joel Embiid,Greg Monroe,Kemba Walker,LeBron James,290.558,277.75,33,Dec52016,3,0
Bradley Beal,Sean Kilpatrick,Sergio Rodriguez,Buddy Hield,Marc Gasol,Joel Embiid,Patty Mills,Kevin Durant,287.908,277.0,31,Dec52016,6,0
Wilson Chandler,Dennis Schroder,Bradley Beal,Dwyane Wade,Rudy Gobert,Ryan Anderson,John Wall,Cory Joseph,288.178,277.0,34,Dec52016,5,0
Russell Westbrook,Andre Iguodala,Tim Frazier,Buddy Hield,Joel Embiid,Brook Lopez,Ersan Ilyasova,Kemba Walker,288.098,276.5,42,Dec52016,5,0
Giannis Antetokounmpo,Jimmy Butler,Danilo Gallinari,Dwyane Wade,Eric Gordon,Joel Embiid,John Henson,Pascal Siakam,288.128,276.0,37,Dec52016,5,0
Giannis Antetokounmpo,DeMarre Carroll,Bradley Beal,Dwyane Wade,Buddy Hield,Joel Embiid,Ersan Ilyasova,Kevin Love,289.738,275.75,49,Dec52016,3,0
Russell Westbrook,Rondae Hollis-Jefferson,Dwyane Wade,Sean Kilpatrick,Nik Stauskas,Joel Embiid,John Henson,JaMychal Green,289.038,275.25,15,Dec52016,4,0
Russell Westbrook,Gordon Hayward,Troy Daniels,Buddy Hield,Joel Embiid,Pau Gasol,Pascal Siakam,C.J. McCollum,290.068,275.0,40,Dec52016,3,0
Russell Westbrook,Evan Turner,Tim Frazier,Troy Daniels,Buddy Hield,John Henson,Ryan Anderson,Anthony Davis,292.888,274.75,12,Dec52016,3,0
Jimmy Butler,Dennis Schroder,Danilo Gallinari,Nik Stauskas,Joel Embiid,Clint Capela,Cory Joseph,LeBron James,288.628,274.75,39,Dec52016,4,0
Wilson Chandler,Dennis Schroder,Bradley Beal,Wesley Matthews,Troy Daniels,Patrick Beverley,Pau Gasol,Anthony Davis,288.548,274.5,47,Dec52016,4,0
Jimmy Butler,Dennis Schroder,Dwyane Wade,Wesley Matthews,Patty Mills,John Henson,Cory Joseph,Anthony Davis,292.648,273.25,15,Dec52016,3,0
Evan Turner,Wesley Matthews,Buddy Hield,Pau Gasol,Ersan Ilyasova,John Wall,Kemba Walker,Anthony Davis,289.828,273.25,47,Dec52016,3,0
Rondae Hollis-Jefferson,Tim Frazier,Bradley Beal,Dwyane Wade,Buddy Hield,Andrew Bogut,John Wall,Anthony Davis,291.808,272.75,22,Dec52016,3,0
Dennis Schroder,Bradley Beal,Dwyane Wade,Patrick Beverley,Joel Embiid,Robin Lopez,Tim Hardaway Jr.,Kevin Durant,288.478,272.5,1,Dec52016,5,0
Russell Westbrook,Evan Turner,Bradley Beal,Sergio Rodriguez,John Henson,Cory Joseph,Pascal Siakam,LeBron James,291.498,272.0,26,Dec52016,3,0
Jimmy Butler,Dennis Schroder,Eric Gordon,Nik Stauskas,Joel Embiid,Jerian Grant,Ersan Ilyasova,Anthony Davis,287.948,271.75,21,Dec52016,6,0
Harrison Barnes,Bradley Beal,Nik Stauskas,Buddy Hield,Joel Embiid,Marcin Gortat,John Wall,Kyle Lowry,291.258,271.5,30,Dec52016,3,0
Russell Westbrook,Jae Crowder,Bradley Beal,Troy Daniels,Buddy Hield,Cory Joseph,Kemba Walker,LaMarcus Aldridge,288.438,271.5,5,Dec52016,5,0
Russell Westbrook,Gordon Hayward,Wesley Matthews,Nik Stauskas,Joel Embiid,Robin Lopez,Ersan Ilyasova,Cory Joseph,289.928,271.25,43,Dec52016,3,0
Russell Westbrook,Evan Turner,Dwyane Wade,Buddy Hield,Marcin Gortat,Andrew Bogut,Trevor Booker,Kemba Walker,289.388,271.0,5,Dec52016,4,0
Gordon Hayward,Tim Frazier,Bradley Beal,Sean Kilpatrick,Wesley Matthews,John Henson,Pascal Siakam,Anthony Davis,290.128,270.75,39,Dec52016,3,0
Giannis Antetokounmpo,Harrison Barnes,Jimmy Butler,Maurice Harkless,Wesley Matthews,Buddy Hield,Joel Embiid,Pau Gasol,287.898,270.25,35,Dec52016,6,0
Gordon Hayward,Bradley Beal,Dwyane Wade,Troy Daniels,Marcin Gortat,John Henson,Cory Joseph,Kevin Durant,288.238,269.75,23,Dec52016,5,0
Dennis Schroder,Bradley Beal,Dwyane Wade,Nik Stauskas,Joel Embiid,Clint Capela,Kyrie Irving,Otto Porter,288.858,269.5,22,Dec52016,4,0
Russell Westbrook,Jimmy Butler,Evan Turner,Dennis Schroder,Buddy Hield,Patrick Beverley,Robin Lopez,Taj Gibson,287.968,269.25,14,Dec52016,6,0
Maurice Harkless,Bradley Beal,Wesley Matthews,Buddy Hield,Robin Lopez,John Wall,Taj Gibson,LeBron James,288.398,269.0,7,Dec52016,5,0
Harrison Barnes,Tim Frazier,Eric Gordon,Wesley Matthews,Joel Embiid,John Henson,John Wall,Kemba Walker,289.928,269.0,44,Dec52016,3,0
Jae Crowder,Bradley Beal,Eric Gordon,Sergio Rodriguez,Buddy Hield,John Henson,Kyle Lowry,Anthony Davis,290.048,268.75,41,Dec52016,3,0
Dario Saric,Jimmy Butler,Bradley Beal,Sean Kilpatrick,Joel Embiid,John Henson,John Wall,Cory Joseph,292.548,268.25,19,Dec52016,3,0
Russell Westbrook,Thabo Sefolosha,Bradley Beal,Dwyane Wade,Wesley Matthews,Clint Capela,Andrew Bogut,Ryan Anderson,287.958,268.0,17,Dec52016,6,0
Russell Westbrook,Thabo Sefolosha,Troy Daniels,Joel Embiid,John Henson,Cory Joseph,Kemba Walker,Otto Porter,288.208,268.0,30,Dec52016,5,0
Giannis Antetokounmpo,Evan Turner,Tim Frazier,Bradley Beal,Buddy Hield,Marcin Gortat,Robin Lopez,LeBron James,288.018,267.75,3,Dec52016,6,0
Dennis Schroder,Maurice Harkless,Bradley Beal,Troy Daniels,John Henson,Kemba Walker,Matthew Dellavedova,Anthony Davis,288.238,267.75,24,Dec52016,5,0
Tim Frazier,Dwyane Wade,Eric Gordon,Joel Embiid,Brook Lopez,Kenneth Faried,Ryan Anderson,LeBron James,288.218,267.75,28,Dec52016,5,0
Russell Westbrook,Will Barton,Evan Turner,Sean Kilpatrick,Joel Embiid,Brook Lopez,Kenneth Faried,Cory Joseph,289.098,267.75,11,Dec52016,4,0
Maurice Harkless,Wesley Matthews,Troy Daniels,Joel Embiid,Ryan Anderson,John Wall,Cory Joseph,Anthony Davis,292.078,267.25,21,Dec52016,3,0
Russell Westbrook,Evan Turner,Rondae Hollis-Jefferson,Bradley Beal,Buddy Hield,Robin Lopez,Kemba Walker,LaMarcus Aldridge,288.058,267.0,49,Dec52016,5,0
Wilson Chandler,Tim Frazier,Bradley Beal,Wesley Matthews,Troy Daniels,Joel Embiid,Kyle Lowry,LaMarcus Aldridge,287.918,266.75,25,Dec52016,6,0
Russell Westbrook,Evan Turner,Dennis Schroder,Bradley Beal,Nik Stauskas,Marcin Gortat,Robin Lopez,Ryan Anderson,288.148,266.0,36,Dec52016,5,0
Giannis Antetokounmpo,Evan Turner,Dwyane Wade,Nik Stauskas,Joel Embiid,John Wall,Cory Joseph,LaMarcus Aldridge,290.748,266.0,32,Dec52016,3,0
Jimmy Butler,Dennis Schroder,Eric Gordon,Buddy Hield,Joel Embiid,Robin Lopez,Ersan Ilyasova,Kevin Durant,288.028,266.0,1,Dec52016,6,0
Dwyane Wade,Sergio Rodriguez,Buddy Hield,Joel Embiid,Andrew Bogut,Trevor Booker,Kyle Lowry,Kevin Durant,288.598,265.75,42,Dec52016,4,0
Giannis Antetokounmpo,Danilo Gallinari,Eric Gordon,Buddy Hield,Joel Embiid,Pau Gasol,Ryan Anderson,LeBron James,288.518,265.75,50,Dec52016,4,0
Dennis Schroder,Rondae Hollis-Jefferson,Eric Gordon,Wesley Matthews,Patrick Beverley,Joel Embiid,C.J. McCollum,Anthony Davis,289.468,265.75,3,Dec52016,4,0
Russell Westbrook,Dennis Schroder,Eric Gordon,Wesley Matthews,Buddy Hield,Andrew Bogut,Cory Joseph,LeBron James,292.678,265.75,14,Dec52016,3,0
Giannis Antetokounmpo,Tim Frazier,Bradley Beal,Buddy Hield,Brook Lopez,Patty Mills,John Henson,LeBron James,288.398,264.75,8,Dec52016,5,0
Jimmy Butler,Gordon Hayward,Bradley Beal,Buddy Hield,Patrick Beverley,Pau Gasol,Ryan Anderson,John Wall,287.928,264.5,24,Dec52016,6,0
Sean Kilpatrick,Buddy Hield,Patrick Beverley,John Henson,Cory Joseph,Kemba Walker,Anthony Davis,LeBron James,289.788,264.5,48,Dec52016,3,0
Dennis Schroder,Tim Frazier,Bradley Beal,Buddy Hield,Brook Lopez,John Henson,Kyrie Irving,Kevin Durant,287.908,264.25,32,Dec52016,6,0
Russell Westbrook,Evan Turner,Wesley Matthews,Buddy Hield,Marcin Gortat,Patty Mills,Kyle Lowry,LaMarcus Aldridge,287.918,263.75,29,Dec52016,6,0
Giannis Antetokounmpo,Jimmy Butler,Evan Turner,Dennis Schroder,Buddy Hield,John Henson,Kemba Walker,LaMarcus Aldridge,288.798,263.75,27,Dec52016,4,0
