Player1,Player2,Player3,Player4,Player5,Player6,Player7,Player8,Projected Value,Actual Scored,Iteration,date,Overlap Limit,Num_Games
C.J. McCollum,Devin Booker,Lou Williams,Kevin Love,Emmanuel Mudiay,Karl-Anthony Towns,Zach Randolph,JaMychal Green,277.458,267.25,26,Nov82016,4,0
Anthony Davis,Garrett Temple,Andrew Wiggins,Wesley Matthews,Eric Bledsoe,Alex Len,LeBron James,JaMychal Green,276.298,267.0,9,Nov82016,6,0
C.J. McCollum,Rondae Hollis-Jefferson,Kyrie Irving,Devin Booker,Eric Bledsoe,Andrew Bogut,Alex Len,LeBron James,278.128,266.75,3,Nov82016,4,0
J.J. Barea,Rudy Gay,Damian Lillard,Devin Booker,Nick Young,Karl-Anthony Towns,Alex Len,Trevor Booker,283.108,266.75,16,Nov82016,3,0
J.J. Barea,Rudy Gay,Thabo Sefolosha,Devin Booker,Kevin Love,Emmanuel Mudiay,Dwight Howard,Zach Randolph,277.348,266.75,29,Nov82016,4,0
Marquese Chriss,J.J. Barea,Andrew Wiggins,E'Twaun Moore,Karl-Anthony Towns,Marc Gasol,LeBron James,Zach Randolph,276.468,266.25,33,Nov82016,5,0
DeMarcus Cousins,J.J. Barea,Jordan Clarkson,T.J. Warren,Andrew Wiggins,Mike Conley,Alex Len,Trevor Booker,277.108,266.25,35,Nov82016,4,0
Anthony Davis,Jordan Clarkson,Rudy Gay,Lou Williams,Nick Young,Emmanuel Mudiay,Karl-Anthony Towns,JaMychal Green,276.738,266.25,9,Nov82016,5,0
DeMarcus Cousins,J.J. Barea,Garrett Temple,Rudy Gay,Kent Bazemore,Eric Bledsoe,Alex Len,Paul Millsap,276.028,265.75,41,Nov82016,6,0
Andrew Wiggins,Devin Booker,Mike Conley,Eric Bledsoe,Langston Galloway,Brook Lopez,Alex Len,LeBron James,276.168,264.0,21,Nov82016,6,0
J.J. Barea,Harrison Barnes,Eric Bledsoe,Jusuf Nurkic,Alex Len,LeBron James,Zach Randolph,Trevor Booker,287.038,263.75,4,Nov82016,3,0
J.J. Barea,Rudy Gay,Mike Conley,Sean Kilpatrick,Emmanuel Mudiay,Mason Plumlee,Alex Len,LeBron James,284.108,263.5,9,Nov82016,3,0
Anthony Davis,J.J. Barea,Andrew Wiggins,Eric Bledsoe,E'Twaun Moore,Alex Len,Paul Millsap,JaMychal Green,276.698,263.25,15,Nov82016,5,0
Anthony Davis,J.J. Barea,Rondae Hollis-Jefferson,Thabo Sefolosha,Damian Lillard,Lou Williams,Jusuf Nurkic,Trevor Booker,280.588,263.25,31,Nov82016,3,0
Rondae Hollis-Jefferson,Eric Bledsoe,E'Twaun Moore,Nick Young,Karl-Anthony Towns,Dwight Howard,LeBron James,Trevor Booker,276.848,263.0,50,Nov82016,4,0
DeMarcus Cousins,J.J. Barea,Harrison Barnes,Maurice Harkless,Sean Kilpatrick,Lou Williams,Emmanuel Mudiay,Jusuf Nurkic,276.718,262.75,12,Nov82016,5,0
Anthony Davis,Marquese Chriss,Rudy Gay,Lou Williams,Nick Young,Tim Frazier,Emmanuel Mudiay,Dwight Howard,276.098,262.5,33,Nov82016,6,0
Rudy Gay,Wesley Matthews,Mike Conley,Eric Bledsoe,Dwight Howard,Alex Len,Paul Millsap,Trevor Booker,276.218,262.25,14,Nov82016,6,0
DeMarcus Cousins,Harrison Barnes,Maurice Harkless,Lou Williams,Emmanuel Mudiay,Karl-Anthony Towns,Trevor Booker,JaMychal Green,276.728,261.5,11,Nov82016,5,0
C.J. McCollum,Kyrie Irving,Devin Booker,Lou Williams,Marc Gasol,Alex Len,Paul Millsap,Trevor Booker,278.308,261.5,1,Nov82016,4,0
J.J. Barea,Garrett Temple,Rudy Gay,Rondae Hollis-Jefferson,Kevin Love,Karl-Anthony Towns,LeBron James,JaMychal Green,276.038,260.75,40,Nov82016,6,0
Marquese Chriss,Rudy Gay,Mike Conley,Nick Young,Kevin Love,Langston Galloway,Karl-Anthony Towns,LeBron James,276.418,260.25,43,Nov82016,5,0
DeMarcus Cousins,J.J. Barea,Jordan Clarkson,Rudy Gay,Maurice Harkless,Alex Len,Paul Millsap,Zach Randolph,276.478,260.25,32,Nov82016,5,0
Jordan Clarkson,Damian Lillard,Dennis Schroder,Marc Gasol,Alex Len,LeBron James,Trevor Booker,JaMychal Green,278.498,260.0,49,Nov82016,3,0
Jordan Clarkson,Rudy Gay,Devin Booker,Mike Conley,Lou Williams,Jameer Nelson,Brook Lopez,LeBron James,276.938,260.0,48,Nov82016,4,0
Anthony Davis,Mike Conley,Bojan Bogdanovic,Lou Williams,Nick Young,Alex Len,LeBron James,Trevor Booker,288.798,259.75,3,Nov82016,3,0
Rudy Gay,Sean Kilpatrick,Lou Williams,Nick Young,Kevin Love,Jameer Nelson,Paul Millsap,LeBron James,277.148,259.5,33,Nov82016,4,0
J.J. Barea,Rudy Gay,Thabo Sefolosha,Mike Conley,Lou Williams,Eric Bledsoe,Marc Gasol,Paul Millsap,276.588,259.5,24,Nov82016,5,0
Anthony Davis,Marquese Chriss,J.J. Barea,Thabo Sefolosha,Bojan Bogdanovic,Eric Bledsoe,Mason Plumlee,LeBron James,282.238,258.75,22,Nov82016,3,0
J.J. Barea,Thabo Sefolosha,Damian Lillard,E'Twaun Moore,Emmanuel Mudiay,Dwight Howard,Omer Asik,LeBron James,276.098,258.5,32,Nov82016,6,0
Kyrie Irving,Kent Bazemore,Lou Williams,Tim Frazier,Dennis Schroder,Jusuf Nurkic,Alex Len,LeBron James,279.698,258.25,40,Nov82016,3,0
Rudy Gay,Lou Williams,Eric Bledsoe,E'Twaun Moore,Karl-Anthony Towns,Jusuf Nurkic,Paul Millsap,Trevor Booker,276.338,258.0,50,Nov82016,5,0
DeMarcus Cousins,Marquese Chriss,J.J. Barea,Harrison Barnes,Thabo Sefolosha,Tim Frazier,Kevin Love,Emmanuel Mudiay,276.338,257.75,1,Nov82016,6,0
Rudy Gay,Wesley Matthews,Lou Williams,Kevin Love,Langston Galloway,Karl-Anthony Towns,LeBron James,JaMychal Green,276.668,257.5,21,Nov82016,5,0
DeMarcus Cousins,Marquese Chriss,Rudy Gay,Harrison Barnes,Kyrie Irving,Mike Conley,Lou Williams,Alex Len,283.338,256.75,14,Nov82016,3,0
Harrison Barnes,Kyrie Irving,Bojan Bogdanovic,Kevin Love,Emmanuel Mudiay,Alex Len,LeBron James,JaMychal Green,281.948,256.5,26,Nov82016,3,0
DeMarcus Cousins,Marquese Chriss,J.J. Barea,Maurice Harkless,Damian Lillard,Zach LaVine,Eric Bledsoe,Alex Len,277.818,256.25,13,Nov82016,4,0
Luol Deng,C.J. McCollum,J.J. Barea,Maurice Harkless,Damian Lillard,Tristan Thompson,Alex Len,LeBron James,276.288,256.25,10,Nov82016,6,0
Rondae Hollis-Jefferson,Damian Lillard,Lou Williams,Nick Young,Jameer Nelson,Dwight Howard,Brook Lopez,LeBron James,276.678,255.75,19,Nov82016,5,0
DeMarcus Cousins,J.J. Barea,Harrison Barnes,Thabo Sefolosha,Mike Conley,E'Twaun Moore,Marc Gasol,Trevor Booker,276.188,255.5,18,Nov82016,6,0
Anthony Davis,C.J. McCollum,Kyrie Irving,Devin Booker,Nick Young,Alex Len,Zach Randolph,JaMychal Green,277.728,255.5,16,Nov82016,4,0
Anthony Davis,J.J. Barea,Rudy Gay,Thabo Sefolosha,Kyrie Irving,E'Twaun Moore,Tim Frazier,Alex Len,277.658,255.25,18,Nov82016,4,0
J.J. Barea,Garrett Temple,Damian Lillard,Lou Williams,Marc Gasol,LeBron James,Zach Randolph,Kenneth Faried,276.108,255.0,30,Nov82016,6,0
J.J. Barea,Rudy Gay,Kyrie Irving,Devin Booker,Lou Williams,Mason Plumlee,Paul Millsap,Zach Randolph,276.708,255.0,13,Nov82016,5,0
Marquese Chriss,J.J. Barea,Harrison Barnes,Devin Booker,Lou Williams,Eric Bledsoe,Karl-Anthony Towns,Dwight Howard,282.348,254.75,21,Nov82016,3,0
Harrison Barnes,E'Twaun Moore,Nick Young,Kevin Love,Jameer Nelson,Karl-Anthony Towns,LeBron James,Zach Randolph,276.898,254.75,49,Nov82016,4,0
Harrison Barnes,Devin Booker,Lou Williams,Nick Young,Emmanuel Mudiay,Marc Gasol,Mason Plumlee,LeBron James,281.418,254.5,28,Nov82016,3,0
Jordan Clarkson,Wesley Matthews,Mike Conley,Tim Frazier,Kevin Love,Alex Len,LeBron James,Zach Randolph,278.018,254.5,6,Nov82016,4,0
J.J. Barea,T.J. Warren,Kyrie Irving,Devin Booker,Wesley Matthews,Eric Bledsoe,Kevin Love,Alex Len,277.298,254.0,30,Nov82016,4,0
DeMarcus Cousins,Devin Booker,Lou Williams,Eric Bledsoe,E'Twaun Moore,Marc Gasol,Zach Randolph,Trevor Booker,277.248,253.75,32,Nov82016,4,0
Marquese Chriss,J.J. Barea,Damian Lillard,Devin Booker,Kevin Love,Jameer Nelson,Andrew Bogut,LeBron James,280.088,253.5,36,Nov82016,3,0
DeMarcus Cousins,Marquese Chriss,Wesley Matthews,Lou Williams,Eric Bledsoe,Nick Young,Jusuf Nurkic,LeBron James,282.888,253.0,17,Nov82016,3,0
Marquese Chriss,C.J. McCollum,Devin Booker,Nick Young,Karl-Anthony Towns,Brook Lopez,LeBron James,JaMychal Green,276.208,252.75,16,Nov82016,6,0
J.J. Barea,Harrison Barnes,Rondae Hollis-Jefferson,Lou Williams,Brook Lopez,Andrew Bogut,Paul Millsap,LeBron James,276.668,252.5,22,Nov82016,5,0
DeMarcus Cousins,Marquese Chriss,Jordan Clarkson,Damian Lillard,Devin Booker,Lou Williams,Tim Frazier,Trevor Booker,276.838,251.75,2,Nov82016,5,0
Maurice Harkless,Damian Lillard,Kyrie Irving,Sean Kilpatrick,Andrew Bogut,Alex Len,LeBron James,Zach Randolph,276.398,251.75,44,Nov82016,5,0
DeMarcus Cousins,Jordan Clarkson,Bojan Bogdanovic,Lou Williams,Emmanuel Mudiay,Andrew Bogut,LeBron James,Zach Randolph,279.048,251.5,46,Nov82016,3,0
J.J. Barea,Damian Lillard,Bojan Bogdanovic,Lou Williams,Tim Frazier,Kevin Love,Alex Len,Paul Millsap,282.088,251.5,23,Nov82016,3,0
Anthony Davis,Luol Deng,Garrett Temple,Wesley Matthews,Eric Bledsoe,Emmanuel Mudiay,Alex Len,LeBron James,276.208,251.25,15,Nov82016,6,0
DeMarcus Cousins,J.J. Barea,Harrison Barnes,Thabo Sefolosha,Sean Kilpatrick,E'Twaun Moore,Karl-Anthony Towns,Trevor Booker,276.318,251.25,7,Nov82016,6,0
Anthony Davis,J.J. Barea,E'Twaun Moore,Nick Young,Emmanuel Mudiay,Andrew Bogut,LeBron James,JaMychal Green,276.508,251.0,28,Nov82016,5,0
Rudy Gay,Damian Lillard,Bojan Bogdanovic,Lou Williams,Langston Galloway,Jusuf Nurkic,Mason Plumlee,LeBron James,276.988,250.75,43,Nov82016,4,0
DeMarcus Cousins,J.J. Barea,Rondae Hollis-Jefferson,Mike Conley,Lou Williams,Nick Young,Karl-Anthony Towns,Zach Randolph,280.358,250.75,33,Nov82016,3,0
DeMarcus Cousins,J.J. Barea,Rudy Gay,Bojan Bogdanovic,Lou Williams,Dwight Howard,Trevor Booker,Al-Farouq Aminu,279.748,249.5,39,Nov82016,3,0
J.J. Barea,Thabo Sefolosha,Emmanuel Mudiay,Marc Gasol,Andrew Bogut,Paul Millsap,LeBron James,Trevor Booker,277.558,249.25,22,Nov82016,4,0
DeMarcus Cousins,Jordan Clarkson,Maurice Harkless,Devin Booker,Lou Williams,Jusuf Nurkic,Paul Millsap,Trevor Booker,276.418,248.25,42,Nov82016,5,0
Anthony Davis,Damian Lillard,Kyrie Irving,Wesley Matthews,Lou Williams,E'Twaun Moore,Alex Len,JaMychal Green,277.508,248.25,25,Nov82016,4,0
C.J. McCollum,J.J. Barea,Wesley Matthews,Eric Bledsoe,Karl-Anthony Towns,Alex Len,Paul Millsap,Al-Farouq Aminu,277.108,248.0,34,Nov82016,4,0
Rondae Hollis-Jefferson,Damian Lillard,Kyrie Irving,E'Twaun Moore,D'Angelo Russell,Mason Plumlee,Alex Len,LeBron James,276.468,247.5,34,Nov82016,5,0
Marquese Chriss,J.J. Barea,Thabo Sefolosha,Mike Conley,Kevin Love,Emmanuel Mudiay,Karl-Anthony Towns,Paul Millsap,276.168,247.25,24,Nov82016,6,0
Rondae Hollis-Jefferson,Kyrie Irving,Bojan Bogdanovic,Lou Williams,E'Twaun Moore,Karl-Anthony Towns,Marc Gasol,LeBron James,277.028,247.0,40,Nov82016,4,0
Anthony Davis,Marquese Chriss,J.J. Barea,Rudy Gay,Devin Booker,Emmanuel Mudiay,Jusuf Nurkic,JaMychal Green,277.838,247.0,12,Nov82016,4,0
Garrett Temple,Rudy Gay,Maurice Harkless,Damian Lillard,Zach LaVine,Jusuf Nurkic,Alex Len,LeBron James,276.238,246.5,13,Nov82016,6,0
DeMarcus Cousins,Garrett Temple,Rudy Gay,Damian Lillard,Eric Bledsoe,Alex Len,Zach Randolph,JaMychal Green,276.388,246.5,45,Nov82016,5,0
Thabo Sefolosha,Kyrie Irving,Devin Booker,Mike Conley,Bojan Bogdanovic,Lou Williams,Kevin Love,Karl-Anthony Towns,277.958,246.25,7,Nov82016,4,0
DeMarcus Cousins,Garrett Temple,Rondae Hollis-Jefferson,Kyrie Irving,Sean Kilpatrick,Lou Williams,Mason Plumlee,LeBron James,276.178,246.0,20,Nov82016,6,0
DeMarcus Cousins,Marquese Chriss,J.J. Barea,Jordan Clarkson,Rudy Gay,Rondae Hollis-Jefferson,Tristan Thompson,LeBron James,276.338,245.5,2,Nov82016,6,0
Anthony Davis,Marquese Chriss,Jordan Clarkson,Harrison Barnes,Devin Booker,E'Twaun Moore,Alex Len,LeBron James,284.788,245.5,8,Nov82016,3,0
J.J. Barea,T.J. Warren,Thabo Sefolosha,Lou Williams,D'Angelo Russell,Kevin Love,Emmanuel Mudiay,Karl-Anthony Towns,276.158,245.25,26,Nov82016,6,0
Marquese Chriss,C.J. McCollum,J.J. Barea,T.J. Warren,Brook Lopez,Jusuf Nurkic,LeBron James,JaMychal Green,276.258,244.75,12,Nov82016,6,0
Marquese Chriss,Kyrie Irving,Devin Booker,Mike Conley,Jusuf Nurkic,Mason Plumlee,LeBron James,Trevor Booker,280.658,244.5,30,Nov82016,3,0
DeMarcus Cousins,Garrett Temple,Rudy Gay,Devin Booker,Lou Williams,Emmanuel Mudiay,Jameer Nelson,Karl-Anthony Towns,276.688,244.0,18,Nov82016,5,0
Marquese Chriss,C.J. McCollum,T.J. Warren,Zach LaVine,Sean Kilpatrick,Kevin Love,Alex Len,LeBron James,277.418,244.0,27,Nov82016,4,0
J.J. Barea,Garrett Temple,Damian Lillard,E'Twaun Moore,Dwight Howard,Tristan Thompson,LeBron James,Trevor Booker,276.558,243.75,25,Nov82016,5,0
J.J. Barea,T.J. Warren,Kyrie Irving,Lou Williams,Kevin Love,Dwight Howard,Zach Randolph,JaMychal Green,277.098,243.5,36,Nov82016,4,0
Marquese Chriss,J.J. Barea,Kyrie Irving,Nick Young,Dwight Howard,Alex Len,Paul Millsap,LeBron James,286.388,243.5,5,Nov82016,3,0
DeMarcus Cousins,C.J. McCollum,Garrett Temple,Harrison Barnes,Nick Young,Alex Len,LeBron James,Al-Farouq Aminu,281.918,243.0,27,Nov82016,3,0
Maurice Harkless,Devin Booker,Mike Conley,Sean Kilpatrick,Lou Williams,Dwight Howard,Andrew Bogut,LeBron James,277.778,243.0,14,Nov82016,4,0
J.J. Barea,Harrison Barnes,Mike Conley,Bojan Bogdanovic,Langston Galloway,Karl-Anthony Towns,Andrew Bogut,LeBron James,276.168,242.75,23,Nov82016,6,0
DeMarcus Cousins,Devin Booker,Sean Kilpatrick,Lou Williams,Emmanuel Mudiay,Langston Galloway,Karl-Anthony Towns,Trevor Booker,276.048,242.25,38,Nov82016,6,0
Harrison Barnes,Mike Conley,Lou Williams,Eric Bledsoe,Tim Frazier,Andrew Bogut,LeBron James,JaMychal Green,276.548,241.75,26,Nov82016,5,0
Thabo Sefolosha,Devin Booker,E'Twaun Moore,Kevin Love,Emmanuel Mudiay,Langston Galloway,Karl-Anthony Towns,LeBron James,276.848,241.25,1,Nov82016,5,0
J.J. Barea,Jordan Clarkson,Thabo Sefolosha,Nick Young,Tim Frazier,Karl-Anthony Towns,Jusuf Nurkic,LeBron James,279.478,241.0,42,Nov82016,3,0
Anthony Davis,Thabo Sefolosha,Mike Conley,Lou Williams,Eric Bledsoe,E'Twaun Moore,Dwight Howard,JaMychal Green,276.018,240.75,47,Nov82016,6,0
Thabo Sefolosha,Kyrie Irving,Wesley Matthews,Zach LaVine,Karl-Anthony Towns,Alex Len,LeBron James,Trevor Booker,279.918,240.5,37,Nov82016,3,0
J.J. Barea,Mike Conley,Lou Williams,E'Twaun Moore,Kevin Love,Jusuf Nurkic,LeBron James,Al-Farouq Aminu,285.028,240.0,7,Nov82016,3,0
Anthony Davis,Damian Lillard,Devin Booker,Bojan Bogdanovic,Lou Williams,Emmanuel Mudiay,Jameer Nelson,JaMychal Green,276.118,239.75,29,Nov82016,6,0
Anthony Davis,Jordan Clarkson,Rondae Hollis-Jefferson,Devin Booker,Mike Conley,Lou Williams,Dwight Howard,JaMychal Green,276.318,239.5,6,Nov82016,6,0
J.J. Barea,T.J. Warren,Rudy Gay,Lou Williams,Nick Young,Brook Lopez,Tristan Thompson,LeBron James,277.548,239.5,24,Nov82016,4,0
J.J. Barea,Rondae Hollis-Jefferson,Devin Booker,E'Twaun Moore,Tim Frazier,Dwight Howard,Mason Plumlee,LeBron James,276.998,239.25,42,Nov82016,4,0
Anthony Davis,Harrison Barnes,Thabo Sefolosha,Lou Williams,Emmanuel Mudiay,Alex Len,Paul Millsap,Zach Randolph,282.868,239.25,18,Nov82016,3,0
DeMarcus Cousins,Thabo Sefolosha,Mike Conley,Sean Kilpatrick,E'Twaun Moore,Andrew Bogut,LeBron James,Trevor Booker,276.138,238.75,28,Nov82016,6,0
J.J. Barea,Thabo Sefolosha,Wesley Matthews,Emmanuel Mudiay,Dwight Howard,Brook Lopez,LeBron James,Al-Farouq Aminu,276.368,238.75,47,Nov82016,5,0
Garrett Temple,Damian Lillard,Devin Booker,Lou Williams,Brook Lopez,Tristan Thompson,LeBron James,Trevor Booker,276.418,238.5,38,Nov82016,5,0
DeMarcus Cousins,Marquese Chriss,Jordan Clarkson,Rondae Hollis-Jefferson,Thabo Sefolosha,Mike Conley,Marc Gasol,LeBron James,276.538,238.25,27,Nov82016,5,0
DeMarcus Cousins,Marquese Chriss,Garrett Temple,Rudy Gay,Thabo Sefolosha,E'Twaun Moore,Karl-Anthony Towns,LeBron James,277.858,237.75,9,Nov82016,4,0
Iman Shumpert,Damian Lillard,Nick Young,Dwight Howard,Jusuf Nurkic,LeBron James,Trevor Booker,Al-Farouq Aminu,276.008,237.5,49,Nov82016,6,0
J.J. Barea,Jordan Clarkson,Maurice Harkless,Devin Booker,Dwight Howard,LeBron James,Zach Randolph,Al-Farouq Aminu,276.078,237.25,36,Nov82016,6,0
Harrison Barnes,Zach LaVine,Sean Kilpatrick,Lou Williams,D'Angelo Russell,Brook Lopez,Alex Len,LeBron James,276.458,236.75,36,Nov82016,5,0
T.J. Warren,Harrison Barnes,Mike Conley,Sean Kilpatrick,Kevin Love,Alex Len,Paul Millsap,Trevor Booker,276.178,236.5,19,Nov82016,6,0
Anthony Davis,Rudy Gay,Devin Booker,Sean Kilpatrick,Lou Williams,Eric Bledsoe,Alex Len,Al-Farouq Aminu,281.968,236.0,25,Nov82016,3,0
Marquese Chriss,Rondae Hollis-Jefferson,Damian Lillard,Bojan Bogdanovic,Dwight Howard,Jusuf Nurkic,LeBron James,Zach Randolph,277.408,235.75,28,Nov82016,4,0
C.J. McCollum,Thabo Sefolosha,Mike Conley,Jameer Nelson,Jusuf Nurkic,Alex Len,Paul Millsap,LeBron James,282.728,235.25,19,Nov82016,3,0
DeMarcus Cousins,Kyrie Irving,Lou Williams,E'Twaun Moore,Langston Galloway,Tristan Thompson,LeBron James,Trevor Booker,277.088,235.25,37,Nov82016,4,0
J.J. Barea,Damian Lillard,Nick Young,Emmanuel Mudiay,Tristan Thompson,LeBron James,Zach Randolph,JaMychal Green,276.698,235.25,16,Nov82016,5,0
Rudy Gay,Eric Bledsoe,Nick Young,Karl-Anthony Towns,Mason Plumlee,LeBron James,Al-Farouq Aminu,JaMychal Green,277.658,234.75,19,Nov82016,4,0
DeMarcus Cousins,Harrison Barnes,Damian Lillard,Bojan Bogdanovic,Lou Williams,E'Twaun Moore,Jusuf Nurkic,JaMychal Green,277.278,234.25,31,Nov82016,4,0
Jordan Clarkson,T.J. Warren,Lou Williams,Eric Bledsoe,Mason Plumlee,Alex Len,Paul Millsap,LeBron James,283.938,234.25,11,Nov82016,3,0
DeMarcus Cousins,Bojan Bogdanovic,Eric Bledsoe,E'Twaun Moore,Tim Frazier,Jameer Nelson,Alex Len,LeBron James,280.378,233.75,32,Nov82016,3,0
Anthony Davis,DeMarcus Cousins,Marquese Chriss,J.J. Barea,T.J. Warren,Lou Williams,E'Twaun Moore,Jameer Nelson,279.878,233.25,38,Nov82016,3,0
Anthony Davis,Marquese Chriss,Devin Booker,Bojan Bogdanovic,Lou Williams,Dennis Schroder,Jusuf Nurkic,Paul Millsap,276.328,233.25,4,Nov82016,6,0
Maurice Harkless,Damian Lillard,Bojan Bogdanovic,Zach LaVine,Sean Kilpatrick,Jusuf Nurkic,Alex Len,LeBron James,276.008,233.0,50,Nov82016,6,0
J.J. Barea,Mike Conley,Eric Bledsoe,Nick Young,Marc Gasol,Tristan Thompson,LeBron James,JaMychal Green,276.168,232.75,22,Nov82016,6,0
DeMarcus Cousins,C.J. McCollum,Devin Booker,Lou Williams,Emmanuel Mudiay,Jameer Nelson,Jusuf Nurkic,Al-Farouq Aminu,276.808,232.0,5,Nov82016,5,0
