Player1,Player2,Player3,Player4,Player5,Player6,Player7,Player8,Projected Value,Actual Scored,Iteration,date,Overlap Limit,Num_Games
John Wall,Ty Lawson,Paul Millsap,Al-Farouq Aminu,Kawhi Leonard,Robin Lopez,Kosta Koufos,Jimmy Butler,269.328,265.25,42,Oct272016,6,4
John Wall,Rudy Gay,Matt Barnes,Taj Gibson,Paul Millsap,C.J. McCollum,Avery Bradley,Chris Paul,269.858,264.5,3,Oct272016,6,4
Jonathon Simmons,Isaiah Thomas,Ty Lawson,Kawhi Leonard,Marcin Gortat,Dewayne Dedmon,Jimmy Butler,Chris Paul,289.048,264.5,8,Oct272016,3,4
John Wall,Jae Crowder,Otto Porter,Paul Millsap,Robin Lopez,Kosta Koufos,Jimmy Butler,Chris Paul,269.698,263.75,14,Oct272016,6,4
Taj Gibson,Blake Griffin,Paul Millsap,DeAndre Jordan,Evan Turner,Avery Bradley,Chris Paul,Kyle Korver,270.968,263.5,8,Oct272016,5,4
Otto Porter,Isaiah Thomas,Rajon Rondo,Blake Griffin,Dwight Howard,Amir Johnson,Allen Crabbe,Chris Paul,269.388,263.5,35,Oct272016,6,4
Otto Porter,Rajon Rondo,Ty Lawson,Al Horford,Taj Gibson,Kawhi Leonard,Jimmy Butler,C.J. McCollum,282.878,263.25,20,Oct272016,3,4
Jae Crowder,Isaiah Thomas,Dennis Schroder,Kawhi Leonard,Tyler Zeller,Kosta Koufos,Jimmy Butler,Damian Lillard,269.978,263.25,44,Oct272016,5,4
DeMarcus Cousins,Rudy Gay,Isaiah Thomas,Rajon Rondo,DeAndre Jordan,Allen Crabbe,Avery Bradley,Jamal Crawford,271.648,263.0,45,Oct272016,4,4
Rudy Gay,Isaiah Thomas,Ty Lawson,Al Horford,Al-Farouq Aminu,Dwight Howard,Jimmy Butler,Avery Bradley,269.948,262.75,48,Oct272016,5,4
John Wall,Otto Porter,Tony Parker,Kawhi Leonard,Mason Plumlee,Amir Johnson,Jimmy Butler,Damian Lillard,278.118,262.5,38,Oct272016,3,4
LaMarcus Aldridge,Jae Crowder,Otto Porter,Paul Millsap,Kawhi Leonard,Mason Plumlee,Raymond Felton,Chris Paul,270.048,262.25,41,Oct272016,5,4
Jae Crowder,Rajon Rondo,Ed Davis,Kawhi Leonard,Dewayne Dedmon,Damian Lillard,Avery Bradley,Chris Paul,282.608,262.0,22,Oct272016,3,4
Dennis Schroder,Rajon Rondo,Paul Millsap,Kawhi Leonard,Dwight Howard,Robin Lopez,Avery Bradley,Kyle Korver,269.428,262.0,32,Oct272016,6,4
LaMarcus Aldridge,John Wall,Jae Crowder,Rajon Rondo,Ty Lawson,Markieff Morris,Mason Plumlee,Jimmy Butler,285.728,261.75,13,Oct272016,3,4
Jae Crowder,Patty Mills,Al Horford,Paul Millsap,Kawhi Leonard,Marcin Gortat,Jimmy Butler,Avery Bradley,282.098,260.5,23,Oct272016,3,4
LaMarcus Aldridge,Jonathon Simmons,Taj Gibson,Paul Millsap,Jimmy Butler,Allen Crabbe,Dwyane Wade,Chris Paul,276.118,258.75,46,Oct272016,3,4
John Wall,Rajon Rondo,Taj Gibson,Kawhi Leonard,Mason Plumlee,Kent Bazemore,Evan Turner,Chris Paul,287.038,258.5,11,Oct272016,3,4
LaMarcus Aldridge,Ty Lawson,Tony Parker,Paul Millsap,Kawhi Leonard,Mason Plumlee,C.J. McCollum,Avery Bradley,271.728,258.25,40,Oct272016,4,4
LaMarcus Aldridge,John Wall,Maurice Harkless,Al Horford,Kawhi Leonard,Allen Crabbe,C.J. McCollum,Avery Bradley,270.078,258.25,38,Oct272016,5,4
Rudy Gay,Matt Barnes,Paul Millsap,Kawhi Leonard,Amir Johnson,Damian Lillard,C.J. McCollum,Avery Bradley,269.708,258.0,12,Oct272016,6,4
Rudy Gay,Isaiah Thomas,Rajon Rondo,Tony Parker,Taj Gibson,Paul Millsap,Kawhi Leonard,Bradley Beal,273.138,257.5,16,Oct272016,4,4
Rudy Gay,Rajon Rondo,Paul Millsap,Kawhi Leonard,Pau Gasol,C.J. McCollum,Avery Bradley,Kyle Korver,269.838,257.5,4,Oct272016,6,4
LaMarcus Aldridge,Patty Mills,Al-Farouq Aminu,Kawhi Leonard,Dewayne Dedmon,Jimmy Butler,Damian Lillard,Dwyane Wade,269.368,257.25,37,Oct272016,6,4
DeMarcus Cousins,Otto Porter,Isaiah Thomas,Rajon Rondo,Al-Farouq Aminu,Kawhi Leonard,Marcin Gortat,Kyle Korver,273.418,257.0,15,Oct272016,4,4
John Wall,Paul Millsap,Kawhi Leonard,Markieff Morris,Pau Gasol,Kent Bazemore,Avery Bradley,Kyle Korver,271.058,256.75,5,Oct272016,5,4
Jae Crowder,Isaiah Thomas,Al Horford,Blake Griffin,Markieff Morris,DeAndre Jordan,Allen Crabbe,Avery Bradley,270.678,256.5,17,Oct272016,5,4
Isaiah Thomas,Rajon Rondo,Al Horford,Blake Griffin,Marcin Gortat,Jimmy Butler,Evan Turner,Jamal Crawford,281.618,256.0,24,Oct272016,3,4
DeMarcus Cousins,Jae Crowder,Isaiah Thomas,Ty Lawson,Al-Farouq Aminu,Jimmy Butler,Evan Turner,Avery Bradley,269.948,256.0,47,Oct272016,5,4
DeMarcus Cousins,Jae Crowder,Matt Barnes,Ty Lawson,Amir Johnson,Jimmy Butler,Damian Lillard,Avery Bradley,270.598,255.5,21,Oct272016,5,4
Otto Porter,Rajon Rondo,Kawhi Leonard,Pau Gasol,Marcin Gortat,Dwyane Wade,Chris Paul,Jamal Crawford,270.428,255.0,27,Oct272016,5,4
Isaiah Thomas,Ty Lawson,Blake Griffin,DeAndre Jordan,Amir Johnson,Jimmy Butler,Allen Crabbe,Dwyane Wade,271.968,254.75,31,Oct272016,4,4
John Wall,Jae Crowder,Ty Lawson,Al Horford,Kawhi Leonard,Kosta Koufos,Allen Crabbe,Chris Paul,269.418,254.5,34,Oct272016,6,4
Matt Barnes,Isaiah Thomas,Rajon Rondo,Al Horford,Kawhi Leonard,Mason Plumlee,Allen Crabbe,Damian Lillard,285.718,254.0,14,Oct272016,3,4
Rajon Rondo,Tony Parker,Al-Farouq Aminu,Kawhi Leonard,Dwight Howard,Marcin Gortat,Jimmy Butler,Dwyane Wade,272.628,254.0,23,Oct272016,4,4
LaMarcus Aldridge,John Wall,Rudy Gay,Rajon Rondo,Tony Parker,Taj Gibson,Blake Griffin,Avery Bradley,271.928,254.0,33,Oct272016,4,4
Isaiah Thomas,Taj Gibson,Paul Millsap,Kawhi Leonard,Pau Gasol,Jimmy Butler,Evan Turner,Raymond Felton,270.368,253.75,30,Oct272016,5,4
John Wall,Matt Barnes,Isaiah Thomas,Al Horford,Paul Millsap,Markieff Morris,Amir Johnson,Jimmy Butler,284.078,252.5,19,Oct272016,3,4
John Wall,Otto Porter,Isaiah Thomas,Paul Millsap,Kawhi Leonard,Marcin Gortat,Tyler Zeller,Kent Bazemore,274.618,251.75,4,Oct272016,4,4
Ty Lawson,Al-Farouq Aminu,Kawhi Leonard,Pau Gasol,Jimmy Butler,Damian Lillard,Avery Bradley,Kyle Korver,272.838,250.75,21,Oct272016,4,4
Jae Crowder,Thabo Sefolosha,Isaiah Thomas,Al Horford,DeAndre Jordan,Damian Lillard,Bradley Beal,Avery Bradley,269.278,249.75,47,Oct272016,6,4
Rajon Rondo,Patty Mills,Kawhi Leonard,Markieff Morris,Pau Gasol,Tyler Zeller,Jimmy Butler,Chris Paul,274.188,249.75,6,Oct272016,4,4
Rudy Gay,Isaiah Thomas,Al-Farouq Aminu,Markieff Morris,DeAndre Jordan,Marcin Gortat,Jimmy Butler,Dwyane Wade,270.058,249.5,40,Oct272016,5,4
John Wall,Al Horford,Kawhi Leonard,Markieff Morris,Marcin Gortat,Allen Crabbe,Raymond Felton,Chris Paul,270.348,249.25,31,Oct272016,5,4
Dennis Schroder,Paul Millsap,Markieff Morris,DeAndre Jordan,Tyler Zeller,Jimmy Butler,Chris Paul,Kyle Korver,269.288,248.75,46,Oct272016,6,4
Rudy Gay,Patty Mills,Kawhi Leonard,Markieff Morris,DeAndre Jordan,Robin Lopez,Avery Bradley,Chris Paul,270.298,248.5,33,Oct272016,5,4
Jonathon Simmons,Taj Gibson,Kawhi Leonard,DeAndre Jordan,Kent Bazemore,Damian Lillard,Dwyane Wade,Avery Bradley,279.588,248.5,32,Oct272016,3,4
Tony Parker,Taj Gibson,Blake Griffin,Pau Gasol,Jimmy Butler,Kent Bazemore,Avery Bradley,Chris Paul,269.358,248.5,39,Oct272016,6,4
LaMarcus Aldridge,John Wall,Dennis Schroder,Paul Millsap,Dewayne Dedmon,Jimmy Butler,Evan Turner,Avery Bradley,276.378,248.25,44,Oct272016,3,4
Isaiah Thomas,Rajon Rondo,Kawhi Leonard,Pau Gasol,Kosta Koufos,Bradley Beal,Chris Paul,Jamal Crawford,269.708,247.75,13,Oct272016,6,4
Otto Porter,Rajon Rondo,Jonas Jerebko,DeAndre Jordan,Mason Plumlee,Damian Lillard,Dwyane Wade,Chris Paul,272.408,247.5,27,Oct272016,4,4
DeMarcus Cousins,Jonathon Simmons,Ty Lawson,Tony Parker,Paul Millsap,Jimmy Butler,Kent Bazemore,Avery Bradley,269.488,247.25,27,Oct272016,6,4
Rudy Gay,Rajon Rondo,Ty Lawson,Paul Millsap,Amir Johnson,Jimmy Butler,Evan Turner,Chris Paul,280.368,247.25,30,Oct272016,3,4
John Wall,Jae Crowder,Blake Griffin,Jonas Jerebko,Marcin Gortat,Amir Johnson,Jimmy Butler,Chris Paul,269.948,246.75,46,Oct272016,5,4
Tony Parker,Blake Griffin,Marcin Gortat,Amir Johnson,Jimmy Butler,C.J. McCollum,Avery Bradley,Chris Paul,270.878,246.75,11,Oct272016,5,4
Isaiah Thomas,Paul Millsap,Ed Davis,Kawhi Leonard,Robin Lopez,Kent Bazemore,Chris Paul,Jamal Crawford,273.508,246.75,13,Oct272016,4,4
LaMarcus Aldridge,Rajon Rondo,Blake Griffin,Jonas Jerebko,Dewayne Dedmon,Jimmy Butler,Bradley Beal,Chris Paul,271.558,246.5,48,Oct272016,4,4
LaMarcus Aldridge,Isaiah Thomas,Al-Farouq Aminu,Mason Plumlee,Jimmy Butler,C.J. McCollum,Chris Paul,Kyle Korver,278.198,246.25,37,Oct272016,3,4
John Wall,Dennis Schroder,Rajon Rondo,Taj Gibson,Paul Millsap,Markieff Morris,DeAndre Jordan,Allen Crabbe,272.188,246.25,28,Oct272016,4,4
LaMarcus Aldridge,Rudy Gay,Otto Porter,Al-Farouq Aminu,Kawhi Leonard,Marcin Gortat,Damian Lillard,Avery Bradley,271.738,246.0,39,Oct272016,4,4
John Wall,Jae Crowder,Paul Millsap,DeAndre Jordan,Marcin Gortat,Chris Paul,Jamal Crawford,Kyle Korver,273.688,245.5,9,Oct272016,4,4
LaMarcus Aldridge,John Wall,Kawhi Leonard,Tyler Zeller,Damian Lillard,Bradley Beal,Avery Bradley,Kyle Korver,271.888,244.25,35,Oct272016,4,4
John Wall,Jonathon Simmons,Rajon Rondo,Al Horford,Jimmy Butler,Avery Bradley,Chris Paul,Kyle Korver,296.028,243.75,3,Oct272016,3,4
LaMarcus Aldridge,Otto Porter,Ty Lawson,DeAndre Jordan,Jimmy Butler,Avery Bradley,Chris Paul,Jamal Crawford,284.648,243.5,18,Oct272016,3,4
Matt Barnes,Kawhi Leonard,DeAndre Jordan,Dewayne Dedmon,Jimmy Butler,Damian Lillard,C.J. McCollum,Arron Afflalo,269.808,243.25,6,Oct272016,6,4
LaMarcus Aldridge,Matt Barnes,Isaiah Thomas,Ty Lawson,Patty Mills,Paul Millsap,Kawhi Leonard,Dwyane Wade,273.558,242.75,12,Oct272016,4,4
Jae Crowder,Isaiah Thomas,Kawhi Leonard,DeAndre Jordan,Marcin Gortat,Damian Lillard,Raymond Felton,Jamal Crawford,273.568,242.75,11,Oct272016,4,4
Jae Crowder,Isaiah Thomas,Dennis Schroder,Al Horford,Amir Johnson,Damian Lillard,Dwyane Wade,Avery Bradley,269.428,242.25,33,Oct272016,6,4
Ty Lawson,Kawhi Leonard,Markieff Morris,Pau Gasol,Robin Lopez,Kent Bazemore,Avery Bradley,Chris Paul,269.618,242.25,20,Oct272016,6,4
Jae Crowder,Al Horford,Mason Plumlee,Jimmy Butler,Evan Turner,Damian Lillard,Garrett Temple,Chris Paul,270.078,241.75,39,Oct272016,5,4
LaMarcus Aldridge,John Wall,Rudy Gay,Jonathon Simmons,Kawhi Leonard,Amir Johnson,Chris Paul,Jamal Crawford,275.528,241.75,50,Oct272016,3,4
Dennis Schroder,Paul Millsap,Kawhi Leonard,Markieff Morris,DeAndre Jordan,Amir Johnson,Bradley Beal,Avery Bradley,269.268,241.25,50,Oct272016,6,4
LaMarcus Aldridge,Isaiah Thomas,Rajon Rondo,Kawhi Leonard,Amir Johnson,Jimmy Butler,Kent Bazemore,Avery Bradley,306.758,241.0,1,Oct272016,3,4
LaMarcus Aldridge,John Wall,Rajon Rondo,Paul Millsap,Kawhi Leonard,Kosta Koufos,Raymond Felton,Bradley Beal,270.458,240.0,26,Oct272016,5,4
LaMarcus Aldridge,Jae Crowder,Isaiah Thomas,Dennis Schroder,Al Horford,Blake Griffin,Avery Bradley,Kyle Korver,269.968,239.75,45,Oct272016,5,4
LaMarcus Aldridge,Isaiah Thomas,Rajon Rondo,Patty Mills,Blake Griffin,Paul Millsap,Robin Lopez,Allen Crabbe,269.358,239.5,40,Oct272016,6,4
LaMarcus Aldridge,Patty Mills,Taj Gibson,Kawhi Leonard,C.J. McCollum,Bradley Beal,Avery Bradley,Chris Paul,269.998,239.5,43,Oct272016,5,4
Jae Crowder,Matt Barnes,Isaiah Thomas,Rajon Rondo,Taj Gibson,DeAndre Jordan,Jimmy Butler,Chris Paul,298.478,239.25,2,Oct272016,3,4
LaMarcus Aldridge,John Wall,Jaylen Brown,Isaiah Thomas,Ty Lawson,Al Horford,Dwyane Wade,Avery Bradley,272.908,238.75,18,Oct272016,4,4
John Wall,Otto Porter,Rajon Rondo,Tony Parker,Al Horford,Paul Millsap,Marcin Gortat,Dwyane Wade,270.608,238.5,20,Oct272016,5,4
LaMarcus Aldridge,Jae Crowder,Isaiah Thomas,Paul Millsap,Kawhi Leonard,Robin Lopez,Bradley Beal,Kyle Korver,271.648,238.25,44,Oct272016,4,4
LaMarcus Aldridge,Otto Porter,Rajon Rondo,Mason Plumlee,Damian Lillard,C.J. McCollum,Bradley Beal,Avery Bradley,269.268,238.25,49,Oct272016,6,4
DeMarcus Cousins,John Wall,Otto Porter,Rajon Rondo,Jonas Jerebko,Marcin Gortat,Jimmy Butler,Kent Bazemore,273.088,238.25,17,Oct272016,4,4
Otto Porter,Isaiah Thomas,Tony Parker,Al Horford,Kawhi Leonard,Evan Turner,Avery Bradley,Chris Paul,280.268,238.0,31,Oct272016,3,4
Isaiah Thomas,Paul Millsap,Jonas Jerebko,DeAndre Jordan,Robin Lopez,Jimmy Butler,C.J. McCollum,Avery Bradley,275.888,238.0,48,Oct272016,3,4
Jae Crowder,Isaiah Thomas,Rajon Rondo,Paul Millsap,Kawhi Leonard,Pau Gasol,Evan Turner,Arron Afflalo,271.348,237.75,1,Oct272016,5,4
Dennis Schroder,Al Horford,Kawhi Leonard,Markieff Morris,DeAndre Jordan,C.J. McCollum,Avery Bradley,Kyle Korver,269.488,237.75,26,Oct272016,6,4
Rudy Gay,Rajon Rondo,Al Horford,Al-Farouq Aminu,Kawhi Leonard,Marcin Gortat,Chris Paul,Arron Afflalo,270.858,237.75,12,Oct272016,5,4
John Wall,Otto Porter,Matt Barnes,Al Horford,Marcin Gortat,Damian Lillard,Chris Paul,Jamal Crawford,271.478,237.75,49,Oct272016,4,4
Otto Porter,Isaiah Thomas,Dennis Schroder,Rajon Rondo,Paul Millsap,Pau Gasol,Jimmy Butler,Allen Crabbe,274.248,237.5,5,Oct272016,4,4
Otto Porter,Matt Barnes,Rajon Rondo,Paul Millsap,Kawhi Leonard,Robin Lopez,Bradley Beal,Chris Paul,274.808,237.25,3,Oct272016,4,4
Jae Crowder,Ty Lawson,Kawhi Leonard,DeAndre Jordan,Tyler Zeller,Jimmy Butler,Damian Lillard,Garrett Temple,269.548,237.25,25,Oct272016,6,4
Isaiah Thomas,Dennis Schroder,Nikola Mirotic,DeAndre Jordan,Amir Johnson,Jimmy Butler,Damian Lillard,Jamal Crawford,269.718,237.25,11,Oct272016,6,4
Isaiah Thomas,Tony Parker,Kawhi Leonard,Markieff Morris,DeAndre Jordan,Mason Plumlee,Kent Bazemore,C.J. McCollum,271.708,237.25,41,Oct272016,4,4
Dennis Schroder,Al Horford,Kawhi Leonard,Tyler Zeller,Jimmy Butler,Kent Bazemore,Damian Lillard,Kyle Korver,270.558,236.5,23,Oct272016,5,4
John Wall,Dennis Schroder,Kawhi Leonard,Marcin Gortat,Robin Lopez,Jimmy Butler,Kent Bazemore,Jamal Crawford,271.878,236.5,36,Oct272016,4,4
LaMarcus Aldridge,Rajon Rondo,Ty Lawson,Kawhi Leonard,Robin Lopez,Evan Turner,Damian Lillard,Jamal Crawford,276.768,235.75,42,Oct272016,3,4
John Wall,Jae Crowder,Rajon Rondo,Al Horford,Al-Farouq Aminu,Kawhi Leonard,Pau Gasol,Jamal Crawford,269.748,235.5,8,Oct272016,6,4
Isaiah Thomas,Kawhi Leonard,Markieff Morris,DeAndre Jordan,Pau Gasol,Allen Crabbe,Bradley Beal,Avery Bradley,269.568,234.75,24,Oct272016,6,4
LaMarcus Aldridge,Jae Crowder,Rajon Rondo,Paul Millsap,Al-Farouq Aminu,DeAndre Jordan,Dwyane Wade,Avery Bradley,280.518,234.5,28,Oct272016,3,4
John Wall,Jaylen Brown,Markieff Morris,DeAndre Jordan,Marcin Gortat,Jimmy Butler,Chris Paul,Arron Afflalo,269.818,234.25,5,Oct272016,6,4
DeMarcus Cousins,John Wall,Matt Barnes,Isaiah Thomas,Rajon Rondo,Kent Bazemore,Bradley Beal,Jamal Crawford,269.478,234.0,28,Oct272016,6,4
Jae Crowder,Al Horford,Nikola Mirotic,DeAndre Jordan,Jimmy Butler,Kent Bazemore,Damian Lillard,Jamal Crawford,269.468,233.75,29,Oct272016,6,4
LaMarcus Aldridge,Matt Barnes,Rajon Rondo,Paul Millsap,Marcin Gortat,Jimmy Butler,Damian Lillard,Kyle Korver,289.638,233.75,7,Oct272016,3,4
LaMarcus Aldridge,Jae Crowder,Isaiah Thomas,Tony Parker,Paul Millsap,Pau Gasol,Jimmy Butler,Jamal Crawford,270.218,233.75,36,Oct272016,5,4
LaMarcus Aldridge,Dennis Schroder,Rajon Rondo,Ty Lawson,Al Horford,Blake Griffin,Allen Crabbe,Avery Bradley,270.718,233.5,15,Oct272016,5,4
Rudy Gay,Jae Crowder,Isaiah Thomas,Rajon Rondo,Al Horford,Pau Gasol,C.J. McCollum,Avery Bradley,271.038,233.25,6,Oct272016,5,4
LaMarcus Aldridge,John Wall,Jae Crowder,Tony Parker,Al Horford,Damian Lillard,Avery Bradley,Jamal Crawford,271.708,233.0,42,Oct272016,4,4
Al Horford,Jonas Jerebko,Kawhi Leonard,Pau Gasol,Jimmy Butler,Kent Bazemore,Chris Paul,Jamal Crawford,270.258,232.75,35,Oct272016,5,4
John Wall,Isaiah Thomas,Al-Farouq Aminu,DeAndre Jordan,Dewayne Dedmon,Kent Bazemore,Avery Bradley,Chris Paul,281.068,232.75,26,Oct272016,3,4
LaMarcus Aldridge,Otto Porter,Al Horford,Paul Millsap,Kent Bazemore,Allen Crabbe,Damian Lillard,Avery Bradley,272.098,232.25,29,Oct272016,4,4
LaMarcus Aldridge,John Wall,Matt Barnes,Isaiah Thomas,Taj Gibson,Kawhi Leonard,C.J. McCollum,J.J. Redick,273.658,232.25,10,Oct272016,4,4
Patty Mills,Paul Millsap,DeAndre Jordan,Amir Johnson,Allen Crabbe,Damian Lillard,Avery Bradley,Chris Paul,272.068,232.25,30,Oct272016,4,4
John Wall,Matt Barnes,Isaiah Thomas,Rajon Rondo,Blake Griffin,Ed Davis,Dwight Howard,Kent Bazemore,270.418,232.0,28,Oct272016,5,4
Matt Barnes,Rajon Rondo,Tony Parker,Blake Griffin,Kawhi Leonard,Pau Gasol,Robin Lopez,Jimmy Butler,271.678,231.75,43,Oct272016,4,4
LaMarcus Aldridge,John Wall,Rajon Rondo,Al Horford,Paul Millsap,Allen Crabbe,Bradley Beal,Jamal Crawford,270.628,231.5,19,Oct272016,5,4
Rajon Rondo,Tony Parker,Markieff Morris,DeAndre Jordan,Jimmy Butler,Evan Turner,Damian Lillard,Avery Bradley,285.658,231.25,15,Oct272016,3,4
Matt Barnes,Al Horford,Blake Griffin,Ed Davis,Jimmy Butler,Kent Bazemore,Damian Lillard,Avery Bradley,271.198,231.25,2,Oct272016,5,4
DeMarcus Cousins,Otto Porter,Matt Barnes,Rajon Rondo,DeAndre Jordan,Kent Bazemore,Damian Lillard,Jamal Crawford,269.928,231.0,49,Oct272016,5,4
LaMarcus Aldridge,John Wall,Isaiah Thomas,Ed Davis,Markieff Morris,Kent Bazemore,Damian Lillard,Jamal Crawford,271.938,231.0,32,Oct272016,4,4
Rajon Rondo,Patty Mills,Al Horford,Kawhi Leonard,Amir Johnson,Dwyane Wade,Bradley Beal,Chris Paul,271.568,230.75,47,Oct272016,4,4
LaMarcus Aldridge,Jae Crowder,Isaiah Thomas,Ty Lawson,Paul Millsap,Ed Davis,Allen Crabbe,Damian Lillard,269.308,230.75,45,Oct272016,6,4
Jae Crowder,Tony Parker,Al Horford,Blake Griffin,Amir Johnson,Jimmy Butler,Kent Bazemore,Chris Paul,271.118,230.0,4,Oct272016,5,4
Jonathon Simmons,Isaiah Thomas,Rajon Rondo,Ed Davis,Jimmy Butler,Damian Lillard,Dwyane Wade,Bradley Beal,278.078,229.75,39,Oct272016,3,4
LaMarcus Aldridge,Jae Crowder,Isaiah Thomas,Ty Lawson,Nikola Mirotic,Kawhi Leonard,DeAndre Jordan,Arron Afflalo,269.348,229.5,41,Oct272016,6,4
John Wall,Matt Barnes,Rajon Rondo,Ty Lawson,Kawhi Leonard,DeAndre Jordan,Marcin Gortat,Avery Bradley,293.138,229.25,4,Oct272016,3,4
