Player1,Player2,Player3,Player4,Player5,Player6,Player7,Player8,Projected Value,Actual Scored,Iteration,date,Overlap Limit,Num_Games
Jimmy Butler,Joe Johnson,Kyle Lowry,Terrence Jones,Rajon Rondo,Jameer Nelson,Marc Gasol,Rudy Gobert,285.018,279.75,25,Dec82016,3,0
Draymond Green,Klay Thompson,Evan Turner,C.J. McCollum,Rajon Rondo,Jameer Nelson,Kevin Durant,Pau Gasol,279.988,279.25,35,Dec82016,5,0
Jimmy Butler,Kyle Lowry,Langston Galloway,Ersan Ilyasova,Ricky Rubio,Marc Gasol,Mason Plumlee,Andrew Wiggins,280.888,278.25,31,Dec82016,4,0
Dwyane Wade,Kyle Lowry,Langston Galloway,Rajon Rondo,LaMarcus Aldridge,Wilson Chandler,Joel Embiid,Andrew Wiggins,282.148,277.0,50,Dec82016,3,0
John Wall,C.J. McCollum,Ersan Ilyasova,Richaun Holmes,Jameer Nelson,Marc Gasol,Pau Gasol,Andrew Wiggins,284.138,276.75,31,Dec82016,3,0
DeMar DeRozan,Dwyane Wade,Jimmy Butler,Kyle Lowry,Rajon Rondo,Sergio Rodriguez,Zach Randolph,Boris Diaw,279.938,276.75,41,Dec82016,5,0
DeMar DeRozan,Dwyane Wade,Jimmy Butler,JaMychal Green,Rajon Rondo,Ricky Rubio,Patty Mills,Rudy Gobert,280.068,276.0,28,Dec82016,5,0
Bradley Beal,Dwyane Wade,Stephen Curry,Jameer Nelson,Shelvin Mack,Kevin Durant,Marcin Gortat,Pau Gasol,282.818,275.25,41,Dec82016,3,0
Draymond Green,Jimmy Butler,Evan Turner,Kyle Lowry,C.J. McCollum,Richaun Holmes,Rajon Rondo,Marcin Gortat,279.728,275.25,19,Dec82016,6,0
Jimmy Butler,Kyle Lowry,C.J. McCollum,Langston Galloway,Ersan Ilyasova,Taj Gibson,Rudy Gobert,Danilo Gallinari,280.218,273.75,16,Dec82016,5,0
Dwyane Wade,Damian Lillard,Richaun Holmes,Rajon Rondo,Jameer Nelson,Kevin Durant,Rudy Gobert,Mason Plumlee,288.068,272.25,11,Dec82016,3,0
Draymond Green,Dwyane Wade,Stephen Curry,Joe Johnson,Kyle Lowry,Ersan Ilyasova,Cory Joseph,Wilson Chandler,279.788,272.0,7,Dec82016,6,0
Dwyane Wade,Stephen Curry,C.J. McCollum,Langston Galloway,Ersan Ilyasova,Gorgui Dieng,Wilson Chandler,Marc Gasol,282.088,272.0,3,Dec82016,4,0
Joe Johnson,Kyle Lowry,Ersan Ilyasova,Jameer Nelson,Cory Joseph,Kevin Durant,Karl-Anthony Towns,Pau Gasol,282.148,272.0,1,Dec82016,4,0
Draymond Green,Dwyane Wade,Damian Lillard,Joe Johnson,C.J. McCollum,Patrick Patterson,Rajon Rondo,Marc Gasol,282.898,271.75,38,Dec82016,3,0
Draymond Green,Jimmy Butler,Evan Turner,Kyle Lowry,Ricky Rubio,Jameer Nelson,Kevin Durant,Boris Diaw,280.958,271.75,28,Dec82016,4,0
Draymond Green,John Wall,Gerald Henderson,Evan Turner,Langston Galloway,Jameer Nelson,Kevin Durant,Joel Embiid,279.888,271.25,47,Dec82016,5,0
Draymond Green,Stephen Curry,Jimmy Butler,Patrick Patterson,Patty Mills,Jameer Nelson,Pau Gasol,Kawhi Leonard,279.598,271.25,41,Dec82016,6,0
John Wall,Bradley Beal,Dwyane Wade,Joe Johnson,Ersan Ilyasova,Rajon Rondo,Joel Embiid,Robin Lopez,280.198,271.25,20,Dec82016,5,0
Bradley Beal,Kyle Lowry,Rajon Rondo,Jameer Nelson,Markieff Morris,Karl-Anthony Towns,Pau Gasol,Danilo Gallinari,279.568,270.75,50,Dec82016,6,0
Draymond Green,John Wall,Dwyane Wade,Will Barton,Langston Galloway,Richaun Holmes,Sergio Rodriguez,Joel Embiid,279.578,270.5,48,Dec82016,6,0
Anthony Davis,Dwyane Wade,Ersan Ilyasova,Rajon Rondo,Sergio Rodriguez,Ricky Rubio,Pau Gasol,Danilo Gallinari,280.858,270.25,32,Dec82016,4,0
DeMar DeRozan,Dwyane Wade,Evan Turner,Kyle Lowry,Patrick Patterson,LaMarcus Aldridge,Jameer Nelson,Karl-Anthony Towns,283.958,270.25,34,Dec82016,3,0
Bradley Beal,Dwyane Wade,Damian Lillard,Ersan Ilyasova,LaMarcus Aldridge,Patty Mills,Jameer Nelson,Kawhi Leonard,280.098,270.25,26,Dec82016,5,0
John Wall,Bradley Beal,Dwyane Wade,Langston Galloway,JaMychal Green,Jameer Nelson,Gorgui Dieng,Kawhi Leonard,280.888,270.0,30,Dec82016,4,0
Dwyane Wade,Stephen Curry,Ersan Ilyasova,Jameer Nelson,Gorgui Dieng,Mason Plumlee,Kawhi Leonard,Andrew Wiggins,280.658,269.25,41,Dec82016,4,0
Dwyane Wade,Damian Lillard,Jimmy Butler,Evan Turner,Rajon Rondo,Markieff Morris,Joel Embiid,Pau Gasol,284.408,269.25,29,Dec82016,3,0
Dwyane Wade,Damian Lillard,C.J. McCollum,Langston Galloway,Ersan Ilyasova,Richaun Holmes,Joel Embiid,Kawhi Leonard,279.888,269.0,46,Dec82016,5,0
Anthony Davis,Dwyane Wade,Joe Johnson,Kyle Lowry,JaMychal Green,Sergio Rodriguez,Cory Joseph,Pau Gasol,280.028,269.0,31,Dec82016,5,0
Zach LaVine,Dwyane Wade,Damian Lillard,Ersan Ilyasova,Ricky Rubio,Wilson Chandler,Marc Gasol,Pau Gasol,279.748,268.5,15,Dec82016,6,0
John Wall,Jimmy Butler,Langston Galloway,Ersan Ilyasova,Shelvin Mack,Wilson Chandler,Joel Embiid,Pau Gasol,286.178,268.25,19,Dec82016,3,0
Jimmy Butler,Rajon Rondo,Shelvin Mack,Cory Joseph,Kevin Durant,Wilson Chandler,Marc Gasol,Mason Plumlee,279.908,268.0,44,Dec82016,5,0
Stephen Curry,Jimmy Butler,Evan Turner,C.J. McCollum,Jameer Nelson,Rudy Gobert,Boris Diaw,Kawhi Leonard,280.008,267.75,33,Dec82016,5,0
John Wall,Bradley Beal,Rajon Rondo,Pascal Siakam,Jameer Nelson,Joel Embiid,Pau Gasol,Kawhi Leonard,279.868,267.5,50,Dec82016,5,0
DeMar DeRozan,C.J. McCollum,Langston Galloway,Jameer Nelson,Markieff Morris,Karl-Anthony Towns,Pau Gasol,Kawhi Leonard,280.678,267.5,40,Dec82016,4,0
Dwyane Wade,Stephen Curry,Joe Johnson,Kyle Lowry,Ersan Ilyasova,Rajon Rondo,Marcin Gortat,Mason Plumlee,279.778,267.5,10,Dec82016,6,0
Dwyane Wade,Stephen Curry,Jimmy Butler,Joe Johnson,Ersan Ilyasova,LaMarcus Aldridge,Pau Gasol,Andrew Wiggins,280.588,267.0,46,Dec82016,4,0
Draymond Green,Jimmy Butler,Joe Johnson,C.J. McCollum,Sergio Rodriguez,Jameer Nelson,Joel Embiid,Andrew Wiggins,287.358,266.75,15,Dec82016,3,0
Anthony Davis,Bradley Beal,Evan Turner,Kyle Lowry,Jameer Nelson,Cory Joseph,Pau Gasol,Danilo Gallinari,280.288,266.25,11,Dec82016,5,0
Bradley Beal,Dwyane Wade,C.J. McCollum,Ricky Rubio,Jameer Nelson,Taj Gibson,Marc Gasol,Kawhi Leonard,279.668,266.25,33,Dec82016,6,0
Draymond Green,John Wall,Bradley Beal,Langston Galloway,Jameer Nelson,Kevin Durant,Mason Plumlee,Andre Iguodala,279.588,266.0,45,Dec82016,6,0
Anthony Davis,John Wall,Evan Turner,Langston Galloway,Richaun Holmes,Jameer Nelson,Markieff Morris,Rudy Gobert,281.378,265.75,15,Dec82016,4,0
Draymond Green,John Wall,Dwyane Wade,C.J. McCollum,Langston Galloway,JaMychal Green,Joel Embiid,Andre Iguodala,279.678,265.5,31,Dec82016,6,0
John Wall,Dwyane Wade,Will Barton,Joe Johnson,Rajon Rondo,Sergio Rodriguez,LaMarcus Aldridge,Rudy Gobert,280.008,265.5,32,Dec82016,5,0
Anthony Davis,Jimmy Butler,Will Barton,Richaun Holmes,Rajon Rondo,Jameer Nelson,Shelvin Mack,Pau Gasol,285.908,265.25,21,Dec82016,3,0
DeMar DeRozan,Dwyane Wade,Kyle Lowry,Langston Galloway,Cory Joseph,Kevin Durant,Marcin Gortat,Mason Plumlee,280.758,265.0,35,Dec82016,4,0
John Wall,Dwyane Wade,Evan Turner,Rajon Rondo,Jameer Nelson,Wilson Chandler,Marc Gasol,Marcin Gortat,290.238,265.0,5,Dec82016,3,0
Troy Daniels,Evan Turner,Kyle Lowry,C.J. McCollum,Jameer Nelson,Gorgui Dieng,Kevin Durant,Rudy Gobert,279.908,264.75,43,Dec82016,5,0
DeMar DeRozan,Dwyane Wade,Damian Lillard,Jimmy Butler,Pascal Siakam,Jameer Nelson,Shelvin Mack,Marc Gasol,287.248,264.75,17,Dec82016,3,0
John Wall,Joe Johnson,Langston Galloway,Jameer Nelson,Taj Gibson,Kevin Durant,Rudy Gobert,Andrew Wiggins,281.128,264.25,21,Dec82016,4,0
Draymond Green,Dwyane Wade,Troy Daniels,Will Barton,Jameer Nelson,Cory Joseph,Kevin Durant,Marc Gasol,280.198,264.0,17,Dec82016,5,0
Anthony Davis,Dwyane Wade,Stephen Curry,Evan Turner,Langston Galloway,Ersan Ilyasova,Ricky Rubio,Mason Plumlee,280.618,263.5,44,Dec82016,4,0
Draymond Green,John Wall,DeMar DeRozan,Dwyane Wade,Joe Johnson,Ricky Rubio,Jameer Nelson,Pau Gasol,288.738,263.5,9,Dec82016,3,0
DeMar DeRozan,Dwyane Wade,C.J. McCollum,Rajon Rondo,Jameer Nelson,Gorgui Dieng,Joel Embiid,Danilo Gallinari,286.618,263.25,18,Dec82016,3,0
Anthony Davis,Dwyane Wade,Jimmy Butler,Evan Turner,Sergio Rodriguez,Patty Mills,Jameer Nelson,Gorgui Dieng,288.538,263.0,10,Dec82016,3,0
Anthony Davis,Dwyane Wade,Jimmy Butler,Langston Galloway,Shelvin Mack,Cory Joseph,Kevin Durant,Boris Diaw,281.228,262.25,17,Dec82016,4,0
Bradley Beal,Will Barton,C.J. McCollum,Patty Mills,Jameer Nelson,Wilson Chandler,Marc Gasol,Rudy Gobert,281.388,262.25,14,Dec82016,4,0
John Wall,DeMar DeRozan,Troy Daniels,Langston Galloway,Jameer Nelson,Nikola Mirotic,Marc Gasol,Joel Embiid,279.678,261.25,32,Dec82016,6,0
Dwyane Wade,Jimmy Butler,C.J. McCollum,Richaun Holmes,Sergio Rodriguez,Cory Joseph,Karl-Anthony Towns,Marc Gasol,283.138,261.0,37,Dec82016,3,0
Draymond Green,Dwyane Wade,Damian Lillard,Will Barton,JaMychal Green,Sergio Rodriguez,LaMarcus Aldridge,Jameer Nelson,279.728,260.5,18,Dec82016,6,0
Will Barton,Kyle Lowry,Langston Galloway,Jameer Nelson,Wilson Chandler,Nikola Mirotic,Karl-Anthony Towns,Marc Gasol,279.978,260.5,37,Dec82016,5,0
Bradley Beal,Joe Johnson,Kyle Lowry,Patrick Patterson,Jameer Nelson,Kevin Durant,Joel Embiid,Mason Plumlee,281.168,260.25,19,Dec82016,4,0
Anthony Davis,Bradley Beal,Dwyane Wade,Rajon Rondo,Patty Mills,Cory Joseph,Wilson Chandler,Pau Gasol,280.968,260.0,27,Dec82016,4,0
Jimmy Butler,Kyle Lowry,Ersan Ilyasova,LaMarcus Aldridge,Jameer Nelson,Taj Gibson,Andrew Wiggins,Danilo Gallinari,279.728,260.0,20,Dec82016,6,0
Dwyane Wade,Will Barton,Kyle Lowry,Ricky Rubio,Cory Joseph,Wilson Chandler,Marc Gasol,Rudy Gobert,279.708,259.75,25,Dec82016,6,0
Dwyane Wade,Stephen Curry,Patty Mills,Jameer Nelson,Zach Randolph,Wilson Chandler,Rudy Gobert,Kawhi Leonard,279.688,259.5,29,Dec82016,6,0
Dwyane Wade,Damian Lillard,C.J. McCollum,Ersan Ilyasova,Cory Joseph,Gorgui Dieng,Kevin Durant,Pau Gasol,281.598,258.25,10,Dec82016,4,0
Anthony Davis,Anthony Brown,Bradley Beal,Kyle Lowry,Ersan Ilyasova,Patty Mills,Jameer Nelson,Mason Plumlee,279.608,258.0,38,Dec82016,6,0
Draymond Green,Jimmy Butler,C.J. McCollum,Rajon Rondo,Cory Joseph,Wilson Chandler,Rudy Gobert,Danilo Gallinari,280.858,257.75,33,Dec82016,4,0
Bradley Beal,Sergio Rodriguez,Ricky Rubio,Jameer Nelson,Kevin Durant,Wilson Chandler,Marc Gasol,Mason Plumlee,279.718,257.5,23,Dec82016,6,0
DeMar DeRozan,Dwyane Wade,Troy Daniels,Stephen Curry,Jameer Nelson,Wilson Chandler,Rudy Gobert,Nikola Jokic,280.198,257.5,19,Dec82016,5,0
Jimmy Butler,C.J. McCollum,Langston Galloway,Patrick Patterson,Jameer Nelson,Kevin Durant,Marc Gasol,Marcin Gortat,285.328,257.25,23,Dec82016,3,0
Jimmy Butler,Will Barton,C.J. McCollum,Ersan Ilyasova,Rajon Rondo,Patty Mills,Joel Embiid,Mason Plumlee,282.158,257.0,48,Dec82016,3,0
Jimmy Butler,JaMychal Green,Ricky Rubio,Patty Mills,Jameer Nelson,Kevin Durant,Joel Embiid,Pau Gasol,281.188,256.5,18,Dec82016,4,0
Anthony Davis,Dwyane Wade,Joe Johnson,Evan Turner,Kyle Lowry,Cory Joseph,Mason Plumlee,Andrew Wiggins,280.188,256.5,22,Dec82016,5,0
John Wall,Dwyane Wade,Jimmy Butler,Joe Johnson,Kyle Lowry,Richaun Holmes,Shelvin Mack,Gorgui Dieng,282.708,256.5,44,Dec82016,3,0
John Wall,Dwyane Wade,Jimmy Butler,Patrick Patterson,Jameer Nelson,Cory Joseph,Joel Embiid,Rudy Gobert,293.218,256.25,3,Dec82016,3,0
Dwyane Wade,Troy Daniels,Jimmy Butler,Sergio Rodriguez,Shelvin Mack,Kevin Durant,Joel Embiid,Mason Plumlee,281.858,256.0,6,Dec82016,4,0
DeMar DeRozan,Dwyane Wade,Stephen Curry,Langston Galloway,Cory Joseph,Wilson Chandler,Karl-Anthony Towns,Pau Gasol,281.458,256.0,13,Dec82016,4,0
Draymond Green,Jimmy Butler,Kyle Lowry,Patrick Patterson,Rajon Rondo,Patty Mills,Wilson Chandler,Marcin Gortat,279.598,255.25,43,Dec82016,6,0
Anthony Davis,Dwyane Wade,Damian Lillard,Langston Galloway,Patrick Patterson,Jameer Nelson,Pau Gasol,Andrew Wiggins,289.438,255.0,7,Dec82016,3,0
Bradley Beal,Kyle Lowry,C.J. McCollum,Richaun Holmes,Jameer Nelson,Karl-Anthony Towns,Joel Embiid,Andre Iguodala,279.808,254.75,4,Dec82016,6,0
Dwyane Wade,Jimmy Butler,Kyle Lowry,C.J. McCollum,Jameer Nelson,Wilson Chandler,Mason Plumlee,Pau Gasol,298.678,254.5,1,Dec82016,3,0
Dwyane Wade,Troy Daniels,Stephen Curry,Jimmy Butler,Ersan Ilyasova,Markieff Morris,Rudy Gobert,Mason Plumlee,279.688,253.75,30,Dec82016,6,0
Draymond Green,DeMar DeRozan,Troy Daniels,Jimmy Butler,Kyle Lowry,Jameer Nelson,Cory Joseph,Zach Randolph,280.778,253.75,34,Dec82016,4,0
Stephen Curry,Will Barton,Evan Turner,Ersan Ilyasova,Jameer Nelson,Wilson Chandler,Karl-Anthony Towns,Pau Gasol,279.788,253.5,9,Dec82016,6,0
Draymond Green,DeMar DeRozan,Damian Lillard,Marcus Thornton,C.J. McCollum,Ersan Ilyasova,Jameer Nelson,Wilson Chandler,282.898,253.0,39,Dec82016,3,0
Dwyane Wade,Damian Lillard,C.J. McCollum,JaMychal Green,Shelvin Mack,Joel Embiid,Mason Plumlee,Andrew Wiggins,280.648,252.75,42,Dec82016,4,0
John Wall,Marcus Thornton,Patrick Patterson,Rajon Rondo,Jameer Nelson,Kevin Durant,Karl-Anthony Towns,Pau Gasol,281.168,252.75,20,Dec82016,4,0
Anthony Davis,DeMar DeRozan,Joe Johnson,Langston Galloway,Rajon Rondo,Jameer Nelson,Wilson Chandler,Mason Plumlee,288.048,252.5,12,Dec82016,3,0
Damian Lillard,Will Barton,Kyle Lowry,Ersan Ilyasova,Patrick Patterson,Jameer Nelson,Rudy Gobert,Marcin Gortat,282.188,252.5,46,Dec82016,3,0
John Wall,DeMar DeRozan,Dwyane Wade,Ersan Ilyasova,Patrick Patterson,Sergio Rodriguez,Wilson Chandler,Mason Plumlee,283.158,252.25,36,Dec82016,3,0
Dwyane Wade,C.J. McCollum,Patty Mills,Jameer Nelson,Kevin Durant,Karl-Anthony Towns,Boris Diaw,Andrew Wiggins,282.178,251.25,47,Dec82016,3,0
Bradley Beal,Kyle Lowry,Ersan Ilyasova,Ricky Rubio,Jameer Nelson,Karl-Anthony Towns,Mason Plumlee,Danilo Gallinari,280.388,250.75,6,Dec82016,5,0
Draymond Green,Dwyane Wade,Troy Daniels,Stephen Curry,Will Barton,Patty Mills,Jameer Nelson,Joel Embiid,280.238,250.75,13,Dec82016,5,0
Anthony Davis,Draymond Green,Dwyane Wade,C.J. McCollum,Langston Galloway,Patty Mills,Wilson Chandler,Andre Iguodala,280.238,250.75,15,Dec82016,5,0
Anthony Davis,Bradley Beal,Dwyane Wade,Gerald Henderson,Jameer Nelson,Cory Joseph,Marc Gasol,Danilo Gallinari,279.768,250.25,11,Dec82016,6,0
DeMar DeRozan,Bradley Beal,Damian Lillard,Langston Galloway,Jameer Nelson,Markieff Morris,Joel Embiid,Marcin Gortat,280.078,250.25,27,Dec82016,5,0
Anthony Davis,Jimmy Butler,Joe Johnson,Langston Galloway,Patrick Patterson,Sergio Rodriguez,Shelvin Mack,Karl-Anthony Towns,279.728,250.25,21,Dec82016,6,0
Anthony Davis,Dwyane Wade,Troy Daniels,Kyle Lowry,Rajon Rondo,Jameer Nelson,Taj Gibson,Andre Iguodala,282.158,250.0,49,Dec82016,3,0
Zach LaVine,Damian Lillard,Will Barton,Sergio Rodriguez,Jameer Nelson,Wilson Chandler,Marc Gasol,Mason Plumlee,279.708,250.0,27,Dec82016,6,0
Draymond Green,Klay Thompson,Dwyane Wade,Stephen Curry,Sergio Rodriguez,Jameer Nelson,Taj Gibson,Wilson Chandler,280.618,249.75,45,Dec82016,4,0
Anthony Davis,Jimmy Butler,Evan Turner,C.J. McCollum,Shelvin Mack,Cory Joseph,Mason Plumlee,Andrew Wiggins,279.968,248.75,38,Dec82016,5,0
Anthony Davis,Marcus Thornton,Jimmy Butler,Kyle Lowry,Langston Galloway,Pascal Siakam,Jameer Nelson,Joel Embiid,283.828,248.25,35,Dec82016,3,0
DeMar DeRozan,Dwyane Wade,Damian Lillard,Joe Johnson,Kyle Lowry,Mason Plumlee,Boris Diaw,Andrew Wiggins,279.758,248.25,14,Dec82016,6,0
Draymond Green,Damian Lillard,Jimmy Butler,Jamal Murray,Jameer Nelson,Kevin Durant,Pau Gasol,Andre Iguodala,281.818,248.0,7,Dec82016,4,0
Anthony Davis,Troy Daniels,Will Barton,Langston Galloway,Ersan Ilyasova,Ricky Rubio,Jameer Nelson,Marc Gasol,279.648,247.75,37,Dec82016,6,0
John Wall,Bradley Beal,C.J. McCollum,JaMychal Green,Jameer Nelson,Nikola Mirotic,Joel Embiid,Mason Plumlee,279.828,247.75,3,Dec82016,6,0
Dwyane Wade,Damian Lillard,Jimmy Butler,Langston Galloway,Sergio Rodriguez,Wilson Chandler,Rudy Gobert,Marcin Gortat,287.678,247.75,13,Dec82016,3,0
Klay Thompson,Langston Galloway,Sergio Rodriguez,Jameer Nelson,Kevin Durant,Wilson Chandler,Karl-Anthony Towns,Pau Gasol,281.108,247.5,22,Dec82016,4,0
Draymond Green,John Wall,Gerald Henderson,Jimmy Butler,Jamal Murray,Jameer Nelson,Markieff Morris,Marc Gasol,280.168,247.0,23,Dec82016,5,0
Draymond Green,Will Barton,Kyle Lowry,Jameer Nelson,Cory Joseph,Wilson Chandler,Joel Embiid,Danilo Gallinari,279.888,247.0,45,Dec82016,5,0
Jimmy Butler,Kyle Lowry,JaMychal Green,Sergio Rodriguez,Jameer Nelson,Karl-Anthony Towns,Marcin Gortat,Andre Iguodala,280.038,246.5,30,Dec82016,5,0
Anthony Davis,Dwyane Wade,Tony Allen,Stephen Curry,Jameer Nelson,Cory Joseph,Mason Plumlee,Danilo Gallinari,279.698,246.5,28,Dec82016,6,0
Jimmy Butler,Ricky Rubio,Jameer Nelson,Shelvin Mack,Wilson Chandler,Karl-Anthony Towns,Rudy Gobert,Andrew Wiggins,285.288,246.5,24,Dec82016,3,0
Damian Lillard,Jimmy Butler,Patty Mills,Cory Joseph,Wilson Chandler,Marc Gasol,Pau Gasol,Andrew Wiggins,279.588,245.0,44,Dec82016,6,0
Bradley Beal,Jimmy Butler,Patrick Patterson,Patty Mills,Jameer Nelson,Karl-Anthony Towns,Mason Plumlee,Kawhi Leonard,280.308,245.0,9,Dec82016,5,0
Damian Lillard,Jimmy Butler,Kyle Lowry,Richaun Holmes,Jameer Nelson,Taj Gibson,Markieff Morris,Andrew Wiggins,279.858,244.75,2,Dec82016,6,0
John Wall,Bradley Beal,Jimmy Butler,Jamal Murray,LaMarcus Aldridge,Jameer Nelson,Marc Gasol,Andre Iguodala,279.728,244.75,22,Dec82016,6,0
John Wall,DeMar DeRozan,Jimmy Butler,C.J. McCollum,Patrick Patterson,Rajon Rondo,Pascal Siakam,Pau Gasol,280.258,244.5,12,Dec82016,5,0
Bradley Beal,Jimmy Butler,Will Barton,Kyle Lowry,Jameer Nelson,Cory Joseph,Karl-Anthony Towns,Boris Diaw,281.028,243.5,23,Dec82016,4,0
John Wall,Damian Lillard,Jimmy Butler,Joe Johnson,Evan Turner,Ersan Ilyasova,Jameer Nelson,Mason Plumlee,290.168,243.5,6,Dec82016,3,0
Draymond Green,Bradley Beal,Dwyane Wade,Damian Lillard,Jimmy Butler,Ricky Rubio,Cory Joseph,Mason Plumlee,282.858,242.5,40,Dec82016,3,0
DeMar DeRozan,Stephen Curry,Jimmy Butler,Jamal Murray,Richaun Holmes,Jameer Nelson,Joel Embiid,Mason Plumlee,282.798,242.0,42,Dec82016,3,0
Klay Thompson,Jimmy Butler,Kyle Lowry,Ersan Ilyasova,LaMarcus Aldridge,Ricky Rubio,Jameer Nelson,Gorgui Dieng,280.058,241.75,29,Dec82016,5,0
Anthony Davis,Bradley Beal,C.J. McCollum,Richaun Holmes,Sergio Rodriguez,Jameer Nelson,Mason Plumlee,Danilo Gallinari,280.198,241.75,21,Dec82016,5,0
John Wall,Gerald Henderson,Jimmy Butler,Kyle Lowry,Patrick Patterson,Rajon Rondo,Marcin Gortat,Pau Gasol,279.588,241.5,47,Dec82016,6,0
DeMar DeRozan,Troy Daniels,Kyle Lowry,Jameer Nelson,Shelvin Mack,Wilson Chandler,Joel Embiid,Marcin Gortat,279.798,241.0,6,Dec82016,6,0
Dwyane Wade,Troy Daniels,C.J. McCollum,Rajon Rondo,Wilson Chandler,Markieff Morris,Karl-Anthony Towns,Rudy Gobert,280.688,241.0,38,Dec82016,4,0
Troy Daniels,Ersan Ilyasova,Jameer Nelson,Kevin Durant,Wilson Chandler,Joel Embiid,Mason Plumlee,Andrew Wiggins,280.678,241.0,39,Dec82016,4,0
John Wall,Dwyane Wade,Jimmy Butler,Jamal Murray,Rajon Rondo,Taj Gibson,Mason Plumlee,Andrew Wiggins,284.168,241.0,30,Dec82016,3,0
John Wall,Dwyane Wade,Troy Daniels,Jamal Murray,Ersan Ilyasova,LaMarcus Aldridge,Jameer Nelson,Kevin Durant,281.878,240.75,5,Dec82016,4,0
John Wall,DeMar DeRozan,C.J. McCollum,Jameer Nelson,Markieff Morris,Rudy Gobert,Marcin Gortat,Andre Iguodala,279.788,240.75,8,Dec82016,6,0
John Wall,Dwyane Wade,Will Barton,Jameer Nelson,Shelvin Mack,Markieff Morris,Karl-Anthony Towns,Mason Plumlee,285.868,240.5,22,Dec82016,3,0
John Wall,Tony Allen,Jimmy Butler,Will Barton,Sergio Rodriguez,LaMarcus Aldridge,Jameer Nelson,Marcin Gortat,279.588,239.75,46,Dec82016,6,0
Troy Daniels,Damian Lillard,Evan Turner,C.J. McCollum,JaMychal Green,Jameer Nelson,Karl-Anthony Towns,Rudy Gobert,279.718,239.25,24,Dec82016,6,0
John Wall,Bradley Beal,Langston Galloway,Richaun Holmes,LaMarcus Aldridge,Jameer Nelson,Wilson Chandler,Karl-Anthony Towns,280.718,239.0,36,Dec82016,4,0
John Wall,Buddy Hield,Jimmy Butler,Kyle Lowry,Jameer Nelson,Nikola Mirotic,Marcin Gortat,Andrew Wiggins,279.598,238.75,42,Dec82016,6,0
John Wall,Joe Johnson,Evan Turner,C.J. McCollum,Sergio Rodriguez,Wilson Chandler,Karl-Anthony Towns,Pau Gasol,280.708,238.75,37,Dec82016,4,0
