Player1,Player2,Player3,Player4,Player5,Player6,Player7,Player8,Projected Value,Actual Scored,Iteration,date,Overlap Limit,Num_Games
Tyson Chandler,Tim Frazier,Monta Ellis,Sean Kilpatrick,Myles Turner,Kevin Durant,LeBron James,Justise Winslow,284.268,280.75,37,Oct282016,6,8
Jeff Teague,Deron Williams,Tim Frazier,J.R. Smith,Thaddeus Young,Joe Johnson,Anthony Davis,Kevin Love,287.838,280.5,40,Oct282016,3,8
Jeff Teague,Eric Gordon,Sean Kilpatrick,J.J. Barea,Myles Turner,Kevin Durant,LeBron James,Marcus Morris,284.848,280.25,25,Oct282016,5,8
Roy Hibbert,Tim Frazier,Ish Smith,Joe Harris,Thaddeus Young,Wesley Matthews,James Harden,Anthony Davis,284.528,279.5,3,Oct282016,6,8
Jonas Valanciunas,George Hill,Tim Frazier,Joe Harris,Thaddeus Young,Bojan Bogdanovic,Kevin Durant,LeBron James,284.828,279.25,27,Oct282016,5,8
Lance Stephenson,Hassan Whiteside,Monta Ellis,Joe Harris,J.J. Barea,Myles Turner,Kevin Durant,LeBron James,284.748,279.25,34,Oct282016,5,8
Elfrid Payton,George Hill,Monta Ellis,Thaddeus Young,Tyler Johnson,Anthony Davis,Myles Turner,Michael Kidd-Gilchrist,284.498,279.25,12,Oct282016,6,8
Roy Hibbert,Deron Williams,Tim Frazier,Tyler Johnson,Anthony Davis,Kevin Durant,Michael Kidd-Gilchrist,Justise Winslow,291.548,279.0,16,Oct282016,3,8
Russell Westbrook,Tyson Chandler,Andrew Bogut,Monta Ellis,Thaddeus Young,Joe Johnson,J.J. Barea,LeBron James,284.428,277.5,15,Oct282016,6,8
Roy Hibbert,Tim Frazier,Dion Waiters,Joe Harris,Marvin Williams,Anthony Davis,LeBron James,Paul George,284.408,276.5,17,Oct282016,6,8
Russell Westbrook,Nikola Vucevic,Justin Hamilton,Deron Williams,Marvin Williams,J.J. Barea,Paul George,Michael Kidd-Gilchrist,284.168,276.5,49,Oct282016,6,8
Nikola Vucevic,Elfrid Payton,Tim Frazier,Evan Fournier,Monta Ellis,Tyler Johnson,Anthony Davis,Tobias Harris,284.518,276.5,8,Oct282016,6,8
Russell Westbrook,Jeff Teague,Roy Hibbert,Eric Gordon,Luke Babbitt,Joe Johnson,Tyler Johnson,Anthony Davis,285.268,274.25,3,Oct282016,5,8
Jonas Valanciunas,Deron Williams,Tim Frazier,Evan Fournier,Monta Ellis,J.J. Barea,Kevin Love,Kevin Durant,287.478,273.75,48,Oct282016,3,8
Russell Westbrook,Enes Kanter,Elfrid Payton,Joe Harris,J.J. Barea,LeBron James,Michael Kidd-Gilchrist,T.J. Warren,287.808,273.5,42,Oct282016,3,8
Jeff Teague,Elfrid Payton,Tim Frazier,Evan Fournier,Jon Leuer,Wesley Matthews,Anthony Davis,Draymond Green,284.718,273.25,35,Oct282016,5,8
Justin Hamilton,Deron Williams,Sean Kilpatrick,Kyrie Irving,Joe Johnson,Tyler Johnson,Anthony Davis,LeBron James,284.548,273.25,1,Oct282016,6,8
Russell Westbrook,Nikola Vucevic,Roy Hibbert,Bojan Bogdanovic,Tyler Johnson,J.J. Barea,Kevin Durant,Aaron Gordon,284.508,273.0,11,Oct282016,6,8
Stephen Curry,George Hill,Monta Ellis,Joe Harris,Thaddeus Young,J.J. Barea,Myles Turner,Kevin Durant,284.528,273.0,4,Oct282016,6,8
Nikola Vucevic,Tyson Chandler,Tim Frazier,Joe Harris,James Harden,J.J. Barea,Kevin Durant,Michael Kidd-Gilchrist,289.688,272.75,26,Oct282016,3,8
Elfrid Payton,Justin Hamilton,J.R. Smith,Marvin Williams,James Harden,J.J. Barea,Myles Turner,Kevin Durant,284.528,271.75,7,Oct282016,6,8
Jeff Teague,Justin Hamilton,Tim Frazier,Monta Ellis,J.J. Barea,Anthony Davis,LeBron James,Michael Kidd-Gilchrist,306.488,271.25,1,Oct282016,3,8
Justin Hamilton,George Hill,Monta Ellis,Ish Smith,Tyler Johnson,Draymond Green,Kevin Durant,LeBron James,290.448,271.0,25,Oct282016,3,8
Russell Westbrook,Roy Hibbert,Ish Smith,Joe Harris,Marco Belinelli,Bojan Bogdanovic,Kevin Durant,LeBron James,284.378,271.0,19,Oct282016,6,8
Jeff Teague,Jonas Valanciunas,Elfrid Payton,Justin Hamilton,Kentavious Caldwell-Pope,Kevin Durant,LeBron James,T.J. Warren,284.618,270.75,42,Oct282016,5,8
Stephen Curry,Roy Hibbert,George Hill,Tim Frazier,Monta Ellis,Joe Johnson,Anthony Davis,Marcus Morris,293.888,270.5,10,Oct282016,3,8
Jeff Teague,Roy Hibbert,Ish Smith,Dion Waiters,Thaddeus Young,Anthony Davis,LeBron James,Marcus Morris,285.518,270.0,45,Oct282016,4,8
Jeff Teague,Nikola Vucevic,Monta Ellis,Ish Smith,J.J. Barea,Kevin Durant,Paul George,Marcus Morris,285.148,269.5,6,Oct282016,5,8
Jeff Teague,Elfrid Payton,Justin Hamilton,Evan Fournier,Thaddeus Young,Andre Roberson,Kevin Durant,LeBron James,284.248,269.25,38,Oct282016,6,8
Jeff Teague,Monta Ellis,Thaddeus Young,Tyler Johnson,Anthony Davis,Draymond Green,Justise Winslow,Marcus Morris,286.188,269.25,16,Oct282016,4,8
Stephen Curry,Jeff Teague,Justin Hamilton,Tim Frazier,Joe Harris,Draymond Green,Kevin Durant,Marcus Morris,294.858,269.0,5,Oct282016,3,8
Elfrid Payton,Roy Hibbert,Tim Frazier,Joe Johnson,J.J. Barea,Draymond Green,Kevin Durant,LeBron James,299.888,268.25,2,Oct282016,3,8
Elfrid Payton,Alex Len,George Hill,J.J. Barea,Kevin Love,Kevin Durant,Paul George,Michael Kidd-Gilchrist,284.178,267.5,47,Oct282016,6,8
Roy Hibbert,Tim Frazier,Eric Gordon,Ish Smith,Devin Booker,Bojan Bogdanovic,Anthony Davis,LeBron James,285.518,267.25,44,Oct282016,4,8
Tyson Chandler,George Hill,Tim Frazier,Monta Ellis,Andre Roberson,James Harden,LeBron James,Justise Winslow,284.228,266.75,40,Oct282016,6,8
Jeff Teague,Elfrid Payton,Roy Hibbert,Tim Frazier,Marvin Williams,Wesley Matthews,Anthony Davis,Paul George,284.228,266.0,41,Oct282016,6,8
Elfrid Payton,Roy Hibbert,Justin Hamilton,George Hill,Thaddeus Young,James Harden,Kevin Durant,Justise Winslow,284.838,266.0,26,Oct282016,5,8
Jeff Teague,Elfrid Payton,Deron Williams,Monta Ellis,Joe Harris,Luke Babbitt,Anthony Davis,Kevin Durant,291.448,266.0,18,Oct282016,3,8
Alex Len,Tim Frazier,Luke Babbitt,Joe Johnson,James Harden,J.J. Barea,Anthony Davis,Aaron Gordon,287.268,265.75,49,Oct282016,3,8
Monta Ellis,Ish Smith,Joe Harris,Kyrie Irving,Joe Johnson,Anthony Davis,Draymond Green,Michael Kidd-Gilchrist,285.318,265.5,50,Oct282016,4,8
Jeff Teague,Justin Hamilton,Ish Smith,Luke Babbitt,James Harden,Anthony Davis,Justise Winslow,Marcus Morris,285.568,265.25,41,Oct282016,4,8
Russell Westbrook,Roy Hibbert,George Hill,Tim Frazier,J.R. Smith,Wesley Matthews,LeBron James,Michael Kidd-Gilchrist,289.088,264.5,31,Oct282016,3,8
Nikola Vucevic,Monta Ellis,Marco Belinelli,J.J. Barea,Myles Turner,Kevin Durant,LeBron James,Justise Winslow,284.318,263.5,24,Oct282016,6,8
Jeff Teague,Lance Stephenson,Elfrid Payton,Alex Len,George Hill,Joe Johnson,Anthony Davis,LeBron James,290.558,263.0,23,Oct282016,3,8
Elfrid Payton,Justin Hamilton,George Hill,Luke Babbitt,Bojan Bogdanovic,James Harden,Kevin Love,Kevin Durant,284.598,262.75,46,Oct282016,5,8
Russell Westbrook,Roy Hibbert,Justin Hamilton,Evan Fournier,Thaddeus Young,Bojan Bogdanovic,Kevin Durant,Michael Kidd-Gilchrist,285.838,262.5,28,Oct282016,4,8
Elfrid Payton,Monta Ellis,Tyler Johnson,J.J. Barea,Myles Turner,Kevin Durant,Paul George,Michael Kidd-Gilchrist,284.508,262.5,10,Oct282016,6,8
Deron Williams,J.R. Smith,Joe Harris,J.J. Barea,Anthony Davis,Draymond Green,LeBron James,Marcus Morris,291.298,262.5,20,Oct282016,3,8
Russell Westbrook,Jeff Teague,Lance Stephenson,Roy Hibbert,Deron Williams,Kentavious Caldwell-Pope,Bojan Bogdanovic,Anthony Davis,285.878,262.0,27,Oct282016,4,8
Elfrid Payton,Monta Ellis,Kentavious Caldwell-Pope,Draymond Green,Kevin Love,Kevin Durant,Michael Kidd-Gilchrist,Marcus Morris,285.628,261.75,40,Oct282016,4,8
Nikola Vucevic,Elfrid Payton,Monta Ellis,Kyrie Irving,Bojan Bogdanovic,J.J. Barea,Myles Turner,Kevin Durant,285.008,260.75,17,Oct282016,5,8
Jeff Teague,Roy Hibbert,George Hill,Evan Fournier,J.R. Smith,J.J. Barea,Anthony Davis,Kevin Durant,289.138,260.5,30,Oct282016,3,8
Russell Westbrook,Jeff Teague,Justin Hamilton,George Hill,Joe Harris,Luke Babbitt,Myles Turner,LeBron James,289.398,260.25,27,Oct282016,3,8
Jeff Teague,Elfrid Payton,Eric Gordon,Wesley Matthews,Tyler Johnson,Anthony Davis,Draymond Green,Michael Kidd-Gilchrist,284.188,259.75,46,Oct282016,6,8
