Player1,Player2,Player3,Player4,Player5,Player6,Player7,Player8,Projected Value,Actual Scored,Iteration,date,Overlap Limit,Num_Games
Kevin Durant,Jerami Grant,Joel Embiid,Victor Oladipo,Tim Frazier,Tony Parker,Jordan Clarkson,DeMarcus Cousins,292.518,261.25,44,Nov232016,3,13
Jerami Grant,Al Horford,Brook Lopez,Dion Waiters,Tim Frazier,Paul Millsap,Jose Calderon,James Harden,291.128,261.0,27,Nov232016,5,13
Jonas Valanciunas,Alex Len,Avery Bradley,Tim Frazier,Blake Griffin,Wilson Chandler,Isaiah Thomas,Jordan Clarkson,290.748,259.5,48,Nov232016,6,13
Russell Westbrook,Rudy Gay,Jonas Valanciunas,Jusuf Nurkic,Tim Frazier,Tony Allen,Paul Millsap,Sergio Rodriguez,293.328,259.0,30,Nov232016,3,13
Russell Westbrook,Jusuf Nurkic,Zach LaVine,Tim Frazier,Patrick Patterson,Wilson Chandler,Jose Calderon,DeMarcus Cousins,290.838,258.75,19,Nov232016,6,13
Kevin Durant,Jonas Valanciunas,Lou Williams,Tony Allen,Jose Calderon,Kyrie Irving,Jordan Clarkson,DeMarcus Cousins,291.528,257.75,40,Nov232016,4,13
Jrue Holiday,Rudy Gay,Brook Lopez,Joel Embiid,DeMar DeRozan,Avery Bradley,Tim Frazier,Jose Calderon,292.978,257.5,35,Nov232016,3,13
Russell Westbrook,Rudy Gay,Dario Saric,Karl-Anthony Towns,Alex Len,Victor Oladipo,Nik Stauskas,Hollis Thompson,290.838,256.5,23,Nov232016,6,13
Russell Westbrook,Rudy Gay,Brook Lopez,Alex Len,Nik Stauskas,Tony Allen,Tony Parker,Isaiah Thomas,290.788,255.25,37,Nov232016,6,13
Rudy Gay,Alex Len,Elfrid Payton,Tony Allen,Blake Griffin,Sergio Rodriguez,George Hill,DeMarcus Cousins,291.058,255.0,40,Nov232016,5,13
Rudy Gay,Jonas Valanciunas,Alex Len,Ricky Rubio,Victor Oladipo,Dion Waiters,Jose Calderon,James Harden,295.138,255.0,10,Nov232016,3,13
Rudy Gay,Alex Len,Jusuf Nurkic,Victor Oladipo,Paul Millsap,Hollis Thompson,Kyle Lowry,Kyrie Irving,291.118,254.0,31,Nov232016,5,13
Dario Saric,Brook Lopez,Jusuf Nurkic,Tim Frazier,Tony Parker,Paul Millsap,Trevor Booker,James Harden,290.878,254.0,8,Nov232016,6,13
Kevin Durant,Rudy Gay,Joel Embiid,Elfrid Payton,Ricky Rubio,Hollis Thompson,Jose Calderon,DeMarcus Cousins,294.668,253.75,15,Nov232016,3,13
Rudy Gay,Alex Len,Tony Allen,Wilson Chandler,Hollis Thompson,Kyle Lowry,Isaiah Thomas,DeMarcus Cousins,290.958,253.25,49,Nov232016,5,13
Russell Westbrook,Rudy Gay,Alex Len,Victor Oladipo,Tim Frazier,Tony Parker,Patrick Patterson,Serge Ibaka,291.148,252.5,23,Nov232016,5,13
Rudy Gay,Karl-Anthony Towns,Steven Adams,Paul Millsap,Sergio Rodriguez,Hollis Thompson,Jose Calderon,James Harden,291.028,252.5,42,Nov232016,5,13
Kevin Durant,Rudy Gay,Joel Embiid,Bismack Biyombo,Eric Gordon,Tim Frazier,Paul Millsap,Wilson Chandler,291.388,252.5,48,Nov232016,4,13
Jrue Holiday,Kevin Durant,Rudy Gay,Marc Gasol,Clint Capela,Wilson Chandler,Jose Calderon,Jordan Clarkson,291.088,252.5,34,Nov232016,5,13
Rudy Gay,Karl-Anthony Towns,Alex Len,Lou Williams,Dion Waiters,Nik Stauskas,Paul Millsap,Kyrie Irving,291.598,252.0,32,Nov232016,4,13
Rudy Gay,Brook Lopez,Zach LaVine,Tim Frazier,Tony Parker,Patrick Patterson,Kyrie Irving,DeMarcus Cousins,290.918,251.5,4,Nov232016,6,13
Rudy Gay,Brook Lopez,Eric Gordon,Tony Parker,Ersan Ilyasova,Isaiah Thomas,Jordan Clarkson,DeMarcus Cousins,290.908,251.25,5,Nov232016,6,13
Jrue Holiday,Kevin Durant,Jonas Valanciunas,Tim Frazier,Wilson Chandler,Vince Carter,Jose Calderon,DeMarcus Cousins,291.578,249.75,34,Nov232016,4,13
Jrue Holiday,Alex Len,Jusuf Nurkic,Lou Williams,Paul Millsap,Wilson Chandler,Jose Calderon,James Harden,292.488,248.75,45,Nov232016,3,13
Rudy Gay,Brook Lopez,Alex Len,Elfrid Payton,Lou Williams,Tim Frazier,Hollis Thompson,James Harden,296.508,248.75,4,Nov232016,3,13
Kevin Durant,Alex Len,Jusuf Nurkic,Elfrid Payton,Victor Oladipo,Nik Stauskas,Paul Millsap,Andrew Wiggins,292.208,248.5,2,Nov232016,4,13
Dario Saric,Jonas Valanciunas,Alex Len,Avery Bradley,Tim Frazier,Tony Parker,Andrew Wiggins,James Harden,290.978,248.25,46,Nov232016,5,13
Rudy Gay,Clint Capela,Joel Embiid,Zach LaVine,Ish Smith,Lou Williams,Jose Calderon,James Harden,290.838,248.0,22,Nov232016,6,13
Russell Westbrook,Rudy Gay,Jerami Grant,Bismack Biyombo,Lou Williams,Hollis Thompson,Jordan Clarkson,DeMarcus Cousins,291.518,247.75,41,Nov232016,4,13
Russell Westbrook,Rudy Gay,Clint Capela,Joel Embiid,Lou Williams,Tim Frazier,Tony Parker,Jared Dudley,290.998,246.5,44,Nov232016,5,13
Rudy Gay,Bismack Biyombo,Avery Bradley,Tim Frazier,Sergio Rodriguez,Wilson Chandler,Kyrie Irving,DeMarcus Cousins,291.608,246.25,31,Nov232016,4,13
Rudy Gay,Brook Lopez,Elfrid Payton,Ish Smith,Tony Allen,Tony Parker,Paul Millsap,DeMarcus Cousins,291.818,245.75,21,Nov232016,4,13
Jrue Holiday,Rudy Gay,Joel Embiid,Alex Len,Victor Oladipo,Lou Williams,Isaiah Thomas,Jordan Clarkson,294.338,245.75,18,Nov232016,3,13
Rudy Gay,Alex Len,Bismack Biyombo,Elfrid Payton,Victor Oladipo,Ish Smith,Blake Griffin,Paul Millsap,291.378,245.5,49,Nov232016,4,13
Dario Saric,Hassan Whiteside,Joel Embiid,Tim Frazier,Paul Millsap,Hollis Thompson,Jose Calderon,James Harden,292.038,245.5,10,Nov232016,4,13
Rudy Gay,Clint Capela,Joel Embiid,Elfrid Payton,Victor Oladipo,Paul Millsap,Sergio Rodriguez,Andrew Wiggins,292.018,245.25,12,Nov232016,4,13
Jrue Holiday,Rudy Gay,Al Horford,Jonas Valanciunas,Victor Oladipo,Tim Frazier,Vince Carter,Kyrie Irving,291.118,245.25,28,Nov232016,5,13
Rudy Gay,Karl-Anthony Towns,Nik Stauskas,Tony Parker,Blake Griffin,Wilson Chandler,Jose Calderon,DeMarcus Cousins,292.928,244.5,36,Nov232016,3,13
Rudy Gay,Marc Gasol,Jonas Valanciunas,Elfrid Payton,Ricky Rubio,Avery Bradley,Tim Frazier,Andrew Wiggins,291.458,244.25,44,Nov232016,4,13
Russell Westbrook,Rudy Gay,Joel Embiid,Nene Hilario,Tim Frazier,Wilson Chandler,Hollis Thompson,Isaiah Thomas,290.748,242.75,49,Nov232016,6,13
Jerami Grant,Joel Embiid,Alex Len,Elfrid Payton,Blake Griffin,Andrew Wiggins,Jose Calderon,James Harden,291.658,242.5,25,Nov232016,4,13
Rudy Gay,Clint Capela,Elfrid Payton,Emmanuel Mudiay,Avery Bradley,Tim Frazier,Patrick Patterson,DeMarcus Cousins,291.018,242.5,43,Nov232016,5,13
Clint Capela,Joel Embiid,Lou Williams,Thaddeus Young,Andrew Wiggins,Jose Calderon,James Harden,Jordan Clarkson,290.828,241.75,27,Nov232016,6,13
Dario Saric,Karl-Anthony Towns,Alex Len,Elfrid Payton,Dion Waiters,Tim Frazier,Paul Millsap,Isaiah Thomas,290.818,240.5,29,Nov232016,6,13
Hassan Whiteside,Tim Frazier,Nik Stauskas,Patrick Patterson,Vince Carter,Jose Calderon,James Harden,DeMarcus Cousins,291.528,240.25,36,Nov232016,4,13
Rudy Gay,Dario Saric,Al Horford,Ricky Rubio,Nik Stauskas,Kyrie Irving,Jordan Clarkson,DeMarcus Cousins,291.028,240.25,41,Nov232016,5,13
Rudy Gay,Hassan Whiteside,Victor Oladipo,Ish Smith,Trevor Booker,Sergio Rodriguez,Jose Calderon,DeMarcus Cousins,293.088,239.75,34,Nov232016,3,13
Kevin Durant,Brook Lopez,Joel Embiid,Tim Frazier,Blake Griffin,Ersan Ilyasova,Andrew Wiggins,Hollis Thompson,290.768,239.75,40,Nov232016,6,13
Russell Westbrook,Rudy Gay,Al Horford,Tim Frazier,Wilson Chandler,Vince Carter,Jose Calderon,Serge Ibaka,291.418,239.5,47,Nov232016,4,13
Rudy Gay,Brook Lopez,Clint Capela,Ricky Rubio,Tim Frazier,Nik Stauskas,Blake Griffin,Paul Millsap,292.528,239.25,43,Nov232016,3,13
Russell Westbrook,Dario Saric,Karl-Anthony Towns,Alex Len,Victor Oladipo,Nik Stauskas,Andrew Wiggins,Jose Calderon,290.808,239.0,32,Nov232016,6,13
Rudy Gay,Jonas Valanciunas,Elfrid Payton,Tony Allen,Blake Griffin,Andrew Wiggins,Terry Rozier,DeMarcus Cousins,291.308,238.75,5,Nov232016,5,13
Kevin Durant,Rudy Gay,Hassan Whiteside,Clint Capela,Tony Allen,Tony Parker,Paul Millsap,Jose Calderon,291.578,238.5,35,Nov232016,4,13
Rudy Gay,Marc Gasol,Elfrid Payton,Lou Williams,Blake Griffin,Andrew Wiggins,Jose Calderon,LaMarcus Aldridge,290.758,238.5,46,Nov232016,6,13
Russell Westbrook,Rudy Gay,Alex Len,Bismack Biyombo,Victor Oladipo,Eric Gordon,Nik Stauskas,Andrew Wiggins,291.288,238.25,8,Nov232016,5,13
Dario Saric,Brook Lopez,Elfrid Payton,Victor Oladipo,Tim Frazier,Blake Griffin,Jose Calderon,DeMarcus Cousins,293.938,237.75,23,Nov232016,3,13
Jrue Holiday,Rudy Gay,Steven Adams,Jusuf Nurkic,Victor Oladipo,Paul Millsap,Trevor Booker,Andrew Wiggins,291.588,237.25,33,Nov232016,4,13
Karl-Anthony Towns,Bismack Biyombo,Tim Frazier,Trevor Booker,Andrew Wiggins,Wilson Chandler,Jose Calderon,James Harden,293.738,237.25,26,Nov232016,3,13
Russell Westbrook,Rudy Gay,Dario Saric,Brook Lopez,Alex Len,Sergio Rodriguez,Wilson Chandler,Jordan Clarkson,291.448,237.0,45,Nov232016,4,13
Kevin Durant,Rudy Gay,Clint Capela,Emmanuel Mudiay,Nik Stauskas,Tony Allen,Jordan Clarkson,DeMarcus Cousins,292.148,236.75,8,Nov232016,4,13
Hassan Whiteside,Avery Bradley,Lou Williams,Tim Frazier,Hollis Thompson,Jose Calderon,Kyrie Irving,DeMarcus Cousins,291.908,236.25,17,Nov232016,4,13
Rudy Gay,Dario Saric,Clint Capela,Bismack Biyombo,Victor Oladipo,Tim Frazier,James Harden,Jordan Clarkson,294.228,236.0,19,Nov232016,3,13
Rudy Gay,DeMarre Carroll,Hassan Whiteside,Elfrid Payton,Zaza Pachulia,Andrew Wiggins,Jose Calderon,James Harden,290.898,235.25,7,Nov232016,6,13
Rudy Gay,Karl-Anthony Towns,Alex Len,Zach LaVine,Ish Smith,Tim Frazier,Wilson Chandler,Isaiah Thomas,292.168,235.0,6,Nov232016,4,13
Jrue Holiday,Rudy Gay,Dario Saric,Jonas Valanciunas,Victor Oladipo,Andrew Wiggins,Terry Rozier,DeMarcus Cousins,290.948,234.0,50,Nov232016,5,13
Jusuf Nurkic,Victor Oladipo,Tony Parker,Andrew Wiggins,Hollis Thompson,Jose Calderon,James Harden,DeMarcus Cousins,295.138,233.75,11,Nov232016,3,13
Rudy Gay,Brook Lopez,Ricky Rubio,Lou Williams,Patrick Patterson,George Hill,Jordan Clarkson,DeMarcus Cousins,290.928,233.75,1,Nov232016,6,13
Dario Saric,Al Horford,Lou Williams,Andrew Wiggins,Jose Calderon,James Harden,Jordan Clarkson,LaMarcus Aldridge,290.838,233.5,24,Nov232016,6,13
Jrue Holiday,Rudy Gay,Bismack Biyombo,Victor Oladipo,Eric Gordon,Ersan Ilyasova,Andrew Wiggins,DeMarcus Cousins,290.868,232.75,11,Nov232016,6,13
Rudy Gay,Hassan Whiteside,Al Horford,Jared Dudley,Wilson Chandler,Hollis Thompson,Jose Calderon,James Harden,291.178,232.5,21,Nov232016,5,13
Kevin Durant,Hassan Whiteside,Alex Len,Victor Oladipo,Blake Griffin,Hollis Thompson,Jose Calderon,Jordan Clarkson,292.658,232.0,38,Nov232016,3,13
Rudy Gay,Dario Saric,Al Horford,Jusuf Nurkic,Elfrid Payton,Paul Millsap,Andrew Wiggins,George Hill,290.758,231.75,45,Nov232016,6,13
Rudy Gay,Jusuf Nurkic,Elfrid Payton,Victor Oladipo,Dion Waiters,Wilson Chandler,Jordan Clarkson,DeMarcus Cousins,296.198,231.5,5,Nov232016,3,13
Rudy Gay,Karl-Anthony Towns,Jusuf Nurkic,Ricky Rubio,Ersan Ilyasova,Wilson Chandler,Hollis Thompson,James Harden,290.798,230.75,34,Nov232016,6,13
Brook Lopez,Jusuf Nurkic,Avery Bradley,Lou Williams,Tim Frazier,Paul Millsap,Andrew Wiggins,George Hill,290.868,230.5,10,Nov232016,6,13
Rudy Gay,Jeff Green,Brook Lopez,Ricky Rubio,Avery Bradley,Lou Williams,Jordan Clarkson,DeMarcus Cousins,290.928,230.25,3,Nov232016,6,13
Larry Nance Jr.,Jusuf Nurkic,Lou Williams,Tim Frazier,Jared Dudley,James Harden,Jordan Clarkson,DeMarcus Cousins,292.848,230.25,37,Nov232016,3,13
Jrue Holiday,Rudy Gay,Larry Nance Jr.,Joel Embiid,Tony Parker,Andrew Wiggins,Darren Collison,DeMarcus Cousins,291.218,230.0,17,Nov232016,5,13
Kevin Durant,Rudy Gay,Brook Lopez,Jusuf Nurkic,Nik Stauskas,Hollis Thompson,Isaiah Thomas,Kyrie Irving,291.078,229.75,36,Nov232016,5,13
Russell Westbrook,Brook Lopez,Bismack Biyombo,Lou Williams,Tim Frazier,Ersan Ilyasova,Andrew Wiggins,Jordan Clarkson,291.628,229.0,27,Nov232016,4,13
Kevin Durant,Rudy Gay,Brook Lopez,Jonas Valanciunas,Ish Smith,Dion Waiters,Tim Frazier,Jordan Clarkson,295.318,228.5,9,Nov232016,3,13
Rudy Gay,Clint Capela,Alex Len,Elfrid Payton,Blake Griffin,Andrew Wiggins,Wilson Chandler,Darren Collison,291.358,228.0,1,Nov232016,5,13
Kevin Durant,Rudy Gay,Karl-Anthony Towns,Jusuf Nurkic,Victor Oladipo,Lou Williams,Tim Frazier,Jose Calderon,298.528,228.0,2,Nov232016,3,13
Rudy Gay,Karl-Anthony Towns,Emmanuel Mudiay,Avery Bradley,Tim Frazier,Wilson Chandler,Jordan Clarkson,LaMarcus Aldridge,291.858,228.0,19,Nov232016,4,13
Rudy Gay,Lou Williams,Langston Galloway,Andrew Wiggins,Jose Calderon,James Harden,LaMarcus Aldridge,Serge Ibaka,290.848,227.5,16,Nov232016,6,13
Jrue Holiday,Rudy Gay,Alex Len,Bismack Biyombo,Tony Allen,Andrew Wiggins,James Harden,Darren Collison,292.188,226.5,4,Nov232016,4,13
Rudy Gay,Bismack Biyombo,Emmanuel Mudiay,Tony Allen,Wilson Chandler,Hollis Thompson,James Harden,DeMarcus Cousins,291.058,226.5,39,Nov232016,5,13
Russell Westbrook,Hassan Whiteside,Jusuf Nurkic,Dion Waiters,Tim Frazier,Trevor Booker,Hollis Thompson,Jordan Clarkson,292.378,226.25,49,Nov232016,3,13
Jrue Holiday,Rudy Gay,Clint Capela,Lou Williams,Tim Frazier,Andrew Wiggins,George Hill,LaMarcus Aldridge,291.608,226.0,30,Nov232016,4,13
Jrue Holiday,Kevin Durant,Rudy Gay,Hassan Whiteside,Alex Len,Tim Frazier,Nik Stauskas,Sergio Rodriguez,294.188,225.75,20,Nov232016,3,13
Rudy Gay,Alex Len,Jusuf Nurkic,Ricky Rubio,DeMar DeRozan,Tim Frazier,Wilson Chandler,Kyle Lowry,291.918,225.75,16,Nov232016,4,13
Rudy Gay,Dario Saric,Al Horford,Joel Embiid,Ricky Rubio,Lou Williams,Paul Millsap,Andrew Wiggins,290.998,225.5,45,Nov232016,5,13
Rudy Gay,Karl-Anthony Towns,Ricky Rubio,Dion Waiters,Tim Frazier,Tony Allen,Darren Collison,DeMarcus Cousins,294.048,225.25,21,Nov232016,3,13
Jrue Holiday,Brook Lopez,Dion Waiters,Tim Frazier,Trevor Booker,Sergio Rodriguez,Andrew Wiggins,DeMarcus Cousins,292.608,225.25,40,Nov232016,3,13
Brook Lopez,Alex Len,Victor Oladipo,Jared Dudley,Sergio Rodriguez,Andrew Wiggins,James Harden,Jordan Clarkson,290.898,225.0,6,Nov232016,6,13
Kevin Durant,Rudy Gay,Bismack Biyombo,Lou Williams,Tony Allen,Langston Galloway,Andrew Wiggins,DeMarcus Cousins,292.008,225.0,13,Nov232016,4,13
Rudy Gay,Joel Embiid,Jusuf Nurkic,Dion Waiters,Tim Frazier,Nik Stauskas,Andrew Wiggins,James Harden,297.858,224.75,3,Nov232016,3,13
Brook Lopez,Jonas Valanciunas,Ricky Rubio,Victor Oladipo,Lou Williams,Paul Millsap,Andrew Wiggins,Jordan Clarkson,291.188,224.5,20,Nov232016,5,13
Russell Westbrook,Rudy Gay,Brook Lopez,Clint Capela,Dion Waiters,Andrew Wiggins,Hollis Thompson,Jose Calderon,293.798,224.5,25,Nov232016,3,13
Rudy Gay,Brook Lopez,Jusuf Nurkic,Tony Allen,Blake Griffin,Jose Calderon,James Harden,Jordan Clarkson,296.078,224.5,6,Nov232016,3,13
Hassan Whiteside,Karl-Anthony Towns,Lou Williams,Tim Frazier,Nik Stauskas,Paul Millsap,Wilson Chandler,Jordan Clarkson,291.838,224.25,20,Nov232016,4,13
Jrue Holiday,Jonas Valanciunas,Tim Frazier,Blake Griffin,Andrew Wiggins,Wilson Chandler,Jordan Clarkson,LaMarcus Aldridge,291.198,224.0,19,Nov232016,5,13
Rudy Gay,Joel Embiid,Alex Len,Ricky Rubio,Zach LaVine,Blake Griffin,Andrew Wiggins,Wilson Chandler,291.098,223.75,32,Nov232016,5,13
Al Horford,Alex Len,Victor Oladipo,Lou Williams,Dion Waiters,Tim Frazier,Blake Griffin,Andrew Wiggins,293.618,223.75,27,Nov232016,3,13
Rudy Gay,Joel Embiid,Jonas Valanciunas,Victor Oladipo,Ish Smith,Tony Parker,Blake Griffin,Andrew Wiggins,291.928,223.5,15,Nov232016,4,13
Jrue Holiday,Rudy Gay,Hassan Whiteside,Jonas Valanciunas,Ricky Rubio,Paul Millsap,Hollis Thompson,Jordan Clarkson,291.528,223.0,39,Nov232016,4,13
Russell Westbrook,Rudy Gay,Alex Len,Bismack Biyombo,Lou Williams,Jared Dudley,Andrew Wiggins,Wilson Chandler,290.928,223.0,2,Nov232016,6,13
Rudy Gay,Bismack Biyombo,Ish Smith,Dion Waiters,Ersan Ilyasova,Andrew Wiggins,Kyrie Irving,DeMarcus Cousins,290.768,222.5,43,Nov232016,6,13
Rudy Gay,Karl-Anthony Towns,Joel Embiid,Tony Allen,Andrew Wiggins,Jose Calderon,Isaiah Thomas,Kyrie Irving,293.518,222.25,28,Nov232016,3,13
Russell Westbrook,Alex Len,Jusuf Nurkic,Nik Stauskas,Blake Griffin,Sergio Rodriguez,Andrew Wiggins,Jordan Clarkson,291.208,221.25,18,Nov232016,5,13
Rudy Gay,Larry Nance Jr.,Hassan Whiteside,Jusuf Nurkic,Victor Oladipo,Paul Millsap,Hollis Thompson,Isaiah Thomas,290.748,221.25,50,Nov232016,6,13
Jrue Holiday,Alex Len,Elfrid Payton,Ricky Rubio,Victor Oladipo,Tony Allen,Andrew Wiggins,DeMarcus Cousins,291.258,220.5,10,Nov232016,5,13
Jrue Holiday,Rudy Gay,Al Horford,Emmanuel Mudiay,Lou Williams,Dion Waiters,Jose Calderon,DeMarcus Cousins,293.888,219.5,24,Nov232016,3,13
Joel Embiid,Elfrid Payton,Ish Smith,Lou Williams,Tim Frazier,Andrew Wiggins,Wilson Chandler,DeMarcus Cousins,293.318,219.5,31,Nov232016,3,13
Jrue Holiday,Rudy Gay,Jonas Valanciunas,Alex Len,Eric Gordon,Blake Griffin,Andrew Wiggins,Wilson Chandler,291.098,219.5,33,Nov232016,5,13
Rudy Gay,Dario Saric,Karl-Anthony Towns,Alex Len,Tim Frazier,Blake Griffin,Vince Carter,Kyrie Irving,291.628,219.25,26,Nov232016,4,13
Russell Westbrook,Alex Len,Jusuf Nurkic,Ricky Rubio,Victor Oladipo,Patrick Patterson,Andrew Wiggins,Jordan Clarkson,291.058,218.5,38,Nov232016,5,13
Rudy Gay,Karl-Anthony Towns,Jusuf Nurkic,Ish Smith,Paul Millsap,Jared Dudley,Isaiah Thomas,Jordan Clarkson,291.658,218.5,24,Nov232016,4,13
Rudy Gay,Karl-Anthony Towns,Al Horford,Tim Frazier,Tony Parker,Andrew Wiggins,Hollis Thompson,Kyle Lowry,293.278,218.5,32,Nov232016,3,13
Russell Westbrook,Rudy Gay,Bismack Biyombo,Elfrid Payton,Nene Hilario,Zach LaVine,Tim Frazier,Andrew Wiggins,290.788,217.75,35,Nov232016,6,13
Rudy Gay,Dario Saric,Hassan Whiteside,Jusuf Nurkic,Elfrid Payton,Nik Stauskas,Paul Millsap,Isaiah Thomas,290.808,217.25,31,Nov232016,6,13
Karl-Anthony Towns,Brook Lopez,Tim Frazier,Blake Griffin,Wilson Chandler,Hollis Thompson,Kyrie Irving,Jordan Clarkson,290.828,216.75,26,Nov232016,6,13
Rudy Gay,Dario Saric,Joel Embiid,Emmanuel Mudiay,Victor Oladipo,Langston Galloway,Andrew Wiggins,DeMarcus Cousins,290.968,216.0,48,Nov232016,5,13
Alex Len,Elfrid Payton,Emmanuel Mudiay,Dion Waiters,Nik Stauskas,Andrew Wiggins,Isaiah Thomas,DeMarcus Cousins,291.228,215.75,14,Nov232016,5,13
Kevin Durant,Al Horford,Jusuf Nurkic,Tim Frazier,Tony Allen,Andrew Wiggins,Isaiah Thomas,Jordan Clarkson,294.028,215.5,22,Nov232016,3,13
Dario Saric,Jonas Valanciunas,Dion Waiters,Tony Parker,Blake Griffin,Andrew Wiggins,Jordan Clarkson,DeMarcus Cousins,290.788,215.5,36,Nov232016,6,13
Clint Capela,Jusuf Nurkic,Victor Oladipo,Ish Smith,Tim Frazier,Paul Millsap,Andrew Wiggins,Kyrie Irving,290.858,215.5,14,Nov232016,6,13
Rudy Gay,Larry Nance Jr.,Hassan Whiteside,Elfrid Payton,Eric Gordon,Tim Frazier,Tony Parker,DeMarcus Cousins,292.198,215.25,3,Nov232016,4,13
Jrue Holiday,Rudy Gay,Jusuf Nurkic,Ish Smith,Tim Frazier,Blake Griffin,Hollis Thompson,DeMarcus Cousins,295.758,215.25,7,Nov232016,3,13
