Player1,Player2,Player3,Player4,Player5,Player6,Player7,Player8,Projected Value,Actual Scored,Iteration,date,Overlap Limit,Num_Games
Paul Millsap,Matt Barnes,Nikola Mirotic,Brook Lopez,Jeff Teague,Jimmy Butler,Joe Johnson,DeMar DeRozan,275.418,304.75,22,Nov202016,6,6
Lou Williams,Glenn Robinson III,Nikola Mirotic,Mason Plumlee,C.J. McCollum,Russell Westbrook,Ty Lawson,DeMar DeRozan,276.678,302.5,27,Nov202016,4,6
Monta Ellis,Gordon Hayward,Thaddeus Young,Nikola Mirotic,Brook Lopez,Jeff Teague,Taj Gibson,DeMar DeRozan,275.678,302.0,35,Nov202016,5,6
Paul Millsap,Rudy Gay,Carmelo Anthony,Dwight Howard,Brook Lopez,Kent Bazemore,Rajon Rondo,Ty Lawson,275.298,300.0,39,Nov202016,6,6
Trevor Booker,Nikola Mirotic,DeMarre Carroll,Carmelo Anthony,Brook Lopez,Russell Westbrook,Emmanuel Mudiay,Will Barton,275.388,299.0,29,Nov202016,6,6
Glenn Robinson III,Victor Oladipo,Thaddeus Young,Brook Lopez,Kyle O'Quinn,Kyle Lowry,Jimmy Butler,DeMar DeRozan,282.498,298.25,11,Nov202016,3,6
Monta Ellis,Lou Williams,Robin Lopez,DeMarre Carroll,Maurice Harkless,Brook Lopez,C.J. McCollum,Russell Westbrook,277.398,297.75,3,Nov202016,4,6
Thaddeus Young,Rondae Hollis-Jefferson,Brook Lopez,Ed Davis,Kent Bazemore,Russell Westbrook,Kyle Lowry,Rajon Rondo,277.378,296.25,4,Nov202016,4,6
Rudy Gobert,DeMarre Carroll,Derrick Rose,Brook Lopez,C.J. McCollum,Evan Turner,Kyle Lowry,Jimmy Butler,275.388,295.25,28,Nov202016,6,6
Rodney Hood,Monta Ellis,Wilson Chandler,Victor Oladipo,Robin Lopez,Kyle O'Quinn,Russell Westbrook,Jeff Teague,275.448,294.75,17,Nov202016,6,6
Wilson Chandler,Kristaps Porzingis,Nikola Mirotic,Carmelo Anthony,Brook Lopez,Ed Davis,Tim Hardaway Jr.,Russell Westbrook,275.958,294.25,11,Nov202016,5,6
Damian Lillard,Monta Ellis,Victor Oladipo,Thaddeus Young,Robin Lopez,Evan Turner,Kyle O'Quinn,Russell Westbrook,275.518,294.0,7,Nov202016,6,6
Monta Ellis,Wilson Chandler,Victor Oladipo,DeMarre Carroll,Kyle O'Quinn,Russell Westbrook,Taj Gibson,Jimmy Butler,275.378,294.0,31,Nov202016,6,6
Monta Ellis,Lou Williams,DeMarre Carroll,Derrick Rose,Brook Lopez,Kyle Lowry,Jeff Teague,DeMar DeRozan,276.098,291.5,2,Nov202016,5,6
Damian Lillard,Wilson Chandler,Thaddeus Young,Carmelo Anthony,Brook Lopez,Kent Bazemore,Jeff Teague,Ty Lawson,275.428,291.25,20,Nov202016,6,6
Trevor Booker,Nikola Mirotic,Brook Lopez,Ed Davis,Russell Westbrook,Jeff Teague,Terrence Ross,DeMar DeRozan,277.048,290.75,16,Nov202016,4,6
Kristaps Porzingis,Nikola Mirotic,Maurice Harkless,Dwight Howard,C.J. McCollum,Kyle O'Quinn,Russell Westbrook,Ty Lawson,275.658,290.0,38,Nov202016,5,6
Monta Ellis,Paul Millsap,Wilson Chandler,Robin Lopez,Derrick Rose,Brook Lopez,Rajon Rondo,Jimmy Butler,281.648,289.25,14,Nov202016,3,6
Trevor Booker,Patrick Patterson,Brook Lopez,C.J. McCollum,Bojan Bogdanovic,Russell Westbrook,Rajon Rondo,Taj Gibson,278.288,288.5,43,Nov202016,3,6
Rodney Hood,Monta Ellis,Victor Oladipo,DeMarre Carroll,Carmelo Anthony,Brook Lopez,Ed Davis,Russell Westbrook,275.268,287.0,47,Nov202016,6,6
Matt Barnes,Victor Oladipo,Julius Randle,Nikola Mirotic,Robin Lopez,Brook Lopez,Russell Westbrook,Rajon Rondo,284.328,286.75,6,Nov202016,3,6
Nikola Mirotic,Robin Lopez,Derrick Rose,Kyle O'Quinn,Russell Westbrook,Kyle Lowry,Joe Johnson,DeMar DeRozan,280.858,286.0,19,Nov202016,3,6
Monta Ellis,Wilson Chandler,Nikola Mirotic,DeMarre Carroll,Ed Davis,C.J. McCollum,Russell Westbrook,DeMar DeRozan,276.018,284.75,4,Nov202016,5,6
Wilson Chandler,Glenn Robinson III,Julius Randle,Derrick Rose,Brook Lopez,C.J. McCollum,Kyle O'Quinn,Russell Westbrook,287.168,284.5,3,Nov202016,3,6
Rodney Hood,Monta Ellis,Julius Randle,Robin Lopez,DeMarre Carroll,Kyle O'Quinn,Russell Westbrook,Jimmy Butler,275.318,284.25,38,Nov202016,6,6
Rudy Gay,Kristaps Porzingis,Trevor Booker,Jordan Clarkson,Brook Lopez,C.J. McCollum,Kyle O'Quinn,Jimmy Butler,275.778,284.25,23,Nov202016,5,6
Monta Ellis,Glenn Robinson III,Trevor Booker,Julius Randle,Nikola Mirotic,Enes Kanter,Russell Westbrook,DeMar DeRozan,276.908,284.25,20,Nov202016,4,6
Rodney Hood,Lou Williams,Nikola Mirotic,Brook Lopez,Ed Davis,Russell Westbrook,Kyle Lowry,Will Barton,277.208,284.25,10,Nov202016,4,6
Damian Lillard,Trevor Booker,Carmelo Anthony,Brook Lopez,Evan Turner,Kyle O'Quinn,Randy Foye,Russell Westbrook,276.268,283.75,45,Nov202016,4,6
Damian Lillard,Wilson Chandler,Nikola Mirotic,DeMarre Carroll,Brook Lopez,Tim Hardaway Jr.,Russell Westbrook,Taj Gibson,275.498,283.0,10,Nov202016,6,6
Paul Millsap,Matt Barnes,Glenn Robinson III,Patrick Patterson,Carmelo Anthony,Kyle O'Quinn,Russell Westbrook,DeMar DeRozan,275.428,282.75,21,Nov202016,6,6
Paul Millsap,Kristaps Porzingis,Victor Oladipo,Brook Lopez,Kyle O'Quinn,Russell Westbrook,Andre Roberson,Joe Johnson,279.028,282.75,34,Nov202016,3,6
Pascal Siakam,DeMarre Carroll,Rondae Hollis-Jefferson,Brook Lopez,C.J. McCollum,Russell Westbrook,Kyle Lowry,Will Barton,275.258,282.5,49,Nov202016,6,6
Matt Barnes,Thaddeus Young,Rudy Gobert,Carmelo Anthony,Brook Lopez,Kyle Lowry,Jeff Teague,Will Barton,275.508,282.5,9,Nov202016,6,6
Lou Williams,Nikola Mirotic,Rondae Hollis-Jefferson,Brook Lopez,Tim Hardaway Jr.,Russell Westbrook,Taj Gibson,DeMar DeRozan,275.778,282.25,24,Nov202016,5,6
Monta Ellis,Paul Millsap,Nikola Mirotic,Rudy Gobert,Robin Lopez,Kent Bazemore,Russell Westbrook,Ty Lawson,278.968,281.75,35,Nov202016,3,6
Kristaps Porzingis,Glenn Robinson III,Jordan Clarkson,Thaddeus Young,Robin Lopez,Brook Lopez,Russell Westbrook,Will Barton,278.408,281.5,40,Nov202016,3,6
Kristaps Porzingis,Thaddeus Young,Maurice Harkless,Brook Lopez,Jeff Teague,Rajon Rondo,Taj Gibson,DeMar DeRozan,275.368,281.0,32,Nov202016,6,6
Lou Williams,Glenn Robinson III,Thaddeus Young,Rudy Gobert,C.J. McCollum,Kyle Lowry,Ty Lawson,DeMarcus Cousins,275.968,280.75,9,Nov202016,5,6
Paul Millsap,Kristaps Porzingis,Thaddeus Young,Brook Lopez,Mason Plumlee,Evan Turner,Rajon Rondo,DeMar DeRozan,275.428,280.25,19,Nov202016,6,6
Monta Ellis,Thaddeus Young,Derrick Rose,Evan Turner,Kyle O'Quinn,Russell Westbrook,DeMarcus Cousins,Andre Roberson,275.348,279.75,37,Nov202016,6,6
Monta Ellis,Victor Oladipo,Pascal Siakam,Luol Deng,Brook Lopez,Mason Plumlee,C.J. McCollum,Russell Westbrook,275.448,279.25,15,Nov202016,6,6
Nikola Mirotic,Carmelo Anthony,Kent Bazemore,Kyle O'Quinn,Jeff Teague,Ty Lawson,DeMarcus Cousins,DeMar DeRozan,275.408,279.0,25,Nov202016,6,6
Monta Ellis,Julius Randle,Thaddeus Young,Nikola Mirotic,Mason Plumlee,Rajon Rondo,Jimmy Butler,DeMar DeRozan,275.828,279.0,19,Nov202016,5,6
Lou Williams,Julius Randle,Thaddeus Young,Carmelo Anthony,Brook Lopez,Ed Davis,C.J. McCollum,DeMar DeRozan,278.598,278.25,37,Nov202016,3,6
Kristaps Porzingis,Glenn Robinson III,Nikola Mirotic,Russell Westbrook,Rajon Rondo,Ty Lawson,DeMarcus Cousins,Terrence Ross,276.768,277.75,25,Nov202016,4,6
Monta Ellis,Wilson Chandler,Victor Oladipo,Kenneth Faried,Nikola Mirotic,Dwight Howard,Kyle O'Quinn,Russell Westbrook,276.028,277.25,3,Nov202016,5,6
Wilson Chandler,Victor Oladipo,Nikola Mirotic,Carmelo Anthony,Mason Plumlee,Russell Westbrook,Ty Lawson,Will Barton,275.748,277.0,28,Nov202016,5,6
Monta Ellis,Kristaps Porzingis,Glenn Robinson III,Rudy Gobert,Rondae Hollis-Jefferson,Kyle O'Quinn,Russell Westbrook,Kyle Lowry,276.528,276.75,35,Nov202016,4,6
Damian Lillard,Wilson Chandler,Trevor Booker,Nikola Mirotic,Brook Lopez,Kent Bazemore,Taj Gibson,Jimmy Butler,275.768,276.5,25,Nov202016,5,6
Paul Millsap,Patrick Patterson,Maurice Harkless,Kent Bazemore,Kyle O'Quinn,Russell Westbrook,Kyle Lowry,Rajon Rondo,275.458,276.25,13,Nov202016,6,6
Wilson Chandler,Thaddeus Young,Nikola Mirotic,Brook Lopez,C.J. McCollum,Rajon Rondo,DeMarcus Cousins,Will Barton,283.598,276.0,7,Nov202016,3,6
Danilo Gallinari,Trevor Booker,Jordan Clarkson,Brook Lopez,Kyle Korver,Kyle O'Quinn,Russell Westbrook,Kyle Lowry,276.958,275.5,18,Nov202016,4,6
Glenn Robinson III,Brook Lopez,Kent Bazemore,Randy Foye,Russell Westbrook,Rajon Rondo,DeMarcus Cousins,Andre Roberson,277.068,275.25,13,Nov202016,4,6
Pascal Siakam,C.J. McCollum,Kent Bazemore,Kyle O'Quinn,Russell Westbrook,Rajon Rondo,DeMarcus Cousins,Joe Johnson,276.258,274.75,46,Nov202016,4,6
Damian Lillard,Monta Ellis,Victor Oladipo,Nikola Mirotic,Bojan Bogdanovic,Kyle O'Quinn,Russell Westbrook,Taj Gibson,275.448,274.5,16,Nov202016,6,6
Glenn Robinson III,Julius Randle,Nikola Mirotic,Robin Lopez,Maurice Harkless,C.J. McCollum,Kyle Lowry,DeMarcus Cousins,275.248,274.5,50,Nov202016,6,6
Monta Ellis,Wilson Chandler,Victor Oladipo,Julius Randle,Thaddeus Young,Robin Lopez,C.J. McCollum,Kyle Lowry,277.058,274.0,15,Nov202016,4,6
Monta Ellis,Wilson Chandler,Trevor Booker,Thaddeus Young,Rudy Gobert,Brook Lopez,Russell Westbrook,Joe Johnson,283.148,273.5,9,Nov202016,3,6
Lou Williams,Nikola Mirotic,Brook Lopez,Kent Bazemore,Russell Westbrook,Yogi Ferrell,DeMarcus Cousins,Joe Johnson,275.788,273.25,22,Nov202016,5,6
Trevor Booker,Victor Oladipo,Julius Randle,Kent Bazemore,Kyle O'Quinn,Russell Westbrook,Jeff Teague,Will Barton,275.618,273.0,41,Nov202016,5,6
Wilson Chandler,Kristaps Porzingis,Victor Oladipo,Julius Randle,Brook Lopez,Evan Turner,Taj Gibson,Jimmy Butler,275.398,272.75,26,Nov202016,6,6
Rodney Hood,Glenn Robinson III,Victor Oladipo,Nikola Mirotic,Kyle O'Quinn,Russell Westbrook,DeMarcus Cousins,Will Barton,277.628,271.5,1,Nov202016,4,6
Paul Millsap,Gordon Hayward,Thaddeus Young,Dwight Howard,Brook Lopez,Ty Lawson,Joe Johnson,DeMar DeRozan,275.738,271.5,30,Nov202016,5,6
Damian Lillard,Julius Randle,Robin Lopez,Brook Lopez,C.J. McCollum,Ty Lawson,Jimmy Butler,Joe Johnson,280.838,271.25,20,Nov202016,3,6
Wilson Chandler,Thaddeus Young,Kent Bazemore,Kyle O'Quinn,Russell Westbrook,Kyle Lowry,Taj Gibson,Will Barton,276.848,271.25,22,Nov202016,4,6
Rudy Gay,Victor Oladipo,Nikola Mirotic,Maurice Harkless,Derrick Rose,Brook Lopez,C.J. McCollum,DeMar DeRozan,277.868,270.75,47,Nov202016,3,6
Paul Millsap,Derrick Rose,C.J. McCollum,Kyle O'Quinn,Ty Lawson,Taj Gibson,Jimmy Butler,DeMar DeRozan,277.748,270.0,49,Nov202016,3,6
Rodney Hood,Paul Millsap,Patrick Patterson,Rudy Gobert,Brook Lopez,Kyle Lowry,Jimmy Butler,Joe Johnson,275.348,270.0,34,Nov202016,6,6
Monta Ellis,Trevor Booker,Victor Oladipo,Carmelo Anthony,Maurice Harkless,Derrick Rose,Kyle O'Quinn,Russell Westbrook,276.168,269.0,47,Nov202016,4,6
Damian Lillard,Glenn Robinson III,Jordan Clarkson,Nikola Mirotic,Carmelo Anthony,Brook Lopez,Rajon Rondo,DeMar DeRozan,279.748,268.25,26,Nov202016,3,6
Damian Lillard,Lou Williams,Wilson Chandler,Kristaps Porzingis,Brook Lopez,Kyle O'Quinn,Kyle Lowry,Rajon Rondo,281.008,266.75,17,Nov202016,3,6
Monta Ellis,Lou Williams,Matt Barnes,Trevor Booker,Carmelo Anthony,Brook Lopez,Rajon Rondo,DeMarcus Cousins,278.288,265.5,42,Nov202016,3,6
Monta Ellis,Julius Randle,Patrick Patterson,Brook Lopez,Evan Turner,Russell Westbrook,Kyle Lowry,Terrence Ross,279.118,265.5,33,Nov202016,3,6
Damian Lillard,Monta Ellis,Rudy Gay,Thaddeus Young,Maurice Harkless,Brook Lopez,Kyle Lowry,Ty Lawson,276.548,265.25,32,Nov202016,4,6
Rodney Hood,Rudy Gay,Trevor Booker,Victor Oladipo,Rudy Gobert,Brook Lopez,Kyle Lowry,Rajon Rondo,277.128,264.75,12,Nov202016,4,6
Gordon Hayward,Thaddeus Young,Patrick Patterson,Rudy Gobert,Carmelo Anthony,Brook Lopez,Kyle Lowry,Will Barton,275.538,264.5,3,Nov202016,6,6
Lou Williams,Paul Millsap,Victor Oladipo,Rudy Gobert,Rondae Hollis-Jefferson,Derrick Rose,Brook Lopez,Kyle Lowry,275.558,264.5,50,Nov202016,5,6
Wilson Chandler,Victor Oladipo,Thaddeus Young,Ed Davis,Russell Westbrook,Ty Lawson,Taj Gibson,DeMar DeRozan,276.488,264.5,38,Nov202016,4,6
Damian Lillard,Paul Millsap,Trevor Booker,Victor Oladipo,Thaddeus Young,Maurice Harkless,Brook Lopez,Rajon Rondo,276.388,264.5,39,Nov202016,4,6
Monta Ellis,Victor Oladipo,Thaddeus Young,Robin Lopez,DeMarre Carroll,Rajon Rondo,DeMarcus Cousins,DeMar DeRozan,275.568,264.25,49,Nov202016,5,6
Rodney Hood,Kenneth Faried,DeMarre Carroll,Brook Lopez,Kent Bazemore,Kyle O'Quinn,Russell Westbrook,Kyle Lowry,276.528,264.25,34,Nov202016,4,6
Pascal Siakam,Rudy Gobert,Carmelo Anthony,Derrick Rose,Brook Lopez,Russell Westbrook,Rajon Rondo,Terrence Ross,279.338,263.75,29,Nov202016,3,6
Danilo Gallinari,Trevor Booker,Victor Oladipo,Julius Randle,Rondae Hollis-Jefferson,Brook Lopez,C.J. McCollum,Kyle Lowry,275.558,263.0,1,Nov202016,6,6
Julius Randle,Nikola Mirotic,Rudy Gobert,C.J. McCollum,Russell Westbrook,Taj Gibson,Will Barton,Joe Johnson,278.298,262.75,41,Nov202016,3,6
Rodney Hood,Lou Williams,Paul Millsap,Julius Randle,Robin Lopez,Kyle O'Quinn,Russell Westbrook,Will Barton,275.968,262.75,8,Nov202016,5,6
Wilson Chandler,Patrick Patterson,Pascal Siakam,Robin Lopez,Brook Lopez,Kent Bazemore,Russell Westbrook,DeMar DeRozan,279.608,262.5,28,Nov202016,3,6
Damian Lillard,Rodney Hood,Matt Barnes,Thaddeus Young,Rondae Hollis-Jefferson,Brook Lopez,Kyle O'Quinn,Russell Westbrook,276.678,261.75,28,Nov202016,4,6
Monta Ellis,Nikola Mirotic,Pascal Siakam,Maurice Harkless,Brook Lopez,Randy Foye,Russell Westbrook,DeMarcus Cousins,276.988,261.5,17,Nov202016,4,6
Monta Ellis,Glenn Robinson III,Patrick Patterson,Rudy Gobert,Justin Holiday,Russell Westbrook,Rajon Rondo,DeMarcus Cousins,275.438,261.25,18,Nov202016,6,6
Kristaps Porzingis,Trevor Booker,Victor Oladipo,Robin Lopez,Carmelo Anthony,Brook Lopez,Ty Lawson,DeMar DeRozan,280.498,261.0,21,Nov202016,3,6
Victor Oladipo,Julius Randle,Carmelo Anthony,Derrick Rose,Brook Lopez,Mason Plumlee,Kyle Lowry,Andre Roberson,276.488,261.0,37,Nov202016,4,6
Wilson Chandler,Kristaps Porzingis,Victor Oladipo,Julius Randle,Patrick Patterson,Brook Lopez,Mason Plumlee,Jimmy Butler,275.348,260.75,35,Nov202016,6,6
Wilson Chandler,Trevor Booker,Victor Oladipo,Julius Randle,Brook Lopez,Kent Bazemore,Emmanuel Mudiay,Jimmy Butler,275.888,260.5,15,Nov202016,5,6
Rodney Hood,Rudy Gay,Nikola Mirotic,Carmelo Anthony,Kyle O'Quinn,Ty Lawson,DeMarcus Cousins,DeMar DeRozan,275.268,260.0,46,Nov202016,6,6
Glenn Robinson III,Rudy Gobert,Kent Bazemore,Jeff Teague,Rajon Rondo,Ty Lawson,DeMarcus Cousins,DeMar DeRozan,275.678,259.75,36,Nov202016,5,6
Julius Randle,Brook Lopez,Ed Davis,Kent Bazemore,Randy Foye,Russell Westbrook,Jimmy Butler,Will Barton,276.138,259.5,48,Nov202016,4,6
Damian Lillard,Nick Young,Kenneth Faried,Nikola Mirotic,Maurice Harkless,Brook Lopez,Kyle O'Quinn,Russell Westbrook,276.138,259.0,50,Nov202016,4,6
Rodney Hood,Monta Ellis,Kristaps Porzingis,Matt Barnes,Brook Lopez,Kyle Lowry,Ty Lawson,Jimmy Butler,276.908,258.25,19,Nov202016,4,6
Monta Ellis,Kristaps Porzingis,Pascal Siakam,Dwight Howard,Brook Lopez,Kyle Lowry,Joe Johnson,DeMar DeRozan,276.308,258.0,43,Nov202016,4,6
Patrick Patterson,Carmelo Anthony,Maurice Harkless,Brook Lopez,C.J. McCollum,Emmanuel Mudiay,Ty Lawson,DeMarcus Cousins,276.158,257.75,42,Nov202016,4,6
Monta Ellis,Glenn Robinson III,Pascal Siakam,Rudy Gobert,Derrick Rose,C.J. McCollum,Kyle Lowry,DeMarcus Cousins,275.288,257.5,44,Nov202016,6,6
Monta Ellis,Matt Barnes,Glenn Robinson III,Nikola Mirotic,Kyle Lowry,DeMarcus Cousins,Taj Gibson,DeMar DeRozan,275.808,257.25,20,Nov202016,5,6
Julius Randle,Kyle O'Quinn,Kyle Lowry,Rajon Rondo,Ty Lawson,DeMarcus Cousins,Jimmy Butler,Andre Roberson,279.238,257.0,32,Nov202016,3,6
Monta Ellis,Gordon Hayward,Wilson Chandler,DeMarre Carroll,Brook Lopez,Mason Plumlee,C.J. McCollum,DeMar DeRozan,275.838,257.0,18,Nov202016,5,6
Wilson Chandler,Trevor Booker,Robin Lopez,Russell Westbrook,Kyle Lowry,Rajon Rondo,Will Barton,Terrence Ross,275.738,256.75,31,Nov202016,5,6
Monta Ellis,Paul Millsap,Glenn Robinson III,Victor Oladipo,Julius Randle,Brook Lopez,Ty Lawson,DeMarcus Cousins,284.328,256.25,5,Nov202016,3,6
Monta Ellis,Glenn Robinson III,Carmelo Anthony,Derrick Rose,Kyle O'Quinn,Emmanuel Mudiay,DeMarcus Cousins,DeMar DeRozan,275.988,256.0,6,Nov202016,5,6
Rudy Gay,Victor Oladipo,Rudy Gobert,Derrick Rose,Kent Bazemore,Kyle O'Quinn,Russell Westbrook,Will Barton,275.728,255.75,32,Nov202016,5,6
Jordan Clarkson,Julius Randle,Thaddeus Young,Rudy Gobert,Carmelo Anthony,Kyle O'Quinn,Russell Westbrook,Ty Lawson,280.428,255.0,22,Nov202016,3,6
Victor Oladipo,Julius Randle,Patrick Patterson,Maurice Harkless,Kyle O'Quinn,Russell Westbrook,Jimmy Butler,Will Barton,275.478,254.0,12,Nov202016,6,6
Trevor Booker,Thaddeus Young,Maurice Harkless,C.J. McCollum,Kyle O'Quinn,Russell Westbrook,Terrence Ross,DeMar DeRozan,275.608,254.0,45,Nov202016,5,6
Wilson Chandler,Victor Oladipo,Rudy Gobert,Carmelo Anthony,C.J. McCollum,Kyle O'Quinn,Rajon Rondo,DeMar DeRozan,280.318,253.25,23,Nov202016,3,6
Kristaps Porzingis,Matt Barnes,Derrick Rose,Kyle Korver,Kyle O'Quinn,Russell Westbrook,Ty Lawson,DeMarcus Cousins,275.418,253.25,23,Nov202016,6,6
Damian Lillard,Trevor Booker,Victor Oladipo,Pascal Siakam,Brook Lopez,Ed Davis,Russell Westbrook,Will Barton,276.138,253.0,49,Nov202016,4,6
Lou Williams,Paul Millsap,Wilson Chandler,Jordan Clarkson,Brook Lopez,Russell Westbrook,Ty Lawson,Terrence Ross,278.148,252.75,45,Nov202016,3,6
Lou Williams,Paul Millsap,Matt Barnes,Derrick Rose,Brook Lopez,Kyle Lowry,Andre Roberson,DeMar DeRozan,275.988,252.25,5,Nov202016,5,6
Monta Ellis,Kristaps Porzingis,Victor Oladipo,Brook Lopez,Mason Plumlee,Kyle Lowry,Emmanuel Mudiay,Will Barton,275.508,251.75,8,Nov202016,6,6
Monta Ellis,Trevor Booker,Julius Randle,Rudy Gobert,Robin Lopez,Carmelo Anthony,Derrick Rose,Kyle Lowry,276.128,251.75,1,Nov202016,5,6
Monta Ellis,Trevor Booker,Julius Randle,Brook Lopez,Dante Exum,Taj Gibson,Jimmy Butler,DeMar DeRozan,277.218,251.5,9,Nov202016,4,6
Monta Ellis,Brook Lopez,Kyle O'Quinn,Russell Westbrook,Rajon Rondo,Ty Lawson,Will Barton,DeMar DeRozan,290.708,251.25,1,Nov202016,3,6
Kenneth Faried,Robin Lopez,Brook Lopez,C.J. McCollum,Justin Holiday,Kyle Lowry,Rajon Rondo,DeMar DeRozan,278.268,251.25,44,Nov202016,3,6
Paul Millsap,Glenn Robinson III,Trevor Booker,Rudy Gobert,Brook Lopez,C.J. McCollum,Will Barton,DeMar DeRozan,281.378,250.75,15,Nov202016,3,6
Rodney Hood,Julius Randle,Nikola Mirotic,Carmelo Anthony,Brook Lopez,Tim Hardaway Jr.,Kent Bazemore,DeMarcus Cousins,275.668,250.0,37,Nov202016,5,6
Paul Millsap,Wilson Chandler,Trevor Booker,Maurice Harkless,Ed Davis,Kyle O'Quinn,Russell Westbrook,DeMar DeRozan,275.588,248.75,46,Nov202016,5,6
Thaddeus Young,Rudy Gobert,Derrick Rose,Kent Bazemore,Kyle Lowry,Rajon Rondo,Taj Gibson,DeMar DeRozan,275.938,248.75,12,Nov202016,5,6
Monta Ellis,Kristaps Porzingis,Robin Lopez,Kyle Lowry,Rajon Rondo,DeMarcus Cousins,Will Barton,Joe Johnson,275.648,248.75,39,Nov202016,5,6
Danilo Gallinari,Luol Deng,Brook Lopez,C.J. McCollum,Evan Turner,Ty Lawson,DeMarcus Cousins,DeMar DeRozan,275.408,247.75,24,Nov202016,6,6
Monta Ellis,Kristaps Porzingis,Julius Randle,Rudy Gobert,Brook Lopez,C.J. McCollum,Kent Bazemore,Rajon Rondo,283.458,247.75,8,Nov202016,3,6
Rodney Hood,Wilson Chandler,Matt Barnes,Patrick Patterson,Kyle O'Quinn,Russell Westbrook,Rajon Rondo,DeMarcus Cousins,276.588,246.75,30,Nov202016,4,6
Monta Ellis,Matt Barnes,Jordan Clarkson,Derrick Rose,Brook Lopez,Kent Bazemore,Russell Westbrook,Taj Gibson,278.438,246.25,39,Nov202016,3,6
Damian Lillard,Monta Ellis,Julius Randle,Nikola Mirotic,Derrick Rose,Dwight Howard,Brook Lopez,Will Barton,279.308,245.5,31,Nov202016,3,6
Matt Barnes,Nikola Mirotic,Robin Lopez,Ty Lawson,DeMarcus Cousins,Jimmy Butler,Will Barton,DeMar DeRozan,276.508,244.25,36,Nov202016,4,6
Damian Lillard,Gordon Hayward,Thaddeus Young,Brook Lopez,Ty Lawson,Taj Gibson,Andre Roberson,DeMar DeRozan,275.298,244.25,40,Nov202016,6,6
Matt Barnes,Kenneth Faried,Rudy Gobert,Brook Lopez,C.J. McCollum,Russell Westbrook,Ty Lawson,Andre Roberson,279.318,244.0,30,Nov202016,3,6
Damian Lillard,Thaddeus Young,Nikola Mirotic,Kent Bazemore,Ty Lawson,DeMarcus Cousins,Joe Johnson,DeMar DeRozan,275.298,244.0,41,Nov202016,6,6
Monta Ellis,Victor Oladipo,Nikola Mirotic,Rudy Gobert,Kyle Lowry,Rajon Rondo,DeMarcus Cousins,Terrence Ross,276.868,243.75,21,Nov202016,4,6
