Player1,Player2,Player3,Player4,Player5,Player6,Player7,Player8,Projected Value,Actual Scored,Iteration,date,Overlap Limit,Num_Games
Thaddeus Young,Hassan Whiteside,Joakim Noah,J.J. Redick,Andre Roberson,Russell Westbrook,Isaiah Thomas,Marcus Smart,270.358,279.5,12,Nov142016,5,8
James Harden,Zach Randolph,Joel Embiid,Trey Lyles,Courtney Lee,Andre Roberson,Russell Westbrook,Trevor Ariza,270.008,279.25,39,Nov142016,6,8
James Harden,Trevor Booker,Hassan Whiteside,Trey Lyles,Avery Bradley,Eric Gordon,Tony Parker,Trevor Ariza,270.678,279.0,35,Nov142016,4,8
Derrick Williams,Hassan Whiteside,Marc Gasol,Gerald Henderson,Russell Westbrook,Mike Conley,Paul George,Vince Carter,271.068,278.75,16,Nov142016,4,8
Luc Richard Mbah a Moute,Kristaps Porzingis,Marc Gasol,Pau Gasol,Avery Bradley,J.J. Redick,Russell Westbrook,Mike Conley,270.008,277.5,37,Nov142016,6,8
Zach Randolph,Al Jefferson,Avery Bradley,Seth Curry,J.J. Redick,Russell Westbrook,Isaiah Thomas,Carmelo Anthony,271.498,277.25,47,Nov142016,3,8
Luc Richard Mbah a Moute,Zach Randolph,Hassan Whiteside,J.J. Redick,Russell Westbrook,Tim Frazier,Ish Smith,Paul George,271.818,276.75,43,Nov142016,3,8
James Harden,Derrick Williams,Marc Gasol,Joel Embiid,Eric Gordon,Isaiah Thomas,Trevor Ariza,Vince Carter,271.108,276.5,15,Nov142016,4,8
Trevor Booker,Joel Embiid,Pau Gasol,Avery Bradley,Nik Stauskas,Russell Westbrook,Isaiah Thomas,Vince Carter,274.968,276.5,9,Nov142016,3,8
Hassan Whiteside,DeAndre Jordan,James Johnson,Sean Kilpatrick,Russell Westbrook,Mike Conley,Marcus Morris,Vince Carter,270.958,275.0,22,Nov142016,4,8
Pau Gasol,James Johnson,J.J. Redick,Russell Westbrook,Isaiah Thomas,Marcus Smart,Gordon Hayward,Marcus Morris,270.658,274.75,39,Nov142016,4,8
Luc Richard Mbah a Moute,Joel Embiid,James Johnson,Kentavious Caldwell-Pope,Russell Westbrook,Isaiah Thomas,Tim Frazier,Carmelo Anthony,274.328,274.5,16,Nov142016,3,8
Blake Griffin,Rudy Gobert,Aron Baynes,Eric Gordon,Kentavious Caldwell-Pope,Russell Westbrook,Carmelo Anthony,Vince Carter,271.198,274.0,11,Nov142016,4,8
James Harden,Luc Richard Mbah a Moute,Blake Griffin,Hassan Whiteside,Rudy Gobert,Langston Galloway,Marcus Morris,Vince Carter,270.448,273.25,1,Nov142016,5,8
Thaddeus Young,Hassan Whiteside,J.J. Redick,Russell Westbrook,Chris Paul,Langston Galloway,Robert Covington,Rondae Hollis-Jefferson,269.988,273.25,47,Nov142016,6,8
James Harden,Derrick Williams,Marc Gasol,Trey Lyles,Jamal Crawford,Russell Westbrook,Victor Oladipo,Trevor Ariza,270.568,272.75,44,Nov142016,4,8
Ersan Ilyasova,Hassan Whiteside,Marc Gasol,Eric Gordon,Nik Stauskas,Josh Richardson,Russell Westbrook,Isaiah Thomas,270.148,272.5,3,Nov142016,6,8
Zach Randolph,Marc Gasol,Rudy Gobert,Avery Bradley,Sean Kilpatrick,Russell Westbrook,Trevor Ariza,Vince Carter,274.678,272.25,10,Nov142016,3,8
Luc Richard Mbah a Moute,Kristaps Porzingis,Hassan Whiteside,Rudy Gobert,Gerald Henderson,Russell Westbrook,Gordon Hayward,Vince Carter,270.248,272.0,37,Nov142016,5,8
Zach Randolph,Hassan Whiteside,Joel Embiid,Avery Bradley,Russell Westbrook,Sergio Rodriguez,Langston Galloway,Rondae Hollis-Jefferson,270.698,271.75,34,Nov142016,4,8
Enes Kanter,Trey Lyles,Avery Bradley,Kentavious Caldwell-Pope,Russell Westbrook,Tim Frazier,Paul George,Trevor Ariza,272.328,271.75,38,Nov142016,3,8
Blake Griffin,Al Jefferson,Kentavious Caldwell-Pope,Andre Roberson,Russell Westbrook,Isaiah Thomas,Marcus Smart,Trevor Ariza,269.998,271.0,41,Nov142016,6,8
Luc Richard Mbah a Moute,Blake Griffin,Marc Gasol,Seth Curry,Russell Westbrook,Isaiah Thomas,Victor Oladipo,Vince Carter,270.258,270.75,29,Nov142016,5,8
Clint Capela,Marc Gasol,Avery Bradley,J.J. Redick,Russell Westbrook,Derrick Rose,Langston Galloway,Paul George,270.218,269.5,42,Nov142016,5,8
James Harden,Tyler Zeller,Trey Lyles,Avery Bradley,Russell Westbrook,Tony Parker,Marcus Morris,Vince Carter,271.228,269.25,10,Nov142016,4,8
Luc Richard Mbah a Moute,Kristaps Porzingis,Marc Gasol,Eric Gordon,Russell Westbrook,Isaiah Thomas,Derrick Rose,Vince Carter,270.118,269.0,10,Nov142016,6,8
Hassan Whiteside,Kelly Olynyk,Eric Gordon,J.J. Redick,Nik Stauskas,Russell Westbrook,Kawhi Leonard,Marcus Morris,269.988,268.75,46,Nov142016,6,8
James Harden,Derrick Williams,Hassan Whiteside,Joel Embiid,Avery Bradley,Gerald Henderson,Tim Frazier,Vince Carter,270.808,268.5,31,Nov142016,4,8
Joakim Noah,James Johnson,Eric Gordon,Russell Westbrook,Isaiah Thomas,Ish Smith,Paul George,Trevor Ariza,271.478,268.5,48,Nov142016,3,8
James Harden,Luc Richard Mbah a Moute,Zach Randolph,Joel Embiid,Aron Baynes,Sean Kilpatrick,Josh Richardson,Russell Westbrook,270.378,267.5,7,Nov142016,5,8
Luc Richard Mbah a Moute,Trevor Booker,Hassan Whiteside,Marc Gasol,Sean Kilpatrick,Russell Westbrook,Langston Galloway,Carmelo Anthony,275.038,267.25,8,Nov142016,3,8
James Harden,Derrick Williams,DeAndre Jordan,Aron Baynes,Russell Westbrook,Ish Smith,Trevor Ariza,Rondae Hollis-Jefferson,270.618,266.75,42,Nov142016,4,8
Luc Richard Mbah a Moute,Blake Griffin,Enes Kanter,Kentavious Caldwell-Pope,J.J. Redick,Russell Westbrook,Chris Paul,Marcus Morris,271.578,266.75,46,Nov142016,3,8
Zach Randolph,Joel Embiid,Enes Kanter,Josh Richardson,Russell Westbrook,Isaiah Thomas,Derrick Rose,Trevor Ariza,270.718,266.5,33,Nov142016,4,8
Trevor Booker,Hassan Whiteside,Al Jefferson,Kentavious Caldwell-Pope,Chris Paul,Isaiah Thomas,Tim Frazier,Trevor Ariza,270.838,266.5,29,Nov142016,4,8
James Harden,Trevor Booker,Zach Randolph,Joel Embiid,Aron Baynes,Avery Bradley,Tim Frazier,Trevor Ariza,270.768,266.25,32,Nov142016,4,8
Blake Griffin,Hassan Whiteside,Marc Gasol,Joe Harris,Andre Roberson,Russell Westbrook,Marcus Morris,Vince Carter,270.008,265.5,35,Nov142016,6,8
James Harden,Kelly Olynyk,Al Jefferson,James Johnson,Avery Bradley,Russell Westbrook,Langston Galloway,Trevor Ariza,274.658,265.25,11,Nov142016,3,8
James Harden,Luc Richard Mbah a Moute,Joel Embiid,Kelly Olynyk,Avery Bradley,J.J. Redick,Marcus Smart,Carmelo Anthony,270.328,264.5,19,Nov142016,5,8
Trevor Booker,Hassan Whiteside,Kentavious Caldwell-Pope,Nik Stauskas,Isaiah Thomas,Paul George,Carmelo Anthony,Marcus Morris,270.458,264.25,50,Nov142016,4,8
Blake Griffin,Ersan Ilyasova,Marc Gasol,Joakim Noah,Courtney Lee,Russell Westbrook,Isaiah Thomas,Vince Carter,269.998,263.5,42,Nov142016,6,8
DeAndre Jordan,Aron Baynes,James Johnson,Avery Bradley,Sean Kilpatrick,Russell Westbrook,Isaiah Thomas,Derrick Rose,270.008,263.5,34,Nov142016,6,8
Ersan Ilyasova,Rudy Gobert,Kelly Olynyk,James Johnson,Seth Curry,Russell Westbrook,Chris Paul,Isaiah Thomas,270.068,263.25,22,Nov142016,6,8
James Harden,Luc Richard Mbah a Moute,Trevor Booker,Joakim Noah,Kentavious Caldwell-Pope,Russell Westbrook,Trevor Ariza,Vince Carter,278.958,263.25,2,Nov142016,3,8
Ryan Anderson,Hassan Whiteside,Joel Embiid,Sean Kilpatrick,Kentavious Caldwell-Pope,Gerald Henderson,Russell Westbrook,Marcus Morris,270.638,263.0,41,Nov142016,4,8
Blake Griffin,Rudy Gobert,Pau Gasol,J.J. Redick,Russell Westbrook,Langston Galloway,Carmelo Anthony,Rondae Hollis-Jefferson,270.258,263.0,30,Nov142016,5,8
Hassan Whiteside,Marc Gasol,James Johnson,Seth Curry,Russell Westbrook,Tim Frazier,Derrick Rose,Trevor Ariza,272.478,262.5,32,Nov142016,3,8
Zach Randolph,Hassan Whiteside,Enes Kanter,Kentavious Caldwell-Pope,Russell Westbrook,Derrick Rose,T.J. McConnell,Carmelo Anthony,269.978,262.0,50,Nov142016,6,8
Kelly Olynyk,Joakim Noah,Avery Bradley,J.J. Redick,Russell Westbrook,Chris Paul,Tim Frazier,Vince Carter,273.178,261.75,22,Nov142016,3,8
Derrick Williams,Hassan Whiteside,Marc Gasol,Wesley Matthews,J.J. Redick,Andre Roberson,Russell Westbrook,Chris Paul,270.298,261.75,24,Nov142016,5,8
James Harden,Clint Capela,Al Jefferson,Kentavious Caldwell-Pope,Nik Stauskas,Russell Westbrook,Marcus Smart,Marcus Morris,270.268,261.25,28,Nov142016,5,8
Blake Griffin,Marc Gasol,Joel Embiid,Russell Westbrook,Victor Oladipo,Langston Galloway,Trevor Ariza,Rondae Hollis-Jefferson,270.038,261.25,30,Nov142016,6,8
Hassan Whiteside,Trey Lyles,Avery Bradley,Eric Gordon,Russell Westbrook,Derrick Rose,Marcus Smart,Rondae Hollis-Jefferson,269.988,261.0,45,Nov142016,6,8
James Harden,Marc Gasol,Enes Kanter,James Johnson,J.J. Redick,Russell Westbrook,Rondae Hollis-Jefferson,Vince Carter,275.478,261.0,6,Nov142016,3,8
James Harden,Joakim Noah,Trey Lyles,Joe Harris,Russell Westbrook,Langston Galloway,Carmelo Anthony,Robert Covington,270.098,260.5,12,Nov142016,6,8
Trevor Booker,Hassan Whiteside,Rudy Gobert,James Johnson,Avery Bradley,Kentavious Caldwell-Pope,J.J. Redick,Russell Westbrook,279.378,260.0,1,Nov142016,3,8
James Harden,Zach Randolph,Derrick Williams,Hassan Whiteside,Joakim Noah,James Johnson,Nik Stauskas,Russell Westbrook,274.568,259.75,13,Nov142016,3,8
Ersan Ilyasova,DeAndre Jordan,Rudy Gobert,Avery Bradley,Russell Westbrook,Isaiah Thomas,Langston Galloway,Rondae Hollis-Jefferson,271.278,259.5,8,Nov142016,4,8
Derrick Williams,Joel Embiid,Pau Gasol,Kentavious Caldwell-Pope,Russell Westbrook,Chris Paul,Robert Covington,Trevor Ariza,272.468,259.0,33,Nov142016,3,8
James Harden,Zach Randolph,Joel Embiid,Al Jefferson,Josh Richardson,Russell Westbrook,Tony Parker,Vince Carter,270.238,258.5,39,Nov142016,5,8
Blake Griffin,DeAndre Jordan,Marc Gasol,Kentavious Caldwell-Pope,Russell Westbrook,Langston Galloway,Robert Covington,Vince Carter,270.908,258.5,24,Nov142016,4,8
Blake Griffin,Pau Gasol,Avery Bradley,Sean Kilpatrick,J.J. Redick,Russell Westbrook,Langston Galloway,Robert Covington,270.058,258.5,24,Nov142016,6,8
James Harden,Trevor Booker,Derrick Williams,Joel Embiid,J.J. Redick,Russell Westbrook,Langston Galloway,Marcus Morris,276.308,258.25,5,Nov142016,3,8
Blake Griffin,Derrick Williams,Pau Gasol,Sean Kilpatrick,Russell Westbrook,Carmelo Anthony,Marcus Morris,Vince Carter,270.368,257.75,9,Nov142016,5,8
Blake Griffin,Hassan Whiteside,Rudy Gobert,Nik Stauskas,Russell Westbrook,Dante Exum,Robert Covington,Trevor Ariza,271.458,257.25,50,Nov142016,3,8
Blake Griffin,Joel Embiid,Rudy Gobert,Seth Curry,Russell Westbrook,Ish Smith,Marcus Morris,Vince Carter,270.248,257.0,34,Nov142016,5,8
Kristaps Porzingis,DeAndre Jordan,Rudy Gobert,J.J. Redick,Russell Westbrook,Tim Frazier,Trevor Ariza,Rondae Hollis-Jefferson,270.198,256.5,43,Nov142016,5,8
James Harden,Derrick Williams,DeAndre Jordan,James Johnson,Avery Bradley,J.J. Redick,Isaiah Thomas,Tim Frazier,270.498,256.25,48,Nov142016,4,8
Trevor Booker,Marc Gasol,Kelly Olynyk,J.J. Redick,Russell Westbrook,Isaiah Thomas,Robert Covington,Trevor Ariza,276.698,255.75,4,Nov142016,3,8
James Harden,Luc Richard Mbah a Moute,Hassan Whiteside,DeAndre Jordan,James Johnson,Avery Bradley,Derrick Rose,Vince Carter,270.848,255.5,28,Nov142016,4,8
Ersan Ilyasova,Rudy Gobert,Enes Kanter,Josh Richardson,Russell Westbrook,Isaiah Thomas,Paul George,Vince Carter,270.298,255.5,22,Nov142016,5,8
Kelly Olynyk,Pau Gasol,Kentavious Caldwell-Pope,J.J. Redick,Josh Richardson,Russell Westbrook,Paul George,Carmelo Anthony,270.558,255.5,45,Nov142016,4,8
Joel Embiid,Rudy Gobert,Harrison Barnes,Kentavious Caldwell-Pope,Russell Westbrook,Langston Galloway,Gordon Hayward,Vince Carter,270.138,255.25,7,Nov142016,6,8
Blake Griffin,Zach Randolph,Marc Gasol,Joakim Noah,J.J. Redick,Russell Westbrook,Langston Galloway,Gordon Hayward,270.258,255.25,32,Nov142016,5,8
Joel Embiid,Kelly Olynyk,Sean Kilpatrick,Russell Westbrook,Mike Conley,Tim Frazier,Marcus Morris,Trevor Ariza,270.478,254.5,49,Nov142016,4,8
Rudy Gobert,Pau Gasol,Harrison Barnes,Eric Gordon,J.J. Redick,Russell Westbrook,Tim Frazier,Trevor Ariza,270.148,254.0,6,Nov142016,6,8
Ersan Ilyasova,Pau Gasol,Steven Adams,Avery Bradley,J.J. Redick,Russell Westbrook,Paul George,Marcus Morris,270.008,253.5,36,Nov142016,6,8
Thaddeus Young,DeAndre Jordan,Rudy Gobert,J.J. Redick,Russell Westbrook,Paul George,Marcus Morris,Vince Carter,270.968,253.0,21,Nov142016,4,8
Hassan Whiteside,Trey Lyles,Sean Kilpatrick,J.J. Redick,Russell Westbrook,Gordon Hayward,Robert Covington,Marcus Morris,271.278,252.75,7,Nov142016,4,8
Blake Griffin,Trevor Booker,Aron Baynes,Avery Bradley,Josh Richardson,Russell Westbrook,Derrick Rose,Trevor Ariza,270.368,252.25,10,Nov142016,5,8
James Harden,Joel Embiid,Kelly Olynyk,Eric Gordon,Kentavious Caldwell-Pope,Carmelo Anthony,Marcus Morris,Vince Carter,270.278,251.75,26,Nov142016,5,8
James Harden,Luc Richard Mbah a Moute,Zach Randolph,Hassan Whiteside,Rudy Gobert,Avery Bradley,Langston Galloway,Robert Covington,270.338,251.75,17,Nov142016,5,8
James Harden,Luc Richard Mbah a Moute,Trevor Booker,Hassan Whiteside,Joel Embiid,Avery Bradley,Ish Smith,Dante Exum,271.288,250.5,6,Nov142016,4,8
James Harden,Ersan Ilyasova,Rudy Gobert,Tyler Zeller,Avery Bradley,Kentavious Caldwell-Pope,Isaiah Thomas,Vince Carter,270.098,250.25,13,Nov142016,6,8
Thaddeus Young,DeAndre Jordan,Marc Gasol,Kentavious Caldwell-Pope,Russell Westbrook,Victor Oladipo,Marcus Morris,Trevor Ariza,270.188,250.0,44,Nov142016,5,8
James Harden,Trey Lyles,James Johnson,Kentavious Caldwell-Pope,Josh Richardson,Russell Westbrook,Derrick Rose,Marcus Morris,271.438,250.0,1,Nov142016,4,8
Blake Griffin,Pau Gasol,Joakim Noah,Avery Bradley,Seth Curry,Russell Westbrook,Trevor Ariza,Rondae Hollis-Jefferson,270.438,250.0,3,Nov142016,5,8
Blake Griffin,Trevor Booker,Ersan Ilyasova,Pau Gasol,Eric Gordon,Russell Westbrook,Marcus Morris,Trevor Ariza,271.338,249.75,3,Nov142016,4,8
Trevor Booker,Hassan Whiteside,Joakim Noah,Seth Curry,Russell Westbrook,Chris Paul,Dante Exum,Marcus Morris,272.178,249.25,39,Nov142016,3,8
James Harden,Luc Richard Mbah a Moute,Ersan Ilyasova,Marc Gasol,Kelly Olynyk,Gerald Henderson,Russell Westbrook,Marcus Morris,272.408,249.0,36,Nov142016,3,8
James Harden,Trevor Booker,Zach Randolph,Derrick Williams,Enes Kanter,Avery Bradley,Chris Paul,Vince Carter,270.538,248.25,46,Nov142016,4,8
Luc Richard Mbah a Moute,Zach Randolph,Joel Embiid,Kelly Olynyk,Avery Bradley,Russell Westbrook,Marcus Smart,Gordon Hayward,270.108,248.25,11,Nov142016,6,8
James Harden,Joel Embiid,Rudy Gobert,James Johnson,Jamal Crawford,Josh Richardson,Russell Westbrook,Dante Exum,270.048,248.0,28,Nov142016,6,8
Derrick Williams,Marc Gasol,Joakim Noah,Avery Bradley,Kentavious Caldwell-Pope,Russell Westbrook,Marcus Smart,Carmelo Anthony,272.638,247.25,29,Nov142016,3,8
Luc Richard Mbah a Moute,Thaddeus Young,Marc Gasol,Pau Gasol,Avery Bradley,J.J. Redick,Russell Westbrook,Gordon Hayward,270.158,247.25,2,Nov142016,6,8
James Harden,Trevor Booker,Rudy Gobert,Enes Kanter,James Johnson,Isaiah Thomas,Marcus Morris,Trevor Ariza,273.588,246.0,19,Nov142016,3,8
Luc Richard Mbah a Moute,Blake Griffin,DeAndre Jordan,Kelly Olynyk,Eric Gordon,Russell Westbrook,Tim Frazier,Trevor Ariza,269.978,245.75,48,Nov142016,6,8
Blake Griffin,Rudy Gobert,Pau Gasol,Avery Bradley,Andre Roberson,Russell Westbrook,Langston Galloway,Marcus Morris,269.988,245.75,44,Nov142016,6,8
Ersan Ilyasova,DeAndre Jordan,Pau Gasol,Avery Bradley,Sean Kilpatrick,Kentavious Caldwell-Pope,Russell Westbrook,Marcus Morris,270.168,245.75,49,Nov142016,5,8
Marc Gasol,Pau Gasol,Harrison Barnes,Kentavious Caldwell-Pope,Russell Westbrook,Derrick Rose,Marcus Morris,Vince Carter,270.028,244.5,31,Nov142016,6,8
Trevor Booker,DeAndre Jordan,Pau Gasol,Kentavious Caldwell-Pope,Russell Westbrook,Mike Conley,Ish Smith,Marcus Morris,270.408,244.0,5,Nov142016,5,8
James Harden,JaMychal Green,Al Jefferson,Kentavious Caldwell-Pope,J.J. Redick,Russell Westbrook,Marcus Smart,Robert Covington,270.088,243.75,14,Nov142016,6,8
James Harden,Blake Griffin,Derrick Williams,Rudy Gobert,Avery Bradley,J.J. Redick,Trevor Ariza,Rondae Hollis-Jefferson,270.668,243.75,37,Nov142016,4,8
Rudy Gobert,Kelly Olynyk,Eric Gordon,Kentavious Caldwell-Pope,Russell Westbrook,Marcus Smart,Gordon Hayward,Trevor Ariza,271.278,243.5,9,Nov142016,4,8
James Harden,Trevor Booker,Pau Gasol,Aron Baynes,James Johnson,Seth Curry,Russell Westbrook,Robert Covington,272.428,243.5,35,Nov142016,3,8
James Harden,Luc Richard Mbah a Moute,Marc Gasol,Joakim Noah,James Johnson,Avery Bradley,Sean Kilpatrick,Isaiah Thomas,270.858,243.25,27,Nov142016,4,8
Trevor Booker,Zach Randolph,Marc Gasol,Joel Embiid,Kentavious Caldwell-Pope,Russell Westbrook,Dante Exum,Paul George,273.138,242.75,24,Nov142016,3,8
James Harden,Derrick Williams,Tyler Zeller,Sean Kilpatrick,Gerald Henderson,Russell Westbrook,Tim Frazier,Trevor Ariza,270.008,242.5,38,Nov142016,6,8
Blake Griffin,Kelly Olynyk,Aron Baynes,Avery Bradley,Sean Kilpatrick,Kentavious Caldwell-Pope,Russell Westbrook,Robert Covington,270.248,242.5,36,Nov142016,5,8
Zach Randolph,Hassan Whiteside,Kelly Olynyk,Sean Kilpatrick,Eric Gordon,Russell Westbrook,Victor Oladipo,Marcus Morris,270.168,242.5,50,Nov142016,5,8
James Harden,Luc Richard Mbah a Moute,Zach Randolph,Tyler Zeller,Avery Bradley,Jamal Crawford,Russell Westbrook,Rondae Hollis-Jefferson,270.128,242.0,9,Nov142016,6,8
Luc Richard Mbah a Moute,Kelly Olynyk,Pau Gasol,Avery Bradley,Kentavious Caldwell-Pope,Russell Westbrook,Mike Conley,Gordon Hayward,270.278,241.75,25,Nov142016,5,8
Luc Richard Mbah a Moute,Hassan Whiteside,Kelly Olynyk,James Johnson,Russell Westbrook,Chris Paul,Victor Oladipo,Robert Covington,270.178,241.0,47,Nov142016,5,8
Trevor Booker,Hassan Whiteside,Al Jefferson,Jamal Crawford,Josh Richardson,Russell Westbrook,Isaiah Thomas,Derrick Rose,270.448,240.5,2,Nov142016,5,8
James Harden,Trevor Booker,Enes Kanter,Kentavious Caldwell-Pope,J.J. Redick,Tim Frazier,Ish Smith,Carmelo Anthony,270.378,240.5,8,Nov142016,5,8
Rudy Gobert,Kelly Olynyk,James Johnson,Nik Stauskas,Russell Westbrook,Chris Paul,Paul George,Marcus Morris,270.178,240.25,46,Nov142016,5,8
James Harden,Kelly Olynyk,Tyler Zeller,Kentavious Caldwell-Pope,Nik Stauskas,Russell Westbrook,Dante Exum,Carmelo Anthony,270.368,240.25,11,Nov142016,5,8
James Harden,Derrick Williams,Pau Gasol,Joakim Noah,J.J. Redick,Isaiah Thomas,Carmelo Anthony,Robert Covington,270.078,240.25,21,Nov142016,6,8
Blake Griffin,Derrick Williams,Hassan Whiteside,Sean Kilpatrick,J.J. Redick,Russell Westbrook,Derrick Rose,Rondae Hollis-Jefferson,270.888,240.0,25,Nov142016,4,8
Trevor Booker,Derrick Williams,Rudy Gobert,Seth Curry,Russell Westbrook,Paul George,Carmelo Anthony,Trevor Ariza,273.308,240.0,21,Nov142016,3,8
James Harden,Zach Randolph,Joel Embiid,Rudy Gobert,James Johnson,J.J. Redick,Carmelo Anthony,Robert Covington,270.058,239.75,26,Nov142016,6,8
James Harden,Trevor Booker,Rudy Gobert,Pau Gasol,Eric Gordon,Kentavious Caldwell-Pope,Langston Galloway,Carmelo Anthony,270.518,239.75,47,Nov142016,4,8
