Player1,Player2,Player3,Player4,Player5,Player6,Player7,Player8,Projected Value,Actual Scored,Iteration,date,Overlap Limit,Num_Games
Evan Fournier,Mason Plumlee,Chris Paul,Iman Shumpert,Isaiah Thomas,DeMarre Carroll,Kawhi Leonard,Gordon Hayward,275.178,272.5,20,Nov112016,6,8
Jon Leuer,DeMar DeRozan,Courtney Lee,Joel Embiid,Isaiah Thomas,Kyrie Irving,Kemba Walker,Maurice Harkless,275.578,272.25,4,Nov112016,5,8
Marvin Williams,Chris Paul,Iman Shumpert,Isaiah Thomas,Markieff Morris,Spencer Hawes,Paul George,Gordon Hayward,275.738,271.25,41,Nov112016,4,8
Marvin Williams,Rodney Hood,Evan Fournier,Marcus Thornton,Lucas Nogueira,Chris Paul,LeBron James,Gordon Hayward,275.198,271.25,15,Nov112016,6,8
Derrick Rose,Jon Leuer,Kentavious Caldwell-Pope,Al Jefferson,Isaiah Thomas,Markieff Morris,DeMarcus Cousins,Kemba Walker,275.148,270.5,30,Nov112016,6,8
Derrick Favors,DeMar DeRozan,Marcus Thornton,Mason Plumlee,Dante Exum,Kyrie Irving,Kyle Lowry,Paul George,275.878,270.25,33,Nov112016,4,8
John Wall,Channing Frye,Evan Fournier,Marcus Thornton,Mason Plumlee,Damian Lillard,Kyle Lowry,Gordon Hayward,275.908,269.75,32,Nov112016,4,8
John Wall,Richaun Holmes,Rodney Hood,Evan Fournier,Enes Kanter,Isaiah Thomas,Gordon Hayward,Jeff Teague,276.098,269.75,21,Nov112016,4,8
Marvin Williams,DeMar DeRozan,Marcus Thornton,Joel Embiid,Mason Plumlee,Isaiah Thomas,Gordon Hayward,Jeff Teague,286.098,269.75,1,Nov112016,3,8
Derrick Favors,DeMar DeRozan,Evan Fournier,Joel Embiid,Chris Paul,Dante Exum,Isaiah Thomas,Marcus Morris,278.108,269.5,30,Nov112016,3,8
Derrick Favors,Gerald Henderson,Mason Plumlee,Al Jefferson,Chris Paul,Isaiah Thomas,Paul George,Jeff Teague,275.108,269.0,39,Nov112016,6,8
Avery Bradley,Marcus Thornton,Courtney Lee,Mason Plumlee,Chris Paul,Isaiah Thomas,Markieff Morris,Kemba Walker,278.188,268.25,29,Nov112016,3,8
Ish Smith,Marcus Thornton,Joel Embiid,Enes Kanter,Chris Paul,Damian Lillard,Markieff Morris,Gordon Hayward,278.758,267.75,19,Nov112016,3,8
Derrick Favors,DeMar DeRozan,Marcus Thornton,Al Jefferson,C.J. McCollum,Isaiah Thomas,Kyrie Irving,Robert Covington,275.558,267.5,9,Nov112016,5,8
Marvin Williams,DeMar DeRozan,Marcus Thornton,Andre Drummond,Chris Paul,Iman Shumpert,Markieff Morris,Kyle Lowry,275.698,267.25,46,Nov112016,4,8
Rodney Hood,Ish Smith,Kentavious Caldwell-Pope,Joel Embiid,Brandon Jennings,Isaiah Thomas,DeMarcus Cousins,Gordon Hayward,281.408,267.0,5,Nov112016,3,8
Marvin Williams,Channing Frye,C.J. Miles,Isaiah Thomas,DeMarcus Cousins,Kemba Walker,Jeff Teague,Marcus Morris,276.248,267.0,13,Nov112016,4,8
John Wall,DeMar DeRozan,Marcus Thornton,Joel Embiid,Iman Shumpert,Marreese Speights,Kemba Walker,Paul George,276.178,266.5,15,Nov112016,4,8
Marvin Williams,Rodney Hood,Kentavious Caldwell-Pope,Mason Plumlee,Chris Paul,C.J. Miles,Isaiah Thomas,Kyle Lowry,279.958,266.5,11,Nov112016,3,8
Marvin Williams,Avery Bradley,Rodney Hood,Iman Shumpert,Dante Exum,Isaiah Thomas,DeMarcus Cousins,Paul George,275.318,266.0,35,Nov112016,5,8
Channing Frye,DeMar DeRozan,Marcus Thornton,Nikola Vucevic,Brandon Jennings,DeMarcus Cousins,Kemba Walker,Gordon Hayward,276.638,266.0,49,Nov112016,3,8
Marvin Williams,Rodney Hood,Enes Kanter,Dante Exum,Kyrie Irving,DeMarcus Cousins,Gordon Hayward,Jeff Teague,275.198,265.0,17,Nov112016,6,8
DeMar DeRozan,Courtney Lee,Joel Embiid,Brandon Jennings,Dante Exum,LeBron James,Paul George,Gordon Hayward,275.378,264.5,27,Nov112016,5,8
John Wall,Marcus Thornton,Al Jefferson,DeMarre Carroll,Kemba Walker,Paul George,Gordon Hayward,Jeff Teague,275.348,264.0,30,Nov112016,5,8
Marvin Williams,DeMar DeRozan,Ish Smith,Nikola Vucevic,Chris Paul,C.J. Miles,Kemba Walker,Marcus Morris,275.338,263.75,33,Nov112016,5,8
Jon Leuer,DeMar DeRozan,Evan Fournier,Mason Plumlee,Enes Kanter,Isaiah Thomas,Kyle Lowry,Carmelo Anthony,277.858,263.25,32,Nov112016,3,8
Frank Kaminsky,DeMar DeRozan,Mason Plumlee,Al Jefferson,Chris Paul,Damian Lillard,Isaiah Thomas,DeMarre Carroll,275.428,263.25,20,Nov112016,5,8
Marvin Williams,Noah Vonleh,DeMar DeRozan,Nikola Vucevic,Isaiah Thomas,Kyle Lowry,Kemba Walker,Marcus Morris,275.098,261.5,45,Nov112016,6,8
Richaun Holmes,DeMar DeRozan,Rodney Hood,Ish Smith,Joel Embiid,Chris Paul,C.J. Miles,Kyrie Irving,275.368,261.5,29,Nov112016,5,8
Rodney Hood,Courtney Lee,Enes Kanter,Isaiah Thomas,DeMarre Carroll,DeMarcus Cousins,Kemba Walker,Jeff Teague,275.128,261.25,35,Nov112016,6,8
John Wall,Jon Leuer,DeMar DeRozan,Ish Smith,Courtney Lee,Joel Embiid,C.J. McCollum,Gordon Hayward,276.438,260.75,4,Nov112016,4,8
Evan Fournier,Kentavious Caldwell-Pope,Marcus Thornton,Mason Plumlee,Isaiah Thomas,DeMarcus Cousins,Paul George,Marcus Morris,278.698,260.5,21,Nov112016,3,8
Marvin Williams,DeMar DeRozan,Brandon Jennings,C.J. Miles,Damian Lillard,Isaiah Thomas,Marreese Speights,Paul George,276.118,259.75,19,Nov112016,4,8
Marvin Williams,DeMar DeRozan,Marcus Thornton,Lucas Nogueira,Chris Paul,Dante Exum,Damian Lillard,Paul George,276.438,259.0,3,Nov112016,4,8
John Wall,DeMar DeRozan,Courtney Lee,Joel Embiid,Isaiah Thomas,DeMarre Carroll,Spencer Hawes,Kemba Walker,275.578,258.25,5,Nov112016,5,8
Marvin Williams,Noah Vonleh,DeMar DeRozan,Rodney Hood,Ish Smith,Andre Drummond,Isaiah Thomas,Paul George,276.408,255.75,6,Nov112016,4,8
Kentavious Caldwell-Pope,Andre Drummond,Joel Embiid,Chris Paul,Isaiah Thomas,DeMarre Carroll,Jeff Teague,Maurice Harkless,275.108,255.25,40,Nov112016,6,8
Kentavious Caldwell-Pope,Mason Plumlee,Dante Exum,Damian Lillard,Isaiah Thomas,Markieff Morris,Carmelo Anthony,Gordon Hayward,279.928,255.25,12,Nov112016,3,8
DeMar DeRozan,Evan Fournier,Marcus Thornton,Tristan Thompson,Chris Paul,Kyle Lowry,Spencer Hawes,Gordon Hayward,275.268,255.0,1,Nov112016,6,8
Derrick Favors,Jon Leuer,Rodney Hood,Joel Embiid,Isaiah Thomas,Markieff Morris,Kyle Lowry,Jeff Teague,275.528,255.0,13,Nov112016,5,8
Channing Frye,Marcus Thornton,Mason Plumlee,C.J. McCollum,Damian Lillard,Isaiah Thomas,LeBron James,Marreese Speights,275.098,254.75,47,Nov112016,6,8
Noah Vonleh,DeMar DeRozan,Marcus Thornton,Joel Embiid,Chris Paul,C.J. McCollum,Kyle Lowry,Robert Covington,275.198,254.5,16,Nov112016,6,8
DeMar DeRozan,Kentavious Caldwell-Pope,Lucas Nogueira,Dante Exum,Isaiah Thomas,DeMarcus Cousins,Jeff Teague,Robert Covington,277.368,254.0,37,Nov112016,3,8
John Wall,Derrick Favors,Rodney Hood,Ish Smith,Marcus Thornton,Mason Plumlee,Kyrie Irving,Gordon Hayward,275.778,253.75,39,Nov112016,4,8
DeMar DeRozan,Kentavious Caldwell-Pope,Courtney Lee,Damian Lillard,Isaiah Thomas,Spencer Hawes,Kemba Walker,Marcus Morris,275.148,253.5,26,Nov112016,6,8
Noah Vonleh,DeMar DeRozan,Courtney Lee,Joel Embiid,C.J. Miles,Damian Lillard,Paul George,Gordon Hayward,275.278,253.25,47,Nov112016,5,8
Marvin Williams,Ish Smith,Courtney Lee,Joel Embiid,Al Jefferson,Chris Paul,Isaiah Thomas,LeBron James,278.728,253.25,20,Nov112016,3,8
John Wall,Marvin Williams,Kentavious Caldwell-Pope,Nikola Vucevic,Joel Embiid,Chris Paul,Dante Exum,Gordon Hayward,277.748,253.0,33,Nov112016,3,8
John Wall,Richaun Holmes,Courtney Lee,Joel Embiid,Isaiah Thomas,Kyrie Irving,Gordon Hayward,Marcus Morris,275.728,252.25,42,Nov112016,4,8
Marcus Thornton,Andre Drummond,Joel Embiid,Dante Exum,Isaiah Thomas,LeBron James,Kyrie Irving,DeMarre Carroll,275.338,252.0,31,Nov112016,5,8
Elfrid Payton,DeMar DeRozan,Marcus Thornton,Tristan Thompson,Isaiah Thomas,DeMarre Carroll,Kemba Walker,Paul George,275.098,252.0,46,Nov112016,6,8
Marvin Williams,Jon Leuer,Elfrid Payton,Joel Embiid,C.J. McCollum,Isaiah Thomas,DeMarcus Cousins,Marcus Morris,275.308,251.75,39,Nov112016,5,8
Marvin Williams,Richaun Holmes,DeMar DeRozan,Nikola Vucevic,C.J. McCollum,C.J. Miles,Isaiah Thomas,Carmelo Anthony,275.928,251.25,30,Nov112016,4,8
Marvin Williams,Ish Smith,Courtney Lee,Mason Plumlee,Damian Lillard,Kyle Lowry,Paul George,Carmelo Anthony,275.338,250.25,32,Nov112016,5,8
Marvin Williams,Sergio Rodriguez,DeMar DeRozan,Rodney Hood,Iman Shumpert,Isaiah Thomas,DeMarcus Cousins,Marcus Morris,275.278,250.0,49,Nov112016,5,8
Channing Frye,DeMar DeRozan,Ish Smith,Nikola Vucevic,Joel Embiid,Damian Lillard,Isaiah Thomas,Robert Covington,277.168,249.75,41,Nov112016,3,8
Marvin Williams,Rodney Hood,Ish Smith,Chris Paul,Marreese Speights,Paul George,Gordon Hayward,Jeff Teague,276.378,249.75,7,Nov112016,4,8
John Wall,Kentavious Caldwell-Pope,Courtney Lee,Mason Plumlee,Iman Shumpert,DeMarcus Cousins,Gordon Hayward,Jeff Teague,276.318,249.25,11,Nov112016,4,8
Derrick Rose,Elfrid Payton,DeMar DeRozan,Kentavious Caldwell-Pope,Joel Embiid,Mason Plumlee,Chris Paul,Markieff Morris,276.868,249.0,47,Nov112016,3,8
Channing Frye,DeMar DeRozan,Rodney Hood,Kentavious Caldwell-Pope,Joel Embiid,Kemba Walker,Carmelo Anthony,Jeff Teague,276.008,249.0,23,Nov112016,4,8
Marvin Williams,DeMar DeRozan,Courtney Lee,Nikola Vucevic,Iman Shumpert,Isaiah Thomas,Kyrie Irving,Paul George,275.208,248.5,11,Nov112016,6,8
DeMar DeRozan,Ish Smith,Joel Embiid,C.J. Miles,Kyrie Irving,Marreese Speights,Paul George,Jeff Teague,275.568,248.5,7,Nov112016,5,8
Evan Fournier,Courtney Lee,Joel Embiid,Damian Lillard,Isaiah Thomas,Marreese Speights,Paul George,Jeff Teague,275.268,248.5,50,Nov112016,5,8
John Wall,Marvin Williams,Courtney Lee,Mason Plumlee,Isaiah Thomas,Kyrie Irving,Marreese Speights,Paul George,275.488,248.25,14,Nov112016,5,8
Marvin Williams,Rodney Hood,Marcus Thornton,Al Jefferson,Damian Lillard,Isaiah Thomas,Kemba Walker,Carmelo Anthony,280.528,248.25,7,Nov112016,3,8
John Wall,Marvin Williams,Ish Smith,Marcus Thornton,Enes Kanter,Isaiah Thomas,DeMarcus Cousins,Maurice Harkless,278.358,248.25,26,Nov112016,3,8
John Wall,Evan Fournier,Marcus Thornton,Isaiah Thomas,Kyrie Irving,Marreese Speights,Gordon Hayward,Robert Covington,276.428,248.0,5,Nov112016,4,8
Jon Leuer,DeMar DeRozan,Marcus Thornton,Tristan Thompson,C.J. McCollum,Isaiah Thomas,DeMarre Carroll,DeMarcus Cousins,275.108,247.75,44,Nov112016,6,8
Elfrid Payton,Joel Embiid,C.J. Miles,Isaiah Thomas,Marreese Speights,Kemba Walker,Carmelo Anthony,Gordon Hayward,279.748,247.75,14,Nov112016,3,8
DeMar DeRozan,Rodney Hood,Ish Smith,Marcus Thornton,Mason Plumlee,Damian Lillard,Tobias Harris,Paul George,275.908,247.0,31,Nov112016,4,8
John Wall,Evan Fournier,Marcus Thornton,Joel Embiid,Brandon Jennings,Markieff Morris,DeMarcus Cousins,Jeff Teague,275.228,245.75,7,Nov112016,6,8
Rodney Hood,Joel Embiid,Al Jefferson,Chris Paul,DeMarre Carroll,Kyle Lowry,Carmelo Anthony,Gordon Hayward,276.318,245.5,10,Nov112016,4,8
Marvin Williams,Jon Leuer,DeMar DeRozan,Kentavious Caldwell-Pope,Nikola Vucevic,Brandon Jennings,Isaiah Thomas,LeBron James,275.198,245.5,13,Nov112016,6,8
Marvin Williams,Evan Fournier,Courtney Lee,Nikola Vucevic,Isaiah Thomas,Markieff Morris,DeMarcus Cousins,Jeff Teague,275.298,244.75,44,Nov112016,5,8
Marvin Williams,DeMar DeRozan,Courtney Lee,Nikola Vucevic,Chris Paul,Iman Shumpert,Kemba Walker,Carmelo Anthony,275.238,244.5,4,Nov112016,6,8
John Wall,Marvin Williams,Kentavious Caldwell-Pope,Marcus Thornton,Mason Plumlee,C.J. McCollum,Kyrie Irving,Carmelo Anthony,275.798,244.25,35,Nov112016,4,8
Patrick Patterson,DeMar DeRozan,Marcus Thornton,Courtney Lee,Enes Kanter,Damian Lillard,Isaiah Thomas,Paul George,275.978,244.0,25,Nov112016,4,8
Marvin Williams,DeMar DeRozan,Tristan Thompson,Chris Paul,Brandon Jennings,C.J. Miles,Carmelo Anthony,Gordon Hayward,275.148,243.75,27,Nov112016,6,8
John Wall,Richaun Holmes,Kentavious Caldwell-Pope,Marcus Thornton,Dante Exum,DeMarcus Cousins,Kemba Walker,Carmelo Anthony,275.398,243.75,24,Nov112016,5,8
Marcus Thornton,Al Jefferson,Chris Paul,C.J. Miles,Dante Exum,Isaiah Thomas,DeMarcus Cousins,Gordon Hayward,283.498,243.5,3,Nov112016,3,8
Marvin Williams,Derrick Rose,Elfrid Payton,Kentavious Caldwell-Pope,Marcus Thornton,DeMarcus Cousins,Kyle Lowry,Gordon Hayward,278.408,243.25,24,Nov112016,3,8
Mason Plumlee,Chris Paul,C.J. Miles,Damian Lillard,Marreese Speights,Gordon Hayward,Jeff Teague,Marcus Morris,275.218,243.25,9,Nov112016,6,8
Jon Leuer,Ish Smith,Marcus Thornton,Mason Plumlee,Chris Paul,Kyrie Irving,DeMarcus Cousins,Robert Covington,275.428,243.0,21,Nov112016,5,8
Rodney Hood,Marcus Thornton,Joel Embiid,Dante Exum,Damian Lillard,Kyrie Irving,DeMarcus Cousins,Maurice Harkless,275.218,242.5,10,Nov112016,6,8
Derrick Rose,Jon Leuer,Marcus Thornton,Isaiah Thomas,DeMarcus Cousins,Marreese Speights,Kemba Walker,Otto Porter,275.218,241.5,8,Nov112016,6,8
Noah Vonleh,Elfrid Payton,DeMar DeRozan,Enes Kanter,Chris Paul,Isaiah Thomas,Gordon Hayward,Maurice Harkless,277.098,241.5,44,Nov112016,3,8
Jon Leuer,Ish Smith,Marcus Thornton,Nikola Vucevic,Isaiah Thomas,Kyle Lowry,Paul George,Gordon Hayward,280.148,241.25,9,Nov112016,3,8
Elfrid Payton,Rodney Hood,Mason Plumlee,Al Jefferson,Isaiah Thomas,LeBron James,Gordon Hayward,Marcus Morris,276.638,241.0,50,Nov112016,3,8
Derrick Favors,Derrick Rose,Kentavious Caldwell-Pope,Nikola Vucevic,C.J. Miles,Isaiah Thomas,Gordon Hayward,Jeff Teague,276.988,240.75,45,Nov112016,3,8
Marvin Williams,Derrick Rose,DeMar DeRozan,Ish Smith,Joel Embiid,Dante Exum,DeMarcus Cousins,Carmelo Anthony,279.128,240.5,17,Nov112016,3,8
Channing Frye,Marcus Thornton,Gerald Henderson,Damian Lillard,Isaiah Thomas,Markieff Morris,DeMarcus Cousins,Jeff Teague,275.978,240.0,26,Nov112016,4,8
Derrick Rose,DeMar DeRozan,Rodney Hood,Courtney Lee,Isaiah Thomas,Kyle Lowry,Marreese Speights,Gordon Hayward,279.568,238.25,15,Nov112016,3,8
John Wall,Rodney Hood,Marcus Thornton,Courtney Lee,Joel Embiid,Lucas Nogueira,LeBron James,Gordon Hayward,275.418,238.0,23,Nov112016,5,8
Derrick Favors,Rodney Hood,Ish Smith,Enes Kanter,Dante Exum,Isaiah Thomas,LeBron James,Carmelo Anthony,275.468,237.75,17,Nov112016,5,8
Evan Fournier,Al Jefferson,Brandon Jennings,Isaiah Thomas,Markieff Morris,DeMarcus Cousins,Carmelo Anthony,Jeff Teague,275.238,237.75,5,Nov112016,6,8
DeMar DeRozan,Al Jefferson,C.J. Miles,Damian Lillard,Isaiah Thomas,Markieff Morris,Spencer Hawes,Jeff Teague,275.658,237.75,49,Nov112016,4,8
Noah Vonleh,Joel Embiid,C.J. Miles,Dante Exum,Isaiah Thomas,LeBron James,Paul George,Jeff Teague,276.108,237.5,20,Nov112016,4,8
John Wall,Marvin Williams,Marcus Thornton,Al Jefferson,Chris Paul,Kyle Lowry,Marreese Speights,Paul George,275.298,237.5,43,Nov112016,5,8
DeMar DeRozan,Rodney Hood,Gerald Henderson,Al Jefferson,Chris Paul,Isaiah Thomas,Tobias Harris,Jeff Teague,275.608,236.75,3,Nov112016,5,8
Marvin Williams,Jon Leuer,Marcus Thornton,Andre Drummond,Chris Paul,Isaiah Thomas,Kyrie Irving,Marcus Morris,275.998,236.75,24,Nov112016,4,8
Rodney Hood,Evan Fournier,Joel Embiid,Isaiah Thomas,Kyrie Irving,DeMarre Carroll,Carmelo Anthony,Jeff Teague,276.128,236.75,18,Nov112016,4,8
John Wall,Channing Frye,DeMar DeRozan,Al Jefferson,Iman Shumpert,Isaiah Thomas,Carmelo Anthony,Gordon Hayward,279.248,236.25,16,Nov112016,3,8
Kentavious Caldwell-Pope,Courtney Lee,Mason Plumlee,Isaiah Thomas,LeBron James,Kyrie Irving,Marreese Speights,Jeff Teague,275.418,235.25,22,Nov112016,5,8
Elfrid Payton,DeMar DeRozan,Ish Smith,Courtney Lee,Mason Plumlee,C.J. Miles,Isaiah Thomas,DeMarcus Cousins,280.668,235.0,6,Nov112016,3,8
Elfrid Payton,DeMar DeRozan,Marcus Thornton,C.J. McCollum,Isaiah Thomas,Spencer Hawes,Paul George,Robert Covington,275.278,234.75,48,Nov112016,5,8
Jon Leuer,Noah Vonleh,DeMar DeRozan,Ish Smith,Joel Embiid,Chris Paul,Paul George,Jeff Teague,275.308,234.25,38,Nov112016,5,8
Avery Bradley,Ish Smith,Al Jefferson,Isaiah Thomas,Marreese Speights,Kawhi Leonard,Gordon Hayward,Jeff Teague,275.138,233.25,31,Nov112016,6,8
John Wall,Frank Kaminsky,Elfrid Payton,DeMar DeRozan,Ish Smith,Marcus Thornton,Andre Drummond,Gordon Hayward,275.638,232.5,1,Nov112016,5,8
Richaun Holmes,Elfrid Payton,Marcus Thornton,Mason Plumlee,Chris Paul,Paul George,Carmelo Anthony,Gordon Hayward,276.928,232.0,46,Nov112016,3,8
Derrick Rose,Channing Frye,Rodney Hood,Marcus Thornton,Joel Embiid,Chris Paul,Isaiah Thomas,Paul George,280.348,232.0,8,Nov112016,3,8
Noah Vonleh,DeMar DeRozan,Courtney Lee,Al Jefferson,Isaiah Thomas,Kemba Walker,Kawhi Leonard,Jeff Teague,275.128,231.75,33,Nov112016,6,8
John Wall,Marvin Williams,Joel Embiid,Al Jefferson,C.J. Miles,Kyle Lowry,Carmelo Anthony,Jeff Teague,276.368,231.5,9,Nov112016,4,8
Derrick Rose,DeMar DeRozan,Marcus Thornton,Lucas Nogueira,C.J. Miles,Isaiah Thomas,LeBron James,Marcus Morris,277.188,231.5,40,Nov112016,3,8
Channing Frye,Rodney Hood,Ish Smith,Marcus Thornton,Dante Exum,Damian Lillard,LeBron James,DeMarcus Cousins,275.118,231.25,38,Nov112016,6,8
John Wall,Jon Leuer,Kentavious Caldwell-Pope,Marcus Thornton,Joel Embiid,C.J. Miles,Damian Lillard,Isaiah Thomas,280.098,231.0,10,Nov112016,3,8
John Wall,Marcus Thornton,Mason Plumlee,Al Jefferson,Isaiah Thomas,DeMarre Carroll,Kyle Lowry,Kawhi Leonard,276.278,230.5,12,Nov112016,4,8
Derrick Rose,Jon Leuer,DeMar DeRozan,Marcus Thornton,Chris Paul,Iman Shumpert,DeMarcus Cousins,Robert Covington,275.308,230.5,40,Nov112016,5,8
John Wall,Marvin Williams,Sergio Rodriguez,DeMar DeRozan,Marcus Thornton,Lucas Nogueira,Kyle Lowry,Carmelo Anthony,275.378,230.5,28,Nov112016,5,8
Marvin Williams,DeMar DeRozan,Courtney Lee,Andre Drummond,Isaiah Thomas,Markieff Morris,Carmelo Anthony,Marcus Morris,275.258,230.5,2,Nov112016,6,8
Marvin Williams,Marcus Thornton,Courtney Lee,Chris Paul,Brandon Jennings,DeMarcus Cousins,Paul George,Jeff Teague,276.608,230.0,1,Nov112016,4,8
