Player1,Player2,Player3,Player4,Player5,Player6,Player7,Player8,Projected Value,Actual Scored,Iteration,date,Overlap Limit,Num_Games
Monta Ellis,Seth Curry,Blake Griffin,Tony Parker,Alex Len,Kent Bazemore,Kyle Lowry,Kevin Durant,280.108,289.75,9,Nov182016,6,10
Jeff Teague,Seth Curry,Marvin Williams,Jared Dudley,Alex Len,Kemba Walker,Kyle Lowry,Kevin Durant,280.548,288.5,43,Nov182016,4,10
P.J. Tucker,DeMar DeRozan,Avery Bradley,Lou Williams,Blake Griffin,Pascal Siakam,Brook Lopez,Kemba Walker,280.908,288.5,24,Nov182016,4,10
Russell Westbrook,Glenn Robinson III,Monta Ellis,Lou Williams,Julius Randle,Alex Len,Jordan Clarkson,Chris Paul,280.678,287.75,38,Nov182016,4,10
Jeff Teague,DeMar DeRozan,Lou Williams,Blake Griffin,Zach Randolph,Zaza Pachulia,Chris Paul,Marcus Morris,280.308,286.75,24,Nov182016,5,10
Stephen Curry,Lou Williams,Marvin Williams,Brook Lopez,Alex Len,Nicolas Batum,Chris Paul,Marcus Morris,282.218,286.5,43,Nov182016,3,10
P.J. Tucker,DeMar DeRozan,Kentavious Caldwell-Pope,Pascal Siakam,Alex Len,Kemba Walker,DeMarcus Cousins,Kyle Lowry,280.108,286.25,5,Nov182016,6,10
DeMar DeRozan,Monta Ellis,Blake Griffin,Tony Parker,Zaza Pachulia,Andre Roberson,Kemba Walker,Kyle Lowry,281.198,286.25,9,Nov182016,4,10
Kenneth Faried,Pascal Siakam,Brook Lopez,Kent Bazemore,Evan Turner,Kemba Walker,DeMarcus Cousins,Kyle Lowry,280.948,286.0,21,Nov182016,4,10
DeMar DeRozan,Ish Smith,Thaddeus Young,Alex Len,C.J. McCollum,Jordan Clarkson,DeMarcus Cousins,Marcus Morris,280.118,285.5,4,Nov182016,6,10
Jeff Teague,Monta Ellis,Kenneth Faried,Marvin Williams,Brook Lopez,DeAndre Jordan,Nicolas Batum,Kyle Lowry,280.458,285.0,3,Nov182016,5,10
DeMar DeRozan,Seth Curry,Lou Williams,Jared Dudley,Brook Lopez,DeMarcus Cousins,Mike Conley,Marcus Morris,285.978,284.75,9,Nov182016,3,10
DeMar DeRozan,Jared Dudley,Tony Parker,Pau Gasol,Jordan Clarkson,C.J. Miles,DeMarcus Cousins,Kyle Lowry,284.758,284.0,15,Nov182016,3,10
Jeff Teague,Seth Curry,J.J. Redick,Brook Lopez,Andre Roberson,DeMarcus Cousins,Kyle Lowry,Tobias Harris,280.218,283.5,34,Nov182016,5,10
Taurean Prince,Lou Williams,Jamal Crawford,Kenneth Faried,Jordan Clarkson,Chris Paul,Anthony Davis,Kyle Lowry,280.908,283.5,23,Nov182016,4,10
Monta Ellis,Lou Williams,J.J. Redick,Blake Griffin,Tony Parker,Brook Lopez,Kevin Durant,Eric Bledsoe,280.088,282.5,13,Nov182016,6,10
Russell Westbrook,P.J. Tucker,Jared Dudley,Brook Lopez,Alex Len,Bojan Bogdanovic,Chris Paul,Mike Conley,281.528,282.5,50,Nov182016,3,10
Glenn Robinson III,J.J. Redick,Bojan Bogdanovic,Chris Paul,Kemba Walker,DeMarcus Cousins,Kyle Lowry,Dwight Powell,280.738,281.25,32,Nov182016,4,10
Lou Williams,Zach Randolph,Brook Lopez,Alex Len,Jordan Clarkson,Kemba Walker,Kevin Durant,Mike Conley,284.698,281.25,17,Nov182016,3,10
P.J. Tucker,DeMar DeRozan,Kenneth Faried,Zach Randolph,Tony Parker,Brook Lopez,Chris Paul,Kyle Lowry,284.478,281.0,18,Nov182016,3,10
Jeff Teague,Kyle Korver,Marvin Williams,Jared Dudley,Brook Lopez,Chris Paul,DeMarcus Cousins,Rudy Gay,280.698,280.75,36,Nov182016,4,10
Jared Dudley,Alex Len,Jordan Clarkson,Evan Turner,Chris Paul,Anthony Davis,Kyle Lowry,Tobias Harris,279.928,280.75,49,Nov182016,6,10
Blake Griffin,Ish Smith,Jared Dudley,Marc Gasol,Alex Len,Kent Bazemore,Chris Paul,Kyle Lowry,279.958,280.5,40,Nov182016,6,10
Monta Ellis,J.J. Redick,Marvin Williams,Brook Lopez,Pau Gasol,Kent Bazemore,Kemba Walker,Kevin Durant,281.068,280.0,16,Nov182016,4,10
P.J. Tucker,Kentavious Caldwell-Pope,Monta Ellis,Alex Len,Jordan Clarkson,Kemba Walker,Anthony Davis,Kyle Lowry,280.468,280.0,1,Nov182016,5,10
Stephen Curry,Lou Williams,Jamal Crawford,Jared Dudley,Alex Len,C.J. Miles,DeMarcus Cousins,Kevin Durant,279.978,279.25,32,Nov182016,6,10
Monta Ellis,Kenneth Faried,Jared Dudley,Alex Len,DeMarcus Cousins,Kyle Lowry,Mike Conley,Rudy Gay,282.838,279.0,34,Nov182016,3,10
Jamal Crawford,Jared Dudley,Alex Len,Jordan Clarkson,Nicolas Batum,Chris Paul,Kyle Lowry,LeBron James,280.468,278.75,2,Nov182016,5,10
Monta Ellis,Thaddeus Young,Tony Parker,Brook Lopez,Jordan Clarkson,Bojan Bogdanovic,Kemba Walker,Anthony Davis,280.968,278.0,20,Nov182016,4,10
Monta Ellis,Jamal Crawford,Zach Randolph,DeAndre Jordan,Andre Roberson,Kemba Walker,DeMarcus Cousins,Kyle Lowry,281.338,278.0,7,Nov182016,4,10
Jeff Teague,DeMar DeRozan,Blake Griffin,Jared Dudley,Brook Lopez,Bojan Bogdanovic,Evan Turner,Kyle Lowry,281.628,277.75,48,Nov182016,3,10
Taurean Prince,Avery Bradley,Monta Ellis,Blake Griffin,Thaddeus Young,Brook Lopez,Nicolas Batum,Kemba Walker,280.098,277.5,10,Nov182016,6,10
P.J. Tucker,Seth Curry,Jamal Crawford,Thaddeus Young,Brook Lopez,Chris Paul,Kemba Walker,DeMarcus Cousins,284.728,277.5,16,Nov182016,3,10
Monta Ellis,Tony Parker,Brook Lopez,Evan Turner,Randy Foye,Kemba Walker,DeMarcus Cousins,Kevin Durant,280.448,276.5,5,Nov182016,5,10
Glenn Robinson III,Jamal Crawford,Blake Griffin,Pau Gasol,Chris Paul,Randy Foye,DeMarcus Cousins,Kyle Lowry,280.238,276.25,32,Nov182016,5,10
Glenn Robinson III,Monta Ellis,Tristan Thompson,Jordan Clarkson,C.J. Miles,Kemba Walker,DeMarcus Cousins,Kevin Durant,280.208,275.75,38,Nov182016,5,10
DeMar DeRozan,Lou Williams,Blake Griffin,Marvin Williams,Jared Dudley,Pau Gasol,Marcus Smart,Kemba Walker,280.438,275.25,8,Nov182016,5,10
Jeff Teague,Thaddeus Young,Marvin Williams,Zaza Pachulia,C.J. Miles,Kemba Walker,DeMarcus Cousins,Kyle Lowry,280.178,274.75,41,Nov182016,5,10
DeMar DeRozan,Zach Randolph,Jared Dudley,DeAndre Jordan,Jordan Clarkson,Bojan Bogdanovic,Chris Paul,Kemba Walker,282.268,274.5,42,Nov182016,3,10
Jeff Teague,Monta Ellis,J.J. Redick,Thaddeus Young,DeAndre Jordan,C.J. Miles,DeMarcus Cousins,Kyle Lowry,280.298,274.5,26,Nov182016,5,10
Seth Curry,Blake Griffin,Jared Dudley,Alex Len,Andre Roberson,Chris Paul,Kemba Walker,Isaiah Thomas,281.398,274.0,5,Nov182016,4,10
Taurean Prince,Seth Curry,Lou Williams,Ish Smith,Pau Gasol,Kemba Walker,DeMarcus Cousins,Kyle Lowry,282.828,274.0,35,Nov182016,3,10
Monta Ellis,Emmanuel Mudiay,Trevor Booker,Alex Len,Jordan Clarkson,C.J. Miles,DeMarcus Cousins,Kevin Durant,280.128,273.75,3,Nov182016,6,10
DeMar DeRozan,Lou Williams,Blake Griffin,Marvin Williams,Tony Parker,Brook Lopez,DeAndre Jordan,Tobias Harris,279.978,273.0,33,Nov182016,6,10
Russell Westbrook,Monta Ellis,Seth Curry,Emmanuel Mudiay,Blake Griffin,Jared Dudley,Alex Len,C.J. Miles,280.768,273.0,29,Nov182016,4,10
Lou Williams,Jamal Crawford,Blake Griffin,Brook Lopez,Alex Len,C.J. McCollum,Kyle Lowry,Rudy Gay,282.598,272.5,39,Nov182016,3,10
Glenn Robinson III,DeMar DeRozan,Lou Williams,Kenneth Faried,Marvin Williams,C.J. Miles,Chris Paul,DeMarcus Cousins,283.968,272.25,20,Nov182016,3,10
J.J. Redick,Jamal Crawford,Jared Dudley,Brook Lopez,Isaiah Thomas,DeMarcus Cousins,Kyle Lowry,Tobias Harris,280.128,271.75,1,Nov182016,6,10
Monta Ellis,Seth Curry,Lou Williams,Kenneth Faried,Marvin Williams,Anthony Davis,Kyle Lowry,Marcus Morris,280.218,271.25,36,Nov182016,5,10
Russell Westbrook,Seth Curry,Ish Smith,Zach Randolph,Jared Dudley,Brook Lopez,Andre Roberson,Kyle Lowry,280.128,270.5,50,Nov182016,5,10
Jeff Teague,Monta Ellis,J.J. Redick,Blake Griffin,Marc Gasol,Brook Lopez,Andre Roberson,Kemba Walker,280.448,270.5,4,Nov182016,5,10
DeMar DeRozan,Monta Ellis,Emmanuel Mudiay,Thaddeus Young,Jared Dudley,Brook Lopez,Jordan Clarkson,LeBron James,280.518,270.5,46,Nov182016,4,10
Seth Curry,Lou Williams,Blake Griffin,Kenneth Faried,Brook Lopez,Pau Gasol,Bojan Bogdanovic,Chris Paul,285.618,270.0,11,Nov182016,3,10
Julius Randle,Brook Lopez,Jordan Clarkson,Nicolas Batum,Bojan Bogdanovic,Chris Paul,Kyle Lowry,Dwight Powell,280.178,270.0,42,Nov182016,5,10
Glenn Robinson III,DeMar DeRozan,Monta Ellis,Ish Smith,Patrick Patterson,Brook Lopez,DeMarcus Cousins,Kyle Lowry,283.968,269.5,21,Nov182016,3,10
Jeff Teague,DeMar DeRozan,Monta Ellis,Zach Randolph,Alex Len,Jordan Clarkson,DeMarcus Cousins,T.J. Warren,280.718,269.0,35,Nov182016,4,10
Jeff Teague,Kentavious Caldwell-Pope,Monta Ellis,Tony Parker,Brook Lopez,Kemba Walker,DeMarcus Cousins,Vince Carter,280.178,268.75,40,Nov182016,5,10
Seth Curry,Lou Williams,Marvin Williams,Jordan Clarkson,Chris Paul,Kyle Lowry,LaMarcus Aldridge,Rudy Gay,280.258,268.5,31,Nov182016,5,10
Seth Curry,Blake Griffin,Marvin Williams,Zaza Pachulia,Evan Turner,Chris Paul,Kemba Walker,Kyle Lowry,281.388,268.25,6,Nov182016,4,10
Monta Ellis,Ish Smith,Zach Randolph,Marvin Williams,Brook Lopez,Andre Roberson,Kemba Walker,Anthony Davis,280.108,267.75,8,Nov182016,6,10
Russell Westbrook,Lou Williams,Jamal Crawford,Jared Dudley,Alex Len,C.J. Miles,DeMarcus Cousins,Eric Bledsoe,279.958,267.25,36,Nov182016,6,10
Glenn Robinson III,Monta Ellis,Blake Griffin,Thaddeus Young,Marc Gasol,Brook Lopez,Nicolas Batum,Chris Paul,280.058,267.0,20,Nov182016,6,10
Russell Westbrook,Lou Williams,Jamal Crawford,Kenneth Faried,Jared Dudley,Pau Gasol,Kemba Walker,Marcus Morris,279.938,266.75,44,Nov182016,6,10
DeMar DeRozan,Monta Ellis,Marvin Williams,Pau Gasol,Alex Len,Bojan Bogdanovic,Chris Paul,Kyle Lowry,286.138,266.25,8,Nov182016,3,10
Stephen Curry,Glenn Robinson III,Monta Ellis,J.J. Redick,Blake Griffin,Alex Len,Chris Paul,Mike Conley,280.028,266.0,24,Nov182016,6,10
Taurean Prince,DeMar DeRozan,J.J. Redick,Zach Randolph,Brook Lopez,C.J. Miles,Kemba Walker,DeMarcus Cousins,285.498,265.75,12,Nov182016,3,10
Jeff Teague,Seth Curry,Zach Randolph,Marc Gasol,Brook Lopez,Jordan Clarkson,Nicolas Batum,Chris Paul,280.358,265.75,16,Nov182016,5,10
Monta Ellis,Seth Curry,Blake Griffin,Trevor Booker,Tony Parker,Evan Turner,DeMarcus Cousins,Kyle Lowry,280.058,265.0,19,Nov182016,6,10
Jeff Teague,Monta Ellis,Jamal Crawford,Ish Smith,Brook Lopez,Alex Len,Chris Paul,Kevin Durant,283.778,264.75,22,Nov182016,3,10
Monta Ellis,Jamal Crawford,Zaza Pachulia,Evan Turner,Chris Paul,Isaiah Thomas,DeMarcus Cousins,Kyle Lowry,280.268,264.5,30,Nov182016,5,10
Glenn Robinson III,J.J. Redick,Blake Griffin,Marvin Williams,Brook Lopez,Chris Paul,Kemba Walker,Tobias Harris,281.498,264.25,2,Nov182016,4,10
DeMar DeRozan,Lou Williams,Emmanuel Mudiay,Pau Gasol,Jordan Clarkson,Chris Paul,Tobias Harris,Marcus Morris,280.788,264.0,28,Nov182016,4,10
J.J. Redick,Blake Griffin,Kenneth Faried,Pau Gasol,Alex Len,C.J. Miles,Kemba Walker,Kyle Lowry,285.098,263.75,14,Nov182016,3,10
Monta Ellis,J.J. Redick,Kyle Korver,Marvin Williams,Kemba Walker,DeMarcus Cousins,Kyle Lowry,Tobias Harris,280.978,263.75,19,Nov182016,4,10
Seth Curry,J.J. Redick,Trevor Booker,Brook Lopez,DeAndre Jordan,Kent Bazemore,Chris Paul,Kyle Lowry,279.938,263.5,42,Nov182016,6,10
Russell Westbrook,P.J. Tucker,Lou Williams,Kenneth Faried,Brook Lopez,Kemba Walker,Dwight Powell,Marcus Morris,279.938,263.5,43,Nov182016,6,10
DeMar DeRozan,Monta Ellis,Lou Williams,Blake Griffin,Thaddeus Young,Brook Lopez,Isaiah Thomas,Justin Anderson,280.518,263.25,48,Nov182016,4,10
Russell Westbrook,Seth Curry,Jamal Crawford,Blake Griffin,Pau Gasol,Alex Len,Jordan Clarkson,Marcus Morris,280.518,263.25,49,Nov182016,4,10
Avery Bradley,Lou Williams,Thaddeus Young,Marc Gasol,Jordan Clarkson,Chris Paul,Kyle Lowry,Marcus Morris,280.108,263.25,7,Nov182016,6,10
Russell Westbrook,Taurean Prince,Monta Ellis,Seth Curry,Marvin Williams,Tony Parker,Brook Lopez,Chris Paul,282.848,263.0,33,Nov182016,3,10
Monta Ellis,Patrick Patterson,DeAndre Jordan,Alex Len,Nicolas Batum,Chris Paul,Kemba Walker,Mike Conley,280.438,262.25,7,Nov182016,5,10
Lou Williams,Trevor Booker,Tony Parker,Brook Lopez,Pau Gasol,Kyle Lowry,Kevin Durant,Marcus Morris,280.138,262.0,48,Nov182016,5,10
DeMar DeRozan,Lou Williams,Ish Smith,Pascal Siakam,DeAndre Jordan,Chris Paul,Kyle Lowry,Marcus Morris,280.688,262.0,37,Nov182016,4,10
Russell Westbrook,Monta Ellis,Thaddeus Young,Brook Lopez,Alex Len,Evan Turner,Kyle Lowry,Marcus Morris,282.958,261.75,32,Nov182016,3,10
DeMar DeRozan,Lou Williams,J.J. Redick,Thaddeus Young,Alex Len,Chris Paul,Kemba Walker,T.J. Warren,281.568,261.75,49,Nov182016,3,10
Monta Ellis,Lou Williams,Jared Dudley,Brook Lopez,C.J. Miles,Chris Paul,Kemba Walker,Kyle Lowry,292.828,261.5,1,Nov182016,3,10
Monta Ellis,Seth Curry,Jared Dudley,Pau Gasol,Jordan Clarkson,Chris Paul,Kevin Durant,Mike Conley,283.328,260.25,27,Nov182016,3,10
Thaddeus Young,DeAndre Jordan,Jordan Clarkson,C.J. Miles,Andre Roberson,Chris Paul,DeMarcus Cousins,Mike Conley,280.408,260.0,11,Nov182016,5,10
Seth Curry,Zach Randolph,Alex Len,C.J. Miles,Chris Paul,DeMarcus Cousins,Kyle Lowry,Marcus Morris,287.438,260.0,4,Nov182016,3,10
Monta Ellis,Jamal Crawford,Jared Dudley,Pau Gasol,C.J. McCollum,Kemba Walker,DeMarcus Cousins,Tobias Harris,280.448,259.75,6,Nov182016,5,10
Monta Ellis,Seth Curry,J.J. Redick,Blake Griffin,Marc Gasol,Chris Paul,Kyle Lowry,Andre Iguodala,280.488,259.75,50,Nov182016,4,10
Avery Bradley,Kentavious Caldwell-Pope,J.J. Redick,Brook Lopez,Alex Len,Chris Paul,Kyle Lowry,Tobias Harris,281.458,259.75,3,Nov182016,4,10
DeMar DeRozan,Seth Curry,Blake Griffin,Zach Randolph,Marvin Williams,Pau Gasol,Andre Roberson,Kemba Walker,280.028,259.75,25,Nov182016,6,10
Stephen Curry,Monta Ellis,Julius Randle,Thaddeus Young,Alex Len,Jordan Clarkson,C.J. Miles,DeMarcus Cousins,280.298,259.25,25,Nov182016,5,10
Jamal Crawford,Patrick Patterson,Marc Gasol,Jordan Clarkson,Bojan Bogdanovic,Chris Paul,DeMarcus Cousins,Kyle Lowry,280.128,259.0,2,Nov182016,6,10
Jeff Teague,Monta Ellis,Seth Curry,Kenneth Faried,Nicolas Batum,Chris Paul,Kyle Lowry,Dwight Powell,280.068,258.75,16,Nov182016,6,10
Taurean Prince,Blake Griffin,Brook Lopez,Andre Roberson,Chris Paul,Kyle Lowry,Mike Conley,Marcus Morris,283.328,258.5,26,Nov182016,3,10
Jeff Teague,Lou Williams,J.J. Redick,Pau Gasol,C.J. Miles,Chris Paul,Kevin Durant,Marcus Morris,279.938,258.0,45,Nov182016,6,10
Kyle Korver,Blake Griffin,Thaddeus Young,Pau Gasol,C.J. Miles,Andre Roberson,Chris Paul,DeMarcus Cousins,280.158,257.25,46,Nov182016,5,10
DeMar DeRozan,Jamal Crawford,Marvin Williams,Brook Lopez,Jordan Clarkson,Kemba Walker,Kyle Lowry,Marcus Morris,286.868,257.0,6,Nov182016,3,10
DeMar DeRozan,Blake Griffin,Patrick Patterson,Brook Lopez,Alex Len,Jordan Clarkson,C.J. Miles,Chris Paul,288.518,256.5,3,Nov182016,3,10
Monta Ellis,Thaddeus Young,Pascal Siakam,Jordan Clarkson,Kemba Walker,DeMarcus Cousins,Kyle Lowry,T.J. Warren,280.718,256.0,34,Nov182016,4,10
Jeff Teague,Monta Ellis,Alex Len,Jordan Clarkson,C.J. Miles,Kemba Walker,Anthony Davis,Maurice Harkless,279.998,256.0,28,Nov182016,6,10
Glenn Robinson III,Monta Ellis,DeAndre Jordan,Alex Len,Jordan Clarkson,Kemba Walker,Kyle Lowry,LeBron James,280.128,254.5,49,Nov182016,5,10
DeMar DeRozan,Monta Ellis,Lou Williams,Zach Randolph,Kyle Lowry,Dwight Powell,Kevin Durant,Marcus Morris,281.168,254.5,11,Nov182016,4,10
Monta Ellis,Blake Griffin,Zach Randolph,Brook Lopez,Pau Gasol,Jordan Clarkson,Kyle Lowry,Tobias Harris,285.768,253.75,10,Nov182016,3,10
Jeff Teague,Monta Ellis,Seth Curry,Zach Randolph,Evan Turner,Kemba Walker,DeMarcus Cousins,Mike Conley,280.538,252.75,45,Nov182016,4,10
Monta Ellis,Kyle Korver,Blake Griffin,Trevor Booker,Thaddeus Young,Brook Lopez,Nicolas Batum,Chris Paul,279.968,252.5,34,Nov182016,6,10
Jeff Teague,Seth Curry,J.J. Redick,Patrick Patterson,Brook Lopez,Chris Paul,Kyle Lowry,Rudy Gay,280.108,251.75,6,Nov182016,6,10
Monta Ellis,Kyle Korver,Patrick Patterson,Andre Roberson,Chris Paul,Kemba Walker,DeMarcus Cousins,Mike Conley,279.998,251.5,29,Nov182016,6,10
DeMar DeRozan,Jamal Crawford,Ish Smith,Jared Dudley,Alex Len,C.J. Miles,Kemba Walker,Anthony Davis,281.158,251.25,12,Nov182016,4,10
Monta Ellis,Seth Curry,Ish Smith,Zach Randolph,Jordan Clarkson,Kemba Walker,Anthony Davis,Marcus Morris,280.158,250.0,45,Nov182016,5,10
Seth Curry,J.J. Redick,Marvin Williams,Brook Lopez,Alex Len,Kyle Lowry,LeBron James,Mike Conley,280.748,249.75,30,Nov182016,4,10
Russell Westbrook,Lou Williams,Ish Smith,Marvin Williams,Brook Lopez,Pau Gasol,Jordan Clarkson,C.J. Miles,283.288,249.5,28,Nov182016,3,10
DeMar DeRozan,Avery Bradley,Jamal Crawford,Kenneth Faried,Alex Len,Chris Paul,Mike Conley,Marcus Morris,281.238,247.5,8,Nov182016,4,10
Avery Bradley,Zach Randolph,Patrick Patterson,Brook Lopez,Pau Gasol,Chris Paul,Kemba Walker,Marcus Morris,282.538,247.5,41,Nov182016,3,10
Monta Ellis,Jamal Crawford,Blake Griffin,Marvin Williams,Brook Lopez,C.J. Miles,DeMarcus Cousins,Mike Conley,286.558,247.5,7,Nov182016,3,10
Monta Ellis,Thaddeus Young,Tony Parker,Alex Len,C.J. Miles,Chris Paul,Anthony Davis,Rudy Gay,280.078,246.75,12,Nov182016,6,10
Jeff Teague,Monta Ellis,Seth Curry,Julius Randle,Kenneth Faried,Pau Gasol,C.J. Miles,DeMarcus Cousins,280.518,246.75,47,Nov182016,4,10
Glenn Robinson III,DeMar DeRozan,Seth Curry,Blake Griffin,Zach Randolph,Kemba Walker,Kyle Lowry,Dwight Powell,280.278,246.5,28,Nov182016,5,10
Seth Curry,Ish Smith,Kenneth Faried,Jared Dudley,Chris Paul,Kemba Walker,Draymond Green,Marcus Morris,280.038,246.5,23,Nov182016,6,10
Stephen Curry,DeMar DeRozan,Monta Ellis,Zach Randolph,Marvin Williams,Jared Dudley,Brook Lopez,Rudy Gay,280.738,246.25,31,Nov182016,4,10
Seth Curry,Kenneth Faried,Thaddeus Young,Brook Lopez,Jordan Clarkson,C.J. Miles,Kyle Lowry,Kevin Durant,284.218,244.5,19,Nov182016,3,10
Lou Williams,Jamal Crawford,Tony Parker,Marc Gasol,Brook Lopez,Jordan Clarkson,Chris Paul,LeBron James,280.388,244.25,13,Nov182016,5,10
DeMar DeRozan,Seth Curry,Blake Griffin,Ish Smith,Marvin Williams,Tristan Thompson,C.J. Miles,Kyle Lowry,280.168,243.75,44,Nov182016,5,10
Russell Westbrook,Monta Ellis,Ish Smith,Jared Dudley,C.J. Miles,DeMarcus Cousins,Dwight Powell,Marcus Morris,280.408,243.75,10,Nov182016,5,10
DeMar DeRozan,Lou Williams,Jamal Crawford,Brook Lopez,DeAndre Jordan,Chris Paul,Tobias Harris,Maurice Harkless,280.048,242.25,21,Nov182016,6,10
Seth Curry,Kenneth Faried,Jared Dudley,C.J. Miles,Bojan Bogdanovic,Kemba Walker,Isaiah Thomas,DeMarcus Cousins,280.368,241.75,15,Nov182016,5,10
Kenneth Faried,Pascal Siakam,Brook Lopez,C.J. McCollum,Nicolas Batum,C.J. Miles,Chris Paul,Mike Conley,280.178,240.5,43,Nov182016,5,10
DeMar DeRozan,Monta Ellis,Seth Curry,Kenneth Faried,Brook Lopez,Alex Len,Kemba Walker,Tobias Harris,286.978,240.5,5,Nov182016,3,10
Ish Smith,Tony Parker,Brook Lopez,C.J. Miles,Bojan Bogdanovic,Chris Paul,DeMarcus Cousins,Tobias Harris,283.218,238.0,29,Nov182016,3,10
Lou Williams,Trevor Booker,Thaddeus Young,Jordan Clarkson,C.J. Miles,Kemba Walker,DeMarcus Cousins,Rudy Gay,280.238,238.0,33,Nov182016,5,10
Jeff Teague,Jamal Crawford,Kenneth Faried,Jordan Clarkson,C.J. Miles,Kemba Walker,DeMarcus Cousins,Tobias Harris,281.108,237.5,14,Nov182016,4,10
Seth Curry,Blake Griffin,Tony Parker,Brook Lopez,C.J. McCollum,C.J. Miles,Kemba Walker,Marcus Morris,283.678,237.25,23,Nov182016,3,10
Kyle Korver,Blake Griffin,C.J. Miles,Evan Turner,Chris Paul,Randy Foye,Kemba Walker,DeMarcus Cousins,280.348,237.25,19,Nov182016,5,10
DeMar DeRozan,E'Twaun Moore,Kenneth Faried,Brook Lopez,Pau Gasol,Jordan Clarkson,Mike Conley,Rudy Gay,280.068,237.0,17,Nov182016,6,10
DeMar DeRozan,Monta Ellis,Amir Johnson,Tony Parker,Brook Lopez,DeAndre Jordan,C.J. Miles,Kevin Durant,279.928,236.5,50,Nov182016,6,10
