Player1,Player2,Player3,Player4,Player5,Player6,Player7,Player8,Projected Value,Actual Scored,Iteration,date,Overlap Limit,Num_Games
LeBron James,Meyers Leonard,Clint Capela,Evan Fournier,Eric Bledsoe,Serge Ibaka,Giannis Antetokounmpo,Jose Calderon,284.998,305.0,27,Nov272016,6,8
LeBron James,Trevor Booker,Wesley Matthews,Jameer Nelson,Nik Stauskas,Eric Bledsoe,Serge Ibaka,Giannis Antetokounmpo,286.028,304.75,29,Nov272016,4,8
Jabari Parker,Evan Fournier,Kyle Korver,Joel Embiid,James Harden,DeMarcus Cousins,Jose Calderon,Isaiah Whitehead,286.258,303.5,22,Nov272016,4,8
LeBron James,Sergio Rodriguez,Wilson Chandler,Dwight Howard,Kevin Love,Kyle Korver,C.J. McCollum,Jose Calderon,284.958,302.5,40,Nov272016,6,8
Robert Covington,Kevin Love,Evan Turner,Evan Fournier,Joel Embiid,Eric Bledsoe,Giannis Antetokounmpo,Tim Frazier,289.858,300.75,21,Nov272016,3,8
LeBron James,Andrew Bogut,Hollis Thompson,Gerald Henderson,James Harden,DeMarcus Cousins,Patrick Beverley,Ty Lawson,285.348,300.25,33,Nov272016,5,8
LeBron James,Clint Capela,Ersan Ilyasova,Nik Stauskas,Eric Bledsoe,DeMarcus Cousins,Jamal Murray,Patrick Beverley,290.498,300.0,15,Nov272016,3,8
Blake Griffin,Dwight Howard,Evan Turner,Nik Stauskas,Eric Bledsoe,DeMarcus Cousins,Dennis Schroder,Ty Lawson,285.978,299.5,31,Nov272016,4,8
LeBron James,Sergio Rodriguez,Clint Capela,Robert Covington,Evan Fournier,Tristan Thompson,Giannis Antetokounmpo,Jeff Teague,285.368,299.5,25,Nov272016,5,8
Wilson Chandler,Kevin Love,Wesley Matthews,E'Twaun Moore,Eric Bledsoe,Darren Collison,DeMarcus Cousins,Patrick Beverley,284.968,298.25,37,Nov272016,6,8
Trevor Booker,Maurice Harkless,Andrew Bogut,Kevin Love,Ersan Ilyasova,Eric Bledsoe,James Harden,Ty Lawson,285.108,298.0,11,Nov272016,6,8
LeBron James,Sergio Rodriguez,Dwight Howard,Tony Snell,Evan Fournier,Darren Collison,Serge Ibaka,Giannis Antetokounmpo,286.458,297.5,15,Nov272016,4,8
Sergio Rodriguez,Brook Lopez,Robert Covington,Wesley Matthews,Ersan Ilyasova,Eric Bledsoe,DeMarcus Cousins,Giannis Antetokounmpo,296.568,297.5,2,Nov272016,3,8
Trevor Booker,Robert Covington,Evan Turner,Eric Bledsoe,DeMarcus Cousins,Serge Ibaka,Damian Lillard,Ty Lawson,284.988,296.5,30,Nov272016,6,8
Maurice Harkless,Andrew Bogut,Evan Fournier,Ersan Ilyasova,Jameer Nelson,DeMarcus Cousins,Giannis Antetokounmpo,Jeff Teague,284.928,296.25,47,Nov272016,6,8
Paul Millsap,Dwight Howard,Robert Covington,Evan Fournier,Eric Bledsoe,DeMarcus Cousins,Jamal Murray,Ty Lawson,286.428,295.75,16,Nov272016,4,8
Sergio Rodriguez,Trevor Booker,Robert Covington,Kevin Love,Gerald Henderson,James Harden,DeMarcus Cousins,Jose Calderon,291.798,295.5,12,Nov272016,3,8
Trevor Booker,Wilson Chandler,Dwight Howard,Jamal Crawford,Eric Bledsoe,DeMarcus Cousins,Tim Frazier,Ty Lawson,284.978,295.5,33,Nov272016,6,8
Sergio Rodriguez,Wilson Chandler,Dwight Howard,Wesley Matthews,Nik Stauskas,Anthony Davis,Giannis Antetokounmpo,Ty Lawson,291.078,295.25,14,Nov272016,3,8
LeBron James,Sergio Rodriguez,Wilson Chandler,Robert Covington,Matthew Dellavedova,DeMarcus Cousins,Serge Ibaka,Tim Frazier,285.678,295.0,47,Nov272016,4,8
Trevor Booker,Mason Plumlee,Jabari Parker,Evan Turner,Joel Embiid,Eric Bledsoe,James Harden,Jose Calderon,285.088,294.75,12,Nov272016,6,8
LeBron James,Andrew Bogut,Kevin Love,Evan Fournier,Nik Stauskas,Giannis Antetokounmpo,Jamal Murray,Dennis Schroder,288.168,294.75,35,Nov272016,3,8
Clint Capela,Tony Snell,Evan Fournier,Ersan Ilyasova,Jameer Nelson,DeMarcus Cousins,Giannis Antetokounmpo,Jeff Teague,285.078,293.75,13,Nov272016,6,8
Trevor Booker,Clint Capela,Evan Turner,Joel Embiid,Gerald Henderson,James Harden,Giannis Antetokounmpo,Ty Lawson,286.618,293.5,4,Nov272016,4,8
Ryan Anderson,Brandon Ingram,Dwight Howard,Evan Fournier,Darren Collison,DeMarcus Cousins,Giannis Antetokounmpo,Ty Lawson,285.358,292.25,26,Nov272016,5,8
LeBron James,Dwight Howard,Bismack Biyombo,Evan Turner,Wesley Matthews,Eric Bledsoe,Giannis Antetokounmpo,Patrick Beverley,286.168,292.0,26,Nov272016,4,8
Maurice Harkless,Tony Snell,Gerald Henderson,Anthony Davis,DeMarcus Cousins,Giannis Antetokounmpo,Ty Lawson,Jose Calderon,289.818,292.0,22,Nov272016,3,8
LeBron James,Kyle Korver,Jameer Nelson,Nik Stauskas,Anthony Davis,DeMarcus Cousins,Ty Lawson,Langston Galloway,287.448,291.75,44,Nov272016,3,8
Trevor Booker,Thabo Sefolosha,Wesley Matthews,Eric Bledsoe,Anthony Davis,DeMarcus Cousins,Patrick Beverley,Jose Calderon,285.378,291.5,22,Nov272016,5,8
Sergio Rodriguez,Trevor Booker,Wilson Chandler,Jabari Parker,Joel Embiid,James Harden,Serge Ibaka,Ty Lawson,285.628,290.5,50,Nov272016,4,8
LeBron James,Sergio Rodriguez,Paul Millsap,Brook Lopez,Kevin Love,Nik Stauskas,Eric Bledsoe,Ty Lawson,291.928,290.0,11,Nov272016,3,8
LeBron James,Maurice Harkless,Dwight Howard,Mason Plumlee,Nik Stauskas,James Harden,Ty Lawson,Jose Calderon,288.698,290.0,33,Nov272016,3,8
LeBron James,Brook Lopez,Evan Fournier,Joel Embiid,Ersan Ilyasova,Giannis Antetokounmpo,Patrick Beverley,Ty Lawson,293.158,289.5,6,Nov272016,3,8
Trevor Booker,Mason Plumlee,Evan Turner,Evan Fournier,Darren Collison,Anthony Davis,Giannis Antetokounmpo,Ty Lawson,285.728,289.5,44,Nov272016,4,8
Sergio Rodriguez,Wilson Chandler,Mason Plumlee,Bojan Bogdanovic,Nik Stauskas,James Harden,DeMarcus Cousins,Patrick Beverley,285.588,289.5,6,Nov272016,5,8
LeBron James,Trevor Booker,Brook Lopez,Evan Turner,Wesley Matthews,Garrett Temple,DeMarcus Cousins,Jeff Teague,284.998,289.0,26,Nov272016,6,8
Maurice Harkless,Dwight Howard,Evan Fournier,Kyle Korver,Jameer Nelson,DeMarcus Cousins,Giannis Antetokounmpo,Jamal Murray,285.348,289.0,30,Nov272016,5,8
Andrew Bogut,Jabari Parker,Evan Turner,Kyle Korver,Eric Bledsoe,Darren Collison,DeMarcus Cousins,Giannis Antetokounmpo,288.198,288.75,34,Nov272016,3,8
LeBron James,Trevor Booker,Dwight Howard,Brook Lopez,Wesley Matthews,C.J. McCollum,Darren Collison,Ty Lawson,285.108,287.5,9,Nov272016,6,8
Trevor Booker,Mason Plumlee,Kevin Love,Evan Turner,Nik Stauskas,Eric Bledsoe,James Harden,Patrick Beverley,285.398,287.25,20,Nov272016,5,8
Andrew Bogut,Rudy Gay,Ersan Ilyasova,Jameer Nelson,Nik Stauskas,DeMarcus Cousins,Giannis Antetokounmpo,Jeff Teague,284.998,287.25,23,Nov272016,6,8
LeBron James,Andrew Bogut,Bismack Biyombo,Robert Covington,Gerald Henderson,James Harden,Giannis Antetokounmpo,Ty Lawson,285.408,286.5,19,Nov272016,5,8
LeBron James,Sergio Rodriguez,Brook Lopez,Richaun Holmes,Jameer Nelson,Gerald Henderson,DeMarcus Cousins,Damian Lillard,284.978,286.5,35,Nov272016,6,8
LeBron James,Brook Lopez,Evan Turner,Ersan Ilyasova,Eric Bledsoe,Anthony Davis,Langston Galloway,Jose Calderon,288.888,286.25,30,Nov272016,3,8
LeBron James,Sergio Rodriguez,Dwight Howard,E'Twaun Moore,Ersan Ilyasova,DeMarcus Cousins,Jeff Teague,Ty Lawson,289.918,286.25,20,Nov272016,3,8
Sergio Rodriguez,Maurice Harkless,Richaun Holmes,Nik Stauskas,Eric Bledsoe,Anthony Davis,DeMarcus Cousins,Tim Frazier,287.138,286.0,46,Nov272016,3,8
Jabari Parker,Evan Turner,Evan Fournier,Wesley Matthews,Anthony Davis,Serge Ibaka,Giannis Antetokounmpo,Jose Calderon,286.018,285.75,30,Nov272016,4,8
Trevor Booker,Dwight Howard,Andrew Bogut,Tony Snell,Evan Fournier,James Harden,Giannis Antetokounmpo,Jose Calderon,285.228,285.75,46,Nov272016,5,8
LeBron James,Clint Capela,Evan Turner,Wesley Matthews,Serge Ibaka,Giannis Antetokounmpo,Jeff Teague,Ty Lawson,286.388,285.75,18,Nov272016,4,8
Dwight Howard,Michael Beasley,Evan Fournier,Ersan Ilyasova,Jameer Nelson,DeMarcus Cousins,Giannis Antetokounmpo,Tim Frazier,285.138,284.75,6,Nov272016,6,8
Sergio Rodriguez,Blake Griffin,Kevin Love,Evan Turner,E'Twaun Moore,Eric Bledsoe,DeMarcus Cousins,Jamal Murray,286.258,284.0,23,Nov272016,4,8
Trevor Booker,Michael Beasley,Joel Embiid,Nik Stauskas,Eric Bledsoe,Anthony Davis,Giannis Antetokounmpo,Langston Galloway,285.028,284.0,18,Nov272016,6,8
Trevor Booker,Wilson Chandler,Brook Lopez,Kevin Love,Tony Snell,Eric Bledsoe,Giannis Antetokounmpo,Isaiah Whitehead,285.288,283.25,37,Nov272016,5,8
Dwight Howard,Evan Turner,Wesley Matthews,Ersan Ilyasova,James Harden,DeMarcus Cousins,Jamal Murray,Jose Calderon,289.778,283.0,23,Nov272016,3,8
Sergio Rodriguez,Mason Plumlee,Jabari Parker,Kyle Korver,Ersan Ilyasova,Jameer Nelson,James Harden,DeMarcus Cousins,285.348,282.5,31,Nov272016,5,8
Evan Turner,Tony Snell,Evan Fournier,DeMarcus Cousins,Serge Ibaka,Giannis Antetokounmpo,Jamal Murray,Jeff Teague,285.358,282.5,27,Nov272016,5,8
Wilson Chandler,Andrew Bogut,Jabari Parker,E'Twaun Moore,James Harden,DeMarcus Cousins,Ty Lawson,Jose Calderon,286.498,282.5,14,Nov272016,4,8
Sergio Rodriguez,Blake Griffin,Maurice Harkless,Wilson Chandler,Dwight Howard,Darren Collison,DeMarcus Cousins,Jose Calderon,285.268,281.75,38,Nov272016,5,8
Trevor Booker,Wilson Chandler,Kevin Love,Evan Fournier,Darren Collison,Serge Ibaka,Giannis Antetokounmpo,Jose Calderon,284.958,281.75,39,Nov272016,6,8
Jabari Parker,Joel Embiid,Ersan Ilyasova,Jameer Nelson,Gerald Henderson,DeMarcus Cousins,Giannis Antetokounmpo,Elfrid Payton,285.548,281.5,10,Nov272016,5,8
LeBron James,Andrew Bogut,Kevin Love,Tony Snell,Ersan Ilyasova,James Harden,Darren Collison,Jose Calderon,285.818,281.5,41,Nov272016,4,8
LeBron James,Trevor Booker,Brook Lopez,Evan Turner,Jameer Nelson,Matthew Dellavedova,DeMarcus Cousins,Tim Frazier,284.928,281.25,46,Nov272016,6,8
LeBron James,Clint Capela,Robert Covington,E'Twaun Moore,Eric Bledsoe,Serge Ibaka,Giannis Antetokounmpo,Jose Calderon,284.988,280.5,31,Nov272016,6,8
Sergio Rodriguez,Kevin Love,Bojan Bogdanovic,Wesley Matthews,Nik Stauskas,DeMarcus Cousins,Damian Lillard,Jeff Teague,286.528,280.5,12,Nov272016,4,8
LeBron James,Sergio Rodriguez,Kevin Love,Wesley Matthews,Joel Embiid,Richaun Holmes,James Harden,Langston Galloway,287.708,280.25,41,Nov272016,3,8
Trevor Booker,Kevin Love,Evan Turner,Nik Stauskas,C.J. McCollum,DeMarcus Cousins,Tim Frazier,Dennis Schroder,285.018,280.0,21,Nov272016,6,8
LeBron James,Trevor Booker,Bismack Biyombo,Evan Fournier,Serge Ibaka,Giannis Antetokounmpo,Jeff Teague,Jose Calderon,285.228,279.0,45,Nov272016,5,8
Robert Covington,Joel Embiid,Ersan Ilyasova,Nik Stauskas,James Harden,DeMarcus Cousins,Tim Frazier,Ty Lawson,292.738,278.75,7,Nov272016,3,8
Trevor Booker,Clint Capela,Bojan Bogdanovic,E'Twaun Moore,Eric Bledsoe,DeMarcus Cousins,Giannis Antetokounmpo,Jose Calderon,285.548,278.5,12,Nov272016,5,8
LeBron James,Trevor Booker,Dwight Howard,Clint Capela,Gerald Henderson,Darren Collison,Giannis Antetokounmpo,Jose Calderon,285.868,278.25,37,Nov272016,4,8
Tony Snell,E'Twaun Moore,Joel Embiid,Nik Stauskas,Eric Bledsoe,Anthony Davis,Giannis Antetokounmpo,Jamal Murray,284.988,278.25,29,Nov272016,6,8
Sergio Rodriguez,Trevor Booker,Robert Covington,Evan Fournier,Anthony Davis,Serge Ibaka,Giannis Antetokounmpo,Jamal Murray,286.548,278.0,10,Nov272016,4,8
Ryan Anderson,Brook Lopez,Mason Plumlee,Evan Turner,Nik Stauskas,Eric Bledsoe,Giannis Antetokounmpo,Damian Lillard,284.908,278.0,49,Nov272016,6,8
LeBron James,Dwight Howard,Jabari Parker,Evan Turner,Tristan Thompson,Jameer Nelson,Giannis Antetokounmpo,Ty Lawson,285.038,277.75,16,Nov272016,6,8
LeBron James,Trevor Booker,Andrew Bogut,Robert Covington,Evan Turner,DeMarcus Cousins,Jeff Teague,Tim Frazier,284.998,277.25,25,Nov272016,6,8
Blake Griffin,Mason Plumlee,Jabari Parker,Gerald Henderson,Eric Bledsoe,DeMarcus Cousins,Tim Frazier,Jose Calderon,284.908,277.25,50,Nov272016,6,8
Sergio Rodriguez,Trevor Booker,Jabari Parker,Kevin Love,Joel Embiid,Nik Stauskas,C.J. McCollum,Damian Lillard,284.928,277.0,45,Nov272016,6,8
LeBron James,Wilson Chandler,Brook Lopez,Mason Plumlee,Wesley Matthews,Giannis Antetokounmpo,Jamal Murray,Jose Calderon,290.368,276.5,18,Nov272016,3,8
LeBron James,Trevor Booker,Clint Capela,Robert Covington,Joel Embiid,Jameer Nelson,Giannis Antetokounmpo,Jamal Murray,285.348,276.25,28,Nov272016,5,8
Maurice Harkless,Kevin Love,Wesley Matthews,Joel Embiid,Ersan Ilyasova,C.J. McCollum,Giannis Antetokounmpo,Jamal Murray,286.188,276.0,24,Nov272016,4,8
Sergio Rodriguez,Ryan Anderson,Andrew Bogut,Tony Snell,Richaun Holmes,James Harden,DeMarcus Cousins,Giannis Antetokounmpo,286.048,276.0,28,Nov272016,4,8
LeBron James,Sergio Rodriguez,Mason Plumlee,Kevin Love,Ersan Ilyasova,Gerald Henderson,Giannis Antetokounmpo,Tim Frazier,289.328,275.75,26,Nov272016,3,8
Sergio Rodriguez,Blake Griffin,Dwight Howard,Robert Covington,Evan Fournier,Darren Collison,DeMarcus Cousins,Tim Frazier,284.998,275.25,24,Nov272016,6,8
LeBron James,Sergio Rodriguez,Terrence Jones,Dwight Howard,Brook Lopez,Evan Fournier,Damian Lillard,Jose Calderon,285.568,274.5,8,Nov272016,5,8
LeBron James,Robert Covington,Kyle Korver,Tristan Thompson,DeMarcus Cousins,Giannis Antetokounmpo,Jamal Murray,Isaiah Whitehead,285.348,274.5,32,Nov272016,5,8
Wilson Chandler,Kevin Love,Evan Turner,Ersan Ilyasova,DeMarcus Cousins,Giannis Antetokounmpo,Ty Lawson,Langston Galloway,292.658,274.25,8,Nov272016,3,8
Sergio Rodriguez,Maurice Harkless,Clint Capela,Ersan Ilyasova,Nik Stauskas,James Harden,Serge Ibaka,Giannis Antetokounmpo,287.918,273.0,39,Nov272016,3,8
Trevor Booker,Brook Lopez,Kevin Love,Bojan Bogdanovic,Gerald Henderson,Eric Bledsoe,Darren Collison,Giannis Antetokounmpo,284.978,272.75,32,Nov272016,6,8
LeBron James,Kosta Koufos,Richaun Holmes,J.R. Smith,Eric Bledsoe,DeMarcus Cousins,Giannis Antetokounmpo,Ty Lawson,288.778,272.75,31,Nov272016,3,8
Sergio Rodriguez,Ryan Anderson,Dwight Howard,Jabari Parker,Nik Stauskas,Darren Collison,DeMarcus Cousins,Damian Lillard,285.588,272.75,5,Nov272016,5,8
Trevor Booker,Tony Snell,Wesley Matthews,Joel Embiid,Darren Collison,DeMarcus Cousins,Giannis Antetokounmpo,Tim Frazier,288.728,272.5,32,Nov272016,3,8
Sergio Rodriguez,Blake Griffin,Glenn Robinson III,Clint Capela,Kyle Korver,DeMarcus Cousins,Giannis Antetokounmpo,Ty Lawson,285.158,272.5,2,Nov272016,6,8
LeBron James,Brook Lopez,Jabari Parker,Kyle Korver,Joel Embiid,Eric Bledsoe,Jamal Murray,Tim Frazier,286.838,272.25,50,Nov272016,3,8
LeBron James,Robert Covington,Kevin Love,Evan Turner,Anthony Davis,Jamal Murray,Patrick Beverley,Ty Lawson,287.138,270.75,47,Nov272016,3,8
Trevor Booker,Meyers Leonard,Wilson Chandler,Dwight Howard,Jameer Nelson,DeMarcus Cousins,Giannis Antetokounmpo,Jose Calderon,285.898,270.25,35,Nov272016,4,8
LeBron James,Maurice Harkless,Brook Lopez,Gerald Henderson,DeMarcus Cousins,Jamal Murray,Jeff Teague,Langston Galloway,285.578,270.0,7,Nov272016,5,8
LeBron James,Trevor Booker,Kevin Love,Joel Embiid,Nik Stauskas,Darren Collison,Jeff Teague,Patrick Beverley,285.848,269.5,39,Nov272016,4,8
Sergio Rodriguez,Taurean Prince,Jabari Parker,Kevin Love,Evan Fournier,DeMarcus Cousins,Giannis Antetokounmpo,Patrick Beverley,291.598,269.25,13,Nov272016,3,8
Dwight Howard,Robert Covington,Rudy Gay,Jamal Crawford,DeMarcus Cousins,Giannis Antetokounmpo,Patrick Beverley,Ty Lawson,284.968,269.0,36,Nov272016,6,8
Andrew Bogut,Jabari Parker,Wesley Matthews,Joel Embiid,Nik Stauskas,James Harden,Giannis Antetokounmpo,Patrick Beverley,288.898,269.0,29,Nov272016,3,8
LeBron James,Trevor Booker,Andrew Bogut,Nik Stauskas,Anthony Davis,Jeff Teague,Tim Frazier,Jose Calderon,285.618,268.75,2,Nov272016,5,8
Kevin Love,Wesley Matthews,Hollis Thompson,Gerald Henderson,DeMarcus Cousins,Giannis Antetokounmpo,Jamal Murray,Jeff Teague,286.608,268.75,5,Nov272016,4,8
LeBron James,Brook Lopez,Kosta Koufos,Robert Covington,Wesley Matthews,James Harden,Jeff Teague,Ty Lawson,285.968,268.5,32,Nov272016,4,8
LeBron James,Clint Capela,Jabari Parker,Kevin Love,Kyle Korver,Giannis Antetokounmpo,Ty Lawson,Isaiah Whitehead,286.408,268.5,17,Nov272016,4,8
Maurice Harkless,Clint Capela,Evan Fournier,E'Twaun Moore,DeMarcus Cousins,Giannis Antetokounmpo,Jamal Murray,Tim Frazier,285.408,268.25,18,Nov272016,5,8
Robert Covington,Jabari Parker,Nik Stauskas,Eric Bledsoe,DeMarcus Cousins,Serge Ibaka,Damian Lillard,Langston Galloway,285.348,268.0,29,Nov272016,5,8
Maurice Harkless,Robert Covington,Kevin Love,Nik Stauskas,Darren Collison,Matthew Dellavedova,DeMarcus Cousins,Giannis Antetokounmpo,289.558,268.0,24,Nov272016,3,8
Ryan Anderson,Brook Lopez,Robert Covington,Gerald Henderson,James Harden,Serge Ibaka,Giannis Antetokounmpo,Ty Lawson,285.248,267.75,42,Nov272016,5,8
Dwight Howard,Robert Covington,Jabari Parker,Kevin Love,Evan Fournier,James Harden,Ty Lawson,Langston Galloway,286.268,267.75,21,Nov272016,4,8
Wilson Chandler,Brook Lopez,Kevin Love,Ersan Ilyasova,Jameer Nelson,Nik Stauskas,James Harden,Patrick Beverley,286.178,267.0,25,Nov272016,4,8
Dwight Howard,Jabari Parker,Kevin Love,Ersan Ilyasova,Nik Stauskas,Eric Bledsoe,Giannis Antetokounmpo,Jose Calderon,293.478,267.0,5,Nov272016,3,8
LeBron James,Sergio Rodriguez,Trevor Booker,Brook Lopez,Bismack Biyombo,Ersan Ilyasova,James Harden,Jamal Murray,287.098,266.75,48,Nov272016,3,8
Mason Plumlee,Robert Covington,Evan Fournier,Richaun Holmes,DeMarcus Cousins,Giannis Antetokounmpo,Damian Lillard,Jose Calderon,287.508,266.5,42,Nov272016,3,8
Sergio Rodriguez,Brook Lopez,Jabari Parker,Tony Snell,Nik Stauskas,James Harden,Anthony Davis,Jose Calderon,289.288,266.25,27,Nov272016,3,8
Thabo Sefolosha,Dwight Howard,Robert Covington,Kyle Korver,C.J. McCollum,DeMarcus Cousins,Giannis Antetokounmpo,Ty Lawson,285.018,265.75,20,Nov272016,6,8
Sergio Rodriguez,Trevor Booker,Clint Capela,Jabari Parker,Evan Turner,DeMarcus Cousins,Damian Lillard,Tim Frazier,285.208,265.5,47,Nov272016,5,8
LeBron James,Kosta Koufos,Nik Stauskas,Gerald Henderson,Darren Collison,Anthony Davis,Giannis Antetokounmpo,Patrick Beverley,285.178,264.75,1,Nov272016,6,8
LeBron James,Sergio Rodriguez,Maurice Harkless,Kosta Koufos,Kyle Korver,Anthony Davis,Giannis Antetokounmpo,Patrick Beverley,284.918,264.5,48,Nov272016,6,8
Thabo Sefolosha,Kosta Koufos,Evan Fournier,Nik Stauskas,James Harden,DeMarcus Cousins,Giannis Antetokounmpo,Langston Galloway,287.178,264.5,45,Nov272016,3,8
Sergio Rodriguez,Trevor Booker,Maurice Harkless,Dwight Howard,Kevin Love,Evan Turner,Giannis Antetokounmpo,Jeff Teague,287.498,264.0,43,Nov272016,3,8
Dwight Howard,Robert Covington,Evan Turner,Tony Snell,James Harden,Serge Ibaka,Giannis Antetokounmpo,Ty Lawson,285.138,264.0,5,Nov272016,6,8
Mason Plumlee,Robert Covington,Kevin Love,Wesley Matthews,Hollis Thompson,James Harden,Giannis Antetokounmpo,Ty Lawson,286.348,263.75,19,Nov272016,4,8
Sergio Rodriguez,Robert Covington,Jabari Parker,Evan Turner,Anthony Davis,DeMarcus Cousins,Jeff Teague,Langston Galloway,286.608,262.75,6,Nov272016,4,8
Dwight Howard,Robert Covington,Jabari Parker,Joel Embiid,Gerald Henderson,Giannis Antetokounmpo,Damian Lillard,Ty Lawson,285.148,262.0,4,Nov272016,6,8
Wilson Chandler,Brook Lopez,Kyle Korver,Gerald Henderson,DeMarcus Cousins,Giannis Antetokounmpo,Tim Frazier,Patrick Beverley,288.028,261.25,38,Nov272016,3,8
Maurice Harkless,Brook Lopez,Ersan Ilyasova,Nik Stauskas,C.J. McCollum,DeMarcus Cousins,Damian Lillard,Langston Galloway,284.968,261.0,38,Nov272016,6,8
Paul Millsap,Dwight Howard,Brook Lopez,Evan Turner,Gerald Henderson,Eric Bledsoe,Giannis Antetokounmpo,Jamal Murray,284.978,260.75,34,Nov272016,6,8
Brook Lopez,Jabari Parker,Kevin Love,Ersan Ilyasova,Gerald Henderson,James Harden,Darren Collison,Ty Lawson,286.698,260.5,2,Nov272016,4,8
