Id,Name,Position,Team,Salary,Projected,Scored,Override
125804,Damian Lillard,PG,POR,9600,50.01,38.5,0
125805,Mike Conley,PG,MEM,7200,43.65,39,0
125806,Derrick Rose,PG,NY,5700,30.78,35,0
125807,Brandon Jennings,PG,NY,3600,18.14,13.25,0
125808,Wade Baldwin IV,PG,MEM,3100,11.43,0,0
125809,Shabazz Napier,PG,POR,3000,3.86,0,0
125810,Tim Quarterman,PG,POR,3000,0,0,0
125811,Shelvin Mack,PG,UTA,3000,11.71,8.75,0
125812,Raul Neto,PG,UTA,3000,0.57,0,0
125813,Dante Exum,PG,UTA,3000,15.49,3,0
125814,Carmelo Anthony,SF,NY,7100,35.41,43.25,0
125815,Gordon Hayward,SF,UTA,6700,27.9,33.75,0
125816,Chandler Parsons,SF,MEM,6000,22.1,4.75,0
125817,Maurice Harkless,SF,POR,4100,20.54,32.75,0
125818,Vince Carter,SF,MEM,3200,17.69,20.25,0
125819,Pat Connaughton,SF,POR,3000,1.07,0,0
125820,Joe Ingles,SF,UTA,3000,9.77,0,0
125821,Mindaugas Kuzminskas,SF,NY,3000,2.19,8,0
125822,Marc Gasol,C,MEM,7000,39.27,29.25,0
125823,Rudy Gobert,C,UTA,6900,31.26,32.5,0
125824,Mason Plumlee,C,POR,5100,29.31,22.75,0
125825,Joakim Noah,C,NY,4600,25.68,16.25,0
125826,Brandan Wright,C,MEM,3000,0,0,0
125827,Festus Ezeli,C,POR,3000,0,0,0
125828,Ed Davis,C,POR,3000,9.6,7,0
125829,Jeff Withey,C,UTA,3000,5.98,0,0
125830,Marshall Plumlee,C,NY,3000,0,0,0
125831,Willy Hernangomez,C,NY,3000,1.98,0,0
125832,C.J. McCollum,PG/SG,POR,6800,33.86,51.5,0
125833,George Hill,PG/SG,UTA,6400,32,43.5,0
125834,Andrew Harrison,PG/SG,MEM,3000,4.63,11,0
125835,Kristaps Porzingis,PF,NY,6600,31.65,44,0
125836,Derrick Favors,PF,UTA,5600,26.08,19.5,0
125837,Zach Randolph,PF,MEM,5400,31.43,26.75,0
125838,Al-Farouq Aminu,PF,POR,4700,29.22,17,0
125839,JaMychal Green,PF,MEM,4500,23.85,19.5,0
125840,Meyers Leonard,PF,POR,3000,6.04,8.25,0
125841,Jake Layman,PF,POR,3000,6.14,0,0
125842,Noah Vonleh,PF,POR,3000,3.71,1.25,0
125843,Troy Williams,PF,MEM,3000,3.35,0,0
125844,Deyonta Davis,PF,MEM,3000,4.63,0,0
125845,Joel Bolomboy,PF,UTA,3000,2.34,0,0
125846,Maurice Ndour,PF,NY,3000,0,0,0
125847,Rodney Hood,SG,UTA,5800,28.03,34.5,0
125848,Courtney Lee,SG,NY,3800,20.43,23.5,0
125849,Tony Allen,SG,MEM,3300,11.9,27.75,0
125850,Troy Daniels,SG,MEM,3000,0,0,0
125851,Sasha Vujacic,SG,NY,3000,3.61,0,0
125852,Alec Burks,SG,UTA,3000,0,0,0
125853,Ron Baker,SG,NY,3000,2.01,0,0
125854,Joe Johnson,SG/SF,UTA,4900,14.88,20,0
125855,James Ennis,SG/SF,MEM,4800,12.3,10.75,0
125856,Evan Turner,SG/SF,POR,4300,22.26,9,0
125857,Allen Crabbe,SG/SF,POR,4000,20.56,10.25,0
125858,Justin Holiday,SG/SF,NY,3000,8.69,6.75,0
125859,Trey Lyles,PF/C,UTA,3400,17.88,11.5,0
125860,Kyle O'Quinn,PF/C,NY,3100,12.44,7.25,0
125861,Jarell Martin,PF/C,MEM,3000,8.86,7,0
125862,Boris Diaw,PF/C,UTA,3000,0,0,0
125863,Lance Thomas,SF/PF,NY,3000,5.05,11.5,0
125864,DeMarcus Cousins,PF/C,SAC,10100,47.02,56.25,0
125865,Kyle Lowry,PG,TOR,7700,38.64,44,0
125866,Darren Collison,PG,SAC,5300,0,0,0
125867,Ty Lawson,PG,SAC,5000,25.14,23.5,0
125868,Cory Joseph,PG,TOR,3500,13.71,12.75,0
125869,Jordan Farmar,PG,SAC,3000,17.9,7.25,0
125870,Fred VanVleet,PG,TOR,3000,0,0,0
125871,Delon Wright,PG,TOR,3000,0,0,0
125872,DeMar DeRozan,SG,TOR,8300,45.57,32.5,0
125873,Arron Afflalo,SG,SAC,3300,13.01,19,0
125874,Ben McLemore,SG,SAC,3000,12.85,0,0
125875,Malachi Richardson,SG,SAC,3000,1.71,0,0
125876,Kosta Koufos,C,SAC,3200,17.46,22.5,0
