Id,Name,Position,Team,Salary,Projected,Scored,Override
162983,Russell Westbrook,PG,OKC,12500,62.15,61,0
162984,Giannis Antetokounmpo,PG,MIL,9800,53.19,73.25,0
162985,Chris Paul,PG,LAC,9400,0,0,0
162986,Kyrie Irving,PG,CLE,7900,0,0,0
162987,Kemba Walker,PG,CHA,7800,38.3,50.25,0
162988,Eric Bledsoe,PG,PHO,7300,36.31,41.5,0
162989,Derrick Rose,PG,NY,6500,32.76,42.25,0
162990,George Hill,PG,UTA,6500,36.78,7.25,0
162991,Mike Conley,PG,MEM,6300,11.65,39,0
162992,Rajon Rondo,PG,CHI,5900,17.43,0,0
162993,Patrick Beverley,PG,HOU,5500,0,0,0
162994,Austin Rivers,PG,LAC,4900,24.75,18.75,0
162995,Andrew Harrison,PG,MEM,4800,20.28,21,0
162996,Darren Collison,PG,SAC,4200,16.46,24,0
162997,Shelvin Mack,PG,UTA,4200,13.34,14,0
162998,Ty Lawson,PG,SAC,4100,22.8,6,0
162999,Ramon Sessions,PG,CHA,3600,12.76,11.25,0
163000,Semaj Christon,PG,OKC,3000,8.35,8.25,0
163001,Cameron Payne,PG,OKC,3000,0,0,0
163002,Jason Terry,PG,MIL,3000,6.73,9.5,0
163003,Isaiah Canaan,PG,CHI,3000,0,0,0
163004,Jerian Grant,PG,CHI,3000,7.65,7,0
163005,Michael Carter-Williams,PG,CHI,3000,19.19,18.75,0
163006,Mo Williams,PG,CLE,3000,0,0,0
163007,Brian Roberts,PG,CHA,3000,0.9,-0.5,0
163008,Aaron Harrison,PG,CHA,3000,0,2.75,0
163009,Kay Felder,PG,CLE,3000,5.64,23,0
163010,Bobby Brown,PG,HOU,3000,0.64,0,0
163011,Tyler Ennis,PG,HOU,3000,4.98,0,0
163012,Wade Baldwin IV,PG,MEM,3000,8.35,0,0
163013,Raul Neto,PG,UTA,3000,5.49,12.75,0
163014,Dante Exum,PG,UTA,3000,0,0,0
163015,Tyler Ulis,PG,PHO,3000,4.91,5.5,0
163016,James Harden,PG/SG,HOU,11900,59.89,103.5,0
163017,Raymond Felton,PG/SG,LAC,4200,22.75,19.5,0
163018,Justin Holiday,PG/SG,NY,4000,17.69,31.5,0
163019,Brandon Knight,PG/SG,PHO,4000,19.46,0,0
163020,Malcolm Brogdon,PG/SG,MIL,3900,21.67,50.25,0
163021,Brandon Jennings,PG/SG,NY,3900,20.02,51.25,0
163022,Matthew Dellavedova,PG/SG,MIL,3800,0,0,0
163023,Iman Shumpert,PG/SG,CLE,3700,18.01,10.75,0
163024,Garrett Temple,PG/SG,SAC,3700,18.18,12.25,0
163025,Denzel Valentine,PG/SG,CHI,3000,1.49,3.5,0
163026,Leandro Barbosa,PG/SG,PHO,3000,7.24,19.75,0
163027,DeMarcus Cousins,PF/C,SAC,11100,52.47,50.5,0
163028,Kevin Love,PF/C,CLE,8700,45.97,43,0
163029,Blake Griffin,PF/C,LAC,7700,0,0,0
163030,Zach Randolph,PF/C,MEM,5200,28.24,25,0
163031,Montrezl Harrell,PF/C,HOU,5000,31.95,24,0
163032,Taj Gibson,PF/C,CHI,4700,19.57,20.75,0
163033,Derrick Favors,PF/C,UTA,4300,22.59,24.5,0
163034,Marreese Speights,PF/C,LAC,4200,18.09,24.75,0
163035,Kyle O'Quinn,PF/C,NY,3800,0,0,0
163036,Channing Frye,PF/C,CLE,3400,13.63,9.25,0
163037,Joffrey Lauvergne,PF/C,OKC,3000,8.53,13.25,0
163038,Spencer Hawes,PF/C,CHA,3000,3.93,1.5,0
163039,Jarell Martin,PF/C,MEM,3000,6.62,6,0
163040,Boris Diaw,PF/C,UTA,3000,10.19,4,0
163041,LeBron James,SF,CLE,10400,54.39,56.5,0
163042,Gordon Hayward,SF,UTA,8000,41.35,39.25,0
163043,Carmelo Anthony,SF,NY,7100,38.79,12.25,0
163044,Rudy Gay,SF,SAC,6200,0,0,0
163045,Trevor Ariza,SF,HOU,5400,27.63,33.75,0
163046,T.J. Warren,SF,PHO,4800,26.33,3.25,0
163047,Michael Kidd-Gilchrist,SF,CHA,4600,25.66,23.5,0
163048,Luc Richard Mbah a Moute,SF,LAC,3600,13.67,8.25,0
163049,P.J. Tucker,SF,PHO,3600,15.32,16.5,0
163050,James Ennis III,SF,MEM,3500,11.67,15.5,0
163051,Andre Roberson,SF,OKC,3400,14.34,23.75,0
163052,Chandler Parsons,SF,MEM,3400,13.45,13.75,0
163053,Doug McDermott,SF,CHI,3300,15.16,22.25,0
163054,Alan Anderson,SF,LAC,3000,5.95,10.75,0
163055,Wesley Johnson,SF,LAC,3000,8.79,1.25,0
163056,Kyle Singler,SF,OKC,3000,2.26,6,0
163057,Josh Huestis,SF,OKC,3000,0,0,0
163058,Steve Novak,SF,MIL,3000,1.54,2,0
163059,Paul Zipser,SF,CHI,3000,0,0,0
163060,Mike Dunleavy,SF,CLE,3000,0,0,0
163061,Treveon Graham,SF,CHA,3000,0.69,5,0
163062,K.J. McDaniels,SF,HOU,3000,3.25,0,0
163063,Mindaugas Kuzminskas,SF,NY,3000,5.48,21,0
163064,Derrick Jones Jr.,SF,PHO,3000,0,0,0
163065,Jimmy Butler,SG/SF,CHI,8600,39.28,50.25,0
163066,Nicolas Batum,SG/SF,CHA,8000,43.58,36,0
163067,Jeremy Lamb,SG/SF,CHA,4000,19.4,20,0
163068,Joe Ingles,SG/SF,UTA,4000,18.51,9,0
163069,Tony Snell,SG/SF,MIL,3500,18.03,12,0
163070,Joe Johnson,SG/SF,UTA,3200,10.68,3.5,0
163071,Corey Brewer,SG/SF,HOU,3000,12.11,13,0
163072,Vince Carter,SG/SF,MEM,3000,15.24,23.25,0
163073,Marc Gasol,C,MEM,8100,41.22,7,0
163074,Rudy Gobert,C,UTA,7300,38.41,40.75,0
163075,DeAndre Jordan,C,LAC,7200,35.83,30.25,0
163076,Enes Kanter,C,OKC,5200,24.42,36,0
163077,Steven Adams,C,OKC,5100,24.76,22.25,0
163078,Clint Capela,C,HOU,4900,0,0,0
163079,Tristan Thompson,C,CLE,4800,24.99,20.5,0
163080,Cody Zeller,C,CHA,4700,23.16,13.25,0
163081,Robin Lopez,C,CHI,4600,17.88,29,0
163082,Greg Monroe,C,MIL,4600,21.92,39.5,0
163083,Joakim Noah,C,NY,4600,22.7,41.5,0
163084,Tyson Chandler,C,PHO,4500,19.06,21.25,0
163085,John Henson,C,MIL,3900,15.17,4.75,0
163086,Nene Hilario,C,HOU,3700,14.97,4.5,0
163087,Alex Len,C,PHO,3500,14.91,10.5,0
163088,Kosta Koufos,C,SAC,3300,16.53,13.5,0
163089,Nick Collison,C,OKC,3000,4.16,0,0
163090,Diamond Stone,C,LAC,3000,0,0,0
163091,Miles Plumlee,C,MIL,3000,0,0,0
163092,Cristiano Felicio,C,CHI,3000,12.12,13.5,0
163093,Chris Andersen,C,CLE,3000,0,0,0
163094,Roy Hibbert,C,CHA,3000,11.76,4.5,0
163095,Marshall Plumlee,C,NY,3000,0,0,0
163096,Guillermo Hernangomez,C,NY,3000,12.97,17,0
163097,Chinanu Onuaku,C,HOU,3000,0,0,0
163098,Willie Cauley-Stein,C,SAC,3000,8.58,-0.5,0
163099,Georgios Papagiannis,C,SAC,3000,0,0,0
163100,Jeff Withey,C,UTA,3000,5.33,0,0
163101,Alan Williams,C,PHO,3000,2.16,0,0
163102,Jabari Parker,SF/PF,MIL,7200,36.61,41.25,0
163103,Nikola Mirotic,SF/PF,CHI,4100,22.79,16,0
163104,Matt Barnes,SF/PF,SAC,3500,18.08,36.5,0
163105,Sam Dekker,SF/PF,HOU,3400,15.39,7.25,0
163106,Omri Casspi,SF/PF,SAC,3400,14.17,3.25,0
163107,Jerami Grant,SF/PF,OKC,3300,13.35,6.25,0
163108,Michael Beasley,SF/PF,MIL,3300,17.15,0,0
163109,Dragan Bender,SF/PF,PHO,3300,16.1,10.25,0
163110,Richard Jefferson,SF/PF,CLE,3200,8.41,6.25,0
163111,Lance Thomas,SF/PF,NY,3000,12.35,13.75,0
163112,Kristaps Porzingis,PF,NY,7200,0,0,0
163113,Ryan Anderson,PF,HOU,5700,26.73,40,0
163114,JaMychal Green,PF,MEM,4500,21.14,36.75,0
163115,Marvin Williams,PF,CHA,4300,20.4,23.5,0
163116,Frank Kaminsky,PF,CHA,3700,18.1,21.75,0
163117,Trey Lyles,PF,UTA,3400,15.55,10.5,0
163118,Anthony Tolliver,PF,SAC,3200,14.58,28,0
163119,Jared Dudley,PF,PHO,3200,4.11,0,0
163120,Marquese Chriss,PF,PHO,3100,12.04,6,0
163121,Paul Pierce,PF,LAC,3000,12.32,8.25,0
163122,Brandon Bass,PF,LAC,3000,12.2,27,0
163123,Brice Johnson,PF,LAC,3000,0,0,0
163124,Domantas Sabonis,PF,OKC,3000,12.43,21,0
163125,Mirza Teletovic,PF,MIL,3000,7.91,11.75,0
163126,Bobby Portis,PF,CHI,3000,2.36,0,0
163127,Thon Maker,PF,MIL,3000,3.14,3.5,0
163128,Christian Wood,PF,CHA,3000,0,0,0
163129,Kyle Wiltjer,PF,HOU,3000,1.36,0,0
163130,Maurice Ndour,PF,NY,3000,0,6,0
163131,Brandan Wright,PF,MEM,3000,0,0,0
163132,Deyonta Davis,PF,MEM,3000,0,0,0
163133,Skal Labissiere,PF,SAC,3000,0,4,0
163134,Joel Bolomboy,PF,UTA,3000,0,0,0
163135,Dwyane Wade,SG,CHI,6400,31.8,24.75,0
163136,Devin Booker,SG,PHO,6000,26.52,31.25,0
163137,Eric Gordon,SG,HOU,5800,27.89,24,0
163138,J.J. Redick,SG,LAC,5400,21.96,8.75,0
163139,Victor Oladipo,SG,OKC,5400,28.46,23,0
163140,Jamal Crawford,SG,LAC,4800,21.75,11.5,0
163141,Tony Allen,SG,MEM,4800,25.83,20,0
163142,Rodney Hood,SG,UTA,4700,21,20.5,0
163143,Courtney Lee,SG,NY,3700,0,0,0
163144,Marco Belinelli,SG,CHA,3600,0,0,0
163145,J.R. Smith,SG,CLE,3500,0,0,0
163146,Alex Abrines,SG,OKC,3200,13.67,21.25,0
163147,Troy Daniels,SG,MEM,3100,14.43,15.25,0
163148,Anthony Morrow,SG,OKC,3000,5.12,0,0
163149,Khris Middleton,SG,MIL,3000,0,0,0
163150,Rashad Vaughn,SG,MIL,3000,0,0,0
163151,James Jones,SG,CLE,3000,0.74,0,0
163152,DeAndre Liggins,SG,CLE,3000,6.46,12.5,0
163153,Jordan McRae,SG,CLE,3000,4.59,28,0
163154,Sasha Vujacic,SG,NY,3000,3.4,0,0
163155,Ron Baker,SG,NY,3000,1.78,0,0
163156,Arron Afflalo,SG,SAC,3000,0,0,0
163157,Ben McLemore,SG,SAC,3000,8.33,3.5,0
163158,Troy Williams,SG,MEM,3000,0,0,0
163159,Malachi Richardson,SG,SAC,3000,0,8.75,0
163160,John Jenkins,SG,PHO,3000,0,0,0
163161,Alec Burks,SG,UTA,3000,0,0,0
