Id,Name,Position,Team,Salary,Projected,Scored,Override
123871,Russell Westbrook,PG,OKC,12900,65.71,48,0
123872,Giannis Antetokounmpo,PG,MIL,9000,44.01,55.25,0
123873,Stephen Curry,PG,GS,8800,46.35,39.25,0
123874,Kyrie Irving,PG,CLE,7600,39.13,37,0
123875,Isaiah Thomas,PG,BOS,7500,39.93,41.25,0
123876,Emmanuel Mudiay,PG,DEN,6000,33.01,31,0
123877,Elfrid Payton,PG,ORL,6000,31.07,25.75,0
123878,Jeff Teague,PG,IND,5800,31.04,34.5,0
123879,Ricky Rubio,PG,MIN,5600,0,0,0
123880,Darren Collison,PG,SAC,5300,0,0,0
123881,Ty Lawson,PG,SAC,5100,26.14,26.75,0
123882,Kris Dunn,PG,MIN,4900,28.67,26.75,0
123883,Terry Rozier,PG,BOS,3300,12.99,13,0
123884,Jason Terry,PG,MIL,3000,0,7,0
123885,Aaron Brooks,PG,IND,3000,10.67,16.5,0
123886,Shaun Livingston,PG,GS,3000,8.9,10,0
123887,Semaj Christon,PG,OKC,3000,9.27,15.75,0
123888,Cameron Payne,PG,OKC,3000,0,0,0
123889,Jameer Nelson,PG,DEN,3000,14.21,33.75,0
123890,John Lucas III,PG,MIN,3000,0,0,0
123891,Tyus Jones,PG,MIN,3000,14.14,8,0
123892,Malik Beasley,PG,DEN,3000,0,0,0
123893,C.J. Watson,PG,ORL,3000,2.68,7.25,0
123894,D.J. Augustin,PG,ORL,3000,11.26,15,0
123895,Mo Williams,PG,CLE,3000,0,0,0
123896,Demetrius Jackson,PG,BOS,3000,0,0,0
123897,Kay Felder,PG,CLE,3000,0,0,0
123898,DeMarcus Cousins,PF/C,SAC,10600,57.01,53.25,0
123899,Draymond Green,PF/C,GS,7800,41.89,37,0
123900,Myles Turner,PF/C,IND,7300,37.98,22.5,0
123901,Kevin Love,PF/C,CLE,7100,36.05,43,0
123902,Nikola Jokic,PF/C,DEN,6800,33.13,18.75,0
123903,Gorgui Dieng,PF/C,MIN,6700,39.18,10,0
123904,Serge Ibaka,PF/C,ORL,5700,26.43,23.25,0
123905,Amir Johnson,PF/C,BOS,3900,20.45,19,0
123906,Joffrey Lauvergne,PF/C,OKC,3000,8.97,23.75,0
123907,Kevin Durant,SF/PF,GS,10200,54.86,53.75,0
123908,LeBron James,SF/PF,CLE,9600,51.8,59.75,0
123909,Aaron Gordon,SF/PF,ORL,5700,28.97,35.5,0
123910,Jabari Parker,SF/PF,MIL,5600,25.82,43.5,0
123911,Jerami Grant,SF/PF,OKC,3900,0,11,0
123912,Jeff Green,SF/PF,ORL,3500,16.39,19.75,0
123913,Michael Beasley,SF/PF,MIL,3100,9.91,9,0
123914,Anthony Tolliver,SF/PF,SAC,3000,5.62,0,0
123915,Paul George,SF,IND,8400,43.27,36.5,0
123916,Rudy Gay,SF,SAC,6500,38.38,23,0
123917,Andrew Wiggins,SF,MIN,6100,29.07,30.75,0
123918,Danilo Gallinari,SF,DEN,5800,30.49,29.75,0
123919,Jae Crowder,SF,BOS,5700,0,0,0
123920,Wilson Chandler,SF,DEN,4500,19.64,27.5,0
123921,Matt Barnes,SF,SAC,4000,22.11,6.25,0
123922,Andre Iguodala,SF,GS,3500,20.05,11.25,0
123923,Jaylen Brown,SF,BOS,3300,15.12,37.25,0
123924,Steve Novak,SF,MIL,3000,0,0,0
123925,Georges Niang,SF,IND,3000,0,1.5,0
123926,Glenn Robinson III,SF,IND,3000,5.84,1,0
123927,Kyle Singler,SF,OKC,3000,7.02,10.5,0
123928,Josh Huestis,SF,OKC,3000,0,0,0
123929,Damjan Rudez,SF,ORL,3000,0,0,0
123930,Richard Jefferson,SF,CLE,3000,10.36,5.75,0
123931,Karl-Anthony Towns,C,MIN,7900,40.72,60,0
123932,Jusuf Nurkic,C,DEN,6500,37.22,33.25,0
123933,Nikola Vucevic,C,ORL,6400,36.56,28.25,0
123934,Al Horford,C,BOS,6300,0,0,0
123935,Steven Adams,C,OKC,5900,26.45,25,0
123936,Greg Monroe,C,MIL,5400,27.32,47.5,0
123937,Enes Kanter,C,OKC,5200,21.61,1.5,0
123938,Tristan Thompson,C,CLE,4200,20.08,43.5,0
123939,Tyler Zeller,C,BOS,3800,19.75,38,0
123940,Zaza Pachulia,C,GS,3700,20.28,37.5,0
123941,Kosta Koufos,C,SAC,3400,19.7,14.25,0
123942,Bismack Biyombo,C,ORL,3400,13.15,20.75,0
123943,Al Jefferson,C,IND,3300,12.83,15.75,0
123944,Miles Plumlee,C,MIL,3000,9.55,13.75,0
123945,John Henson,C,MIL,3000,12.3,0,0
123946,Kevin Seraphin,C,IND,3000,9.27,4.75,0
123947,Nick Collison,C,OKC,3000,5.7,0,0
123948,Anderson Varejao,C,GS,3000,0,4.25,0
123949,JaVale McGee,C,GS,3000,0,5.5,0
123950,Damian Jones,C,GS,3000,0,0,0
123951,Cole Aldrich,C,MIN,3000,8.34,3.5,0
123952,Nikola Pekovic,C,MIN,3000,0,0,0
123953,Juancho Hernangomez,C,DEN,3000,0,4,0
123954,Willie Cauley-Stein,C,SAC,3000,0,6.75,0
123955,Georgios Papagiannis,C,SAC,3000,0,0,0
123956,Chris Andersen,C,CLE,3000,4.05,0,0
123957,Victor Oladipo,PG/SG,OKC,6600,31.59,26.75,0
123958,Matthew Dellavedova,PG/SG,MIL,4700,25.51,13,0
123959,Marcus Smart,PG/SG,BOS,4400,24.46,23,0
123960,Jamal Murray,PG/SG,DEN,3700,16.57,9.25,0
123961,Iman Shumpert,PG/SG,CLE,3100,15.56,22.75,0
123962,Rodney Stuckey,PG/SG,IND,3000,0,0,0
123963,Ian Clark,PG/SG,GS,3000,12.03,12.25,0
123964,Garrett Temple,PG/SG,SAC,3000,9.59,8.25,0
123965,Klay Thompson,SG,GS,6300,31.76,32,0
123966,Zach LaVine,SG,MIN,6200,33.28,27.75,0
123967,Evan Fournier,SG,ORL,6100,32.95,31.75,0
123968,Avery Bradley,SG,BOS,5800,34.43,44.5,0
123969,Monta Ellis,SG,IND,5500,26.88,30.25,0
123970,Gary Harris,SG,DEN,4800,0,0,0
123971,J.R. Smith,SG,CLE,4300,23.55,17.5,0
123972,Arron Afflalo,SG,SAC,3800,14.9,4.5,0
123973,Malcolm Brogdon,SG,MIL,3100,14.19,31,0
123974,Khris Middleton,SG,MIL,3000,0,0,0
123975,Joe Young,SG,IND,3000,5.98,0,0
123976,Rashad Vaughn,SG,MIL,3000,11.3,0,0
123977,Anthony Morrow,SG,OKC,3000,6.85,-0.5,0
123978,Alex Abrines,SG,OKC,3000,5.66,10.75,0
123979,Mike Miller,SG,DEN,3000,0,0,0
123980,Jodie Meeks,SG,ORL,3000,0,0,0
123981,C.J. Wilcox,SG,ORL,3000,3.14,0,0
123982,Ben McLemore,SG,SAC,3000,12.09,19,0
123983,Malachi Richardson,SG,SAC,3000,0,0,0
123984,James Jones,SG,CLE,3000,0,-0.5,0
123985,DeAndre Liggins,SG,CLE,3000,0,0,0
123986,Jordan McRae,SG,CLE,3000,0,0,0
123987,James Young,SG,BOS,3000,0,0,0
123988,Will Barton,SG/SF,DEN,6000,0,0,0
123989,Andre Roberson,SG/SF,OKC,4400,20.87,4.75,0
123990,C.J. Miles,SG/SF,IND,3600,20.34,32.75,0
123991,Tony Snell,SG/SF,MIL,3400,16.04,22.25,0
123992,Patrick McCaw,SG/SF,GS,3000,0,0,0
