Id,Name,Position,Team,Salary,Projected,Scored,Override
156449,Russell Westbrook,PG,OKC,12600,70.49,67.5,0
156450,Giannis Antetokounmpo,PG,MIL,9700,57.29,47.75,0
156451,John Wall,PG,WAS,9500,50.66,49,0
156452,Damian Lillard,PG,POR,8400,50.02,39.25,0
156453,Eric Bledsoe,PG,PHO,7700,41.79,27.5,0
156454,Kyrie Irving,PG,CLE,7500,43.18,60,0
156455,Dennis Schroder,PG,ATL,7000,40.26,32.75,0
156456,Jrue Holiday,PG,NO,6700,31.78,46,0
156457,Rajon Rondo,PG,CHI,6300,32.92,24,0
156458,Mike Conley,PG,MEM,6000,33.06,26.25,0
156459,Deron Williams,PG,DAL,6000,31.07,35.75,0
156460,Ricky Rubio,PG,MIN,5800,29.62,30.25,0
156461,Patrick Beverley,PG,HOU,5700,29.19,44.75,0
156462,Tim Frazier,PG,NO,5600,26.94,23.25,0
156463,Reggie Jackson,PG,DET,5100,23.52,29.75,0
156464,Shelvin Mack,PG,UTA,4800,21.38,20.25,0
156465,J.J. Barea,PG,DAL,4500,20.26,10.75,0
156466,Darren Collison,PG,SAC,4400,22.44,10.25,0
156467,Jerian Grant,PG,CHI,3700,7.91,12,0
156468,Andrew Harrison,PG,MEM,3600,10.96,25,0
156469,Langston Galloway,PG,NO,3600,11.47,5,0
156470,Tomas Satoransky,PG,WAS,3500,3.41,0,0
156471,Ish Smith,PG,DET,3400,12.61,16,0
156472,Ty Lawson,PG,SAC,3200,16.36,28.25,0
156473,John Lucas III,PG,MIN,3000,0,0,0
156474,Malcolm Delaney,PG,ATL,3000,9.27,1.5,0
156475,Kris Dunn,PG,MIN,3000,9.35,7.75,0
156476,Tyus Jones,PG,MIN,3000,0,0,0
156477,Beno Udrih,PG,DET,3000,4.97,0,0
156478,Wade Baldwin IV,PG,MEM,3000,0,0,0
156479,Trey Burke,PG,WAS,3000,7.5,8.25,0
156480,Michael Carter-Williams,PG,CHI,3000,0,0,0
156481,Jason Terry,PG,MIL,3000,6.95,3,0
156482,Mo Williams,PG,CLE,3000,0,0,0
156483,Kay Felder,PG,CLE,3000,3.31,0,0
156484,Raul Neto,PG,UTA,3000,4.27,7.25,0
156485,Dante Exum,PG,UTA,3000,0,0,0
156486,Shabazz Napier,PG,POR,3000,7.58,15.75,0
156487,Tim Quarterman,PG,POR,3000,0.73,0,0
156488,Semaj Christon,PG,OKC,3000,10.85,13.5,0
156489,Cameron Payne,PG,OKC,3000,0,0,0
156490,Bobby Brown,PG,HOU,3000,0,0,0
156491,Tyler Ennis,PG,HOU,3000,1.42,0,0
156492,Tyler Ulis,PG,PHO,3000,3.07,-0.5,0
156493,James Harden,PG/SG,HOU,12000,62.08,59.25,0
156494,C.J. McCollum,PG/SG,POR,6800,31.81,21,0
156495,George Hill,PG/SG,UTA,6500,0,0,0
156496,Garrett Temple,PG/SG,SAC,4300,14.51,17.5,0
156497,Tim Hardaway Jr.,PG/SG,ATL,4200,17.4,2,0
156498,Brandon Knight,PG/SG,PHO,4000,19.16,32.25,0
156499,Matthew Dellavedova,PG/SG,MIL,3800,18.44,13,0
156500,Iman Shumpert,PG/SG,CLE,3500,13.32,25.25,0
156501,Leandro Barbosa,PG/SG,PHO,3300,9.64,3.25,0
156502,Malcolm Brogdon,PG/SG,MIL,3100,12.63,33.75,0
156503,Devin Harris,PG/SG,DAL,3000,7.63,9.25,0
156504,Anthony Davis,PF/C,NO,10900,59.7,62.75,0
156505,DeMarcus Cousins,PF/C,SAC,9900,55.09,36.5,0
156506,Karl-Anthony Towns,PF/C,MIN,8700,51.26,47.5,0
156507,Kevin Love,PF/C,CLE,8200,0,0,0
156508,Gorgui Dieng,PF/C,MIN,5600,25.62,31.75,0
156509,Zach Randolph,PF/C,MEM,5200,24.08,18.5,0
156510,Taj Gibson,PF/C,CHI,4900,23.04,40.25,0
156511,Dwight Powell,PF/C,DAL,4000,19.64,28.5,0
156512,Montrezl Harrell,PF/C,HOU,4000,16.76,29.75,0
156513,Mike Muscala,PF/C,ATL,3600,13.48,23.5,0
156514,Trey Lyles,PF/C,UTA,3400,15.36,14.25,0
156515,Ed Davis,PF/C,POR,3200,10.64,17.5,0
156516,Jason Smith,PF/C,WAS,3000,10.1,14.5,0
156517,Boris Diaw,PF/C,UTA,3000,11.35,22.75,0
156518,Meyers Leonard,PF/C,POR,3000,7.49,0,0
156519,Joffrey Lauvergne,PF/C,OKC,3000,9.1,26,0
156520,LeBron James,SF/PF,CLE,9800,59.37,50.25,0
156521,Jabari Parker,SF/PF,MIL,6600,35.67,34.75,0
156522,Harrison Barnes,SF/PF,DAL,6200,31.12,36.75,0
156523,Otto Porter,SF/PF,WAS,5600,27.25,13,0
156524,Tobias Harris,SF/PF,DET,5200,24.94,22.5,0
156525,Markieff Morris,SF/PF,WAS,5100,26.4,24.75,0
156526,Marcus Morris,SF/PF,DET,4800,20.47,17.25,0
156527,Omri Casspi,SF/PF,SAC,4100,0,0,0
156528,Matt Barnes,SF/PF,SAC,3900,15.62,16.25,0
156529,Sam Dekker,SF/PF,HOU,3900,16.59,9,0
156530,Nikola Mirotic,SF/PF,CHI,3800,18.34,22,0
156531,Jerami Grant,SF/PF,OKC,3600,12.56,11.25,0
156532,Nemanja Bjelica,SF/PF,MIN,3000,7.7,13.75,0
156533,Michael Beasley,SF/PF,MIL,3000,0,0,0
156534,Dante Cunningham,SF/PF,NO,3000,14.47,1.25,0
156535,Jimmy Butler,SG/SF,CHI,8500,44.97,40.75,0
156536,Devin Booker,SG/SF,PHO,5900,27.6,46.5,0
156537,Tyreke Evans,SG/SF,NO,5200,7.26,11.25,0
156538,Kent Bazemore,SG/SF,ATL,5100,25.07,24,0
156539,Evan Turner,SG/SF,POR,4500,0,0,0
156540,Andre Roberson,SG/SF,OKC,4100,18.82,24.25,0
156541,Kyle Korver,SG/SF,ATL,3900,17.31,27.75,0
156542,Kelly Oubre Jr.,SG/SF,WAS,3800,15.63,11.25,0
156543,Allen Crabbe,SG/SF,POR,3800,14.97,24.5,0
156544,James Ennis III,SG/SF,MEM,3600,9.31,21.25,0
156545,Joe Johnson,SG/SF,UTA,3600,19.1,7.75,0
156546,Stanley Johnson,SG/SF,DET,3500,10.97,3.5,0
156547,Anthony Morrow,SG/SF,OKC,3400,13.75,8.75,0
156548,Tony Snell,SG/SF,MIL,3300,17.92,6.25,0
156549,Shabazz Muhammad,SG/SF,MIN,3000,10.47,15.25,0
