Id,Name,Position,Team,Salary,Projected,Scored,Override
153752,Russell Westbrook,PG,OKC,12700,69.64,81.25,0
153753,Damian Lillard,PG,POR,9100,49.9,25.5,0
153754,Stephen Curry,PG,GS,8500,42.04,32.75,0
153755,Eric Bledsoe,PG,PHO,7700,42.22,21.25,0
153756,Kyrie Irving,PG,CLE,7300,39.38,54,0
153757,Kemba Walker,PG,CHA,7100,39.54,43.5,0
153758,Jeff Teague,PG,IND,6600,35.2,44.75,0
153759,Dennis Schroder,PG,ATL,6500,38.1,24,0
153760,Derrick Rose,PG,NY,6200,0,0,0
153761,Reggie Jackson,PG,DET,5400,27.06,40.25,0
153762,D'Angelo Russell,PG,LAL,5300,0,0,0
153763,Patrick Beverley,PG,HOU,5200,29.07,28,0
153764,Ricky Rubio,PG,MIN,5000,23.96,34.5,0
153765,Emmanuel Mudiay,PG,DEN,4900,25.55,40.75,0
153766,Ramon Sessions,PG,CHA,4500,12.52,15.25,0
153767,Jameer Nelson,PG,DEN,4100,20.29,5,0
153768,Ish Smith,PG,DET,3800,16.63,8.75,0
153769,Brian Roberts,PG,CHA,3000,3.39,0,0
153770,Malcolm Delaney,PG,ATL,3000,10.23,8.5,0
153771,Aaron Harrison,PG,CHA,3000,0,0,0
153772,Malik Beasley,PG,DEN,3000,0,0,0
153773,Aaron Brooks,PG,IND,3000,8.85,10,0
153774,Beno Udrih,PG,DET,3000,6.85,0,0
153775,John Lucas III,PG,MIN,3000,0,0,0
153776,Bobby Brown,PG,HOU,3000,0,0,0
153777,Kris Dunn,PG,MIN,3000,9.83,9.5,0
153778,Tyler Ennis,PG,HOU,3000,1.67,0,0
153779,Tyus Jones,PG,MIN,3000,1.63,0,0
153780,Shaun Livingston,PG,GS,3000,10.38,13.5,0
153781,Shabazz Napier,PG,POR,3000,2.09,14.25,0
153782,Tim Quarterman,PG,POR,3000,1.36,0.25,0
153783,Semaj Christon,PG,OKC,3000,9.73,16.25,0
153784,Cameron Payne,PG,OKC,3000,0,0,0
153785,Tyler Ulis,PG,PHO,3000,3.93,6.5,0
153786,Mo Williams,PG,CLE,3000,0,0,0
153787,Jose Calderon,PG,LAL,3000,0,0,0
153788,Marcelo Huertas,PG,LAL,3000,14.23,0,0
153789,Kay Felder,PG,CLE,3000,9.91,0,0
153790,James Harden,PG/SG,HOU,11600,59.37,64.25,0
153791,C.J. McCollum,PG/SG,POR,7200,32.46,19.5,0
153792,Brandon Jennings,PG/SG,NY,5500,28.05,30,0
153793,Jordan Clarkson,PG/SG,LAL,4800,26.28,28.75,0
153794,Tim Hardaway Jr.,PG/SG,ATL,4000,21.65,36,0
153795,Jamal Murray,PG/SG,DEN,3900,17.81,12.75,0
153796,Brandon Knight,PG/SG,PHO,3900,19.33,12.25,0
153797,Justin Holiday,PG/SG,NY,3600,14.3,12.75,0
153798,Rodney Stuckey,PG/SG,IND,3600,0,0,0
153799,Leandro Barbosa,PG/SG,PHO,3600,14.11,1.5,0
153800,Iman Shumpert,PG/SG,CLE,3500,17.12,14.5,0
153801,Ian Clark,PG/SG,GS,3000,10.67,35,0
153802,LeBron James,SF/PF,CLE,9800,56.61,56.25,0
153803,Kevin Durant,SF/PF,GS,9400,47.26,60.75,0
153804,Paul George,SF/PF,IND,7900,41.11,44.75,0
153805,Tobias Harris,SF/PF,DET,5500,28.02,24.75,0
153806,Marcus Morris,SF/PF,DET,5300,25.08,13.75,0
153807,Sam Dekker,SF/PF,HOU,3900,17.85,12.5,0
153808,Larry Nance Jr.,SF/PF,LAL,3900,18.64,14.75,0
153809,Lance Thomas,SF/PF,NY,3300,8.88,6,0
153810,Nemanja Bjelica,SF/PF,MIN,3000,9.21,15.5,0
153811,Jerami Grant,SF/PF,OKC,3000,11.39,19.75,0
153812,Karl-Anthony Towns,PF/C,MIN,8700,46.54,68.25,0
153813,Kevin Love,PF/C,CLE,8000,46.47,58.25,0
153814,Draymond Green,PF/C,GS,7800,39.16,40.5,0
153815,Julius Randle,PF/C,LAL,5900,31.11,29,0
153816,Gorgui Dieng,PF/C,MIN,5800,25.81,18.25,0
153817,Kyle O'Quinn,PF/C,NY,5300,25.44,2,0
153818,Kenneth Faried,PF/C,DEN,4300,23.85,41.75,0
153819,Mike Muscala,PF/C,ATL,4000,17.91,4.25,0
153820,Montrezl Harrell,PF/C,HOU,3300,11.3,4,0
