Id,Name,Position,Team,Salary,Projected,Scored,Override
154379,DeMarcus Cousins,PF/C,SAC,10900,59.71,42.5,0
154380,Blake Griffin,PF/C,LAC,8500,46.2,46.25,0
154381,Marreese Speights,PF/C,LAC,3800,17.91,20,0
154382,Dwight Powell,PF/C,DAL,3800,19.02,19,0
154383,Jason Smith,PF/C,WAS,3000,0,0,0
154384,John Wall,PG,WAS,9600,49.5,43.75,0
154385,Chris Paul,PG,LAC,8900,45.41,40.5,0
154386,Deron Williams,PG,DAL,5700,31.62,27.5,0
154387,Darren Collison,PG,SAC,4800,24.95,7.75,0
154388,J.J. Barea,PG,DAL,4500,0,0,0
154389,Austin Rivers,PG,LAC,4100,14.07,20,0
154390,Tomas Satoransky,PG,WAS,3500,8.68,3,0
154391,Ty Lawson,PG,SAC,3300,13.5,19,0
154392,Trey Burke,PG,WAS,3000,8.55,9,0
154393,Devin Harris,PG,DAL,3000,5.51,26.25,0
154394,Jonathan Gibson,PG,DAL,3000,1.54,1.5,0
154395,DeAndre Jordan,C,LAC,6700,39.02,39.25,0
154396,Marcin Gortat,C,WAS,5900,30.22,22.75,0
154397,Kosta Koufos,C,SAC,4200,22.04,19.75,0
154398,Andrew Bogut,C,DAL,4000,0,0,0
154399,Willie Cauley-Stein,C,SAC,3200,11.26,11,0
154400,Salah Mejri,C,DAL,3100,17.75,14.75,0
154401,Ian Mahinmi,C,WAS,3000,0,0,0
154402,Daniel Ochefu,C,WAS,3000,1.29,2.25,0
154403,Diamond Stone,C,LAC,3000,0,0,0
154404,A.J. Hammons,C,DAL,3000,2.29,7.75,0
154405,Georgios Papagiannis,C,SAC,3000,0,0,0
154406,Bradley Beal,SG,WAS,6600,34.36,53.75,0
154407,Wesley Matthews,SG,DAL,5500,31.08,21.5,0
154408,J.J. Redick,SG,LAC,4000,19.42,19.25,0
154409,Jamal Crawford,SG,LAC,3900,20.35,11.5,0
154410,Seth Curry,SG,DAL,3500,18.41,29.75,0
