Id,Name,Position,Team,Salary,Projected,Scored,Override
148985,Anthony Davis,PF/C,NO,11500,0,0,0
148986,DeMarcus Cousins,PF/C,SAC,10300,57.53,39,0
148987,Kevin Love,PF/C,CLE,7800,43.95,36,0
148988,Draymond Green,PF/C,GS,7700,37.95,19.25,0
148989,LaMarcus Aldridge,PF/C,SA,6200,32.65,29.25,0
148990,Serge Ibaka,PF/C,ORL,6000,29.51,38,0
148991,Zach Randolph,PF/C,MEM,5400,28.01,24.75,0
148992,Taj Gibson,PF/C,CHI,5100,25.11,22.75,0
148993,Dwight Powell,PF/C,DAL,5000,25.05,22,0
148994,Kenneth Faried,PF/C,DEN,4600,14.84,33.5,0
148995,Trey Lyles,PF/C,UTA,4200,16.72,25.25,0
148996,Josh McRoberts,PF/C,MIA,4000,18.26,18.25,0
148997,Boris Diaw,PF/C,UTA,3700,17.26,8.25,0
148998,Marreese Speights,PF/C,LAC,3700,15.62,40.5,0
148999,Jason Smith,PF/C,WAS,3000,8,3.5,0
149000,Spencer Hawes,PF/C,CHA,3000,7.63,0,0
149001,Brandon Bass,PF/C,LAC,3000,1.64,8.25,0
149002,Luis Scola,PF/C,BKN,3000,5.21,31.25,0
149003,James Harden,PG/SG,HOU,11300,52.63,57.75,0
149004,C.J. McCollum,PG/SG,POR,6900,37.32,53,0
149005,George Hill,PG/SG,UTA,6800,0,0,0
149006,Darren Collison,PG/SG,SAC,4700,24.45,23.75,0
149007,Jamal Murray,PG/SG,DEN,4400,20.04,9.75,0
149008,Langston Galloway,PG/SG,NO,4400,19.74,17.5,0
149009,Matthew Dellavedova,PG/SG,MIL,4000,21.52,15,0
149010,Iman Shumpert,PG/SG,CLE,3500,16.44,28.75,0
149011,Rodney Stuckey,PG/SG,IND,3500,18.98,11.25,0
149012,Malcolm Brogdon,PG/SG,MIL,3200,17.06,17,0
149013,Ian Clark,PG/SG,GS,3000,11.49,18.75,0
149014,C.J. Watson,PG/SG,ORL,3000,4.29,0,0
149015,Garrett Temple,PG/SG,SAC,3000,11.51,13,0
149016,Randy Foye,PG/SG,BKN,3000,11.38,10.5,0
149017,Giannis Antetokounmpo,PG,MIL,9900,51.19,53.25,0
149018,John Wall,PG,WAS,9000,47.4,51.5,0
149019,Chris Paul,PG,LAC,8800,48.77,65.25,0
149020,Stephen Curry,PG,GS,8400,44.21,31,0
