Id,Name,Position,Team,Salary,Projected,Scored,Override
128843,Russell Westbrook,PG,OKC,11300,56.53,63,0
128844,John Wall,PG,WAS,9000,48.28,38.5,0
128845,Chris Paul,PG,LAC,8900,49,44,0
128846,Damian Lillard,PG,POR,8700,46.55,47.75,0
128847,Isaiah Thomas,PG,BOS,7900,46.64,41.25,0
128848,Kyrie Irving,PG,CLE,7700,40.62,41.5,0
128849,Kyle Lowry,PG,TOR,7500,40.9,45,0
128850,Kemba Walker,PG,CHA,7500,40.65,66,0
128851,Jeff Teague,PG,IND,6700,37.16,24.75,0
128852,Reggie Jackson,PG,DET,6100,0,0,0
128853,Darren Collison,PG,SAC,6000,24.95,30.75,0
128854,Derrick Rose,PG,NY,5900,32.05,22,0
128855,Elfrid Payton,PG,ORL,5400,29.4,9.25,0
128856,Sergio Rodriguez,PG,PHI,5100,26.1,21.5,0
128857,Ish Smith,PG,DET,4700,27.23,22.5,0
128858,Patty Mills,PG,SA,4600,15.54,20.5,0
128859,Jerryd Bayless,PG,PHI,4500,0,0,0
128860,Shelvin Mack,PG,UTA,4200,15.31,22.5,0
128861,Tomas Satoransky,PG,WAS,3800,14.03,15,0
128862,Tony Parker,PG,SA,3800,14.36,15.5,0
128863,Ramon Sessions,PG,CHA,3700,15.5,7.25,0
128864,Brandon Jennings,PG,NY,3500,19.02,15.5,0
128865,Cory Joseph,PG,TOR,3500,12.68,22,0
128866,D.J. Augustin,PG,ORL,3500,13.21,23.5,0
128867,Ty Lawson,PG,SAC,3500,14.63,11.25,0
128868,Austin Rivers,PG,LAC,3300,15.39,10.25,0
128869,Dante Exum,PG,UTA,3100,18.43,10.5,0
128870,T.J. McConnell,PG,PHI,3100,14.31,15,0
128871,Demetrius Jackson,PG,BOS,3000,5.12,0,0
128872,Terry Rozier,PG,BOS,3000,9.37,22.25,0
128873,Semaj Christon,PG,OKC,3000,10.79,15,0
128874,Cameron Payne,PG,OKC,3000,0,0,0
128875,Mo Williams,PG,CLE,3000,0,0,0
128876,Trey Burke,PG,WAS,3000,7.81,16,0
128877,Kay Felder,PG,CLE,3000,0,4.5,0
128878,Brian Roberts,PG,CHA,3000,0.79,0,0
128879,Fred VanVleet,PG,TOR,3000,0,0,0
128880,Delon Wright,PG,TOR,3000,0,0,0
128881,Aaron Harrison,PG,CHA,3000,0,0,0
128882,C.J. Watson,PG,ORL,3000,4.47,5.5,0
128883,Raul Neto,PG,UTA,3000,0,0,0
128884,Aaron Brooks,PG,IND,3000,12.13,4,0
128885,Shabazz Napier,PG,POR,3000,9.6,0,0
128886,Tim Quarterman,PG,POR,3000,5.27,0,0
128887,Beno Udrih,PG,DET,3000,13.85,14.5,0
128888,Nicolas Laprovittola,PG,SA,3000,7.06,0,0
128889,Bryn Forbes,PG,SA,3000,0,0,0
128890,Dejounte Murray,PG,SA,3000,0,0,0
128891,LeBron James,SF/PF,CLE,10200,53.13,55,0
128892,Markieff Morris,SF/PF,WAS,5700,30.08,31.75,0
128893,Tobias Harris,SF/PF,DET,5300,26.37,20.75,0
128894,Aaron Gordon,SF/PF,ORL,4900,17.16,27.25,0
128895,Dario Saric,SF/PF,PHI,4800,22.98,21.75,0
128896,DeMarre Carroll,SF/PF,TOR,3600,18.4,16.5,0
128897,Jeff Green,SF/PF,ORL,3500,16.94,11.25,0
128898,Jerami Grant,SF/PF,OKC,3300,11.09,9.5,0
128899,Lance Thomas,SF/PF,NY,3000,8.87,18.75,0
128900,Anthony Tolliver,SF/PF,SAC,3000,7.15,0,0
128901,DeMarcus Cousins,PF/C,SAC,10000,53.93,54.75,0
128902,Kevin Love,PF/C,CLE,7600,37.68,37.5,0
128903,Myles Turner,PF/C,IND,6800,33.37,18.25,0
128904,LaMarcus Aldridge,PF/C,SA,6800,31.82,31.5,0
128905,Jahlil Okafor,PF/C,PHI,5000,0,2.75,0
128906,Serge Ibaka,PF/C,ORL,4900,23.38,20.25,0
128907,Amir Johnson,PF/C,BOS,4300,18.86,8.25,0
128908,Spencer Hawes,PF/C,CHA,4100,20.74,8.25,0
128909,Marreese Speights,PF/C,LAC,3700,20.03,8,0
128910,Trey Lyles,PF/C,UTA,3500,15.74,18,0
128911,Kyle O'Quinn,PF/C,NY,3000,10.3,5.75,0
128912,Brandon Bass,PF/C,LAC,3000,8.4,0,0
128913,Joffrey Lauvergne,PF/C,OKC,3000,10.53,0,0
128914,Jason Smith,PF/C,WAS,3000,6.99,5.25,0
128915,Boris Diaw,PF/C,UTA,3000,0,0,0
128916,Kawhi Leonard,SF,SA,9100,46.56,32.5,0
128917,Paul George,SF,IND,8100,43.1,47.25,0
128918,Carmelo Anthony,SF,NY,7400,40.74,16,0
128919,Rudy Gay,SF,SAC,7300,35.25,56.5,0
128920,Gordon Hayward,SF,UTA,7200,40.83,48.5,0
128921,Otto Porter,SF,WAS,6500,32.82,30,0
128922,Jae Crowder,SF,BOS,5700,0,0,0
128923,Robert Covington,SF,PHI,5200,26.98,26.5,0
128924,Michael Kidd-Gilchrist,SF,CHA,4800,0,0,0
128925,Marcus Morris,SF,DET,4800,25.33,14,0
128926,Maurice Harkless,SF,POR,4600,23.86,22.5,0
128927,Matt Barnes,SF,SAC,4000,18.17,11,0
128928,Jaylen Brown,SF,BOS,3900,10.8,17.5,0
128929,Mindaugas Kuzminskas,SF,NY,3000,8.46,9.5,0
128930,Paul Pierce,SF,LAC,3000,0,0,0
128931,Alan Anderson,SF,LAC,3000,5.56,0,0
128932,Luc Richard Mbah a Moute,SF,LAC,3000,10.42,20.5,0
128933,Wesley Johnson,SF,LAC,3000,11.82,13.75,0
128934,Kyle Singler,SF,OKC,3000,5.05,0,0
128935,Josh Huestis,SF,OKC,3000,0,0,0
128936,Richard Jefferson,SF,CLE,3000,7.42,2.75,0
128937,Bruno Caboclo,SF,TOR,3000,0,0,0
128938,Joe Ingles,SF,UTA,3000,9.91,4.75,0
128939,Damjan Rudez,SF,ORL,3000,2.03,10,0
128940,Georges Niang,SF,IND,3000,1.61,0,0
128941,Glenn Robinson III,SF,IND,3000,6.2,0,0
128942,Ben Simmons,SF,PHI,3000,0,0,0
128943,Pat Connaughton,SF,POR,3000,5.16,0,0
128944,Michael Gbinije,SF,DET,3000,0,0,0
128945,Stanley Johnson,SF,DET,3000,10.63,8.5,0
128946,Blake Griffin,PF,LAC,8500,41.57,39.5,0
128947,Kristaps Porzingis,PF,NY,7300,36.29,28.5,0
128948,Derrick Favors,PF,UTA,6200,32.13,39.75,0
128949,Thaddeus Young,PF,IND,5400,24.85,24.75,0
128950,Marvin Williams,PF,CHA,4800,27.06,32.25,0
128951,Al-Farouq Aminu,PF,POR,4700,0,0,0
128952,Patrick Patterson,PF,TOR,4400,21.18,20.25,0
128953,Jon Leuer,PF,DET,4300,22.94,13.25,0
128954,Domantas Sabonis,PF,OKC,4200,20.78,16.75,0
128955,Ersan Ilyasova,PF,PHI,4100,18.28,35.75,0
128956,Frank Kaminsky,PF,CHA,3900,19.52,17.5,0
128957,Richaun Holmes,PF,PHI,3700,19.13,26.5,0
128958,David Lee,PF,SA,3600,11.93,8,0
128959,Kelly Olynyk,PF,BOS,3300,14.79,34.25,0
128960,Channing Frye,PF,CLE,3300,17.73,12,0
128961,Pascal Siakam,PF,TOR,3200,12.19,1.25,0
128962,Noah Vonleh,PF,POR,3100,16.19,0,0
128963,Jonas Jerebko,PF,BOS,3000,11.31,16.75,0
128964,Jordan Mickey,PF,BOS,3000,4.67,5.75,0
128965,Maurice Ndour,PF,NY,3000,7.13,0,0
128966,Brice Johnson,PF,LAC,3000,0,0,0
128967,Andrew Nicholson,PF,WAS,3000,7.53,0,0
128968,Christian Wood,PF,CHA,3000,0.61,0,0
128969,Arinze Onuaku,PF,ORL,3000,0.3,0,0
128970,Joel Bolomboy,PF,UTA,3000,0,0,0
128971,Stephen Zimmerman Jr.,PF,ORL,3000,0,0,0
128972,Lavoy Allen,PF,IND,3000,8.26,12.5,0
128973,Rakeem Christmas,PF,IND,3000,0,0,0
128974,Omri Casspi,PF,SAC,3000,3.38,6.75,0
128975,Meyers Leonard,PF,POR,3000,12.24,20,0
128976,Jake Layman,PF,POR,3000,8.7,10.5,0
128977,Skal Labissiere,PF,SAC,3000,0,0,0
128978,Davis Bertans,PF,SA,3000,3.06,1.25,0
128979,Henry Ellenson,PF,DET,3000,0.77,0,0
128980,DeMar DeRozan,SG,TOR,8200,45.97,45.75,0
128981,Avery Bradley,SG,BOS,7000,35.91,39.5,0
128982,Rodney Hood,SG,UTA,5800,31.96,22.5,0
128983,Bradley Beal,SG,WAS,5500,0,0,0
128984,Monta Ellis,SG,IND,5100,20.46,41,0
128985,Evan Fournier,SG,ORL,5000,26.89,37.5,0
128986,Kentavious Caldwell-Pope,SG,DET,5000,28.08,25.25,0
128987,J.R. Smith,SG,CLE,4200,20.72,26.5,0
128988,Marcus Thornton,SG,WAS,4200,26.15,6.25,0
128989,Danny Green,SG,SA,4000,0,0,0
128990,Courtney Lee,SG,NY,3800,21.18,5.25,0
128991,Jamal Crawford,SG,LAC,3800,14.62,26.25,0
128992,J.J. Redick,SG,LAC,3800,17.81,24.75,0
128993,Marco Belinelli,SG,CHA,3800,16.54,15,0
128994,Gerald Henderson,SG,PHI,3500,17.73,21.5,0
128995,Manu Ginobili,SG,SA,3500,14.74,14.75,0
128996,Arron Afflalo,SG,SAC,3400,15.46,17.5,0
128997,Sasha Vujacic,SG,NY,3000,6.01,1.25,0
128998,Ron Baker,SG,NY,3000,0,6,0
128999,James Young,SG,BOS,3000,0,4.5,0
129000,Anthony Morrow,SG,OKC,3000,0.98,0,0
129001,Alex Abrines,SG,OKC,3000,7.51,3.75,0
129002,James Jones,SG,CLE,3000,0.63,1.25,0
129003,DeAndre Liggins,SG,CLE,3000,0,0,0
129004,Jordan McRae,SG,CLE,3000,0.25,0,0
129005,Sheldon McClellan,SG,WAS,3000,3.46,3.25,0
129006,Danuel House,SG,WAS,3000,0,1.25,0
129007,Treveon Graham,SG,CHA,3000,7.46,8.75,0
129008,Jodie Meeks,SG,ORL,3000,0,0,0
129009,C.J. Wilcox,SG,ORL,3000,3.61,0,0
129010,Alec Burks,SG,UTA,3000,0,0,0
129011,Joe Young,SG,IND,3000,5.57,0,0
129012,Nik Stauskas,SG,PHI,3000,10.58,18,0
129013,Timothe Luwawu-Cabarrot,SG,PHI,3000,0.81,0,0
129014,Ben McLemore,SG,SAC,3000,6.05,2,0
129015,Malachi Richardson,SG,SAC,3000,0,0,0
129016,Reggie Bullock,SG,DET,3000,0,0,0
129017,Darrun Hilliard,SG,DET,3000,2.13,0,0
129018,Andre Drummond,C,DET,7400,38.25,44.25,0
