Id,Name,Position,Team,Salary,Projected,Scored,Override
135804,James Harden,PG/SG,HOU,11900,56.88,56,0
135805,Tyler Johnson,PG/SG,MIA,5000,23.72,19.75,0
135806,J.J. Barea,PG/SG,DAL,5000,0,0,0
135807,Brandon Knight,PG/SG,PHO,4700,20.62,14,0
135808,Matthew Dellavedova,PG/SG,MIL,4200,19.48,13.75,0
135809,Raymond Felton,PG/SG,LAC,3600,10.4,9,0
135810,Andrew Harrison,PG/SG,MEM,3200,14.93,14.5,0
135811,Rodney Stuckey,PG/SG,IND,3000,7.18,26.5,0
135812,Ian Clark,PG/SG,GS,3000,2.69,20,0
135813,Kevin Durant,SF/PF,GS,9600,53.78,46.25,0
135814,Jabari Parker,SF/PF,MIL,6400,32.49,38.75,0
135815,Harrison Barnes,SF/PF,DAL,6400,27.41,33.25,0
135816,Tobias Harris,SF/PF,DET,6300,28.19,12,0
135817,Markieff Morris,SF/PF,WAS,5600,28.35,15.75,0
135818,Trevor Ariza,SF/PF,HOU,5500,28.04,29.5,0
135819,Aaron Gordon,SF/PF,ORL,4900,20.07,11,0
135820,Dario Saric,SF/PF,PHI,4700,23.22,8.5,0
135821,James Johnson,SF/PF,MIA,4500,24.48,13.25,0
135822,DeMarre Carroll,SF/PF,TOR,3500,0,0,0
135823,Jeff Green,SF/PF,ORL,3400,18.21,23,0
135824,Michael Beasley,SF/PF,MIL,3100,14.31,19.25,0
135825,Davis Bertans,SF/PF,SA,3000,7.7,6,0
135826,Hassan Whiteside,C,MIA,9300,50.42,52.25,0
135827,Karl-Anthony Towns,C,MIN,8000,48.1,60,0
135828,Andre Drummond,C,DET,7800,37.84,42.5,0
135829,Al Horford,C,BOS,6500,36.5,44,0
135830,Marc Gasol,C,MEM,6400,31.2,43,0
135831,Joel Embiid,C,PHI,6400,32.6,36.25,0
135832,DeAndre Jordan,C,LAC,6400,34.72,38.75,0
135833,Pau Gasol,C,SA,6400,32.77,28,0
135834,Marcin Gortat,C,WAS,6100,33.92,30.25,0
135835,Clint Capela,C,HOU,5900,30.92,37.5,0
135836,Nikola Vucevic,C,ORL,5700,31.46,25.25,0
135837,Jonas Valanciunas,C,TOR,5600,30.34,28.5,0
135838,Alex Len,C,PHO,5000,22.19,34,0
135839,Nerlens Noel,C,PHI,5000,0,0,0
135840,Tyson Chandler,C,PHO,4700,0,0,0
135841,Bismack Biyombo,C,ORL,4100,21.92,29.5,0
135842,Cody Zeller,C,CHA,4000,0,0,0
135843,Cole Aldrich,C,MIN,3900,9.55,5.75,0
135844,Alan Williams,C,PHO,3900,25.17,15.5,0
135845,Lucas Nogueira,C,TOR,3900,6.77,2.5,0
135846,Andrew Bogut,C,DAL,3900,0,0,0
135847,Greg Monroe,C,MIL,3800,8.59,8.5,0
135848,Aron Baynes,C,DET,3800,10.7,2.75,0
135849,John Henson,C,MIL,3700,20.11,14.75,0
135850,Willie Reed,C,MIA,3600,0,0,0
135851,Dewayne Dedmon,C,SA,3600,0,0,0
135852,Zaza Pachulia,C,GS,3400,17.66,16.25,0
135853,Al Jefferson,C,IND,3400,16.03,14.5,0
135854,Nene Hilario,C,HOU,3100,17.48,16.75,0
135855,Roy Hibbert,C,CHA,3100,14.15,3.25,0
135856,Miles Plumlee,C,MIL,3000,9.19,8.5,0
135857,Boban Marjanovic,C,DET,3000,3.71,0,0
135858,Chinanu Onuaku,C,HOU,3000,0,0,0
135859,Nikola Pekovic,C,MIN,3000,0,0,0
135860,Tyler Zeller,C,BOS,3000,7.23,7.25,0
135861,Ian Mahinmi,C,WAS,3000,0,0,0
135862,Daniel Ochefu,C,WAS,3000,0,0,0
135863,Brandan Wright,C,MEM,3000,0,0,0
135864,Josh McRoberts,C,MIA,3000,5.22,8.5,0
135865,Anderson Varejao,C,GS,3000,0,0,0
135866,JaVale McGee,C,GS,3000,6.45,18.25,0
135867,Kevin Seraphin,C,IND,3000,8.87,25.5,0
135868,Damian Jones,C,GS,3000,0,0,0
135869,Jared Sullinger,C,TOR,3000,0,0,0
135870,Jakob Poeltl,C,TOR,3000,2.7,0,0
135871,Diamond Stone,C,LAC,3000,0.94,0,0
135872,Salah Mejri,C,DAL,3000,15.47,32.25,0
