Id,Name,Position,Team,Salary,Projected,Scored,Override
150960,Russell Westbrook,PG,OKC,12700,66.79,36,0
150961,Stephen Curry,PG,GS,8400,44.69,49,0
150962,Damian Lillard,PG,POR,8300,46.5,34,0
150963,Eric Bledsoe,PG,PHO,8000,44.66,54.5,0
150964,Kyrie Irving,PG,CLE,7200,0,0,0
150965,Mike Conley,PG,MEM,6800,0,0,0
150966,Derrick Rose,PG,NY,6300,30.6,3.25,0
150967,Dennis Schroder,PG,ATL,6200,36.51,44.75,0
150968,Tim Frazier,PG,NO,6200,30.9,30,0
150969,Jrue Holiday,PG,NO,6100,31.7,38,0
150970,Rajon Rondo,PG,CHI,5900,0,0,0
150971,Elfrid Payton,PG,ORL,4700,26.37,54.75,0
150972,Ricky Rubio,PG,MIN,4700,22.19,35.25,0
150973,Brandon Jennings,PG,NY,4400,20.4,11.5,0
150974,Andrew Harrison,PG,MEM,4300,23.12,30.25,0
150975,D.J. Augustin,PG,ORL,3900,19.47,8,0
150976,Jerian Grant,PG,CHI,3600,19.26,16.25,0
150977,Toney Douglas,PG,MEM,3400,13.26,16,0
150978,Shaun Livingston,PG,GS,3200,11.01,8,0
150979,Malcolm Delaney,PG,ATL,3000,9.05,12.75,0
150980,John Lucas III,PG,MIN,3000,0,0,0
150981,Michael Carter-Williams,PG,CHI,3000,0,0,0
150982,Kris Dunn,PG,MIN,3000,13.25,4.5,0
150983,Tyus Jones,PG,MIN,3000,2.19,0,0
150984,Mo Williams,PG,CLE,3000,0,0,0
150985,Kay Felder,PG,CLE,3000,3.96,7,0
150986,Wade Baldwin IV,PG,MEM,3000,5.78,8,0
150987,Shabazz Napier,PG,POR,3000,0,4.75,0
150988,Semaj Christon,PG,OKC,3000,8.93,12.25,0
150989,Tim Quarterman,PG,POR,3000,0,2.75,0
150990,Cameron Payne,PG,OKC,3000,0,0,0
150991,Tyler Ulis,PG,PHO,3000,3.46,0,0
150992,Anthony Davis,PF/C,NO,11300,56.73,54,0
150993,Karl-Anthony Towns,PF/C,MIN,8600,48.36,42,0
150994,Kevin Love,PF/C,CLE,7800,42.11,55.75,0
150995,Draymond Green,PF/C,GS,7500,35.53,58.5,0
150996,Serge Ibaka,PF/C,ORL,6400,33.26,39.75,0
