Id,Name,Position,Team,Salary,Projected,Scored,Override
128485,Anthony Davis,PF/C,NO,11300,58.1,56,0
128486,DeMarcus Cousins,PF/C,SAC,10300,54.85,48.75,0
128487,Draymond Green,PF/C,GS,7800,42.6,38.75,0
128488,Taj Gibson,PF/C,CHI,5900,28.28,12.75,0
128489,Nikola Jokic,PF/C,DEN,5500,23.05,12.75,0
128490,Giannis Antetokounmpo,PG,MIL,9700,52.4,37,0
128491,Stephen Curry,PG,GS,9000,46.34,53.25,0
128492,Goran Dragic,PG,MIA,6700,38.68,14,0
128493,Jrue Holiday,PG,NO,6600,0,0,0
128494,D'Angelo Russell,PG,LAL,6400,29.86,16.5,0
128495,Emmanuel Mudiay,PG,DEN,6300,34.24,22.5,0
128496,Tim Frazier,PG,NO,6000,31.5,39.75,0
128497,Darren Collison,PG,SAC,6000,20.01,25,0
128498,Rajon Rondo,PG,CHI,5700,26.79,45.5,0
128499,Jameer Nelson,PG,DEN,3800,21.12,8.75,0
128500,Shaun Livingston,PG,GS,3500,9.17,10,0
128501,Ty Lawson,PG,SAC,3500,11.2,17.25,0
128502,Langston Galloway,PG,NO,3200,15.9,13.25,0
128503,Michael Carter-Williams,PG,CHI,3200,0,0,0
128504,Jason Terry,PG,MIL,3000,7.55,0,0
128505,Malik Beasley,PG,DEN,3000,0,17,0
128506,Isaiah Canaan,PG,CHI,3000,11.24,1.25,0
128507,Jerian Grant,PG,CHI,3000,7.24,0,0
128508,Jose Calderon,PG,LAL,3000,5.11,0,0
128509,Marcelo Huertas,PG,LAL,3000,0,0,0
128510,Kevin Durant,SF/PF,GS,9400,52.13,42.25,0
128511,Jabari Parker,SF/PF,MIL,5900,29.7,51.25,0
128512,Larry Nance Jr.,SF/PF,LAL,4400,16.02,14.75,0
128513,Luol Deng,SF/PF,LAL,4000,20.51,12.5,0
128514,Dante Cunningham,SF/PF,NO,3000,8.81,20,0
128515,Michael Beasley,SF/PF,MIL,3000,12.53,17.5,0
128516,James Johnson,SF/PF,MIA,3000,16.23,13.5,0
128517,Anthony Tolliver,SF/PF,SAC,3000,0,9.25,0
128518,Hassan Whiteside,C,MIA,8500,41.97,53,0
128519,Jusuf Nurkic,C,DEN,6000,31.57,14.75,0
128520,Greg Monroe,C,MIL,5800,31.03,16.25,0
128521,Robin Lopez,C,CHI,4200,21.66,28.75,0
128522,Willie Reed,C,MIA,3600,9.67,6.5,0
128523,Zaza Pachulia,C,GS,3400,15.81,16.5,0
128524,Kosta Koufos,C,SAC,3200,16.57,10.75,0
128525,Timofey Mozgov,C,LAL,3200,14.24,16.75,0
128526,Alexis Ajinca,C,NO,3000,1.56,0,0
128527,Omer Asik,C,NO,3000,15.96,15.5,0
