Id,Name,Position,Team,Salary,Projected,Scored,Override
152850,James Harden,PG/SG,HOU,12000,62.51,67.75,0
152851,George Hill,PG/SG,UTA,6800,0,0,0
152852,Jordan Clarkson,PG/SG,LAL,4800,20.37,16.75,0
152853,Tim Hardaway Jr.,PG/SG,ATL,4100,20.68,24.75,0
152854,Matthew Dellavedova,PG/SG,MIL,3800,19.52,10.5,0
152855,Garrett Temple,PG/SG,SAC,3800,18.81,35,0
152856,Malcolm Brogdon,PG/SG,MIL,3200,15.08,10.5,0
152857,Randy Foye,PG/SG,BKN,3000,2.57,0,0
152858,C.J. Watson,PG/SG,ORL,3000,1.69,0,0
152859,Anthony Davis,PF/C,NO,11400,58.73,29.25,0
152860,DeMarcus Cousins,PF/C,SAC,10900,59.05,35.75,0
152861,Serge Ibaka,PF/C,ORL,6200,30.14,43.5,0
152862,Julius Randle,PF/C,LAL,6000,30.36,45.75,0
152863,Zach Randolph,PF/C,MEM,5100,24.59,28.25,0
152864,Jahlil Okafor,PF/C,PHI,5100,33.66,26,0
152865,Taj Gibson,PF/C,CHI,4800,26.66,16.5,0
152866,Mike Muscala,PF/C,ATL,4000,17.87,22.5,0
152867,Dwight Powell,PF/C,DAL,3900,18.71,16.5,0
152868,Marreese Speights,PF/C,LAC,3800,19.92,15,0
152869,Kelly Olynyk,PF/C,BOS,3600,16.63,22.75,0
152870,Trey Lyles,PF/C,UTA,3600,14.77,25,0
152871,Josh McRoberts,PF/C,MIA,3500,16.92,17,0
152872,Montrezl Harrell,PF/C,HOU,3300,12.38,17.5,0
152873,Spencer Hawes,PF/C,CHA,3000,4.07,6.25,0
152874,Jason Smith,PF/C,WAS,3000,9.43,4,0
152875,Luis Scola,PF/C,BKN,3000,10.08,14.5,0
152876,Brandon Bass,PF/C,LAC,3000,1.63,0,0
152877,Boris Diaw,PF/C,UTA,3000,12.44,9.5,0
152878,Giannis Antetokounmpo,PG,MIL,9300,53.2,57.75,0
152879,John Wall,PG,WAS,8900,50.2,57.5,0
152880,Chris Paul,PG,LAC,8500,44.39,32.25,0
152881,Kyle Lowry,PG,TOR,8300,44.11,40,0
152882,Kemba Walker,PG,CHA,7100,0,0,0
152883,Isaiah Thomas,PG,BOS,7000,40.42,37.25,0
152884,Goran Dragic,PG,MIA,6900,38.1,50,0
152885,Mike Conley,PG,MEM,6800,18.49,25.25,0
152886,Jrue Holiday,PG,NO,6800,35.48,20.25,0
152887,Dennis Schroder,PG,ATL,6600,38.68,37,0
152888,Rajon Rondo,PG,CHI,5800,28.92,19,0
152889,Tim Frazier,PG,NO,5800,24.94,22.5,0
152890,Jeremy Lin,PG,BKN,5500,6.11,25.25,0
152891,Reggie Jackson,PG,DET,5400,26.6,19.25,0
152892,Patrick Beverley,PG,HOU,5400,30.22,41.75,0
152893,Deron Williams,PG,DAL,5400,28.46,32.5,0
152894,D'Angelo Russell,PG,LAL,5400,24.51,31.25,0
152895,Elfrid Payton,PG,ORL,5100,28.18,24.5,0
152896,Tyler Johnson,PG,MIA,5100,0,0,0
152897,Darren Collison,PG,SAC,5000,24.82,24.5,0
152898,Sergio Rodriguez,PG,PHI,5000,25.26,15.75,0
152899,Shelvin Mack,PG,UTA,4700,22.33,20.75,0
152900,J.J. Barea,PG,DAL,4500,0,0,0
152901,Langston Galloway,PG,NO,4400,19.19,13.25,0
152902,Andrew Harrison,PG,MEM,4100,17.79,17.25,0
152903,Terry Rozier,PG,BOS,4000,20.02,8.75,0
152904,Austin Rivers,PG,LAC,3900,25.04,10.25,0
152905,Ish Smith,PG,DET,3800,20.28,12.5,0
152906,Jerryd Bayless,PG,PHI,3800,0,0,0
152907,Ramon Sessions,PG,CHA,3700,23.98,29.5,0
