Id,Name,Position,Team,Salary,Projected,Scored,Override
155010,Russell Westbrook,PG,OKC,12800,70.38,73.25,0
155011,John Wall,PG,WAS,9700,52.55,43.75,0
155012,Eric Bledsoe,PG,PHO,7400,40.97,40.75,0
155013,Jeff Teague,PG,IND,7000,35.77,49.5,0
155014,Dennis Schroder,PG,ATL,6900,37.46,47.75,0
155015,Deron Williams,PG,DAL,5900,31.71,38.25,0
155016,Reggie Jackson,PG,DET,5800,28.7,15.75,0
155017,Rajon Rondo,PG,CHI,5600,26.34,47.5,0
155018,Ricky Rubio,PG,MIN,5400,28.64,32.25,0
155019,Emmanuel Mudiay,PG,DEN,5300,25.53,36.25,0
155020,J.J. Barea,PG,DAL,4500,0,23.25,0
155021,Jerian Grant,PG,CHI,3700,7.46,8.5,0
155022,Jameer Nelson,PG,DEN,3600,13.95,8.25,0
155023,Ish Smith,PG,DET,3600,12.24,17.75,0
155024,Tomas Satoransky,PG,WAS,3500,3.05,4,0
155025,Devin Harris,PG,DAL,3000,9.51,1.25,0
155026,Jonathan Gibson,PG,DAL,3000,1.71,4.75,0
155027,Malik Beasley,PG,DEN,3000,0,0,0
155028,John Lucas III,PG,MIN,3000,0,0,0
155029,Kris Dunn,PG,MIN,3000,9.99,18.25,0
155030,Tyus Jones,PG,MIN,3000,2.2,0,0
155031,Tyler Ulis,PG,PHO,3000,4.78,0,0
155032,Malcolm Delaney,PG,ATL,3000,10.48,2.75,0
155033,Semaj Christon,PG,OKC,3000,12.71,10.25,0
155034,Cameron Payne,PG,OKC,3000,0,0,0
155035,Beno Udrih,PG,DET,3000,3.54,5,0
155036,Michael Carter-Williams,PG,CHI,3000,0,0,0
155037,Aaron Brooks,PG,IND,3000,8.67,5.75,0
155038,Trey Burke,PG,WAS,3000,8.89,3,0
155039,Karl-Anthony Towns,PF/C,MIN,8900,47.43,55.25,0
155040,Gorgui Dieng,PF/C,MIN,5700,27.22,27.75,0
155041,Taj Gibson,PF/C,CHI,4800,20.07,24.5,0
155042,Mike Muscala,PF/C,ATL,4000,16.61,2.75,0
155043,Dwight Powell,PF/C,DAL,3800,19.05,30.25,0
155044,Darrell Arthur,PF/C,DEN,3000,5.61,0,0
155045,Joffrey Lauvergne,PF/C,OKC,3000,9.82,4.5,0
155046,Jason Smith,PF/C,WAS,3000,10.47,7.75,0
155047,Jimmy Butler,SG/SF,CHI,8500,44.39,36.25,0
155048,Devin Booker,SG/SF,PHO,5900,29,26.5,0
155049,Will Barton,SG/SF,DEN,5700,27.92,18,0
155050,Kent Bazemore,SG/SF,ATL,4500,24.07,32.25,0
155051,Glenn Robinson III,SG/SF,IND,4400,22.57,9,0
155052,Andre Roberson,SG/SF,OKC,4100,16.5,23.75,0
155053,Kelly Oubre Jr.,SG/SF,WAS,4000,8,17.25,0
155054,Kyle Korver,SG/SF,ATL,3800,19.13,20.5,0
155055,Stanley Johnson,SG/SF,DET,3700,10.41,20.5,0
155056,Anthony Morrow,SG/SF,OKC,3500,15.33,7.5,0
155057,Justin Anderson,SG/SF,DAL,3100,13.35,7.5,0
155058,Shabazz Muhammad,SG/SF,MIN,3000,10.45,13,0
