Id,Name,Position,Team,Salary,Projected,Scored,Override
141268,Anthony Davis,PF/C,NO,11600,58.13,79,0
141269,Kevin Love,PF/C,CLE,8200,48.35,36.25,0
141270,LaMarcus Aldridge,PF/C,SA,6700,36.39,30,0
141271,Serge Ibaka,PF/C,ORL,5900,32.51,36.75,0
141272,Trey Lyles,PF/C,UTA,4700,21.03,20.5,0
141273,Spencer Hawes,PF/C,CHA,4000,12.55,12,0
141274,Marreese Speights,PF/C,LAC,3700,17.93,13.25,0
141275,Montrezl Harrell,PF/C,HOU,3300,2.48,3.25,0
141276,Luis Scola,PF/C,BKN,3000,7.39,3.25,0
141277,Brandon Bass,PF/C,LAC,3000,2.94,8,0
141278,Boris Diaw,PF/C,UTA,3000,14.15,8,0
141279,James Harden,PG/SG,HOU,11300,55.26,46.75,0
141280,George Hill,PG/SG,UTA,7000,36.05,16.75,0
141281,Jordan Clarkson,PG/SG,LAL,6200,29.74,17.25,0
141282,Sean Kilpatrick,PG/SG,BKN,5300,26.32,59.5,0
141283,Matthew Dellavedova,PG/SG,MIL,4100,22.65,20.25,0
141284,Iman Shumpert,PG/SG,CLE,3200,9.89,6,0
141285,LeBron James,SF/PF,CLE,9700,55.31,31,0
141286,Jabari Parker,SF/PF,MIL,6100,33.29,29,0
141287,Tobias Harris,SF/PF,DET,5700,28.21,42.25,0
141288,Trevor Ariza,SF/PF,HOU,5600,28.66,13.25,0
141289,Larry Nance Jr.,SF/PF,LAL,4600,22.28,22.75,0
141290,Aaron Gordon,SF/PF,ORL,4600,19.73,15.25,0
141291,Luol Deng,SF/PF,LAL,3800,14.94,11.5,0
141292,Michael Beasley,SF/PF,MIL,3300,17.42,26,0
141293,Jeff Green,SF/PF,ORL,3200,8.76,12.75,0
141294,Dante Cunningham,SF/PF,NO,3000,0,0,0
141295,Davis Bertans,SF/PF,SA,3000,7.87,2,0
141296,Giannis Antetokounmpo,PG,MIL,9200,50.85,69.5,0
141297,Chris Paul,PG,LAC,8900,48.82,68.5,0
141298,Kemba Walker,PG,CHA,7800,42.04,38,0
