Id,Name,Position,Team,Salary,Projected,Scored,Override
160677,DeMarcus Cousins,PF/C,SAC,11400,61.13,53.5,0
160678,Anthony Davis,PF/C,NO,11100,55.73,37.75,0
160679,Karl-Anthony Towns,PF/C,MIN,8700,49.43,51.25,0
160680,Blake Griffin,PF/C,LAC,7900,0,0,0
160681,Draymond Green,PF/C,GS,7700,36.09,45,0
160682,LaMarcus Aldridge,PF/C,SA,6900,39.06,44,0
160683,Serge Ibaka,PF/C,ORL,6200,36.24,39.75,0
160684,Gorgui Dieng,PF/C,MIN,5500,25.86,35,0
160685,Taj Gibson,PF/C,CHI,5000,26.15,19.25,0
160686,Kenneth Faried,PF/C,DEN,4800,25.33,15.25,0
160687,Marreese Speights,PF/C,LAC,4200,20.11,22,0
160688,Kyle O'Quinn,PF/C,NY,3900,18.83,14,0
160689,Justin Hamilton,PF/C,BKN,3800,13.44,18.75,0
160690,Mike Muscala,PF/C,ATL,3700,12.91,9.75,0
160691,Luis Scola,PF/C,BKN,3000,8.53,0,0
160692,Jason Smith,PF/C,WAS,3000,8.07,17.25,0
160693,Spencer Hawes,PF/C,CHA,3000,0,13.5,0
160694,Ed Davis,PF/C,POR,3000,12.56,0,0
160695,Meyers Leonard,PF/C,POR,3000,8.67,27.25,0
160696,Giannis Antetokounmpo,PG,MIL,10000,52.03,45.25,0
160697,John Wall,PG,WAS,9500,46.3,67.25,0
160698,Chris Paul,PG,LAC,9000,36.7,42.5,0
160699,Damian Lillard,PG,POR,8500,0,0,0
160700,Kyle Lowry,PG,TOR,8200,44.58,57.5,0
160701,Stephen Curry,PG,GS,8100,43.48,47.75,0
160702,Kemba Walker,PG,CHA,8000,37.73,32.75,0
160703,Jeff Teague,PG,IND,7200,40.3,41.5,0
160704,Eric Bledsoe,PG,PHO,7000,35.76,19.5,0
160705,Dennis Schroder,PG,ATL,6900,35.73,38,0
160706,Derrick Rose,PG,NY,6300,34.73,42.75,0
160707,Jrue Holiday,PG,NO,6300,33.53,32.5,0
160708,Elfrid Payton,PG,ORL,6000,31.5,15.25,0
160709,Ricky Rubio,PG,MIN,5900,30.48,45,0
160710,Rajon Rondo,PG,CHI,5900,27.7,37.75,0
160711,Jeremy Lin,PG,BKN,5800,0,0,0
160712,Reggie Jackson,PG,DET,5200,25.59,29.25,0
160713,Austin Rivers,PG,LAC,4900,22,31.5,0
160714,Emmanuel Mudiay,PG,DEN,4800,27.34,22.5,0
160715,Tim Frazier,PG,NO,4300,14.46,0,0
160716,Darren Collison,PG,SAC,4300,15.05,14.75,0
160717,Ty Lawson,PG,SAC,4200,24.71,12.75,0
160718,Tony Parker,PG,SA,4100,24.23,24.75,0
160719,Patty Mills,PG,SA,4000,15.85,10.75,0
160720,Ramon Sessions,PG,CHA,3800,11.83,22.25,0
160721,Cory Joseph,PG,TOR,3700,17.56,16.5,0
160722,D.J. Augustin,PG,ORL,3600,16.93,10.5,0
160723,Tomas Satoransky,PG,WAS,3500,1.63,0,0
160724,Jameer Nelson,PG,DEN,3400,14.69,9.5,0
160725,Isaiah Whitehead,PG,BKN,3400,16.67,14.5,0
160726,Shabazz Napier,PG,POR,3400,9.7,9.5,0
160727,Aaron Brooks,PG,IND,3300,12.94,4.5,0
160728,Ish Smith,PG,DET,3200,15.48,8,0
160729,Malcolm Delaney,PG,ATL,3000,5.8,3.5,0
160730,John Lucas III,PG,MIN,3000,0,0,0
160731,Kris Dunn,PG,MIN,3000,11.49,6.5,0
160732,Tyus Jones,PG,MIN,3000,2.97,0,0
160733,Malik Beasley,PG,DEN,3000,0,0,0
160734,Jason Terry,PG,MIL,3000,5.19,10.5,0
160735,Beno Udrih,PG,DET,3000,3.42,0,0
160736,Shaun Livingston,PG,GS,3000,10.31,2.5,0
160737,Fred VanVleet,PG,TOR,3000,1.83,0,0
160738,Delon Wright,PG,TOR,3000,0,0,0
160739,Randy Foye,PG,BKN,3000,6.01,20.75,0
160740,Isaiah Canaan,PG,CHI,3000,0,0,0
160741,Jerian Grant,PG,CHI,3000,13.27,0,0
160742,Spencer Dinwiddie,PG,BKN,3000,8.1,6.75,0
160743,Michael Carter-Williams,PG,CHI,3000,14.01,13,0
160744,Trey Burke,PG,WAS,3000,4.39,4,0
160745,C.J. Watson,PG,ORL,3000,6.22,10,0
160746,Brian Roberts,PG,CHA,3000,0,5,0
160747,Aaron Harrison,PG,CHA,3000,0,0,0
160748,Tim Quarterman,PG,POR,3000,0.8,0,0
160749,Nicolas Laprovittola,PG,SA,3000,1.34,0,0
