Id,Name,Position,Team,Salary,Projected,Scored,Override
160318,Russell Westbrook,PG,OKC,12500,64.64,67.75,0
160319,Isaiah Thomas,PG,BOS,7900,45.84,31.75,0
160320,Goran Dragic,PG,MIA,7100,0,0,0
160321,George Hill,PG,UTA,6500,0,0,0
160322,Mike Conley,PG,MEM,6400,0,0,0
160323,Patrick Beverley,PG,HOU,5700,0,0,0
160324,Deron Williams,PG,DAL,5600,32.14,18.75,0
160325,D'Angelo Russell,PG,LAL,5100,24.92,10.75,0
160326,Tyler Johnson,PG,MIA,5000,32.66,25.5,0
160327,Shelvin Mack,PG,UTA,5000,22.71,12.75,0
160328,J.J. Barea,PG,DAL,4200,0,0,0
160329,Andrew Harrison,PG,MEM,3500,23.45,30.75,0
160330,Terry Rozier,PG,BOS,3300,3.12,0,0
160331,Demetrius Jackson,PG,BOS,3000,0,0,0
160332,Wade Baldwin IV,PG,MEM,3000,0,0,0
160333,Semaj Christon,PG,OKC,3000,10.06,5.25,0
160334,Cameron Payne,PG,OKC,3000,0,0,0
160335,Bobby Brown,PG,HOU,3000,0,1.25,0
160336,Tyler Ennis,PG,HOU,3000,5.18,11.5,0
160337,Jose Calderon,PG,LAL,3000,0,0,0
160338,Marcelo Huertas,PG,LAL,3000,1.98,0,0
160339,Raul Neto,PG,UTA,3000,7.34,13,0
160340,Dante Exum,PG,UTA,3000,0,0,0
160341,James Harden,PG/SG,HOU,11400,56.32,59.25,0
160342,Jordan Clarkson,PG/SG,LAL,4200,19.61,25.25,0
160343,Devin Harris,PG/SG,DAL,3000,7.63,4.75,0
160344,Hassan Whiteside,C,MIA,8700,45.22,25.5,0
160345,Rudy Gobert,C,UTA,7700,41.95,31.75,0
160346,Marc Gasol,C,MEM,7200,38.09,54.5,0
160347,Al Horford,C,BOS,6900,38.98,25.5,0
160348,Steven Adams,C,OKC,5100,27.22,28.5,0
160349,Enes Kanter,C,OKC,4900,24.04,32,0
160350,Clint Capela,C,HOU,4900,0,0,0
160351,Andrew Bogut,C,DAL,4000,21.99,13.5,0
