Id,Name,Position,Team,Salary,Projected,Scored,Override
138130,LeBron James,SF/PF,CLE,9400,52.92,44.25,0
138131,Harrison Barnes,SF/PF,DAL,6000,28.65,18.25,0
138132,Tobias Harris,SF/PF,DET,5500,21.12,23.75,0
138133,Markieff Morris,SF/PF,WAS,5300,26.17,24.75,0
138134,Nikola Mirotic,SF/PF,CHI,4800,20.28,16.25,0
138135,Aaron Gordon,SF/PF,ORL,4600,17.35,18.75,0
138136,Dario Saric,SF/PF,PHI,4300,18.83,15.75,0
138137,Jeff Green,SF/PF,ORL,3400,16.25,10.25,0
138138,Davis Bertans,SF/PF,SA,3000,6.61,21,0
138139,Lance Thomas,SF/PF,NY,3000,0,0,0
138140,Jimmy Butler,SG/SF,CHI,9300,49.51,38,0
138141,Nicolas Batum,SG/SF,CHA,6600,31.78,44.25,0
138142,Marcus Smart,SG/SF,BOS,5200,24.71,30.5,0
138143,Raymond Felton,SG/SF,LAC,3600,8.81,6.75,0
138144,Kelly Oubre Jr.,SG/SF,WAS,3500,9.37,5.75,0
138145,Justin Anderson,SG/SF,DAL,3300,15.23,17.25,0
138146,Justin Holiday,SG/SF,NY,3300,16.17,13.75,0
138147,Kyle Anderson,SG/SF,SA,3000,2.46,0,0
138148,Stanley Johnson,SG/SF,DET,3000,0,0,0
138149,Mario Hezonja,SG/SF,ORL,3000,2.98,2.25,0
138150,Mike Dunleavy,SG/SF,CLE,3000,5.11,7,0
138151,Jeremy Lamb,SG/SF,CHA,3000,9.76,0,0
138152,Hollis Thompson,SG/SF,PHI,3000,15.5,25.75,0
138153,John Wall,PG,WAS,8800,49.22,55.75,0
138154,Chris Paul,PG,LAC,8300,44.83,34.25,0
138155,Kemba Walker,PG,CHA,7900,46.31,34.25,0
138156,Kyrie Irving,PG,CLE,7600,38.47,30.75,0
138157,Isaiah Thomas,PG,BOS,7400,40.02,37.75,0
138158,Rajon Rondo,PG,CHI,6300,34.58,34.5,0
138159,Reggie Jackson,PG,DET,6000,0,0,0
138160,Elfrid Payton,PG,ORL,5800,27.19,27.75,0
138161,Derrick Rose,PG,NY,5800,26.99,29.75,0
138162,J.J. Barea,PG,DAL,5000,0,0,0
138163,Ish Smith,PG,DET,4900,29.28,32,0
138164,Deron Williams,PG,DAL,4900,0,13.5,0
138165,Tony Parker,PG,SA,4200,24.22,16.5,0
138166,Sergio Rodriguez,PG,PHI,4000,15.41,6.75,0
138167,Patty Mills,PG,SA,3900,17.97,22.75,0
138168,Brandon Jennings,PG,NY,3900,23.45,10.75,0
138169,Tomas Satoransky,PG,WAS,3800,13.94,5.25,0
138170,Jerryd Bayless,PG,PHI,3800,23.03,18.5,0
138171,Jerian Grant,PG,CHI,3600,4.6,0.75,0
138172,D.J. Augustin,PG,ORL,3500,17.12,13.5,0
138173,Ramon Sessions,PG,CHA,3400,13.22,18.25,0
138174,Austin Rivers,PG,LAC,3300,13.41,4.25,0
138175,Isaiah Canaan,PG,CHI,3200,13.85,17.75,0
138176,Nicolas Laprovittola,PG,SA,3000,1.63,0,0
138177,Bryn Forbes,PG,SA,3000,0,0,0
138178,Demetrius Jackson,PG,BOS,3000,0,0,0
138179,Terry Rozier,PG,BOS,3000,16.41,9,0
138180,Dejounte Murray,PG,SA,3000,1.74,0,0
138181,Beno Udrih,PG,DET,3000,14.81,6.5,0
138182,C.J. Watson,PG,ORL,3000,10.27,0,0
138183,Trey Burke,PG,WAS,3000,2.39,0,0
138184,Devin Harris,PG,DAL,3000,0,0,0
138185,Mo Williams,PG,CLE,3000,0,0,0
138186,Kay Felder,PG,CLE,3000,1.65,13.25,0
138187,Brian Roberts,PG,CHA,3000,1.02,0,0
138188,Aaron Harrison,PG,CHA,3000,0,0,0
138189,T.J. McConnell,PG,PHI,3000,13.28,4.25,0
138190,Michael Carter-Williams,PG,CHI,3000,0,0,0
138191,Blake Griffin,PF,LAC,8200,44.63,37.75,0
138192,Kristaps Porzingis,PF,NY,7700,37.86,37.5,0
138193,Dirk Nowitzki,PF,DAL,5200,24.18,27,0
138194,Frank Kaminsky,PF,CHA,4600,24.9,29.25,0
138195,Jon Leuer,PF,DET,4500,24.06,34.25,0
138196,Marvin Williams,PF,CHA,4300,22.34,13,0
138197,Ersan Ilyasova,PF,PHI,4200,26.06,25.75,0
138198,David Lee,PF,SA,3800,17.34,35,0
138199,Amir Johnson,PF,BOS,3600,9.68,6,0
138200,Channing Frye,PF,CLE,3600,0,0,0
138201,Jonas Jerebko,PF,BOS,3000,12.7,12.75,0
138202,Jordan Mickey,PF,BOS,3000,0,0,0
138203,Brice Johnson,PF,LAC,3000,0,0,0
138204,Henry Ellenson,PF,DET,3000,0.54,0,0
138205,Arinze Onuaku,PF,ORL,3000,0,0,0
138206,Andrew Nicholson,PF,WAS,3000,2.51,12.75,0
138207,Stephen Zimmerman Jr.,PF,ORL,3000,0,0,0
138208,Christian Wood,PF,CHA,3000,0,0,0
138209,Maurice Ndour,PF,NY,3000,5.15,0,0
138210,Richaun Holmes,PF,PHI,3000,3.88,26.75,0
138211,Bobby Portis,PF,CHI,3000,6.35,16.75,0
138212,Kawhi Leonard,SF,SA,8100,43.04,49.5,0
138213,Carmelo Anthony,SF,NY,7500,39.12,68,0
138214,Otto Porter,SF,WAS,6200,33.67,32.25,0
138215,Jae Crowder,SF,BOS,5000,16.3,32.75,0
138216,Marcus Morris,SF,DET,4800,22.16,20.25,0
138217,Michael Kidd-Gilchrist,SF,CHA,4700,25,14,0
138218,Robert Covington,SF,PHI,4000,28.01,8.25,0
138219,Doug McDermott,SF,CHI,3300,0,0,0
138220,Jaylen Brown,SF,BOS,3000,6.51,4.5,0
138221,Paul Pierce,SF,LAC,3000,3.38,0,0
138222,Luc Richard Mbah a Moute,SF,LAC,3000,12.28,5.5,0
138223,Wesley Johnson,SF,LAC,3000,8.14,9.25,0
138224,Michael Gbinije,SF,DET,3000,0,1.25,0
138225,Damjan Rudez,SF,ORL,3000,5.1,0,0
138226,Richard Jefferson,SF,CLE,3000,7.18,8,0
138227,Dorian Finney-Smith,SF,DAL,3000,5.23,10.5,0
