Player1,Player2,Player3,Player4,Player5,Player6,Player7,Player8,Team1,Team2,Team3,Team4,Team5,Team6,Team7,Team8,Pos1,Pos2,Pos3,Pos4,Pos5,Pos6,Pos7,Pos8,Salary1,Salary2,Salary3,Salary4,Salary5,Salary6,Salary7,Salary8,Projected Value,Actual Scored,Iteration,date
Cody Zeller,Alan Williams,Nicolas Batum,Ty Lawson,Anthony Davis,DeMarcus Cousins,Kyrie Irving,Wilson Chandler,CHA,PHO,CHA,SAC,NO,SAC,CLE,DEN,C,C,SG/SF,PG,PF/C,PF/C,PG,SF,4000,3000,6700,3100,10800,9300,7600,5500,240.67,405.75,1,Nov182016
Emmanuel Mudiay,Cody Zeller,Alan Williams,Ty Lawson,Anthony Davis,DeMarcus Cousins,Kyrie Irving,Wilson Chandler,DEN,CHA,PHO,SAC,NO,SAC,CLE,DEN,PG,C,C,PG,PF/C,PF/C,PG,SF,5900,4000,3000,3100,10800,9300,7600,5500,236.11,402.75,2,Nov182016
Emmanuel Mudiay,Tristan Thompson,Alan Williams,Ty Lawson,Anthony Davis,DeMarcus Cousins,Kyrie Irving,Wilson Chandler,DEN,CLE,PHO,SAC,NO,SAC,CLE,DEN,PG,C,C,PG,PF/C,PF/C,PG,SF,5900,4700,3000,3100,10800,9300,7600,5500,239.52,402.5,3,Nov182016
Alan Williams,Nicolas Batum,Ty Lawson,Anthony Davis,DeMarcus Cousins,Kyrie Irving,Wilson Chandler,Matt Barnes,PHO,CHA,SAC,NO,SAC,CLE,DEN,SAC,C,SG/SF,PG,PF/C,PF/C,PG,SF,SF,3000,6700,3100,10800,9300,7600,5500,3800,238.61,401.25,4,Nov182016
J.J. Redick,Emmanuel Mudiay,Alan Williams,Ty Lawson,Anthony Davis,DeMarcus Cousins,Kyrie Irving,Wilson Chandler,LAC,DEN,PHO,SAC,NO,SAC,CLE,DEN,SG,PG,C,PG,PF/C,PF/C,PG,SF,4500,5900,3000,3100,10800,9300,7600,5500,240.7,401.0,5,Nov182016
Jared Dudley,Alan Williams,Nicolas Batum,Ty Lawson,Anthony Davis,DeMarcus Cousins,Kyrie Irving,Wilson Chandler,PHO,PHO,CHA,SAC,NO,SAC,CLE,DEN,PF,C,SG/SF,PG,PF/C,PF/C,PG,SF,3700,3000,6700,3100,10800,9300,7600,5500,241.87,400.75,6,Nov182016
Russell Westbrook,Emmanuel Mudiay,Cody Zeller,Alan Williams,Nicolas Batum,Ty Lawson,DeMarcus Cousins,Wilson Chandler,OKC,DEN,CHA,PHO,CHA,SAC,SAC,DEN,PG,PG,C,C,SG/SF,PG,PF/C,SF,12300,5900,4000,3000,6700,3100,9300,5500,243.47,400.25,7,Nov182016
Nick Young,Emmanuel Mudiay,Alan Williams,Ty Lawson,Anthony Davis,DeMarcus Cousins,Kyrie Irving,Wilson Chandler,LAL,DEN,PHO,SAC,NO,SAC,CLE,DEN,SG,PG,C,PG,PF/C,PF/C,PG,SF,4300,5900,3000,3100,10800,9300,7600,5500,232.48,399.0,8,Nov182016
Cody Zeller,Alan Williams,Victor Oladipo,Ty Lawson,Anthony Davis,DeMarcus Cousins,Kyrie Irving,Wilson Chandler,CHA,PHO,OKC,SAC,NO,SAC,CLE,DEN,C,C,PG/SG,PG,PF/C,PF/C,PG,SF,4000,3000,5900,3100,10800,9300,7600,5500,234.38,398.5,9,Nov182016
Emmanuel Mudiay,Alex Len,Alan Williams,Ty Lawson,Anthony Davis,DeMarcus Cousins,Kyrie Irving,Wilson Chandler,DEN,PHO,PHO,SAC,NO,SAC,CLE,DEN,PG,C,C,PG,PF/C,PF/C,PG,SF,5900,4200,3000,3100,10800,9300,7600,5500,240.98,398.5,10,Nov182016
Emmanuel Mudiay,Cody Zeller,Alan Williams,Ty Lawson,Anthony Davis,DeMarcus Cousins,Kyle Lowry,Wilson Chandler,DEN,CHA,PHO,SAC,NO,SAC,TOR,DEN,PG,C,C,PG,PF/C,PF/C,PG,SF,5900,4000,3000,3100,10800,9300,7900,5500,244.67,398.5,11,Nov182016
Emmanuel Mudiay,Alan Williams,Ty Lawson,Anthony Davis,DeMarcus Cousins,Kyrie Irving,Wilson Chandler,Matt Barnes,DEN,PHO,SAC,NO,SAC,CLE,DEN,SAC,PG,C,PG,PF/C,PF/C,PG,SF,SF,5900,3000,3100,10800,9300,7600,5500,3800,234.05,398.25,12,Nov182016
Tristan Thompson,Alan Williams,Victor Oladipo,Ty Lawson,Anthony Davis,DeMarcus Cousins,Kyrie Irving,Wilson Chandler,CLE,PHO,OKC,SAC,NO,SAC,CLE,DEN,C,C,PG/SG,PG,PF/C,PF/C,PG,SF,4700,3000,5900,3100,10800,9300,7600,5500,237.79,398.25,13,Nov182016
Klay Thompson,Mason Plumlee,Alan Williams,Nicolas Batum,Ty Lawson,Anthony Davis,DeMarcus Cousins,Wilson Chandler,GS,POR,PHO,CHA,SAC,NO,SAC,DEN,SG,C,C,SG/SF,PG,PF/C,PF/C,SF,6100,5200,3000,6700,3100,10800,9300,5500,238.74,398.25,14,Nov182016
Emmanuel Mudiay,Alan Williams,Nicolas Batum,Ty Lawson,DeMarcus Cousins,Kyrie Irving,Kawhi Leonard,Wilson Chandler,DEN,PHO,CHA,SAC,SAC,CLE,SA,DEN,PG,C,SG/SF,PG,PF/C,PG,SF,SF,5900,3000,6700,3100,9300,7600,8800,5500,239.13,397.75,15,Nov182016
Emmanuel Mudiay,Jared Dudley,Alan Williams,Ty Lawson,Anthony Davis,DeMarcus Cousins,Kyrie Irving,Wilson Chandler,DEN,PHO,PHO,SAC,NO,SAC,CLE,DEN,PG,PF,C,PG,PF/C,PF/C,PG,SF,5900,3700,3000,3100,10800,9300,7600,5500,237.31,397.75,16,Nov182016
Danny Green,Alan Williams,Nicolas Batum,Ty Lawson,Anthony Davis,DeMarcus Cousins,Kyrie Irving,Wilson Chandler,SA,PHO,CHA,SAC,NO,SAC,CLE,DEN,SG,C,SG/SF,PG,PF/C,PF/C,PG,SF,3900,3000,6700,3100,10800,9300,7600,5500,238.33,397.5,17,Nov182016
Klay Thompson,Emmanuel Mudiay,Alan Williams,Victor Oladipo,Ty Lawson,Anthony Davis,DeMarcus Cousins,Wilson Chandler,GS,DEN,PHO,OKC,SAC,NO,SAC,DEN,SG,PG,C,PG/SG,PG,PF/C,PF/C,SF,6100,5900,3000,5900,3100,10800,9300,5500,238.12,397.5,18,Nov182016
Emmanuel Mudiay,Alan Williams,Nicolas Batum,Ty Lawson,Terry Rozier,Anthony Davis,DeMarcus Cousins,Kyrie Irving,DEN,PHO,CHA,SAC,BOS,NO,SAC,CLE,PG,C,SG/SF,PG,PG,PF/C,PF/C,PG,5900,3000,6700,3100,3000,10800,9300,7600,241.45,397.25,19,Nov182016
Lou Williams,Cody Zeller,Alan Williams,Nicolas Batum,Ty Lawson,Anthony Davis,DeMarcus Cousins,Kyrie Irving,LAL,CHA,PHO,CHA,SAC,NO,SAC,CLE,SG,C,C,SG/SF,PG,PF/C,PF/C,PG,4900,4000,3000,6700,3100,10800,9300,7600,245.89,397.0,20,Nov182016
Alan Williams,Nicolas Batum,Ty Lawson,Terry Rozier,Anthony Davis,DeMarcus Cousins,Kyrie Irving,Wilson Chandler,PHO,CHA,SAC,BOS,NO,SAC,CLE,DEN,C,SG/SF,PG,PG,PF/C,PF/C,PG,SF,3000,6700,3100,3000,10800,9300,7600,5500,234.15,396.75,21,Nov182016
J.J. Redick,Alan Williams,Victor Oladipo,Ty Lawson,Anthony Davis,DeMarcus Cousins,Kyrie Irving,Wilson Chandler,LAC,PHO,OKC,SAC,NO,SAC,CLE,DEN,SG,C,PG/SG,PG,PF/C,PF/C,PG,SF,4500,3000,5900,3100,10800,9300,7600,5500,238.97,396.75,22,Nov182016
Avery Bradley,Emmanuel Mudiay,Cody Zeller,Alan Williams,Nicolas Batum,Ty Lawson,Anthony Davis,DeMarcus Cousins,BOS,DEN,CHA,PHO,CHA,SAC,NO,SAC,SG,PG,C,C,SG/SF,PG,PF/C,PF/C,7000,5900,4000,3000,6700,3100,10800,9300,248.31,396.75,23,Nov182016
J.J. Redick,Emmanuel Mudiay,Alan Williams,Ty Lawson,Anthony Davis,DeMarcus Cousins,Kyle Lowry,Wilson Chandler,LAC,DEN,PHO,SAC,NO,SAC,TOR,DEN,SG,PG,C,PG,PF/C,PF/C,PG,SF,4500,5900,3000,3100,10800,9300,7900,5500,249.26,396.75,24,Nov182016
Klay Thompson,Emmanuel Mudiay,Cody Zeller,Alan Williams,Nicolas Batum,Ty Lawson,Anthony Davis,DeMarcus Cousins,GS,DEN,CHA,PHO,CHA,SAC,NO,SAC,SG,PG,C,C,SG/SF,PG,PF/C,PF/C,6100,5900,4000,3000,6700,3100,10800,9300,241.37,396.5,25,Nov182016
Klay Thompson,Cody Zeller,Alan Williams,Ty Lawson,Anthony Davis,DeMarcus Cousins,Kyrie Irving,Wilson Chandler,GS,CHA,PHO,SAC,NO,SAC,CLE,DEN,SG,C,C,PG,PF/C,PF/C,PG,SF,6100,4000,3000,3100,10800,9300,7600,5500,235.52,396.5,26,Nov182016
Emmanuel Mudiay,Zaza Pachulia,Alan Williams,Nicolas Batum,Ty Lawson,Anthony Davis,DeMarcus Cousins,Kyrie Irving,DEN,GS,PHO,CHA,SAC,NO,SAC,CLE,PG,C,C,SG/SF,PG,PF/C,PF/C,PG,5900,3300,3000,6700,3100,10800,9300,7600,244.84,396.5,27,Nov182016
Jared Dudley,Alan Williams,Nicolas Batum,Ty Lawson,Anthony Davis,DeMarcus Cousins,Kyle Lowry,Wilson Chandler,PHO,PHO,CHA,SAC,NO,SAC,TOR,DEN,PF,C,SG/SF,PG,PF/C,PF/C,PG,SF,3700,3000,6700,3100,10800,9300,7900,5500,250.43,396.5,28,Nov182016
Blake Griffin,Cody Zeller,Alan Williams,Ty Lawson,Anthony Davis,DeMarcus Cousins,Kyrie Irving,Matt Barnes,LAC,CHA,PHO,SAC,NO,SAC,CLE,SAC,PF,C,C,PG,PF/C,PF/C,PG,SF,8300,4000,3000,3100,10800,9300,7600,3800,246.53,396.25,29,Nov182016
Avery Bradley,Cody Zeller,Alan Williams,Nicolas Batum,Ty Lawson,Anthony Davis,DeMarcus Cousins,Wilson Chandler,BOS,CHA,PHO,CHA,SAC,NO,SAC,DEN,SG,C,C,SG/SF,PG,PF/C,PF/C,SF,7000,4000,3000,6700,3100,10800,9300,5500,241.01,396.25,30,Nov182016
Klay Thompson,Emmanuel Mudiay,Tristan Thompson,Alan Williams,Nicolas Batum,Ty Lawson,Anthony Davis,DeMarcus Cousins,GS,DEN,CLE,PHO,CHA,SAC,NO,SAC,SG,PG,C,C,SG/SF,PG,PF/C,PF/C,6100,5900,4700,3000,6700,3100,10800,9300,244.78,396.25,31,Nov182016
Klay Thompson,Cody Zeller,Alan Williams,Nicolas Batum,Ty Lawson,Anthony Davis,DeMarcus Cousins,Wilson Chandler,GS,CHA,PHO,CHA,SAC,NO,SAC,DEN,SG,C,C,SG/SF,PG,PF/C,PF/C,SF,6100,4000,3000,6700,3100,10800,9300,5500,234.07,396.0,32,Nov182016
Nick Young,Mason Plumlee,Alan Williams,Nicolas Batum,Ty Lawson,Anthony Davis,DeMarcus Cousins,Kyrie Irving,LAL,POR,PHO,CHA,SAC,NO,SAC,CLE,SG,C,C,SG/SF,PG,PF/C,PF/C,PG,4300,5200,3000,6700,3100,10800,9300,7600,238.67,396.0,33,Nov182016
Klay Thompson,Lou Williams,Emmanuel Mudiay,Alan Williams,Nicolas Batum,Ty Lawson,Anthony Davis,DeMarcus Cousins,GS,LAL,DEN,PHO,CHA,SAC,NO,SAC,SG,SG,PG,C,SG/SF,PG,PF/C,PF/C,6100,4900,5900,3000,6700,3100,10800,9300,249.63,396.0,34,Nov182016
Emmanuel Mudiay,Blake Griffin,Alan Williams,Nicolas Batum,Ty Lawson,DeMarcus Cousins,Kyrie Irving,Wilson Chandler,DEN,LAC,PHO,CHA,SAC,SAC,CLE,DEN,PG,PF,C,SG/SF,PG,PF/C,PG,SF,5900,8300,3000,6700,3100,9300,7600,5500,240.64,396.0,35,Nov182016
Emmanuel Mudiay,Alan Williams,Chris Paul,Ty Lawson,Anthony Davis,DeMarcus Cousins,Wilson Chandler,Matt Barnes,DEN,PHO,LAC,SAC,NO,SAC,DEN,SAC,PG,C,PG,PG,PF/C,PF/C,SF,SF,5900,3000,8500,3100,10800,9300,5500,3800,246.55,396.0,36,Nov182016
Zaza Pachulia,Alan Williams,Nicolas Batum,Ty Lawson,Anthony Davis,DeMarcus Cousins,Kyrie Irving,Wilson Chandler,GS,PHO,CHA,SAC,NO,SAC,CLE,DEN,C,C,SG/SF,PG,PF/C,PF/C,PG,SF,3300,3000,6700,3100,10800,9300,7600,5500,237.54,396.0,37,Nov182016
Russell Westbrook,Cody Zeller,Alan Williams,Victor Oladipo,Nicolas Batum,Ty Lawson,DeMarcus Cousins,Wilson Chandler,OKC,CHA,PHO,OKC,CHA,SAC,SAC,DEN,PG,C,C,PG/SG,SG/SF,PG,PF/C,SF,12300,4000,3000,5900,6700,3100,9300,5500,241.74,396.0,38,Nov182016
Terrence Jones,Cody Zeller,Alan Williams,Ty Lawson,Anthony Davis,DeMarcus Cousins,Kyrie Irving,Wilson Chandler,NO,CHA,PHO,SAC,NO,SAC,CLE,DEN,PF,C,C,PG,PF/C,PF/C,PG,SF,6200,4000,3000,3100,10800,9300,7600,5500,224.58,396.0,39,Nov182016
Russell Westbrook,Emmanuel Mudiay,Alex Len,Alan Williams,Nicolas Batum,Ty Lawson,DeMarcus Cousins,Wilson Chandler,OKC,DEN,PHO,PHO,CHA,SAC,SAC,DEN,PG,PG,C,C,SG/SF,PG,PF/C,SF,12300,5900,4200,3000,6700,3100,9300,5500,248.34,396.0,40,Nov182016
J.J. Redick,Cody Zeller,Alan Williams,Nicolas Batum,Ty Lawson,Anthony Davis,DeMarcus Cousins,Kyrie Irving,LAC,CHA,PHO,CHA,SAC,NO,SAC,CLE,SG,C,C,SG/SF,PG,PF/C,PF/C,PG,4500,4000,3000,6700,3100,10800,9300,7600,242.22,395.75,41,Nov182016
Cody Zeller,Alan Williams,C.J. McCollum,Nicolas Batum,Ty Lawson,Anthony Davis,DeMarcus Cousins,Wilson Chandler,CHA,PHO,POR,CHA,SAC,NO,SAC,DEN,C,C,PG/SG,SG/SF,PG,PF/C,PF/C,SF,4000,3000,7400,6700,3100,10800,9300,5500,243.1,395.75,42,Nov182016
Alan Williams,Ty Lawson,Anthony Davis,DeMarcus Cousins,LaMarcus Aldridge,Kyrie Irving,Wilson Chandler,Matt Barnes,PHO,SAC,NO,SAC,SA,CLE,DEN,SAC,C,PG,PF/C,PF/C,PF/C,PG,SF,SF,3000,3100,10800,9300,6900,7600,5500,3800,238.66,395.75,43,Nov182016
Lou Williams,Mason Plumlee,Alan Williams,Ty Lawson,Anthony Davis,DeMarcus Cousins,Kyrie Irving,Wilson Chandler,LAL,POR,PHO,SAC,NO,SAC,CLE,DEN,SG,C,C,PG,PF/C,PF/C,PG,SF,4900,5200,3000,3100,10800,9300,7600,5500,238.7,395.75,44,Nov182016
Klay Thompson,Tristan Thompson,Alan Williams,Nicolas Batum,Ty Lawson,Anthony Davis,DeMarcus Cousins,Wilson Chandler,GS,CLE,PHO,CHA,SAC,NO,SAC,DEN,SG,C,C,SG/SF,PG,PF/C,PF/C,SF,6100,4700,3000,6700,3100,10800,9300,5500,237.48,395.75,45,Nov182016
Russell Westbrook,Emmanuel Mudiay,Alan Williams,Nicolas Batum,Ty Lawson,DeMarcus Cousins,Wilson Chandler,Matt Barnes,OKC,DEN,PHO,CHA,SAC,SAC,DEN,SAC,PG,PG,C,SG/SF,PG,PF/C,SF,SF,12300,5900,3000,6700,3100,9300,5500,3800,241.41,395.75,46,Nov182016
Jeff Teague,Emmanuel Mudiay,Alan Williams,Victor Oladipo,Ty Lawson,Anthony Davis,DeMarcus Cousins,Wilson Chandler,IND,DEN,PHO,OKC,SAC,NO,SAC,DEN,PG,PG,C,PG/SG,PG,PF/C,PF/C,SF,6500,5900,3000,5900,3100,10800,9300,5500,242.79,395.75,47,Nov182016
J.J. Redick,Tristan Thompson,Alan Williams,Nicolas Batum,Ty Lawson,Anthony Davis,DeMarcus Cousins,Kyrie Irving,LAC,CLE,PHO,CHA,SAC,NO,SAC,CLE,SG,C,C,SG/SF,PG,PF/C,PF/C,PG,4500,4700,3000,6700,3100,10800,9300,7600,245.63,395.5,48,Nov182016
Klay Thompson,Lou Williams,Alan Williams,Nicolas Batum,Ty Lawson,Anthony Davis,DeMarcus Cousins,Wilson Chandler,GS,LAL,PHO,CHA,SAC,NO,SAC,DEN,SG,SG,C,SG/SF,PG,PF/C,PF/C,SF,6100,4900,3000,6700,3100,10800,9300,5500,242.33,395.5,49,Nov182016
Avery Bradley,Emmanuel Mudiay,Mason Plumlee,Alan Williams,Ty Lawson,Anthony Davis,DeMarcus Cousins,Wilson Chandler,BOS,DEN,POR,PHO,SAC,NO,SAC,DEN,SG,PG,C,C,PG,PF/C,PF/C,SF,7000,5900,5200,3000,3100,10800,9300,5500,241.12,395.5,50,Nov182016
Russell Westbrook,Jared Dudley,Cody Zeller,Alan Williams,Ty Lawson,Anthony Davis,DeMarcus Cousins,Matt Barnes,OKC,PHO,CHA,PHO,SAC,NO,SAC,SAC,PG,PF,C,C,PG,PF/C,PF/C,SF,12300,3700,4000,3000,3100,10800,9300,3800,250.56,395.5,51,Nov182016
Emmanuel Mudiay,Jared Dudley,Alan Williams,Chris Paul,Ty Lawson,Anthony Davis,DeMarcus Cousins,Wilson Chandler,DEN,PHO,PHO,LAC,SAC,NO,SAC,DEN,PG,PF,C,PG,PG,PF/C,PF/C,SF,5900,3700,3000,8500,3100,10800,9300,5500,249.81,395.5,52,Nov182016
Emmanuel Mudiay,Tony Parker,Alan Williams,Ty Lawson,Anthony Davis,DeMarcus Cousins,Kyrie Irving,Wilson Chandler,DEN,SA,PHO,SAC,NO,SAC,CLE,DEN,PG,PG,C,PG,PF/C,PF/C,PG,SF,5900,4400,3000,3100,10800,9300,7600,5500,239.85,395.5,53,Nov182016
Emmanuel Mudiay,Alan Williams,Ty Lawson,Anthony Davis,DeMarcus Cousins,Nikola Jokic,Kyrie Irving,Wilson Chandler,DEN,PHO,SAC,NO,SAC,DEN,CLE,DEN,PG,C,PG,PF/C,PF/C,PF/C,PG,SF,5900,3000,3100,10800,9300,4500,7600,5500,228.49,395.5,54,Nov182016
Mason Plumlee,Alan Williams,Nicolas Batum,Ty Lawson,Anthony Davis,DeMarcus Cousins,Kyrie Irving,Matt Barnes,POR,PHO,CHA,SAC,NO,SAC,CLE,SAC,C,C,SG/SF,PG,PF/C,PF/C,PG,SF,5200,3000,6700,3100,10800,9300,7600,3800,240.24,395.25,55,Nov182016
Lou Williams,J.J. Redick,Alan Williams,Nicolas Batum,Ty Lawson,Anthony Davis,DeMarcus Cousins,Kyrie Irving,LAL,LAC,PHO,CHA,SAC,NO,SAC,CLE,SG,SG,C,SG/SF,PG,PF/C,PF/C,PG,4900,4500,3000,6700,3100,10800,9300,7600,250.48,395.25,56,Nov182016
Russell Westbrook,Emmanuel Mudiay,Jared Dudley,Alan Williams,Nicolas Batum,Ty Lawson,DeMarcus Cousins,Wilson Chandler,OKC,DEN,PHO,PHO,CHA,SAC,SAC,DEN,PG,PG,PF,C,SG/SF,PG,PF/C,SF,12300,5900,3700,3000,6700,3100,9300,5500,244.67,395.25,57,Nov182016
