Player1,Player2,Player3,Player4,Player5,Player6,Player7,Player8,Team1,Team2,Team3,Team4,Team5,Team6,Team7,Team8,Pos1,Pos2,Pos3,Pos4,Pos5,Pos6,Pos7,Pos8,Salary1,Salary2,Salary3,Salary4,Salary5,Salary6,Salary7,Salary8,Projected Value,Actual Scored,Iteration,date
Anthony Davis,Sam Dekker,Greg Monroe,Omer Asik,Sean Kilpatrick,Kentavious Caldwell-Pope,Giannis Antetokounmpo,Chris Paul,NO,HOU,MIL,NO,BKN,DET,MIL,LAC,PF/C,SF,C,C,PG/SG,SG,PG,PG,11600,3000,3800,3000,5300,4900,9200,8900,253.28,403.5,17,Nov292016
DeAndre Jordan,Sean Kilpatrick,Bojan Bogdanovic,Kentavious Caldwell-Pope,Tobias Harris,Giannis Antetokounmpo,Chris Paul,Trevor Booker,LAC,BKN,BKN,DET,DET,MIL,LAC,BKN,C,PG/SG,SG/SF,SG,SF/PF,PG,PG,PF,6300,5300,4000,4900,5700,9200,8900,5700,264.71,403.5,18,Nov292016
Brook Lopez,DeAndre Jordan,Sean Kilpatrick,Joe Harris,Manu Ginobili,Giannis Antetokounmpo,Chris Paul,Gordon Hayward,BKN,LAC,BKN,BKN,SA,MIL,LAC,UTA,C,C,PG/SG,SG/SF,SG,PG,PG,SF,6400,6300,5300,3100,3200,9200,8900,7200,257.04,403.25,19,Nov292016
Anthony Davis,Brook Lopez,DeAndre Jordan,Sean Kilpatrick,Joe Harris,Kentavious Caldwell-Pope,Michael Beasley,Chris Paul,NO,BKN,LAC,BKN,BKN,DET,MIL,LAC,PF/C,C,C,PG/SG,SG/SF,SG,SF/PF,PG,11600,6400,6300,5300,3100,4900,3300,8900,260.16,403.25,20,Nov292016
Anthony Davis,Anthony Brown,Greg Monroe,Omer Asik,Sean Kilpatrick,Kentavious Caldwell-Pope,Giannis Antetokounmpo,Chris Paul,NO,NO,MIL,NO,BKN,DET,MIL,LAC,PF/C,SF,C,C,PG/SG,SG,PG,PG,11600,3000,3800,3000,5300,4900,9200,8900,240.7,403.0,21,Nov292016
Brook Lopez,DeAndre Jordan,Sean Kilpatrick,Jonathon Simmons,Kentavious Caldwell-Pope,Giannis Antetokounmpo,Chris Paul,Trevor Booker,BKN,LAC,BKN,SA,DET,MIL,LAC,BKN,C,C,PG/SG,SG/SF,SG,PG,PG,PF,6400,6300,5300,3300,4900,9200,8900,5700,264.47,403.0,22,Nov292016
Anthony Davis,Brook Lopez,DeAndre Jordan,Sean Kilpatrick,Joe Johnson,Kentavious Caldwell-Pope,Manu Ginobili,Chris Paul,NO,BKN,LAC,BKN,UTA,DET,SA,LAC,PF/C,C,C,PG/SG,SG/SF,SG,SG,PG,11600,6400,6300,5300,3400,4900,3200,8900,253.95,402.75,23,Nov292016
Anthony Davis,DeAndre Jordan,Omer Asik,Sean Kilpatrick,Joe Harris,Kentavious Caldwell-Pope,Giannis Antetokounmpo,Trevor Booker,NO,LAC,NO,BKN,BKN,DET,MIL,BKN,PF/C,C,C,PG/SG,SG/SF,SG,PG,PF,11600,6300,3000,5300,3100,4900,9200,5700,251.48,402.75,24,Nov292016
Anthony Davis,Sam Dekker,DeAndre Jordan,Greg Monroe,Sean Kilpatrick,Kentavious Caldwell-Pope,Giannis Antetokounmpo,Trevor Booker,NO,HOU,LAC,MIL,BKN,DET,MIL,BKN,PF/C,SF,C,C,PG/SG,SG,PG,PF,11600,3000,6300,3800,5300,4900,9200,5700,255.19,402.75,25,Nov292016
Anthony Davis,Sam Dekker,Omer Asik,Sean Kilpatrick,Manu Ginobili,Giannis Antetokounmpo,Chris Paul,Trevor Booker,NO,HOU,NO,BKN,SA,MIL,LAC,BKN,PF/C,SF,C,PG/SG,SG,PG,PG,PF,11600,3000,3000,5300,3200,9200,8900,5700,249.53,402.5,26,Nov292016
Anthony Davis,Sam Dekker,Brook Lopez,DeAndre Jordan,Sean Kilpatrick,Kentavious Caldwell-Pope,Michael Beasley,Giannis Antetokounmpo,NO,HOU,BKN,LAC,BKN,DET,MIL,MIL,PF/C,SF,C,C,PG/SG,SG,SF/PF,PG,11600,3000,6400,6300,5300,4900,3300,9200,263.02,402.5,27,Nov292016
Anthony Davis,Anthony Brown,DeAndre Jordan,Greg Monroe,Sean Kilpatrick,Kentavious Caldwell-Pope,Giannis Antetokounmpo,Trevor Booker,NO,NO,LAC,MIL,BKN,DET,MIL,BKN,PF/C,SF,C,C,PG/SG,SG,PG,PF,11600,3000,6300,3800,5300,4900,9200,5700,242.61,402.25,28,Nov292016
Anthony Davis,Omer Asik,Sean Kilpatrick,Joe Harris,Kentavious Caldwell-Pope,Manu Ginobili,Giannis Antetokounmpo,Chris Paul,NO,NO,BKN,BKN,DET,SA,MIL,LAC,PF/C,C,PG/SG,SG/SF,SG,SG,PG,PG,11600,3000,5300,3100,4900,3200,9200,8900,248.52,402.25,29,Nov292016
Anthony Davis,Sam Dekker,Greg Monroe,Sean Kilpatrick,Kentavious Caldwell-Pope,Manu Ginobili,Giannis Antetokounmpo,Chris Paul,NO,HOU,MIL,BKN,DET,SA,MIL,LAC,PF/C,SF,C,PG/SG,SG,SG,PG,PG,11600,3000,3800,5300,4900,3200,9200,8900,252.23,402.25,30,Nov292016
Anthony Davis,DeAndre Jordan,Omer Asik,Sean Kilpatrick,Joe Harris,Tobias Harris,Giannis Antetokounmpo,Trevor Booker,NO,LAC,NO,BKN,BKN,DET,MIL,BKN,PF/C,C,C,PG/SG,SG/SF,SF/PF,PG,PF,11600,6300,3000,5300,3100,5700,9200,5700,251.35,402.25,31,Nov292016
Anthony Davis,Anthony Brown,Brook Lopez,DeAndre Jordan,Sean Kilpatrick,Kentavious Caldwell-Pope,Michael Beasley,Giannis Antetokounmpo,NO,NO,BKN,LAC,BKN,DET,MIL,MIL,PF/C,SF,C,C,PG/SG,SG,SF/PF,PG,11600,3000,6400,6300,5300,4900,3300,9200,250.44,402.0,32,Nov292016
Rudy Gobert,DeAndre Jordan,Sean Kilpatrick,Joe Harris,Kentavious Caldwell-Pope,Giannis Antetokounmpo,Chris Paul,Trevor Booker,UTA,LAC,BKN,BKN,DET,MIL,LAC,BKN,C,C,PG/SG,SG/SF,SG,PG,PG,PF,6500,6300,5300,3100,4900,9200,8900,5700,265.97,402.0,33,Nov292016
Anthony Davis,Anthony Brown,Omer Asik,Sean Kilpatrick,Manu Ginobili,Giannis Antetokounmpo,Chris Paul,Trevor Booker,NO,NO,NO,BKN,SA,MIL,LAC,BKN,PF/C,SF,C,PG/SG,SG,PG,PG,PF,11600,3000,3000,5300,3200,9200,8900,5700,236.95,402.0,34,Nov292016
Anthony Davis,DeAndre Jordan,Greg Monroe,Sean Kilpatrick,Joe Harris,Kentavious Caldwell-Pope,Tobias Harris,Giannis Antetokounmpo,NO,LAC,MIL,BKN,BKN,DET,DET,MIL,PF/C,C,C,PG/SG,SG/SF,SG,SF/PF,PG,11600,6300,3800,5300,3100,4900,5700,9200,254.05,402.0,35,Nov292016
Anthony Davis,DeAndre Jordan,Omer Asik,Sean Kilpatrick,Bojan Bogdanovic,Kentavious Caldwell-Pope,Giannis Antetokounmpo,Trevor Booker,NO,LAC,NO,BKN,BKN,DET,MIL,BKN,PF/C,C,C,PG/SG,SG/SF,SG,PG,PF,11600,6300,3000,5300,4000,4900,9200,5700,258.49,402.0,36,Nov292016
Anthony Davis,DeAndre Jordan,Omer Asik,Sean Kilpatrick,Kentavious Caldwell-Pope,Tobias Harris,Chris Paul,Brandon Ingram,NO,LAC,NO,BKN,DET,DET,LAC,LAL,PF/C,C,C,PG/SG,SG,SF/PF,PG,SF,11600,6300,3000,5300,4900,5700,8900,4300,252.04,401.75,37,Nov292016
Anthony Davis,DeAndre Jordan,Omer Asik,Sean Kilpatrick,Joe Harris,Kentavious Caldwell-Pope,Chris Paul,Trevor Booker,NO,LAC,NO,BKN,BKN,DET,LAC,BKN,PF/C,C,C,PG/SG,SG/SF,SG,PG,PF,11600,6300,3000,5300,3100,4900,8900,5700,249.45,401.75,38,Nov292016
Anthony Davis,Omer Asik,Sean Kilpatrick,Joe Harris,Manu Ginobili,Tobias Harris,Giannis Antetokounmpo,Chris Paul,NO,NO,BKN,BKN,SA,DET,MIL,LAC,PF/C,C,PG/SG,SG/SF,SG,SF/PF,PG,PG,11600,3000,5300,3100,3200,5700,9200,8900,248.39,401.75,39,Nov292016
Anthony Davis,Anthony Brown,Greg Monroe,Sean Kilpatrick,Kentavious Caldwell-Pope,Manu Ginobili,Giannis Antetokounmpo,Chris Paul,NO,NO,MIL,BKN,DET,SA,MIL,LAC,PF/C,SF,C,PG/SG,SG,SG,PG,PG,11600,3000,3800,5300,4900,3200,9200,8900,239.65,401.75,40,Nov292016
Anthony Davis,Brook Lopez,Greg Monroe,Sean Kilpatrick,Joe Harris,Kentavious Caldwell-Pope,Giannis Antetokounmpo,Trevor Booker,NO,BKN,MIL,BKN,BKN,DET,MIL,BKN,PF/C,C,C,PG/SG,SG/SF,SG,PG,PF,11600,6400,3800,5300,3100,4900,9200,5700,253.96,401.75,41,Nov292016
Anthony Davis,Sam Dekker,DeAndre Jordan,Greg Monroe,Sean Kilpatrick,Kentavious Caldwell-Pope,Chris Paul,Trevor Booker,NO,HOU,LAC,MIL,BKN,DET,LAC,BKN,PF/C,SF,C,C,PG/SG,SG,PG,PF,11600,3000,6300,3800,5300,4900,8900,5700,253.16,401.75,42,Nov292016
Brook Lopez,Sean Kilpatrick,Joe Harris,Kentavious Caldwell-Pope,Tobias Harris,Giannis Antetokounmpo,Chris Paul,Trevor Booker,BKN,BKN,BKN,DET,DET,MIL,LAC,BKN,C,PG/SG,SG/SF,SG,SF/PF,PG,PG,PF,6400,5300,3100,4900,5700,9200,8900,5700,257.3,401.5,43,Nov292016
Anthony Davis,DeAndre Jordan,Sean Kilpatrick,Joe Harris,Kentavious Caldwell-Pope,Manu Ginobili,Giannis Antetokounmpo,Trevor Booker,NO,LAC,BKN,BKN,DET,SA,MIL,BKN,PF/C,C,PG/SG,SG/SF,SG,SG,PG,PF,11600,6300,5300,3100,4900,3200,9200,5700,250.43,401.5,44,Nov292016
Anthony Davis,Sam Dekker,Brook Lopez,DeAndre Jordan,Sean Kilpatrick,Kentavious Caldwell-Pope,Michael Beasley,Chris Paul,NO,HOU,BKN,LAC,BKN,DET,MIL,LAC,PF/C,SF,C,C,PG/SG,SG,SF/PF,PG,11600,3000,6400,6300,5300,4900,3300,8900,260.99,401.5,45,Nov292016
Anthony Davis,DeAndre Jordan,Omer Asik,Sean Kilpatrick,Joe Harris,Tobias Harris,Chris Paul,Trevor Booker,NO,LAC,NO,BKN,BKN,DET,LAC,BKN,PF/C,C,C,PG/SG,SG/SF,SF/PF,PG,PF,11600,6300,3000,5300,3100,5700,8900,5700,249.32,401.25,46,Nov292016
Anthony Davis,Anthony Brown,DeAndre Jordan,Greg Monroe,Sean Kilpatrick,Kentavious Caldwell-Pope,Chris Paul,Trevor Booker,NO,NO,LAC,MIL,BKN,DET,LAC,BKN,PF/C,SF,C,C,PG/SG,SG,PG,PF,11600,3000,6300,3800,5300,4900,8900,5700,240.58,401.25,47,Nov292016
Anthony Davis,DeAndre Jordan,Greg Monroe,Sean Kilpatrick,Joe Harris,Kentavious Caldwell-Pope,Tobias Harris,Chris Paul,NO,LAC,MIL,BKN,BKN,DET,DET,LAC,PF/C,C,C,PG/SG,SG/SF,SG,SF/PF,PG,11600,6300,3800,5300,3100,4900,5700,8900,252.02,401.0,48,Nov292016
Anthony Davis,Anthony Brown,Brook Lopez,DeAndre Jordan,Sean Kilpatrick,Kentavious Caldwell-Pope,Michael Beasley,Chris Paul,NO,NO,BKN,LAC,BKN,DET,MIL,LAC,PF/C,SF,C,C,PG/SG,SG,SF/PF,PG,11600,3000,6400,6300,5300,4900,3300,8900,248.41,401.0,49,Nov292016
Anthony Davis,Sam Dekker,DeAndre Jordan,Omer Asik,Sean Kilpatrick,Kentavious Caldwell-Pope,Giannis Antetokounmpo,Trevor Booker,NO,HOU,LAC,NO,BKN,DET,MIL,BKN,PF/C,SF,C,C,PG/SG,SG,PG,PF,11600,3000,6300,3000,5300,4900,9200,5700,252.31,401.0,50,Nov292016
Anthony Davis,DeAndre Jordan,Omer Asik,Sean Kilpatrick,Bojan Bogdanovic,Kentavious Caldwell-Pope,Chris Paul,Trevor Booker,NO,LAC,NO,BKN,BKN,DET,LAC,BKN,PF/C,C,C,PG/SG,SG/SF,SG,PG,PF,11600,6300,3000,5300,4000,4900,8900,5700,256.46,401.0,51,Nov292016
DeAndre Jordan,Sean Kilpatrick,Joe Johnson,Kentavious Caldwell-Pope,Tobias Harris,Giannis Antetokounmpo,Chris Paul,Trevor Booker,LAC,BKN,UTA,DET,DET,MIL,LAC,BKN,C,PG/SG,SG/SF,SG,SF/PF,PG,PG,PF,6300,5300,3400,4900,5700,9200,8900,5700,257.28,400.75,52,Nov292016
Anthony Davis,Brook Lopez,Greg Monroe,Sean Kilpatrick,Joe Harris,Kentavious Caldwell-Pope,Chris Paul,Trevor Booker,NO,BKN,MIL,BKN,BKN,DET,LAC,BKN,PF/C,C,C,PG/SG,SG/SF,SG,PG,PF,11600,6400,3800,5300,3100,4900,8900,5700,251.93,400.75,53,Nov292016
DeAndre Jordan,Greg Monroe,Sean Kilpatrick,Joe Harris,Giannis Antetokounmpo,Chris Paul,Trevor Booker,Gordon Hayward,LAC,MIL,BKN,BKN,MIL,LAC,BKN,UTA,C,C,PG/SG,SG/SF,PG,PG,PF,SF,6300,3800,5300,3100,9200,8900,5700,7200,255.0,400.5,54,Nov292016
Anthony Davis,DeAndre Jordan,Sean Kilpatrick,Joe Harris,Kentavious Caldwell-Pope,Manu Ginobili,Chris Paul,Trevor Booker,NO,LAC,BKN,BKN,DET,SA,LAC,BKN,PF/C,C,PG/SG,SG/SF,SG,SG,PG,PF,11600,6300,5300,3100,4900,3200,8900,5700,248.4,400.5,55,Nov292016
Anthony Davis,Sam Dekker,Omer Asik,Sean Kilpatrick,Kentavious Caldwell-Pope,Manu Ginobili,Giannis Antetokounmpo,Chris Paul,NO,HOU,NO,BKN,DET,SA,MIL,LAC,PF/C,SF,C,PG/SG,SG,SG,PG,PG,11600,3000,3000,5300,4900,3200,9200,8900,249.35,400.5,56,Nov292016
Anthony Davis,Anthony Brown,DeAndre Jordan,Omer Asik,Sean Kilpatrick,Kentavious Caldwell-Pope,Giannis Antetokounmpo,Trevor Booker,NO,NO,LAC,NO,BKN,DET,MIL,BKN,PF/C,SF,C,C,PG/SG,SG,PG,PF,11600,3000,6300,3000,5300,4900,9200,5700,239.73,400.5,57,Nov292016
Brook Lopez,DeAndre Jordan,Sean Kilpatrick,Jonathon Simmons,Kentavious Caldwell-Pope,Tobias Harris,Giannis Antetokounmpo,Chris Paul,BKN,LAC,BKN,SA,DET,DET,MIL,LAC,C,C,PG/SG,SG/SF,SG,SF/PF,PG,PG,6400,6300,5300,3300,4900,5700,9200,8900,264.16,400.5,58,Nov292016
Anthony Davis,Sam Dekker,DeAndre Jordan,Omer Asik,Sean Kilpatrick,Tobias Harris,Giannis Antetokounmpo,Trevor Booker,NO,HOU,LAC,NO,BKN,DET,MIL,BKN,PF/C,SF,C,C,PG/SG,SF/PF,PG,PF,11600,3000,6300,3000,5300,5700,9200,5700,252.18,400.5,59,Nov292016
Brook Lopez,DeAndre Jordan,Sean Kilpatrick,Joe Harris,Michael Beasley,Giannis Antetokounmpo,Chris Paul,Gordon Hayward,BKN,LAC,BKN,BKN,MIL,MIL,LAC,UTA,C,C,PG/SG,SG/SF,SF/PF,PG,PG,SF,6400,6300,5300,3100,3300,9200,8900,7200,262.83,400.25,60,Nov292016
Anthony Davis,DeAndre Jordan,Omer Asik,Sean Kilpatrick,Joe Harris,Kentavious Caldwell-Pope,Tobias Harris,Giannis Antetokounmpo,NO,LAC,NO,BKN,BKN,DET,DET,MIL,PF/C,C,C,PG/SG,SG/SF,SG,SF/PF,PG,11600,6300,3000,5300,3100,4900,5700,9200,251.17,400.25,61,Nov292016
Anthony Davis,Sam Dekker,Brook Lopez,DeAndre Jordan,Sean Kilpatrick,Joe Harris,Kentavious Caldwell-Pope,Giannis Antetokounmpo,NO,HOU,BKN,LAC,BKN,BKN,DET,MIL,PF/C,SF,C,C,PG/SG,SG/SF,SG,PG,11600,3000,6400,6300,5300,3100,4900,9200,257.35,400.25,62,Nov292016
Anthony Davis,Sam Dekker,DeAndre Jordan,Greg Monroe,Sean Kilpatrick,Kentavious Caldwell-Pope,Tobias Harris,Giannis Antetokounmpo,NO,HOU,LAC,MIL,BKN,DET,DET,MIL,PF/C,SF,C,C,PG/SG,SG,SF/PF,PG,11600,3000,6300,3800,5300,4900,5700,9200,254.88,400.25,63,Nov292016
Anthony Davis,DeAndre Jordan,Greg Monroe,Sean Kilpatrick,Joe Johnson,Kentavious Caldwell-Pope,Chris Paul,Trevor Booker,NO,LAC,MIL,BKN,UTA,DET,LAC,BKN,PF/C,C,C,PG/SG,SG/SF,SG,PG,PF,11600,6300,3800,5300,3400,4900,8900,5700,251.91,400.0,64,Nov292016
Anthony Davis,DeAndre Jordan,Sean Kilpatrick,Joe Harris,Manu Ginobili,Tobias Harris,Chris Paul,Trevor Booker,NO,LAC,BKN,BKN,SA,DET,LAC,BKN,PF/C,C,PG/SG,SG/SF,SG,SF/PF,PG,PF,11600,6300,5300,3100,3200,5700,8900,5700,248.27,400.0,65,Nov292016
Anthony Davis,Brook Lopez,Omer Asik,Sean Kilpatrick,Joe Harris,Kentavious Caldwell-Pope,Giannis Antetokounmpo,Trevor Booker,NO,BKN,NO,BKN,BKN,DET,MIL,BKN,PF/C,C,C,PG/SG,SG/SF,SG,PG,PF,11600,6400,3000,5300,3100,4900,9200,5700,251.08,400.0,66,Nov292016
Anthony Davis,Sam Dekker,DeAndre Jordan,Omer Asik,Sean Kilpatrick,Kentavious Caldwell-Pope,Chris Paul,Trevor Booker,NO,HOU,LAC,NO,BKN,DET,LAC,BKN,PF/C,SF,C,C,PG/SG,SG,PG,PF,11600,3000,6300,3000,5300,4900,8900,5700,250.28,400.0,67,Nov292016
Anthony Davis,Sam Dekker,Omer Asik,Sean Kilpatrick,Manu Ginobili,Tobias Harris,Giannis Antetokounmpo,Chris Paul,NO,HOU,NO,BKN,SA,DET,MIL,LAC,PF/C,SF,C,PG/SG,SG,SF/PF,PG,PG,11600,3000,3000,5300,3200,5700,9200,8900,249.22,400.0,68,Nov292016
Anthony Davis,Anthony Brown,Omer Asik,Sean Kilpatrick,Kentavious Caldwell-Pope,Manu Ginobili,Giannis Antetokounmpo,Chris Paul,NO,NO,NO,BKN,DET,SA,MIL,LAC,PF/C,SF,C,PG/SG,SG,SG,PG,PG,11600,3000,3000,5300,4900,3200,9200,8900,236.77,400.0,69,Nov292016
Anthony Davis,Sam Dekker,Brook Lopez,Greg Monroe,Sean Kilpatrick,Kentavious Caldwell-Pope,Giannis Antetokounmpo,Trevor Booker,NO,HOU,BKN,MIL,BKN,DET,MIL,BKN,PF/C,SF,C,C,PG/SG,SG,PG,PF,11600,3000,6400,3800,5300,4900,9200,5700,254.79,400.0,70,Nov292016
Anthony Davis,Anthony Brown,DeAndre Jordan,Omer Asik,Sean Kilpatrick,Tobias Harris,Giannis Antetokounmpo,Trevor Booker,NO,NO,LAC,NO,BKN,DET,MIL,BKN,PF/C,SF,C,C,PG/SG,SF/PF,PG,PF,11600,3000,6300,3000,5300,5700,9200,5700,239.6,400.0,71,Nov292016
Brook Lopez,DeAndre Jordan,Sean Kilpatrick,Joe Johnson,Manu Ginobili,Giannis Antetokounmpo,Chris Paul,Gordon Hayward,BKN,LAC,BKN,UTA,SA,MIL,LAC,UTA,C,C,PG/SG,SG/SF,SG,PG,PG,SF,6400,6300,5300,3400,3200,9200,8900,7200,256.62,399.75,72,Nov292016
Anthony Davis,Sam Dekker,DeAndre Jordan,Sean Kilpatrick,Kentavious Caldwell-Pope,Manu Ginobili,Giannis Antetokounmpo,Trevor Booker,NO,HOU,LAC,BKN,DET,SA,MIL,BKN,PF/C,SF,C,PG/SG,SG,SG,PG,PF,11600,3000,6300,5300,4900,3200,9200,5700,251.26,399.75,73,Nov292016
Anthony Davis,Anthony Brown,Brook Lopez,DeAndre Jordan,Sean Kilpatrick,Joe Harris,Kentavious Caldwell-Pope,Giannis Antetokounmpo,NO,NO,BKN,LAC,BKN,BKN,DET,MIL,PF/C,SF,C,C,PG/SG,SG/SF,SG,PG,11600,3000,6400,6300,5300,3100,4900,9200,244.77,399.75,74,Nov292016
Anthony Davis,DeAndre Jordan,Sean Kilpatrick,Bojan Bogdanovic,Kentavious Caldwell-Pope,Manu Ginobili,Chris Paul,Trevor Booker,NO,LAC,BKN,BKN,DET,SA,LAC,BKN,PF/C,C,PG/SG,SG/SF,SG,SG,PG,PF,11600,6300,5300,4000,4900,3200,8900,5700,255.41,399.75,75,Nov292016
Anthony Davis,Anthony Brown,DeAndre Jordan,Greg Monroe,Sean Kilpatrick,Kentavious Caldwell-Pope,Tobias Harris,Giannis Antetokounmpo,NO,NO,LAC,MIL,BKN,DET,DET,MIL,PF/C,SF,C,C,PG/SG,SG,SF/PF,PG,11600,3000,6300,3800,5300,4900,5700,9200,242.3,399.75,76,Nov292016
Rudy Gobert,DeAndre Jordan,Sean Kilpatrick,Joe Harris,Kentavious Caldwell-Pope,Tobias Harris,Giannis Antetokounmpo,Chris Paul,UTA,LAC,BKN,BKN,DET,DET,MIL,LAC,C,C,PG/SG,SG/SF,SG,SF/PF,PG,PG,6500,6300,5300,3100,4900,5700,9200,8900,265.66,399.5,77,Nov292016
