Player1,Player2,Player3,Player4,Player5,Player6,Player7,Player8,Team1,Team2,Team3,Team4,Team5,Team6,Team7,Team8,Pos1,Pos2,Pos3,Pos4,Pos5,Pos6,Pos7,Pos8,Salary1,Salary2,Salary3,Salary4,Salary5,Salary6,Salary7,Salary8,Projected Value,Actual Scored,Iteration,date
Russell Westbrook,Josh Richardson,Marc Gasol,Gordon Hayward,Justin Anderson,Sam Dekker,Avery Bradley,Julius Randle,OKC,MIA,MEM,UTA,DAL,HOU,BOS,LAL,PG,SG/SF,C,SF,SF,SF/PF,SG,PF/C,12500,4400,7200,8000,3000,3200,5900,5800,240.96,365.75,1,Dec272016
Russell Westbrook,Marcus Smart,Marc Gasol,Gordon Hayward,Justin Anderson,Sam Dekker,Avery Bradley,Julius Randle,OKC,BOS,MEM,UTA,DAL,HOU,BOS,LAL,PG,SG/SF,C,SF,SF,SF/PF,SG,PF/C,12500,4300,7200,8000,3000,3200,5900,5800,244.32,363.0,2,Dec272016
Russell Westbrook,Josh Richardson,Marc Gasol,Gordon Hayward,Sam Dekker,Avery Bradley,Gerald Green,Julius Randle,OKC,MIA,MEM,UTA,HOU,BOS,BOS,LAL,PG,SG/SF,C,SF,SF/PF,SG,SG,PF/C,12500,4400,7200,8000,3200,5900,3000,5800,244.0,362.0,3,Dec272016
Russell Westbrook,Josh Richardson,Marc Gasol,Gordon Hayward,Justin Anderson,Avery Bradley,Gerald Green,Julius Randle,OKC,MIA,MEM,UTA,DAL,BOS,BOS,LAL,PG,SG/SF,C,SF,SF,SG,SG,PF/C,12500,4400,7200,8000,3000,5900,3000,5800,238.87,361.75,4,Dec272016
Russell Westbrook,Marcus Smart,Marc Gasol,Gordon Hayward,Sam Dekker,Avery Bradley,Gerald Green,Julius Randle,OKC,BOS,MEM,UTA,HOU,BOS,BOS,LAL,PG,SG/SF,C,SF,SF/PF,SG,SG,PF/C,12500,4300,7200,8000,3200,5900,3000,5800,247.36,359.25,5,Dec272016
Russell Westbrook,Marcus Smart,Marc Gasol,Gordon Hayward,Justin Anderson,Avery Bradley,Gerald Green,Julius Randle,OKC,BOS,MEM,UTA,DAL,BOS,BOS,LAL,PG,SG/SF,C,SF,SF,SG,SG,PF/C,12500,4300,7200,8000,3000,5900,3000,5800,242.23,359.0,6,Dec272016
Russell Westbrook,Josh Richardson,Marcus Smart,Marc Gasol,Gordon Hayward,Sam Dekker,Tony Allen,Julius Randle,OKC,MIA,BOS,MEM,UTA,HOU,MEM,LAL,PG,SG/SF,SG/SF,C,SF,SF/PF,SG,PF/C,12500,4400,4300,7200,8000,3200,4500,5800,244.52,358.0,7,Dec272016
Russell Westbrook,Josh Richardson,Marc Gasol,Gordon Hayward,Justin Anderson,Sam Dekker,Tony Allen,Julius Randle,OKC,MIA,MEM,UTA,DAL,HOU,MEM,LAL,PG,SG/SF,C,SF,SF,SF/PF,SG,PF/C,12500,4400,7200,8000,3000,3200,4500,5800,232.85,358.0,8,Dec272016
Russell Westbrook,Josh Richardson,Marcus Smart,Marc Gasol,Gordon Hayward,Justin Anderson,Tony Allen,Julius Randle,OKC,MIA,BOS,MEM,UTA,DAL,MEM,LAL,PG,SG/SF,SG/SF,C,SF,SF,SG,PF/C,12500,4400,4300,7200,8000,3000,4500,5800,239.39,357.75,9,Dec272016
Josh Richardson,James Harden,Marc Gasol,Gordon Hayward,Justin Anderson,Sam Dekker,Avery Bradley,Julius Randle,MIA,HOU,MEM,UTA,DAL,HOU,BOS,LAL,SG/SF,PG/SG,C,SF,SF,SF/PF,SG,PF/C,4400,11400,7200,8000,3000,3200,5900,5800,232.64,357.25,10,Dec272016
Josh Richardson,Marcus Smart,James Harden,Marc Gasol,Gordon Hayward,Justin Anderson,Avery Bradley,Julius Randle,MIA,BOS,HOU,MEM,UTA,DAL,BOS,LAL,SG/SF,SG/SF,PG/SG,C,SF,SF,SG,PF/C,4400,4300,11400,7200,8000,3000,5900,5800,239.18,357.0,11,Dec272016
Russell Westbrook,Andrew Harrison,Josh Richardson,Marc Gasol,Gordon Hayward,Sam Dekker,Tony Allen,Julius Randle,OKC,MEM,MIA,MEM,UTA,HOU,MEM,LAL,PG,PG,SG/SF,C,SF,SF/PF,SG,PF/C,12500,3500,4400,7200,8000,3200,4500,5800,247.03,355.75,12,Dec272016
Russell Westbrook,Andrew Harrison,Josh Richardson,Marc Gasol,Gordon Hayward,Justin Anderson,Tony Allen,Julius Randle,OKC,MEM,MIA,MEM,UTA,DAL,MEM,LAL,PG,PG,SG/SF,C,SF,SF,SG,PF/C,12500,3500,4400,7200,8000,3000,4500,5800,241.9,355.5,13,Dec272016
Russell Westbrook,Marcus Smart,Marc Gasol,Nene Hilario,Gordon Hayward,Justin Anderson,Avery Bradley,Julius Randle,OKC,BOS,MEM,HOU,UTA,DAL,BOS,LAL,PG,SG/SF,C,C,SF,SF,SG,PF/C,12500,4300,7200,3300,8000,3000,5900,5800,245.19,355.25,14,Dec272016
Russell Westbrook,Marcus Smart,Marc Gasol,Gordon Hayward,Justin Anderson,Sam Dekker,Tony Allen,Julius Randle,OKC,BOS,MEM,UTA,DAL,HOU,MEM,LAL,PG,SG/SF,C,SF,SF,SF/PF,SG,PF/C,12500,4300,7200,8000,3000,3200,4500,5800,236.21,355.25,15,Dec272016
Andrew Harrison,Josh Richardson,James Harden,Marc Gasol,Gordon Hayward,Sam Dekker,Avery Bradley,Julius Randle,MEM,MIA,HOU,MEM,UTA,HOU,BOS,LAL,PG,SG/SF,PG/SG,C,SF,SF/PF,SG,PF/C,3500,4400,11400,7200,8000,3200,5900,5800,246.82,355.0,16,Dec272016
Andrew Harrison,Josh Richardson,James Harden,Marc Gasol,Gordon Hayward,Justin Anderson,Avery Bradley,Julius Randle,MEM,MIA,HOU,MEM,UTA,DAL,BOS,LAL,PG,SG/SF,PG/SG,C,SF,SF,SG,PF/C,3500,4400,11400,7200,8000,3000,5900,5800,241.69,354.75,17,Dec272016
Marcus Smart,James Harden,Marc Gasol,Gordon Hayward,Justin Anderson,Sam Dekker,Avery Bradley,Julius Randle,BOS,HOU,MEM,UTA,DAL,HOU,BOS,LAL,SG/SF,PG/SG,C,SF,SF,SF/PF,SG,PF/C,4300,11400,7200,8000,3000,3200,5900,5800,236.0,354.5,18,Dec272016
Russell Westbrook,Josh Richardson,Marc Gasol,Gordon Hayward,Sam Dekker,Tony Allen,Gerald Green,Julius Randle,OKC,MIA,MEM,UTA,HOU,MEM,BOS,LAL,PG,SG/SF,C,SF,SF/PF,SG,SG,PF/C,12500,4400,7200,8000,3200,4500,3000,5800,235.89,354.25,19,Dec272016
Russell Westbrook,Josh Richardson,Marc Gasol,Gordon Hayward,Justin Anderson,Sam Dekker,Avery Bradley,Tony Allen,OKC,MIA,MEM,UTA,DAL,HOU,BOS,MEM,PG,SG/SF,C,SF,SF,SF/PF,SG,SG,12500,4400,7200,8000,3000,3200,5900,4500,231.85,354.25,20,Dec272016
Russell Westbrook,Josh Richardson,Marcus Smart,Marc Gasol,Gordon Hayward,Sam Dekker,Avery Bradley,Tony Allen,OKC,MIA,BOS,MEM,UTA,HOU,BOS,MEM,PG,SG/SF,SG/SF,C,SF,SF/PF,SG,SG,12500,4400,4300,7200,8000,3200,5900,4500,243.52,354.25,21,Dec272016
Russell Westbrook,Josh Richardson,Marc Gasol,Gordon Hayward,Justin Anderson,Tony Allen,Gerald Green,Julius Randle,OKC,MIA,MEM,UTA,DAL,MEM,BOS,LAL,PG,SG/SF,C,SF,SF,SG,SG,PF/C,12500,4400,7200,8000,3000,4500,3000,5800,230.76,354.0,22,Dec272016
Russell Westbrook,Josh Richardson,Marcus Smart,Marc Gasol,Gordon Hayward,Tony Allen,Gerald Green,Julius Randle,OKC,MIA,BOS,MEM,UTA,MEM,BOS,LAL,PG,SG/SF,SG/SF,C,SF,SG,SG,PF/C,12500,4400,4300,7200,8000,4500,3000,5800,242.43,354.0,23,Dec272016
Russell Westbrook,Josh Richardson,Marcus Smart,Marc Gasol,Gordon Hayward,Justin Anderson,Avery Bradley,Tony Allen,OKC,MIA,BOS,MEM,UTA,DAL,BOS,MEM,PG,SG/SF,SG/SF,C,SF,SF,SG,SG,12500,4400,4300,7200,8000,3000,5900,4500,238.39,354.0,24,Dec272016
Josh Richardson,James Harden,Marc Gasol,Gordon Hayward,Sam Dekker,Avery Bradley,Gerald Green,Julius Randle,MIA,HOU,MEM,UTA,HOU,BOS,BOS,LAL,SG/SF,PG/SG,C,SF,SF/PF,SG,SG,PF/C,4400,11400,7200,8000,3200,5900,3000,5800,235.68,353.5,25,Dec272016
Josh Richardson,James Harden,Marc Gasol,Gordon Hayward,Justin Anderson,Avery Bradley,Gerald Green,Julius Randle,MIA,HOU,MEM,UTA,DAL,BOS,BOS,LAL,SG/SF,PG/SG,C,SF,SF,SG,SG,PF/C,4400,11400,7200,8000,3000,5900,3000,5800,230.55,353.25,26,Dec272016
Josh Richardson,Marcus Smart,James Harden,Marc Gasol,Gordon Hayward,Avery Bradley,Gerald Green,Julius Randle,MIA,BOS,HOU,MEM,UTA,BOS,BOS,LAL,SG/SF,SG/SF,PG/SG,C,SF,SG,SG,PF/C,4400,4300,11400,7200,8000,5900,3000,5800,242.22,353.25,27,Dec272016
Russell Westbrook,Josh Richardson,Marc Gasol,Gordon Hayward,Sam Dekker,Avery Bradley,Alex Abrines,Julius Randle,OKC,MIA,MEM,UTA,HOU,BOS,OKC,LAL,PG,SG/SF,C,SF,SF/PF,SG,SG,PF/C,12500,4400,7200,8000,3200,5900,3000,5800,243.7,353.25,28,Dec272016
Russell Westbrook,Andrew Harrison,Josh Richardson,Marc Gasol,Gordon Hayward,Sam Dekker,Julius Randle,Zach Randolph,OKC,MEM,MIA,MEM,UTA,HOU,LAL,MEM,PG,PG,SG/SF,C,SF,SF/PF,PF/C,PF/C,12500,3500,4400,7200,8000,3200,5800,5100,254.07,353.25,29,Dec272016
Russell Westbrook,Josh Richardson,Marc Gasol,Gordon Hayward,Justin Anderson,Avery Bradley,Alex Abrines,Julius Randle,OKC,MIA,MEM,UTA,DAL,BOS,OKC,LAL,PG,SG/SF,C,SF,SF,SG,SG,PF/C,12500,4400,7200,8000,3000,5900,3000,5800,238.57,353.0,30,Dec272016
Russell Westbrook,Andrew Harrison,Josh Richardson,Marc Gasol,Gordon Hayward,Justin Anderson,Julius Randle,Zach Randolph,OKC,MEM,MIA,MEM,UTA,DAL,LAL,MEM,PG,PG,SG/SF,C,SF,SF,PF/C,PF/C,12500,3500,4400,7200,8000,3000,5800,5100,248.94,353.0,31,Dec272016
Russell Westbrook,James Johnson,Josh Richardson,Marc Gasol,Gordon Hayward,Justin Anderson,Tony Allen,Julius Randle,OKC,MIA,MIA,MEM,UTA,DAL,MEM,LAL,PG,PF,SG/SF,C,SF,SF,SG,PF/C,12500,4600,4400,7200,8000,3000,4500,5800,245.35,353.0,32,Dec272016
Russell Westbrook,Andrew Harrison,Marcus Smart,Marc Gasol,Gordon Hayward,Sam Dekker,Tony Allen,Julius Randle,OKC,MEM,BOS,MEM,UTA,HOU,MEM,LAL,PG,PG,SG/SF,C,SF,SF/PF,SG,PF/C,12500,3500,4300,7200,8000,3200,4500,5800,250.39,353.0,33,Dec272016
Russell Westbrook,Andrew Harrison,Josh Richardson,Marc Gasol,Gordon Hayward,Justin Anderson,Sam Dekker,Julius Randle,OKC,MEM,MIA,MEM,UTA,DAL,HOU,LAL,PG,PG,SG/SF,C,SF,SF,SF/PF,PF/C,12500,3500,4400,7200,8000,3000,3200,5800,235.95,352.75,34,Dec272016
Russell Westbrook,Andrew Harrison,Josh Richardson,Marcus Smart,Marc Gasol,Gordon Hayward,Sam Dekker,Julius Randle,OKC,MEM,MIA,BOS,MEM,UTA,HOU,LAL,PG,PG,SG/SF,SG/SF,C,SF,SF/PF,PF/C,12500,3500,4400,4300,7200,8000,3200,5800,247.62,352.75,35,Dec272016
Russell Westbrook,Andrew Harrison,Marcus Smart,Marc Gasol,Gordon Hayward,Justin Anderson,Tony Allen,Julius Randle,OKC,MEM,BOS,MEM,UTA,DAL,MEM,LAL,PG,PG,SG/SF,C,SF,SF,SG,PF/C,12500,3500,4300,7200,8000,3000,4500,5800,245.26,352.75,36,Dec272016
Russell Westbrook,Andrew Harrison,Josh Richardson,Marcus Smart,Marc Gasol,Gordon Hayward,Justin Anderson,Julius Randle,OKC,MEM,MIA,BOS,MEM,UTA,DAL,LAL,PG,PG,SG/SF,SG/SF,C,SF,SF,PF/C,12500,3500,4400,4300,7200,8000,3000,5800,242.49,352.5,37,Dec272016
Andrew Harrison,Marcus Smart,James Harden,Marc Gasol,Gordon Hayward,Sam Dekker,Avery Bradley,Julius Randle,MEM,BOS,HOU,MEM,UTA,HOU,BOS,LAL,PG,SG/SF,PG/SG,C,SF,SF/PF,SG,PF/C,3500,4300,11400,7200,8000,3200,5900,5800,250.18,352.25,38,Dec272016
Russell Westbrook,Andrew Harrison,Josh Richardson,Marc Gasol,Gordon Hayward,Sam Dekker,Avery Bradley,Tony Allen,OKC,MEM,MIA,MEM,UTA,HOU,BOS,MEM,PG,PG,SG/SF,C,SF,SF/PF,SG,SG,12500,3500,4400,7200,8000,3200,5900,4500,246.03,352.0,39,Dec272016
Russell Westbrook,Josh Richardson,Marc Gasol,Sam Dekker,Avery Bradley,Tony Allen,Julius Randle,Zach Randolph,OKC,MIA,MEM,HOU,BOS,MEM,LAL,MEM,PG,SG/SF,C,SF/PF,SG,SG,PF/C,PF/C,12500,4400,7200,3200,5900,4500,5800,5100,240.37,352.0,40,Dec272016
Andrew Harrison,Marcus Smart,James Harden,Marc Gasol,Gordon Hayward,Justin Anderson,Avery Bradley,Julius Randle,MEM,BOS,HOU,MEM,UTA,DAL,BOS,LAL,PG,SG/SF,PG/SG,C,SF,SF,SG,PF/C,3500,4300,11400,7200,8000,3000,5900,5800,245.05,352.0,41,Dec272016
Russell Westbrook,Joe Ingles,Marc Gasol,Gordon Hayward,Justin Anderson,Sam Dekker,Avery Bradley,Julius Randle,OKC,UTA,MEM,UTA,DAL,HOU,BOS,LAL,PG,SG/SF,C,SF,SF,SF/PF,SG,PF/C,12500,4300,7200,8000,3000,3200,5900,5800,246.36,352.0,42,Dec272016
Russell Westbrook,Josh Richardson,Marc Gasol,Justin Anderson,Avery Bradley,Tony Allen,Julius Randle,Zach Randolph,OKC,MIA,MEM,DAL,BOS,MEM,LAL,MEM,PG,SG/SF,C,SF,SG,SG,PF/C,PF/C,12500,4400,7200,3000,5900,4500,5800,5100,235.24,351.75,43,Dec272016
Russell Westbrook,Andrew Harrison,Josh Richardson,Marc Gasol,Gordon Hayward,Justin Anderson,Avery Bradley,Tony Allen,OKC,MEM,MIA,MEM,UTA,DAL,BOS,MEM,PG,PG,SG/SF,C,SF,SF,SG,SG,12500,3500,4400,7200,8000,3000,5900,4500,240.9,351.75,44,Dec272016
Russell Westbrook,Andrew Harrison,Josh Richardson,Marc Gasol,Gordon Hayward,Tony Allen,Gerald Green,Julius Randle,OKC,MEM,MIA,MEM,UTA,MEM,BOS,LAL,PG,PG,SG/SF,C,SF,SG,SG,PF/C,12500,3500,4400,7200,8000,4500,3000,5800,244.94,351.75,45,Dec272016
Russell Westbrook,Josh Richardson,Marc Gasol,Gordon Hayward,Justin Anderson,Sam Dekker,Avery Bradley,Zach Randolph,OKC,MIA,MEM,UTA,DAL,HOU,BOS,MEM,PG,SG/SF,C,SF,SF,SF/PF,SG,PF/C,12500,4400,7200,8000,3000,3200,5900,5100,238.89,351.75,46,Dec272016
Russell Westbrook,Josh Richardson,Marc Gasol,Gordon Hayward,Sam Dekker,Gerald Green,Julius Randle,Zach Randolph,OKC,MIA,MEM,UTA,HOU,BOS,LAL,MEM,PG,SG/SF,C,SF,SF/PF,SG,PF/C,PF/C,12500,4400,7200,8000,3200,3000,5800,5100,242.93,351.75,47,Dec272016
Russell Westbrook,Josh Richardson,Marcus Smart,Marc Gasol,Avery Bradley,Tony Allen,Julius Randle,Zach Randolph,OKC,MIA,BOS,MEM,BOS,MEM,LAL,MEM,PG,SG/SF,SG/SF,C,SG,SG,PF/C,PF/C,12500,4400,4300,7200,5900,4500,5800,5100,246.91,351.75,48,Dec272016
Russell Westbrook,Andrew Harrison,Josh Richardson,Marc Gasol,Enes Kanter,Gordon Hayward,Sam Dekker,Julius Randle,OKC,MEM,MIA,MEM,OKC,UTA,HOU,LAL,PG,PG,SG/SF,C,C,SF,SF/PF,PF/C,12500,3500,4400,7200,4900,8000,3200,5800,250.72,351.75,49,Dec272016
Russell Westbrook,Josh Richardson,Marc Gasol,Justin Anderson,Sam Dekker,Avery Bradley,Tony Allen,Julius Randle,OKC,MIA,MEM,DAL,HOU,BOS,MEM,LAL,PG,SG/SF,C,SF,SF/PF,SG,SG,PF/C,12500,4400,7200,3000,3200,5900,4500,5800,222.25,351.5,50,Dec272016
Russell Westbrook,Josh Richardson,Marcus Smart,Marc Gasol,Sam Dekker,Avery Bradley,Tony Allen,Julius Randle,OKC,MIA,BOS,MEM,HOU,BOS,MEM,LAL,PG,SG/SF,SG/SF,C,SF/PF,SG,SG,PF/C,12500,4400,4300,7200,3200,5900,4500,5800,233.92,351.5,51,Dec272016
Russell Westbrook,Marcus Smart,Marc Gasol,Gordon Hayward,Justin Anderson,Sam Dekker,Avery Bradley,Tony Allen,OKC,BOS,MEM,UTA,DAL,HOU,BOS,MEM,PG,SG/SF,C,SF,SF,SF/PF,SG,SG,12500,4300,7200,8000,3000,3200,5900,4500,235.21,351.5,52,Dec272016
Russell Westbrook,Marcus Smart,Marc Gasol,Nene Hilario,Gordon Hayward,Avery Bradley,Gerald Green,Julius Randle,OKC,BOS,MEM,HOU,UTA,BOS,BOS,LAL,PG,SG/SF,C,C,SF,SG,SG,PF/C,12500,4300,7200,3300,8000,5900,3000,5800,248.23,351.5,53,Dec272016
Russell Westbrook,Andrew Harrison,Josh Richardson,Marc Gasol,Enes Kanter,Gordon Hayward,Justin Anderson,Julius Randle,OKC,MEM,MIA,MEM,OKC,UTA,DAL,LAL,PG,PG,SG/SF,C,C,SF,SF,PF/C,12500,3500,4400,7200,4900,8000,3000,5800,245.59,351.5,54,Dec272016
Russell Westbrook,Josh Richardson,Marc Gasol,Gordon Hayward,Justin Anderson,Gerald Green,Julius Randle,Zach Randolph,OKC,MIA,MEM,UTA,DAL,BOS,LAL,MEM,PG,SG/SF,C,SF,SF,SG,PF/C,PF/C,12500,4400,7200,8000,3000,3000,5800,5100,237.8,351.5,55,Dec272016
Russell Westbrook,Marcus Smart,Marc Gasol,Gordon Hayward,Sam Dekker,Tony Allen,Gerald Green,Julius Randle,OKC,BOS,MEM,UTA,HOU,MEM,BOS,LAL,PG,SG/SF,C,SF,SF/PF,SG,SG,PF/C,12500,4300,7200,8000,3200,4500,3000,5800,239.25,351.5,56,Dec272016
Russell Westbrook,Josh Richardson,Marcus Smart,Marc Gasol,Justin Anderson,Avery Bradley,Tony Allen,Julius Randle,OKC,MIA,BOS,MEM,DAL,BOS,MEM,LAL,PG,SG/SF,SG/SF,C,SF,SG,SG,PF/C,12500,4400,4300,7200,3000,5900,4500,5800,228.79,351.25,57,Dec272016
Russell Westbrook,Josh Richardson,Marcus Smart,Marc Gasol,Gordon Hayward,Justin Anderson,Sam Dekker,Avery Bradley,OKC,MIA,BOS,MEM,UTA,DAL,HOU,BOS,PG,SG/SF,SG/SF,C,SF,SF,SF/PF,SG,12500,4400,4300,7200,8000,3000,3200,5900,232.44,351.25,58,Dec272016
