Player1,Player2,Player3,Player4,Player5,Player6,Player7,Player8,Team1,Team2,Team3,Team4,Team5,Team6,Team7,Team8,Pos1,Pos2,Pos3,Pos4,Pos5,Pos6,Pos7,Pos8,Salary1,Salary2,Salary3,Salary4,Salary5,Salary6,Salary7,Salary8,Projected Value,Actual Scored,Iteration,date
Julius Randle,Terrence Jones,Dwyane Wade,Chris Paul,Devin Booker,Mike Conley,Derrick Rose,Marc Gasol,LAL,NO,CHI,LAC,PHO,MEM,NY,MEM,PF,PF,SG,PG,SG/SF,PG,PG,C,6100,3500,6400,8600,5900,6600,5600,6700,250.52,400.25,11,Nov42016
Al-Farouq Aminu,Terrence Jones,Dwyane Wade,Chris Paul,Devin Booker,Mike Conley,Derrick Rose,Hassan Whiteside,POR,NO,CHI,LAC,PHO,MEM,NY,MIA,PF,PF,SG,PG,SG/SF,PG,PG,C,4500,3500,6400,8600,5900,6600,5600,8400,255.77,400.0,12,Nov42016
Terrence Jones,Dwyane Wade,Chris Paul,Devin Booker,Tyler Johnson,Mike Conley,Derrick Rose,Hassan Whiteside,NO,CHI,LAC,PHO,MIA,MEM,NY,MIA,PF,SG,PG,SG/SF,PG/SG,PG,PG,C,3500,6400,8600,5900,4600,6600,5600,8400,252.91,400.0,13,Nov42016
Kawhi Leonard,Terrence Jones,Dwyane Wade,Chris Paul,Devin Booker,Mike Conley,Derrick Rose,Cody Zeller,SA,NO,CHI,LAC,PHO,MEM,NY,CHA,SF,PF,SG,PG,SG/SF,PG,PG,C,8300,3500,6400,8600,5900,6600,5600,4300,250.11,399.75,14,Nov42016
Rondae Hollis-Jefferson,Terrence Jones,Damian Lillard,Chris Paul,Devin Booker,Mike Conley,Derrick Rose,Marc Gasol,BKN,NO,POR,LAC,PHO,MEM,NY,MEM,SF,PF,PG,PG,SG/SF,PG,PG,C,3600,3500,9100,8600,5900,6600,5600,6700,252.0,399.25,15,Nov42016
Rondae Hollis-Jefferson,Terrence Jones,Lou Williams,Damian Lillard,Chris Paul,Devin Booker,Mike Conley,Hassan Whiteside,BKN,NO,LAL,POR,LAC,PHO,MEM,MIA,SF,PF,SG,PG,PG,SG/SF,PG,C,3600,3500,4300,9100,8600,5900,6600,8400,257.17,399.25,16,Nov42016
Julius Randle,Terrence Jones,Damian Lillard,Chris Paul,Devin Booker,Mike Conley,Derrick Rose,Joakim Noah,LAL,NO,POR,LAC,PHO,MEM,NY,NY,PF,PF,PG,PG,SG/SF,PG,PG,C,6100,3500,9100,8600,5900,6600,5600,4500,258.8,399.25,17,Nov42016
Kawhi Leonard,Rondae Hollis-Jefferson,Dwyane Wade,Chris Paul,Devin Booker,Mike Conley,Derrick Rose,Joakim Noah,SA,BKN,CHI,LAC,PHO,MEM,NY,NY,SF,SF,SG,PG,SG/SF,PG,PG,C,8300,3600,6400,8600,5900,6600,5600,4500,244.31,398.75,18,Nov42016
Kawhi Leonard,Terrence Jones,Chris Paul,Devin Booker,Mike Conley,Derrick Rose,Marc Gasol,Joakim Noah,SA,NO,LAC,PHO,MEM,NY,MEM,NY,SF,PF,PG,SG/SF,PG,PG,C,C,8300,3500,8600,5900,6600,5600,6700,4500,259.31,398.75,19,Nov42016
Kawhi Leonard,Terrence Jones,Dwyane Wade,Lou Williams,Chris Paul,Devin Booker,Mike Conley,Joakim Noah,SA,NO,CHI,LAL,LAC,PHO,MEM,NY,SF,PF,SG,SG,PG,SG/SF,PG,C,8300,3500,6400,4300,8600,5900,6600,4500,250.01,398.75,20,Nov42016
Kawhi Leonard,Rondae Hollis-Jefferson,Terrence Jones,Lou Williams,Chris Paul,Devin Booker,Mike Conley,Hassan Whiteside,SA,BKN,NO,LAL,LAC,PHO,MEM,MIA,SF,SF,PF,SG,PG,SG/SF,PG,C,8300,3600,3500,4300,8600,5900,6600,8400,253.48,398.5,21,Nov42016
Kawhi Leonard,Rondae Hollis-Jefferson,Dwyane Wade,Chris Paul,Devin Booker,Mike Conley,Derrick Rose,Mason Plumlee,SA,BKN,CHI,LAC,PHO,MEM,NY,POR,SF,SF,SG,PG,SG/SF,PG,PG,C,8300,3600,6400,8600,5900,6600,5600,4900,247.84,398.5,22,Nov42016
Kawhi Leonard,Rondae Hollis-Jefferson,Terrence Jones,Chris Paul,Devin Booker,Mike Conley,Derrick Rose,Marc Gasol,SA,BKN,NO,LAC,PHO,MEM,NY,MEM,SF,SF,PF,PG,SG/SF,PG,PG,C,8300,3600,3500,8600,5900,6600,5600,6700,248.31,398.5,23,Nov42016
Terrence Jones,Dwyane Wade,Sean Kilpatrick,Chris Paul,Devin Booker,Mike Conley,Derrick Rose,Hassan Whiteside,NO,CHI,BKN,LAC,PHO,MEM,NY,MIA,PF,SG,SG,PG,SG/SF,PG,PG,C,3500,6400,4400,8600,5900,6600,5600,8400,254.25,398.5,24,Nov42016
Kawhi Leonard,Terrence Jones,Dwyane Wade,Lou Williams,Chris Paul,Devin Booker,Mike Conley,Mason Plumlee,SA,NO,CHI,LAL,LAC,PHO,MEM,POR,SF,PF,SG,SG,PG,SG/SF,PG,C,8300,3500,6400,4300,8600,5900,6600,4900,253.54,398.5,25,Nov42016
Kawhi Leonard,Julius Randle,Terrence Jones,Chris Paul,Devin Booker,Mike Conley,Derrick Rose,Joakim Noah,SA,LAL,NO,LAC,PHO,MEM,NY,NY,SF,PF,PF,PG,SG/SF,PG,PG,C,8300,6100,3500,8600,5900,6600,5600,4500,255.11,398.5,26,Nov42016
Kawhi Leonard,Terrence Jones,Dwyane Wade,Bradley Beal,Chris Paul,Devin Booker,Mike Conley,Joakim Noah,SA,NO,CHI,WAS,LAC,PHO,MEM,NY,SF,PF,SG,SG,PG,SG/SF,PG,C,8300,3500,6400,5300,8600,5900,6600,4500,250.71,398.25,27,Nov42016
Kawhi Leonard,Julius Randle,Terrence Jones,Chris Paul,Devin Booker,Mike Conley,Derrick Rose,Mason Plumlee,SA,LAL,NO,LAC,PHO,MEM,NY,POR,SF,PF,PF,PG,SG/SF,PG,PG,C,8300,6100,3500,8600,5900,6600,5600,4900,258.64,398.25,28,Nov42016
Kawhi Leonard,Terrence Jones,Dwyane Wade,Bradley Beal,Chris Paul,Devin Booker,Mike Conley,Mason Plumlee,SA,NO,CHI,WAS,LAC,PHO,MEM,POR,SF,PF,SG,SG,PG,SG/SF,PG,C,8300,3500,6400,5300,8600,5900,6600,4900,254.24,398.0,29,Nov42016
Kawhi Leonard,Terrence Jones,Dwyane Wade,Chris Paul,Devin Booker,Tyler Johnson,Mike Conley,Joakim Noah,SA,NO,CHI,LAC,PHO,MIA,MEM,NY,SF,PF,SG,PG,SG/SF,PG/SG,PG,C,8300,3500,6400,8600,5900,4600,6600,4500,249.51,397.75,30,Nov42016
Julius Randle,Terrence Jones,Dwyane Wade,Sean Kilpatrick,Chris Paul,Devin Booker,Mike Conley,Hassan Whiteside,LAL,NO,CHI,BKN,LAC,PHO,MEM,MIA,PF,PF,SG,SG,PG,SG/SF,PG,C,6100,3500,6400,4400,8600,5900,6600,8400,256.53,397.75,31,Nov42016
Kawhi Leonard,Rondae Hollis-Jefferson,Terrence Jones,Chris Paul,Devin Booker,Tyler Johnson,Mike Conley,Hassan Whiteside,SA,BKN,NO,LAC,PHO,MIA,MEM,MIA,SF,SF,PF,PG,SG/SF,PG/SG,PG,C,8300,3600,3500,8600,5900,4600,6600,8400,252.98,397.5,32,Nov42016
Terrence Jones,Dwyane Wade,Chris Paul,Devin Booker,J.J. Barea,Mike Conley,Derrick Rose,Hassan Whiteside,NO,CHI,LAC,PHO,DAL,MEM,NY,MIA,PF,SG,PG,SG/SF,PG/SG,PG,PG,C,3500,6400,8600,5900,4800,6600,5600,8400,257.5,397.5,33,Nov42016
Kawhi Leonard,Terrence Jones,Dwyane Wade,Chris Paul,Devin Booker,Tyler Johnson,Mike Conley,Mason Plumlee,SA,NO,CHI,LAC,PHO,MIA,MEM,POR,SF,PF,SG,PG,SG/SF,PG/SG,PG,C,8300,3500,6400,8600,5900,4600,6600,4900,253.04,397.5,34,Nov42016
Julius Randle,Terrence Jones,Damian Lillard,Chris Paul,Devin Booker,Mike Conley,Derrick Rose,Tyson Chandler,LAL,NO,POR,LAC,PHO,MEM,NY,PHO,PF,PF,PG,PG,SG/SF,PG,PG,C,6100,3500,9100,8600,5900,6600,5600,4400,258.26,397.5,35,Nov42016
Kawhi Leonard,Terrence Jones,Dwyane Wade,E'Twaun Moore,Chris Paul,Devin Booker,Mike Conley,Marc Gasol,SA,NO,CHI,NO,LAC,PHO,MEM,MEM,SF,PF,SG,SG,PG,SG/SF,PG,C,8300,3500,6400,3900,8600,5900,6600,6700,254.02,397.5,36,Nov42016
Kawhi Leonard,Rondae Hollis-Jefferson,Dwyane Wade,Chris Paul,Devin Booker,Mike Conley,Derrick Rose,Tyson Chandler,SA,BKN,CHI,LAC,PHO,MEM,NY,PHO,SF,SF,SG,PG,SG/SF,PG,PG,C,8300,3600,6400,8600,5900,6600,5600,4400,243.77,397.0,37,Nov42016
Kawhi Leonard,Terrence Jones,Chris Paul,Devin Booker,Mike Conley,Derrick Rose,Marc Gasol,Tyson Chandler,SA,NO,LAC,PHO,MEM,NY,MEM,PHO,SF,PF,PG,SG/SF,PG,PG,C,C,8300,3500,8600,5900,6600,5600,6700,4400,258.77,397.0,38,Nov42016
Kawhi Leonard,Terrence Jones,Dwyane Wade,Lou Williams,Chris Paul,Devin Booker,Mike Conley,Tyson Chandler,SA,NO,CHI,LAL,LAC,PHO,MEM,PHO,SF,PF,SG,SG,PG,SG/SF,PG,C,8300,3500,6400,4300,8600,5900,6600,4400,249.47,397.0,39,Nov42016
Kawhi Leonard,Terrence Jones,Lou Williams,Chris Paul,Devin Booker,Mike Conley,Hassan Whiteside,Tyson Chandler,SA,NO,LAL,LAC,PHO,MEM,MIA,PHO,SF,PF,SG,PG,SG/SF,PG,C,C,8300,3500,4300,8600,5900,6600,8400,4400,263.94,397.0,40,Nov42016
Terrence Jones,Dwyane Wade,Chris Paul,Devin Booker,Mike Conley,Derrick Rose,Hassan Whiteside,Cody Zeller,NO,CHI,LAC,PHO,MEM,NY,MIA,CHA,PF,SG,PG,SG/SF,PG,PG,C,C,3500,6400,8600,5900,6600,5600,8400,4300,249.98,397.0,41,Nov42016
Kawhi Leonard,Rondae Hollis-Jefferson,Terrence Jones,Chris Paul,Devin Booker,Mike Conley,Derrick Rose,Dwight Howard,SA,BKN,NO,LAC,PHO,MEM,NY,ATL,SF,SF,PF,PG,SG/SF,PG,PG,C,8300,3600,3500,8600,5900,6600,5600,7700,252.8,396.75,42,Nov42016
Kawhi Leonard,Julius Randle,Terrence Jones,Chris Paul,Devin Booker,Mike Conley,Derrick Rose,Tyson Chandler,SA,LAL,NO,LAC,PHO,MEM,NY,PHO,SF,PF,PF,PG,SG/SF,PG,PG,C,8300,6100,3500,8600,5900,6600,5600,4400,254.57,396.75,43,Nov42016
Kawhi Leonard,Terrence Jones,Dwyane Wade,Bradley Beal,Chris Paul,Devin Booker,Mike Conley,Tyson Chandler,SA,NO,CHI,WAS,LAC,PHO,MEM,PHO,SF,PF,SG,SG,PG,SG/SF,PG,C,8300,3500,6400,5300,8600,5900,6600,4400,250.17,396.5,44,Nov42016
Kawhi Leonard,Trevor Booker,Terrence Jones,Chris Paul,Devin Booker,Mike Conley,Derrick Rose,Marc Gasol,SA,BKN,NO,LAC,PHO,MEM,NY,MEM,SF,PF,PF,PG,SG/SF,PG,PG,C,8300,4700,3500,8600,5900,6600,5600,6700,259.0,396.25,45,Nov42016
Kawhi Leonard,Terrence Jones,Dwyane Wade,Sean Kilpatrick,Chris Paul,Devin Booker,Mike Conley,Joakim Noah,SA,NO,CHI,BKN,LAC,PHO,MEM,NY,SF,PF,SG,SG,PG,SG/SF,PG,C,8300,3500,6400,4400,8600,5900,6600,4500,250.85,396.25,46,Nov42016
Kawhi Leonard,Rondae Hollis-Jefferson,Terrence Jones,Sean Kilpatrick,Chris Paul,Devin Booker,Mike Conley,Hassan Whiteside,SA,BKN,NO,BKN,LAC,PHO,MEM,MIA,SF,SF,PF,SG,PG,SG/SF,PG,C,8300,3600,3500,4400,8600,5900,6600,8400,254.32,396.0,47,Nov42016
Rondae Hollis-Jefferson,Dwyane Wade,Chris Paul,Devin Booker,Mike Conley,Derrick Rose,Hassan Whiteside,Joakim Noah,BKN,CHI,LAC,PHO,MEM,NY,MIA,NY,SF,SG,PG,SG/SF,PG,PG,C,C,3600,6400,8600,5900,6600,5600,8400,4500,244.18,396.0,48,Nov42016
Kawhi Leonard,Terrence Jones,Lou Williams,Chris Paul,Devin Booker,Mike Conley,Derrick Rose,Marc Gasol,SA,NO,LAL,LAC,PHO,MEM,NY,MEM,SF,PF,SG,PG,SG/SF,PG,PG,C,8300,3500,4300,8600,5900,6600,5600,6700,258.92,396.0,49,Nov42016
Kawhi Leonard,Terrence Jones,Dwyane Wade,Chris Paul,Devin Booker,Tyler Johnson,Mike Conley,Tyson Chandler,SA,NO,CHI,LAC,PHO,MIA,MEM,PHO,SF,PF,SG,PG,SG/SF,PG/SG,PG,C,8300,3500,6400,8600,5900,4600,6600,4400,248.97,396.0,50,Nov42016
Terrence Jones,Dwyane Wade,Chris Paul,Devin Booker,Mike Conley,Derrick Rose,Marc Gasol,Joakim Noah,NO,CHI,LAC,PHO,MEM,NY,MEM,NY,PF,SG,PG,SG/SF,PG,PG,C,C,3500,6400,8600,5900,6600,5600,6700,4500,244.71,396.0,51,Nov42016
Terrence Jones,Dwyane Wade,Lou Williams,Chris Paul,Devin Booker,Mike Conley,Hassan Whiteside,Joakim Noah,NO,CHI,LAL,LAC,PHO,MEM,MIA,NY,PF,SG,SG,PG,SG/SF,PG,C,C,3500,6400,4300,8600,5900,6600,8400,4500,249.88,396.0,52,Nov42016
Kawhi Leonard,Terrence Jones,Dwyane Wade,Sean Kilpatrick,Chris Paul,Devin Booker,Mike Conley,Mason Plumlee,SA,NO,CHI,BKN,LAC,PHO,MEM,POR,SF,PF,SG,SG,PG,SG/SF,PG,C,8300,3500,6400,4400,8600,5900,6600,4900,254.38,396.0,53,Nov42016
Rondae Hollis-Jefferson,Terrence Jones,Chris Paul,Devin Booker,Mike Conley,Derrick Rose,Hassan Whiteside,Marc Gasol,BKN,NO,LAC,PHO,MEM,NY,MIA,MEM,SF,PF,PG,SG/SF,PG,PG,C,C,3600,3500,8600,5900,6600,5600,8400,6700,248.18,395.75,54,Nov42016
Terrence Jones,Dwyane Wade,Chris Paul,Devin Booker,Mike Conley,Derrick Rose,Marc Gasol,Mason Plumlee,NO,CHI,LAC,PHO,MEM,NY,MEM,POR,PF,SG,PG,SG/SF,PG,PG,C,C,3500,6400,8600,5900,6600,5600,6700,4900,248.24,395.75,55,Nov42016
Rondae Hollis-Jefferson,Terrence Jones,Dwyane Wade,Chris Paul,Devin Booker,Mike Conley,Derrick Rose,Marc Gasol,BKN,NO,CHI,LAC,PHO,MEM,NY,MEM,SF,PF,SG,PG,SG/SF,PG,PG,C,3600,3500,6400,8600,5900,6600,5600,6700,233.71,395.75,56,Nov42016
Rondae Hollis-Jefferson,Terrence Jones,Dwyane Wade,Lou Williams,Chris Paul,Devin Booker,Mike Conley,Hassan Whiteside,BKN,NO,CHI,LAL,LAC,PHO,MEM,MIA,SF,PF,SG,SG,PG,SG/SF,PG,C,3600,3500,6400,4300,8600,5900,6600,8400,238.88,395.75,57,Nov42016
Julius Randle,Terrence Jones,Dwyane Wade,Chris Paul,Devin Booker,Mike Conley,Derrick Rose,Joakim Noah,LAL,NO,CHI,LAC,PHO,MEM,NY,NY,PF,PF,SG,PG,SG/SF,PG,PG,C,6100,3500,6400,8600,5900,6600,5600,4500,240.51,395.75,58,Nov42016
Terrence Jones,Dwyane Wade,Lou Williams,Chris Paul,Devin Booker,Mike Conley,Hassan Whiteside,Mason Plumlee,NO,CHI,LAL,LAC,PHO,MEM,MIA,POR,PF,SG,SG,PG,SG/SF,PG,C,C,3500,6400,4300,8600,5900,6600,8400,4900,253.41,395.75,59,Nov42016
Rondae Hollis-Jefferson,Dwyane Wade,Chris Paul,Devin Booker,Mike Conley,Derrick Rose,Hassan Whiteside,Mason Plumlee,BKN,CHI,LAC,PHO,MEM,NY,MIA,POR,SF,SG,PG,SG/SF,PG,PG,C,C,3600,6400,8600,5900,6600,5600,8400,4900,247.71,395.75,60,Nov42016
Julius Randle,Terrence Jones,Chris Paul,Devin Booker,Mike Conley,Derrick Rose,Hassan Whiteside,Joakim Noah,LAL,NO,LAC,PHO,MEM,NY,MIA,NY,PF,PF,PG,SG/SF,PG,PG,C,C,6100,3500,8600,5900,6600,5600,8400,4500,254.98,395.75,61,Nov42016
Kawhi Leonard,Terrence Jones,Dwyane Wade,Damian Lillard,Devin Booker,Mike Conley,Derrick Rose,Joakim Noah,SA,NO,CHI,POR,PHO,MEM,NY,NY,SF,PF,SG,PG,SG/SF,PG,PG,C,8300,3500,6400,9100,5900,6600,5600,4500,257.49,395.5,62,Nov42016
Terrence Jones,Dwyane Wade,Bradley Beal,Chris Paul,Devin Booker,Mike Conley,Hassan Whiteside,Joakim Noah,NO,CHI,WAS,LAC,PHO,MEM,MIA,NY,PF,SG,SG,PG,SG/SF,PG,C,C,3500,6400,5300,8600,5900,6600,8400,4500,250.58,395.5,63,Nov42016
Rondae Hollis-Jefferson,Julius Randle,Terrence Jones,Chris Paul,Devin Booker,Mike Conley,Derrick Rose,Hassan Whiteside,BKN,LAL,NO,LAC,PHO,MEM,NY,MIA,SF,PF,PF,PG,SG/SF,PG,PG,C,3600,6100,3500,8600,5900,6600,5600,8400,243.98,395.5,64,Nov42016
Julius Randle,Terrence Jones,Chris Paul,Devin Booker,Mike Conley,Derrick Rose,Hassan Whiteside,Mason Plumlee,LAL,NO,LAC,PHO,MEM,NY,MIA,POR,PF,PF,PG,SG/SF,PG,PG,C,C,6100,3500,8600,5900,6600,5600,8400,4900,258.51,395.5,65,Nov42016
Julius Randle,Terrence Jones,Dwyane Wade,Chris Paul,Devin Booker,Mike Conley,Derrick Rose,Mason Plumlee,LAL,NO,CHI,LAC,PHO,MEM,NY,POR,PF,PF,SG,PG,SG/SF,PG,PG,C,6100,3500,6400,8600,5900,6600,5600,4900,244.04,395.5,66,Nov42016
Kawhi Leonard,Terrence Jones,Dwyane Wade,Chris Paul,Devin Booker,J.J. Barea,Mike Conley,Joakim Noah,SA,NO,CHI,LAC,PHO,DAL,MEM,NY,SF,PF,SG,PG,SG/SF,PG/SG,PG,C,8300,3500,6400,8600,5900,4800,6600,4500,254.1,395.25,67,Nov42016
Terrence Jones,Dwyane Wade,E'Twaun Moore,Chris Paul,Devin Booker,Mike Conley,Derrick Rose,Hassan Whiteside,NO,CHI,NO,LAC,PHO,MEM,NY,MIA,PF,SG,SG,PG,SG/SF,PG,PG,C,3500,6400,3900,8600,5900,6600,5600,8400,247.41,395.25,68,Nov42016
Kawhi Leonard,Julius Randle,Terrence Jones,Lou Williams,Chris Paul,Devin Booker,Mike Conley,Marc Gasol,SA,LAL,NO,LAL,LAC,PHO,MEM,MEM,SF,PF,PF,SG,PG,SG/SF,PG,C,8300,6100,3500,4300,8600,5900,6600,6700,261.2,395.25,69,Nov42016
Terrence Jones,Dwyane Wade,Bradley Beal,Chris Paul,Devin Booker,Mike Conley,Hassan Whiteside,Mason Plumlee,NO,CHI,WAS,LAC,PHO,MEM,MIA,POR,PF,SG,SG,PG,SG/SF,PG,C,C,3500,6400,5300,8600,5900,6600,8400,4900,254.11,395.25,70,Nov42016
Rondae Hollis-Jefferson,Terrence Jones,Dwyane Wade,Bradley Beal,Chris Paul,Devin Booker,Mike Conley,Hassan Whiteside,BKN,NO,CHI,WAS,LAC,PHO,MEM,MIA,SF,PF,SG,SG,PG,SG/SF,PG,C,3600,3500,6400,5300,8600,5900,6600,8400,239.58,395.25,71,Nov42016
Kawhi Leonard,Terrence Jones,Chris Paul,Devin Booker,Tyler Johnson,Mike Conley,Derrick Rose,Marc Gasol,SA,NO,LAC,PHO,MIA,MEM,NY,MEM,SF,PF,PG,SG/SF,PG/SG,PG,PG,C,8300,3500,8600,5900,4600,6600,5600,6700,258.42,395.0,72,Nov42016
Kawhi Leonard,Rondae Hollis-Jefferson,Terrence Jones,Chris Paul,Devin Booker,J.J. Barea,Mike Conley,Hassan Whiteside,SA,BKN,NO,LAC,PHO,DAL,MEM,MIA,SF,SF,PF,PG,SG/SF,PG/SG,PG,C,8300,3600,3500,8600,5900,4800,6600,8400,257.57,395.0,73,Nov42016
Markieff Morris,Terrence Jones,Dwyane Wade,Chris Paul,Devin Booker,Mike Conley,Derrick Rose,Marc Gasol,WAS,NO,CHI,LAC,PHO,MEM,NY,MEM,SF/PF,PF,SG,PG,SG/SF,PG,PG,C,5500,3500,6400,8600,5900,6600,5600,6700,250.02,395.0,74,Nov42016
Kawhi Leonard,Al-Farouq Aminu,Terrence Jones,Chris Paul,Devin Booker,Mike Conley,Derrick Rose,Marc Gasol,SA,POR,NO,LAC,PHO,MEM,NY,MEM,SF,PF,PF,PG,SG/SF,PG,PG,C,8300,4500,3500,8600,5900,6600,5600,6700,261.28,395.0,75,Nov42016
Terrence Jones,Dwyane Wade,Chris Paul,Devin Booker,Tyler Johnson,Mike Conley,Hassan Whiteside,Joakim Noah,NO,CHI,LAC,PHO,MIA,MEM,MIA,NY,PF,SG,PG,SG/SF,PG/SG,PG,C,C,3500,6400,8600,5900,4600,6600,8400,4500,249.38,395.0,76,Nov42016
Anthony Davis,Rondae Hollis-Jefferson,Terrence Jones,Dwyane Wade,Chris Paul,Mike Conley,Derrick Rose,Joakim Noah,NO,BKN,NO,CHI,LAC,MEM,NY,NY,PF/C,SF,PF,SG,PG,PG,PG,C,10900,3600,3500,6400,8600,6600,5600,4500,256.46,395.0,77,Nov42016
Markieff Morris,Terrence Jones,Dwyane Wade,Lou Williams,Chris Paul,Devin Booker,Mike Conley,Hassan Whiteside,WAS,NO,CHI,LAL,LAC,PHO,MEM,MIA,SF/PF,PF,SG,SG,PG,SG/SF,PG,C,5500,3500,6400,4300,8600,5900,6600,8400,255.19,395.0,78,Nov42016
Kawhi Leonard,Terrence Jones,Dwyane Wade,Chris Paul,Devin Booker,J.J. Barea,Mike Conley,Mason Plumlee,SA,NO,CHI,LAC,PHO,DAL,MEM,POR,SF,PF,SG,PG,SG/SF,PG/SG,PG,C,8300,3500,6400,8600,5900,4800,6600,4900,257.63,395.0,79,Nov42016
Rondae Hollis-Jefferson,Terrence Jones,Dwyane Wade,Chris Paul,Devin Booker,Tyler Johnson,Mike Conley,Hassan Whiteside,BKN,NO,CHI,LAC,PHO,MIA,MEM,MIA,SF,PF,SG,PG,SG/SF,PG/SG,PG,C,3600,3500,6400,8600,5900,4600,6600,8400,238.38,394.75,80,Nov42016
Terrence Jones,Damian Lillard,Chris Paul,Devin Booker,Mike Conley,Derrick Rose,Mason Plumlee,Joakim Noah,NO,POR,LAC,PHO,MEM,NY,POR,NY,PF,PG,PG,SG/SF,PG,PG,C,C,3500,9100,8600,5900,6600,5600,4900,4500,256.52,394.75,81,Nov42016
Rondae Hollis-Jefferson,Terrence Jones,Damian Lillard,Chris Paul,Devin Booker,Mike Conley,Derrick Rose,Joakim Noah,BKN,NO,POR,LAC,PHO,MEM,NY,NY,SF,PF,PG,PG,SG/SF,PG,PG,C,3600,3500,9100,8600,5900,6600,5600,4500,241.99,394.75,82,Nov42016
Kawhi Leonard,Terrence Jones,Dwyane Wade,Lou Williams,Chris Paul,Devin Booker,Mike Conley,Marcin Gortat,SA,NO,CHI,LAL,LAC,PHO,MEM,WAS,SF,PF,SG,SG,PG,SG/SF,PG,C,8300,3500,6400,4300,8600,5900,6600,5900,255.91,394.75,83,Nov42016
Terrence Jones,Dwyane Wade,Chris Paul,Devin Booker,Tyler Johnson,Mike Conley,Hassan Whiteside,Mason Plumlee,NO,CHI,LAC,PHO,MIA,MEM,MIA,POR,PF,SG,PG,SG/SF,PG/SG,PG,C,C,3500,6400,8600,5900,4600,6600,8400,4900,252.91,394.75,84,Nov42016
