Player1,Player2,Player3,Player4,Player5,Player6,Player7,Player8,Team1,Team2,Team3,Team4,Team5,Team6,Team7,Team8,Pos1,Pos2,Pos3,Pos4,Pos5,Pos6,Pos7,Pos8,Salary1,Salary2,Salary3,Salary4,Salary5,Salary6,Salary7,Salary8,Projected Value,Actual Scored,Iteration,date
Russell Westbrook,T.J. McConnell,Karl-Anthony Towns,Luol Deng,Tyson Chandler,Tim Frazier,P.J. Tucker,Kristaps Porzingis,OKC,PHI,MIN,LAL,PHO,NO,PHO,NY,PG,PG,PF/C,SF/PF,C,PG,SF,PF,12400,3000,8100,3400,4500,5700,3800,7300,233.26,394.25,1,Dec112016
Russell Westbrook,Marcus Smart,T.J. McConnell,Karl-Anthony Towns,Luol Deng,Tyson Chandler,Tim Frazier,Kristaps Porzingis,OKC,BOS,PHI,MIN,LAL,PHO,NO,NY,PG,SG/SF,PG,PF/C,SF/PF,C,PG,PF,12400,5600,3000,8100,3400,4500,5700,7300,244.41,394.25,2,Dec112016
Russell Westbrook,T.J. McConnell,Karl-Anthony Towns,Luol Deng,Tyson Chandler,Tim Frazier,Robert Covington,Kristaps Porzingis,OKC,PHI,MIN,LAL,PHO,NO,PHI,NY,PG,PG,PF/C,SF/PF,C,PG,SF,PF,12400,3000,8100,3400,4500,5700,4400,7300,238.18,394.0,3,Dec112016
Russell Westbrook,T.J. McConnell,Eric Bledsoe,Luol Deng,Tyson Chandler,Tim Frazier,P.J. Tucker,Kristaps Porzingis,OKC,PHI,PHO,LAL,PHO,NO,PHO,NY,PG,PG,PG,SF/PF,C,PG,SF,PF,12400,3000,7800,3400,4500,5700,3800,7300,231.48,393.5,4,Dec112016
Russell Westbrook,Marcus Smart,T.J. McConnell,Eric Bledsoe,Luol Deng,Tyson Chandler,Tim Frazier,Kristaps Porzingis,OKC,BOS,PHI,PHO,LAL,PHO,NO,NY,PG,SG/SF,PG,PG,SF/PF,C,PG,PF,12400,5600,3000,7800,3400,4500,5700,7300,242.63,393.5,5,Dec112016
Russell Westbrook,T.J. McConnell,Eric Bledsoe,Luol Deng,Tyson Chandler,Tim Frazier,Robert Covington,Kristaps Porzingis,OKC,PHI,PHO,LAL,PHO,NO,PHI,NY,PG,PG,PG,SF/PF,C,PG,SF,PF,12400,3000,7800,3400,4500,5700,4400,7300,236.4,393.25,6,Dec112016
Russell Westbrook,T.J. McConnell,Karl-Anthony Towns,Marcus Morris,Tyson Chandler,Tim Frazier,P.J. Tucker,Kristaps Porzingis,OKC,PHI,MIN,DET,PHO,NO,PHO,NY,PG,PG,PF/C,SF/PF,C,PG,SF,PF,12400,3000,8100,5000,4500,5700,3800,7300,242.35,392.5,7,Dec112016
Russell Westbrook,T.J. McConnell,Eric Bledsoe,Marcus Morris,Tyson Chandler,Tim Frazier,P.J. Tucker,Kristaps Porzingis,OKC,PHI,PHO,DET,PHO,NO,PHO,NY,PG,PG,PG,SF/PF,C,PG,SF,PF,12400,3000,7800,5000,4500,5700,3800,7300,240.57,391.75,8,Dec112016
Russell Westbrook,Devin Booker,T.J. McConnell,Eric Bledsoe,Luol Deng,Tyson Chandler,Tim Frazier,Kristaps Porzingis,OKC,PHO,PHI,PHO,LAL,PHO,NO,NY,PG,SG/SF,PG,PG,SF/PF,C,PG,PF,12400,5800,3000,7800,3400,4500,5700,7300,245.66,390.75,9,Dec112016
Russell Westbrook,T.J. McConnell,Karl-Anthony Towns,Tyson Chandler,Tim Frazier,Robert Covington,P.J. Tucker,Kristaps Porzingis,OKC,PHI,MIN,PHO,NO,PHI,PHO,NY,PG,PG,PF/C,C,PG,SF,SF,PF,12400,3000,8100,4500,5700,4400,3800,7300,236.81,390.25,10,Dec112016
