Player1,Player2,Player3,Player4,Player5,Player6,Player7,Player8,Team1,Team2,Team3,Team4,Team5,Team6,Team7,Team8,Pos1,Pos2,Pos3,Pos4,Pos5,Pos6,Pos7,Pos8,Salary1,Salary2,Salary3,Salary4,Salary5,Salary6,Salary7,Salary8,Projected Value,Actual Scored,Iteration,date
James Harden,Andre Drummond,Joel Embiid,Paul Millsap,Mirza Teletovic,Kent Bazemore,Jabari Parker,Garrett Temple,HOU,DET,PHI,ATL,MIL,ATL,MIL,SAC,PG/SG,C,C,PF,PF,SG/SF,SF/PF,PG/SG,11600,7700,5600,7900,3000,5000,5900,3000,241.0,356.25,1,Nov52016
James Harden,Andre Drummond,Joel Embiid,Paul Millsap,Mirza Teletovic,Kent Bazemore,Dennis Schroder,Garrett Temple,HOU,DET,PHI,ATL,MIL,ATL,ATL,SAC,PG/SG,C,C,PF,PF,SG/SF,PG,PG/SG,11600,7700,5600,7900,3000,5000,6200,3000,239.97,356.0,2,Nov52016
James Harden,Joel Embiid,Bismack Biyombo,Paul Millsap,Kent Bazemore,LeBron James,Jeff Green,Garrett Temple,HOU,PHI,ORL,ATL,ATL,CLE,ORL,SAC,PG/SG,C,C,PF,SG/SF,SF/PF,SF/PF,PG/SG,11600,5600,3400,7900,5000,9700,3500,3000,247.2,356.0,3,Nov52016
James Harden,Andre Drummond,Joel Embiid,Paul Millsap,Kent Bazemore,Markieff Morris,Jeff Green,Garrett Temple,HOU,DET,PHI,ATL,ATL,WAS,ORL,SAC,PG/SG,C,C,PF,SG/SF,SF/PF,SF/PF,PG/SG,11600,7700,5600,7900,5000,5500,3500,3000,253.53,355.0,4,Nov52016
James Harden,Joel Embiid,Paul Millsap,Mirza Teletovic,Kent Bazemore,LeBron James,Jeff Green,Garrett Temple,HOU,PHI,ATL,MIL,ATL,CLE,ORL,SAC,PG/SG,C,PF,PF,SG/SF,SF/PF,SF/PF,PG/SG,11600,5600,7900,3000,5000,9700,3500,3000,241.51,354.5,5,Nov52016
James Harden,Dwight Howard,Andre Drummond,Paul Millsap,Mirza Teletovic,Kent Bazemore,Jeff Green,Garrett Temple,HOU,ATL,DET,ATL,MIL,ATL,ORL,SAC,PG/SG,C,C,PF,PF,SG/SF,SF/PF,PG/SG,11600,8000,7700,7900,3000,5000,3500,3000,235.97,354.5,6,Nov52016
James Harden,Andre Drummond,Joel Embiid,Mirza Teletovic,Kent Bazemore,LeBron James,Jeff Green,Garrett Temple,HOU,DET,PHI,MIL,ATL,CLE,ORL,SAC,PG/SG,C,C,PF,SG/SF,SF/PF,SF/PF,PG/SG,11600,7700,5600,3000,5000,9700,3500,3000,245.19,354.25,7,Nov52016
James Harden,Bismack Biyombo,Paul Millsap,Kent Bazemore,LeBron James,Jabari Parker,Jeff Green,Garrett Temple,HOU,ORL,ATL,ATL,CLE,MIL,ORL,SAC,PG/SG,C,PF,SG/SF,SF/PF,SF/PF,SF/PF,PG/SG,11600,3400,7900,5000,9700,5900,3500,3000,245.46,354.0,8,Nov52016
James Harden,Joel Embiid,Bismack Biyombo,Paul Millsap,Mirza Teletovic,Kent Bazemore,LeBron James,Garrett Temple,HOU,PHI,ORL,ATL,MIL,ATL,CLE,SAC,PG/SG,C,C,PF,PF,SG/SF,SF/PF,PG/SG,11600,5600,3400,7900,3000,5000,9700,3000,238.95,353.75,9,Nov52016
James Harden,Andre Drummond,Joel Embiid,Paul Millsap,Kent Bazemore,Jabari Parker,Jordan Farmar,Garrett Temple,HOU,DET,PHI,ATL,ATL,MIL,SAC,SAC,PG/SG,C,C,PF,SG/SF,SF/PF,PG,PG/SG,11600,7700,5600,7900,5000,5900,3000,3000,232.07,353.75,10,Nov52016
