Player1,Player2,Player3,Player4,Player5,Player6,Player7,Player8,Team1,Team2,Team3,Team4,Team5,Team6,Team7,Team8,Pos1,Pos2,Pos3,Pos4,Pos5,Pos6,Pos7,Pos8,Salary1,Salary2,Salary3,Salary4,Salary5,Salary6,Salary7,Salary8,Projected Value,Actual Scored,Iteration,date
Alex Len,Dennis Schroder,Paul Millsap,Carmelo Anthony,Norman Powell,Eric Bledsoe,Kevin Love,Jabari Parker,PHO,ATL,ATL,NY,TOR,PHO,CLE,MIL,C,PG,PF,SF,SG/SF,PG,PF/C,SF/PF,3800,6000,7500,7300,4000,7400,7600,6400,259.33,397.75,1,Dec92016
Alex Len,Leandro Barbosa,Paul Millsap,Kyle Lowry,Norman Powell,Eric Bledsoe,Kevin Love,Andre Drummond,PHO,PHO,ATL,TOR,TOR,PHO,CLE,DET,C,SG,PF,PG,SG/SF,PG,PF/C,C,3800,3000,7500,8100,4000,7400,7600,7600,250.9,397.5,2,Dec92016
Alex Len,Leandro Barbosa,Paul Millsap,Kyle Lowry,Carmelo Anthony,Norman Powell,Eric Bledsoe,Kevin Love,PHO,PHO,ATL,TOR,NY,TOR,PHO,CLE,C,SG,PF,PG,SF,SG/SF,PG,PF/C,3800,3000,7500,8100,7300,4000,7400,7600,244.07,397.25,3,Dec92016
Alex Len,Leandro Barbosa,Paul Millsap,Carmelo Anthony,Norman Powell,Eric Bledsoe,Kevin Love,Andre Drummond,PHO,PHO,ATL,NY,TOR,PHO,CLE,DET,C,SG,PF,SF,SG/SF,PG,PF/C,C,3800,3000,7500,7300,4000,7400,7600,7600,243.58,396.5,4,Dec92016
Alex Len,Lou Williams,Wesley Matthews,Paul Millsap,Norman Powell,Eric Bledsoe,Kevin Love,Andre Drummond,PHO,LAL,DAL,ATL,TOR,PHO,CLE,DET,C,SG,SG,PF,SG/SF,PG,PF/C,C,3800,6600,5100,7500,4000,7400,7600,7600,259.71,396.0,5,Dec92016
Alex Len,Lou Williams,Wesley Matthews,Paul Millsap,Carmelo Anthony,Norman Powell,Eric Bledsoe,Kevin Love,PHO,LAL,DAL,ATL,NY,TOR,PHO,CLE,C,SG,SG,PF,SF,SG/SF,PG,PF/C,3800,6600,5100,7500,7300,4000,7400,7600,252.88,395.75,6,Dec92016
Alex Len,Dennis Schroder,Paul Millsap,Kyle Lowry,Norman Powell,Eric Bledsoe,Kevin Love,Steven Adams,PHO,ATL,ATL,TOR,TOR,PHO,CLE,OKC,C,PG,PF,PG,SG/SF,PG,PF/C,C,3800,6000,7500,8100,4000,7400,7600,5000,256.93,395.75,7,Dec92016
Alex Len,Dennis Schroder,Paul Millsap,Carmelo Anthony,Norman Powell,Eric Bledsoe,Kevin Love,Steven Adams,PHO,ATL,ATL,NY,TOR,PHO,CLE,OKC,C,PG,PF,SF,SG/SF,PG,PF/C,C,3800,6000,7500,7300,4000,7400,7600,5000,249.61,394.75,8,Dec92016
Leandro Barbosa,Paul Millsap,Kyle Lowry,Carmelo Anthony,Norman Powell,Eric Bledsoe,Kevin Love,Steven Adams,PHO,ATL,TOR,NY,TOR,PHO,CLE,OKC,SG,PF,PG,SF,SG/SF,PG,PF/C,C,3000,7500,8100,7300,4000,7400,7600,5000,251.88,394.5,9,Dec92016
Alex Len,Lou Williams,Leandro Barbosa,Paul Millsap,Norman Powell,Eric Bledsoe,Kevin Love,LeBron James,PHO,LAL,PHO,ATL,TOR,PHO,CLE,CLE,C,SG,SG,PF,SG/SF,PG,PF/C,SF/PF,3800,6600,3000,7500,4000,7400,7600,9600,247.13,394.0,10,Dec92016
Alex Len,Dennis Schroder,Wesley Matthews,Paul Millsap,Kyle Lowry,Norman Powell,Eric Bledsoe,Kevin Love,PHO,ATL,DAL,ATL,TOR,TOR,PHO,CLE,C,PG,SG,PF,PG,SG/SF,PG,PF/C,3800,6000,5100,7500,8100,4000,7400,7600,260.07,393.75,11,Dec92016
Leandro Barbosa,Paul Millsap,Carmelo Anthony,Norman Powell,Eric Bledsoe,Kevin Love,Andre Drummond,Steven Adams,PHO,ATL,NY,TOR,PHO,CLE,DET,OKC,SG,PF,SF,SG/SF,PG,PF/C,C,C,3000,7500,7300,4000,7400,7600,7600,5000,251.39,393.75,12,Dec92016
Alex Len,Dennis Schroder,Lou Williams,Paul Millsap,Norman Powell,Eric Bledsoe,Kevin Love,Jabari Parker,PHO,ATL,LAL,ATL,TOR,PHO,CLE,MIL,C,PG,SG,PF,SG/SF,PG,PF/C,SF/PF,3800,6000,6600,7500,4000,7400,7600,6400,257.62,393.75,13,Dec92016
Dennis Schroder,Lou Williams,Leandro Barbosa,Paul Millsap,Norman Powell,Eric Bledsoe,Kevin Love,Andre Drummond,ATL,LAL,PHO,ATL,TOR,PHO,CLE,DET,PG,SG,SG,PF,SG/SF,PG,PF/C,C,6000,6600,3000,7500,4000,7400,7600,7600,259.39,393.5,14,Dec92016
Alex Len,Dennis Schroder,Paul Millsap,Carmelo Anthony,Norman Powell,Eric Bledsoe,Jabari Parker,Andre Drummond,PHO,ATL,ATL,NY,TOR,PHO,MIL,DET,C,PG,PF,SF,SG/SF,PG,SF/PF,C,3800,6000,7500,7300,4000,7400,6400,7600,273.12,393.5,15,Dec92016
Alex Len,Lou Williams,Leandro Barbosa,Paul Millsap,Kyle Lowry,Norman Powell,Eric Bledsoe,Kevin Love,PHO,LAL,PHO,ATL,TOR,TOR,PHO,CLE,C,SG,SG,PF,PG,SG/SF,PG,PF/C,3800,6600,3000,7500,8100,4000,7400,7600,242.36,393.25,16,Dec92016
Alex Len,Dennis Schroder,Wesley Matthews,Paul Millsap,Norman Powell,Eric Bledsoe,Kevin Love,Andre Drummond,PHO,ATL,DAL,ATL,TOR,PHO,CLE,DET,C,PG,SG,PF,SG/SF,PG,PF/C,C,3800,6000,5100,7500,4000,7400,7600,7600,259.58,393.0,17,Dec92016
Alex Len,Leandro Barbosa,Paul Millsap,Kyle Lowry,Carmelo Anthony,Norman Powell,Eric Bledsoe,Andre Drummond,PHO,PHO,ATL,TOR,NY,TOR,PHO,DET,C,SG,PF,PG,SF,SG/SF,PG,C,3800,3000,7500,8100,7300,4000,7400,7600,257.86,393.0,18,Dec92016
Alex Len,Lou Williams,Leandro Barbosa,Paul Millsap,Nicolas Batum,Eric Bledsoe,Kevin Love,Andre Drummond,PHO,LAL,PHO,ATL,CHA,PHO,CLE,DET,C,SG,SG,PF,SG/SF,PG,PF/C,C,3800,6600,3000,7500,6500,7400,7600,7600,258.34,393.0,19,Dec92016
Alex Len,Wesley Matthews,Paul Millsap,Kyle Lowry,Norman Powell,Eric Bledsoe,Kevin Love,Jabari Parker,PHO,DAL,ATL,TOR,TOR,PHO,CLE,MIL,C,SG,PF,PG,SG/SF,PG,PF/C,SF/PF,3800,5100,7500,8100,4000,7400,7600,6400,260.08,393.0,20,Dec92016
Alex Len,Dennis Schroder,Paul Millsap,Norman Powell,Eric Bledsoe,Kevin Love,Harrison Barnes,Andre Drummond,PHO,ATL,ATL,TOR,PHO,CLE,DAL,DET,C,PG,PF,SG/SF,PG,PF/C,SF/PF,C,3800,6000,7500,4000,7400,7600,6100,7600,263.13,393.0,21,Dec92016
Alex Len,Dennis Schroder,Wesley Matthews,Paul Millsap,Carmelo Anthony,Norman Powell,Eric Bledsoe,Kevin Love,PHO,ATL,DAL,ATL,NY,TOR,PHO,CLE,C,PG,SG,PF,SF,SG/SF,PG,PF/C,3800,6000,5100,7500,7300,4000,7400,7600,252.75,392.75,22,Dec92016
Alex Len,Lou Williams,Leandro Barbosa,Paul Millsap,Carmelo Anthony,Nicolas Batum,Eric Bledsoe,Kevin Love,PHO,LAL,PHO,ATL,NY,CHA,PHO,CLE,C,SG,SG,PF,SF,SG/SF,PG,PF/C,3800,6600,3000,7500,7300,6500,7400,7600,251.51,392.75,23,Dec92016
Alex Len,Dennis Schroder,Paul Millsap,Carmelo Anthony,Norman Powell,Eric Bledsoe,Kevin Love,Harrison Barnes,PHO,ATL,ATL,NY,TOR,PHO,CLE,DAL,C,PG,PF,SF,SG/SF,PG,PF/C,SF/PF,3800,6000,7500,7300,4000,7400,7600,6100,256.3,392.75,24,Dec92016
Alex Len,Lou Williams,Leandro Barbosa,Paul Millsap,Norman Powell,Eric Bledsoe,Kevin Love,Andre Drummond,PHO,LAL,PHO,ATL,TOR,PHO,CLE,DET,C,SG,SG,PF,SG/SF,PG,PF/C,C,3800,6600,3000,7500,4000,7400,7600,7600,241.87,392.5,25,Dec92016
Alex Len,Dennis Schroder,Leandro Barbosa,Paul Millsap,Carmelo Anthony,Norman Powell,Eric Bledsoe,DeMarcus Cousins,PHO,ATL,PHO,ATL,NY,TOR,PHO,SAC,C,PG,SG,PF,SF,SG/SF,PG,PF/C,3800,6000,3000,7500,7300,4000,7400,10900,269.19,392.5,26,Dec92016
Alex Len,Paul Millsap,Kyle Lowry,Norman Powell,Eric Bledsoe,Tim Hardaway Jr.,Kevin Love,Andre Drummond,PHO,ATL,TOR,TOR,PHO,ATL,CLE,DET,C,PF,PG,SG/SF,PG,PG/SG,PF/C,C,3800,7500,8100,4000,7400,4000,7600,7600,259.35,392.5,27,Dec92016
Alex Len,Lou Williams,Leandro Barbosa,Paul Millsap,Carmelo Anthony,Norman Powell,Eric Bledsoe,Kevin Love,PHO,LAL,PHO,ATL,NY,TOR,PHO,CLE,C,SG,SG,PF,SF,SG/SF,PG,PF/C,3800,6600,3000,7500,7300,4000,7400,7600,235.04,392.25,28,Dec92016
Alex Len,Paul Millsap,Kyle Lowry,Carmelo Anthony,Norman Powell,Eric Bledsoe,Tim Hardaway Jr.,Kevin Love,PHO,ATL,TOR,NY,TOR,PHO,ATL,CLE,C,PF,PG,SF,SG/SF,PG,PG/SG,PF/C,3800,7500,8100,7300,4000,7400,4000,7600,252.52,392.25,29,Dec92016
Alex Len,Lou Williams,Wesley Matthews,Paul Millsap,Kyle Lowry,Carmelo Anthony,Norman Powell,Eric Bledsoe,PHO,LAL,DAL,ATL,TOR,NY,TOR,PHO,C,SG,SG,PF,PG,SF,SG/SF,PG,3800,6600,5100,7500,8100,7300,4000,7400,267.16,392.25,30,Dec92016
Alex Len,Leandro Barbosa,Paul Millsap,Kyle Lowry,Carmelo Anthony,Norman Powell,Kevin Love,Andre Drummond,PHO,PHO,ATL,TOR,NY,TOR,CLE,DET,C,SG,PF,PG,SF,SG/SF,PF/C,C,3800,3000,7500,8100,7300,4000,7600,7600,246.74,392.25,31,Dec92016
Alex Len,Wesley Matthews,Paul Millsap,Norman Powell,Eric Bledsoe,Kevin Love,Jabari Parker,Andre Drummond,PHO,DAL,ATL,TOR,PHO,CLE,MIL,DET,C,SG,PF,SG/SF,PG,PF/C,SF/PF,C,3800,5100,7500,4000,7400,7600,6400,7600,259.59,392.25,32,Dec92016
