Player1,Player2,Player3,Player4,Player5,Player6,Player7,Player8,Team1,Team2,Team3,Team4,Team5,Team6,Team7,Team8,Pos1,Pos2,Pos3,Pos4,Pos5,Pos6,Pos7,Pos8,Salary1,Salary2,Salary3,Salary4,Salary5,Salary6,Salary7,Salary8,Projected Value,Actual Scored,Iteration,date
James Harden,Draymond Green,Sam Dekker,James Johnson,Deron Williams,Ryan Anderson,Kevin Durant,John Henson,HOU,GS,HOU,MIA,DAL,HOU,GS,MIL,PG/SG,PF/C,SF,SF/PF,PG,PF,SF/PF,C,12000,7900,3000,4200,4000,4600,10200,4000,244.9,372.25,1,Dec12016
James Harden,Draymond Green,James Johnson,Joe Johnson,Shelvin Mack,Ryan Anderson,Kevin Durant,John Henson,HOU,GS,MIA,UTA,UTA,HOU,GS,MIL,PG/SG,PF/C,SF/PF,SG/SF,PG,PF,SF/PF,C,12000,7900,4200,4000,3000,4600,10200,4000,238.05,372.0,2,Dec12016
James Harden,Draymond Green,Joe Ingles,James Johnson,Deron Williams,Ryan Anderson,Kevin Durant,John Henson,HOU,GS,UTA,MIA,DAL,HOU,GS,MIL,PG/SG,PF/C,SF,SF/PF,PG,PF,SF/PF,C,12000,7900,3000,4200,4000,4600,10200,4000,239.89,371.75,3,Dec12016
James Harden,Draymond Green,Sam Dekker,James Johnson,Austin Rivers,Ryan Anderson,Kevin Durant,John Henson,HOU,GS,HOU,MIA,LAC,HOU,GS,MIL,PG/SG,PF/C,SF,SF/PF,PG,PF,SF/PF,C,12000,7900,3000,4200,3300,4600,10200,4000,238.3,371.0,4,Dec12016
James Harden,Draymond Green,Montrezl Harrell,Sam Dekker,James Johnson,Eric Gordon,Kevin Durant,John Henson,HOU,GS,HOU,HOU,MIA,HOU,GS,MIL,PG/SG,PF/C,PF/C,SF,SF/PF,SG,SF/PF,C,12000,7900,3300,3000,4200,5100,10200,4000,241.01,371.0,5,Dec12016
James Harden,Draymond Green,Montrezl Harrell,Joe Ingles,James Johnson,Eric Gordon,Kevin Durant,John Henson,HOU,GS,HOU,UTA,MIA,HOU,GS,MIL,PG/SG,PF/C,PF/C,SF,SF/PF,SG,SF/PF,C,12000,7900,3300,3000,4200,5100,10200,4000,236.0,370.5,6,Dec12016
James Harden,Draymond Green,Joe Ingles,James Johnson,Austin Rivers,Ryan Anderson,Kevin Durant,John Henson,HOU,GS,UTA,MIA,LAC,HOU,GS,MIL,PG/SG,PF/C,SF,SF/PF,PG,PF,SF/PF,C,12000,7900,3000,4200,3300,4600,10200,4000,233.29,370.5,7,Dec12016
James Harden,Draymond Green,James Johnson,Jonathan Gibson,Joe Johnson,Ryan Anderson,Kevin Durant,John Henson,HOU,GS,MIA,DAL,UTA,HOU,GS,MIL,PG/SG,PF/C,SF/PF,SG,SG/SF,PF,SF/PF,C,12000,7900,4200,3000,4000,4600,10200,4000,235.11,370.25,8,Dec12016
James Harden,Draymond Green,James Johnson,Troy Daniels,Joe Johnson,Ryan Anderson,Kevin Durant,John Henson,HOU,GS,MIA,MEM,UTA,HOU,GS,MIL,PG/SG,PF/C,SF/PF,SG,SG/SF,PF,SF/PF,C,12000,7900,4200,3000,4000,4600,10200,4000,244.11,370.25,9,Dec12016
James Harden,Draymond Green,James Johnson,Malcolm Brogdon,Joe Johnson,Ryan Anderson,Kevin Durant,John Henson,HOU,GS,MIA,MIL,UTA,HOU,GS,MIL,PG/SG,PF/C,SF/PF,SG,SG/SF,PF,SF/PF,C,12000,7900,4200,3100,4000,4600,10200,4000,239.51,370.25,10,Dec12016
James Harden,Draymond Green,Montrezl Harrell,Sam Dekker,James Johnson,Shelvin Mack,Kevin Durant,Nikola Vucevic,HOU,GS,HOU,HOU,MIA,UTA,GS,ORL,PG/SG,PF/C,PF/C,SF,SF/PF,PG,SF/PF,C,12000,7900,3300,3000,4200,3000,10200,6200,241.43,369.75,11,Dec12016
James Harden,Draymond Green,Sam Dekker,James Johnson,Shelvin Mack,Ryan Anderson,Kevin Durant,John Henson,HOU,GS,HOU,MIA,UTA,HOU,GS,MIL,PG/SG,PF/C,SF,SF/PF,PG,PF,SF/PF,C,12000,7900,3000,4200,3000,4600,10200,4000,233.66,369.25,12,Dec12016
James Harden,Draymond Green,Montrezl Harrell,Joe Ingles,James Johnson,Shelvin Mack,Kevin Durant,Nikola Vucevic,HOU,GS,HOU,UTA,MIA,UTA,GS,ORL,PG/SG,PF/C,PF/C,SF,SF/PF,PG,SF/PF,C,12000,7900,3300,3000,4200,3000,10200,6200,236.42,369.25,13,Dec12016
James Harden,Draymond Green,Joe Ingles,James Johnson,Shelvin Mack,Ryan Anderson,Kevin Durant,John Henson,HOU,GS,UTA,MIA,UTA,HOU,GS,MIL,PG/SG,PF/C,SF,SF/PF,PG,PF,SF/PF,C,12000,7900,3000,4200,3000,4600,10200,4000,228.65,368.75,14,Dec12016
Draymond Green,Gordon Hayward,Sam Dekker,James Johnson,Giannis Antetokounmpo,Austin Rivers,Kevin Durant,John Henson,GS,UTA,HOU,MIA,MIL,LAC,GS,MIL,PF/C,SF,SF,SF/PF,PG,PG,SF/PF,C,7900,7300,3000,4200,9900,3300,10200,4000,253.49,368.75,15,Dec12016
James Harden,Draymond Green,Montrezl Harrell,James Johnson,Joe Johnson,Deron Williams,Kevin Durant,John Henson,HOU,GS,HOU,MIA,UTA,DAL,GS,MIL,PG/SG,PF/C,PF/C,SF/PF,SG/SF,PG,SF/PF,C,12000,7900,3300,4200,4000,4000,10200,4000,242.82,368.75,16,Dec12016
James Harden,Draymond Green,Sam Dekker,Joe Ingles,James Johnson,Austin Rivers,Kevin Durant,Nikola Vucevic,HOU,GS,HOU,UTA,MIA,LAC,GS,ORL,PG/SG,PF/C,SF,SF,SF/PF,PG,SF/PF,C,12000,7900,3000,3000,4200,3300,10200,6200,238.02,368.5,17,Dec12016
James Harden,Draymond Green,Montrezl Harrell,James Johnson,Joe Johnson,Andrew Harrison,Kevin Durant,John Henson,HOU,GS,HOU,MIA,UTA,MEM,GS,MIL,PG/SG,PF/C,PF/C,SF/PF,SG/SF,PG,SF/PF,C,12000,7900,3300,4200,4000,4400,10200,4000,247.53,368.5,18,Dec12016
James Harden,Draymond Green,Sam Dekker,James Johnson,Eric Gordon,Austin Rivers,Kevin Durant,John Henson,HOU,GS,HOU,MIA,HOU,LAC,GS,MIL,PG/SG,PF/C,SF,SF/PF,SG,PG,SF/PF,C,12000,7900,3000,4200,5100,3300,10200,4000,240.48,368.5,19,Dec12016
Draymond Green,Gordon Hayward,Joe Ingles,James Johnson,Giannis Antetokounmpo,Austin Rivers,Kevin Durant,John Henson,GS,UTA,UTA,MIA,MIL,LAC,GS,MIL,PF/C,SF,SF,SF/PF,PG,PG,SF/PF,C,7900,7300,3000,4200,9900,3300,10200,4000,248.48,368.25,20,Dec12016
James Harden,Draymond Green,Montrezl Harrell,Sam Dekker,James Johnson,Troy Daniels,Kevin Durant,Nikola Vucevic,HOU,GS,HOU,HOU,MIA,MEM,GS,ORL,PG/SG,PF/C,PF/C,SF,SF/PF,SG,SF/PF,C,12000,7900,3300,3000,4200,3000,10200,6200,247.49,368.0,21,Dec12016
James Harden,Draymond Green,Joe Ingles,James Johnson,Eric Gordon,Austin Rivers,Kevin Durant,John Henson,HOU,GS,UTA,MIA,HOU,LAC,GS,MIL,PG/SG,PF/C,SF,SF/PF,SG,PG,SF/PF,C,12000,7900,3000,4200,5100,3300,10200,4000,235.47,368.0,22,Dec12016
James Harden,Draymond Green,Montrezl Harrell,Sam Dekker,James Johnson,Jonathan Gibson,Kevin Durant,Nikola Vucevic,HOU,GS,HOU,HOU,MIA,DAL,GS,ORL,PG/SG,PF/C,PF/C,SF,SF/PF,SG,SF/PF,C,12000,7900,3300,3000,4200,3000,10200,6200,238.49,368.0,23,Dec12016
James Harden,Draymond Green,Sam Dekker,Joe Ingles,James Johnson,Eric Gordon,Kevin Durant,John Henson,HOU,GS,HOU,UTA,MIA,HOU,GS,MIL,PG/SG,PF/C,SF,SF,SF/PF,SG,SF/PF,C,12000,7900,3000,3000,4200,5100,10200,4000,232.96,368.0,24,Dec12016
James Harden,Draymond Green,Montrezl Harrell,Sam Dekker,James Johnson,Malcolm Brogdon,Kevin Durant,Nikola Vucevic,HOU,GS,HOU,HOU,MIA,MIL,GS,ORL,PG/SG,PF/C,PF/C,SF,SF/PF,SG,SF/PF,C,12000,7900,3300,3000,4200,3100,10200,6200,242.89,368.0,25,Dec12016
James Harden,Gordon Hayward,James Johnson,Joe Johnson,Austin Rivers,Ryan Anderson,Kevin Durant,John Henson,HOU,UTA,MIA,UTA,LAC,HOU,GS,MIL,PG/SG,SF,SF/PF,SG/SF,PG,PF,SF/PF,C,12000,7300,4200,4000,3300,4600,10200,4000,247.29,367.75,26,Dec12016
James Harden,Roy Hibbert,Draymond Green,Sam Dekker,James Johnson,Eric Gordon,Ryan Anderson,Kevin Durant,HOU,CHA,GS,HOU,MIA,HOU,HOU,GS,PG/SG,C,PF/C,SF,SF/PF,SG,PF,SF/PF,12000,3000,7900,3000,4200,5100,4600,10200,238.6,367.75,27,Dec12016
James Harden,Draymond Green,Sam Dekker,James Johnson,Troy Daniels,Ryan Anderson,Kevin Durant,John Henson,HOU,GS,HOU,MIA,MEM,HOU,GS,MIL,PG/SG,PF/C,SF,SF/PF,SG,PF,SF/PF,C,12000,7900,3000,4200,3000,4600,10200,4000,239.72,367.5,28,Dec12016
James Harden,Draymond Green,Sam Dekker,James Johnson,Jonathan Gibson,Ryan Anderson,Kevin Durant,John Henson,HOU,GS,HOU,MIA,DAL,HOU,GS,MIL,PG/SG,PF/C,SF,SF/PF,SG,PF,SF/PF,C,12000,7900,3000,4200,3000,4600,10200,4000,230.72,367.5,29,Dec12016
James Harden,Draymond Green,Montrezl Harrell,James Johnson,Joe Johnson,Austin Rivers,Kevin Durant,John Henson,HOU,GS,HOU,MIA,UTA,LAC,GS,MIL,PG/SG,PF/C,PF/C,SF/PF,SG/SF,PG,SF/PF,C,12000,7900,3300,4200,4000,3300,10200,4000,236.22,367.5,30,Dec12016
