Player1,Player2,Player3,Player4,Player5,Player6,Player7,Player8,Team1,Team2,Team3,Team4,Team5,Team6,Team7,Team8,Pos1,Pos2,Pos3,Pos4,Pos5,Pos6,Pos7,Pos8,Salary1,Salary2,Salary3,Salary4,Salary5,Salary6,Salary7,Salary8,Projected Value,Actual Scored,Iteration,date
Russell Westbrook,Kenneth Faried,Nemanja Bjelica,Steven Adams,Draymond Green,Serge Ibaka,Elfrid Payton,Andrew Wiggins,OKC,DEN,MIN,OKC,GS,ORL,ORL,MIN,PG,PF,PF,C,PF/C,PF/C,PG,SF,11200,5000,3000,5300,8000,5100,5600,6600,259.41,421.75,1,Nov132016
Russell Westbrook,Kenneth Faried,Nemanja Bjelica,Enes Kanter,Draymond Green,Serge Ibaka,Elfrid Payton,Andrew Wiggins,OKC,DEN,MIN,OKC,GS,ORL,ORL,MIN,PG,PF,PF,C,PF/C,PF/C,PG,SF,11200,5000,3000,4800,8000,5100,5600,6600,258.25,420.75,2,Nov132016
Russell Westbrook,Kenneth Faried,Nemanja Bjelica,Mason Plumlee,Draymond Green,Serge Ibaka,Elfrid Payton,Andrew Wiggins,OKC,DEN,MIN,POR,GS,ORL,ORL,MIN,PG,PF,PF,C,PF/C,PF/C,PG,SF,11200,5000,3000,5200,8000,5100,5600,6600,259.48,419.5,3,Nov132016
Russell Westbrook,Kenneth Faried,Nemanja Bjelica,Karl-Anthony Towns,Serge Ibaka,Elfrid Payton,Evan Turner,Andrew Wiggins,OKC,DEN,MIN,MIN,ORL,ORL,POR,MIN,PG,PF,PF,C,PF/C,PG,SG/SF,SF,11200,5000,3000,8300,5100,5600,3700,6600,247.27,416.75,4,Nov132016
Russell Westbrook,Kenneth Faried,Nemanja Bjelica,Tristan Thompson,Draymond Green,Serge Ibaka,Elfrid Payton,Andrew Wiggins,OKC,DEN,MIN,CLE,GS,ORL,ORL,MIN,PG,PF,PF,C,PF/C,PF/C,PG,SF,11200,5000,3000,4600,8000,5100,5600,6600,254.54,416.25,5,Nov132016
Russell Westbrook,Nemanja Bjelica,Damian Lillard,Steven Adams,Serge Ibaka,Elfrid Payton,Evan Turner,Andrew Wiggins,OKC,MIN,POR,OKC,ORL,ORL,POR,MIN,PG,PF,PG,C,PF/C,PG,SG/SF,SF,11200,3000,8700,5300,5100,5600,3700,6600,256.66,415.75,6,Nov132016
Russell Westbrook,Nemanja Bjelica,Damian Lillard,Enes Kanter,Serge Ibaka,Elfrid Payton,Evan Turner,Andrew Wiggins,OKC,MIN,POR,OKC,ORL,ORL,POR,MIN,PG,PF,PG,C,PF/C,PG,SG/SF,SF,11200,3000,8700,4800,5100,5600,3700,6600,255.5,414.75,7,Nov132016
Russell Westbrook,Kenneth Faried,Nemanja Bjelica,Karl-Anthony Towns,Serge Ibaka,Elfrid Payton,Andre Roberson,Andrew Wiggins,OKC,DEN,MIN,MIN,ORL,ORL,OKC,MIN,PG,PF,PF,C,PF/C,PG,SG/SF,SF,11200,5000,3000,8300,5100,5600,3700,6600,251.23,413.75,8,Nov132016
Russell Westbrook,Kenneth Faried,Nemanja Bjelica,Damian Lillard,Steven Adams,Elfrid Payton,Evan Turner,Andrew Wiggins,OKC,DEN,MIN,POR,OKC,ORL,POR,MIN,PG,PF,PF,PG,C,PG,SG/SF,SF,11200,5000,3000,8700,5300,5600,3700,6600,257.28,413.5,9,Nov132016
Russell Westbrook,Nemanja Bjelica,Damian Lillard,Mason Plumlee,Serge Ibaka,Elfrid Payton,Evan Turner,Andrew Wiggins,OKC,MIN,POR,POR,ORL,ORL,POR,MIN,PG,PF,PG,C,PF/C,PG,SG/SF,SF,11200,3000,8700,5200,5100,5600,3700,6600,256.73,413.5,10,Nov132016
Russell Westbrook,Kenneth Faried,Nemanja Bjelica,Steven Adams,Kevin Love,Serge Ibaka,Elfrid Payton,Andrew Wiggins,OKC,DEN,MIN,OKC,CLE,ORL,ORL,MIN,PG,PF,PF,C,PF/C,PF/C,PG,SF,11200,5000,3000,5300,7600,5100,5600,6600,254.36,412.75,11,Nov132016
Russell Westbrook,Nemanja Bjelica,Damian Lillard,Steven Adams,Serge Ibaka,Elfrid Payton,Andre Roberson,Andrew Wiggins,OKC,MIN,POR,OKC,ORL,ORL,OKC,MIN,PG,PF,PG,C,PF/C,PG,SG/SF,SF,11200,3000,8700,5300,5100,5600,3700,6600,260.62,412.75,12,Nov132016
Russell Westbrook,Kenneth Faried,Nemanja Bjelica,Damian Lillard,Enes Kanter,Elfrid Payton,Evan Turner,Andrew Wiggins,OKC,DEN,MIN,POR,OKC,ORL,POR,MIN,PG,PF,PF,PG,C,PG,SG/SF,SF,11200,5000,3000,8700,4800,5600,3700,6600,256.12,412.5,13,Nov132016
Russell Westbrook,Kenneth Faried,Nemanja Bjelica,Enes Kanter,Kevin Love,Serge Ibaka,Elfrid Payton,Andrew Wiggins,OKC,DEN,MIN,OKC,CLE,ORL,ORL,MIN,PG,PF,PF,C,PF/C,PF/C,PG,SF,11200,5000,3000,4800,7600,5100,5600,6600,253.2,411.75,14,Nov132016
Russell Westbrook,Nemanja Bjelica,Damian Lillard,Enes Kanter,Serge Ibaka,Elfrid Payton,Andre Roberson,Andrew Wiggins,OKC,MIN,POR,OKC,ORL,ORL,OKC,MIN,PG,PF,PG,C,PF/C,PG,SG/SF,SF,11200,3000,8700,4800,5100,5600,3700,6600,259.46,411.75,15,Nov132016
Russell Westbrook,Kenneth Faried,Nemanja Bjelica,Damian Lillard,Mason Plumlee,Elfrid Payton,Evan Turner,Andrew Wiggins,OKC,DEN,MIN,POR,POR,ORL,POR,MIN,PG,PF,PF,PG,C,PG,SG/SF,SF,11200,5000,3000,8700,5200,5600,3700,6600,257.35,411.25,16,Nov132016
Russell Westbrook,Kenneth Faried,Nemanja Bjelica,Alex Len,Draymond Green,Serge Ibaka,Elfrid Payton,Andrew Wiggins,OKC,DEN,MIN,PHO,GS,ORL,ORL,MIN,PG,PF,PF,C,PF/C,PF/C,PG,SF,11200,5000,3000,4700,8000,5100,5600,6600,259.51,410.75,17,Nov132016
Russell Westbrook,Kenneth Faried,Nemanja Bjelica,Mason Plumlee,Kevin Love,Serge Ibaka,Elfrid Payton,Andrew Wiggins,OKC,DEN,MIN,POR,CLE,ORL,ORL,MIN,PG,PF,PF,C,PF/C,PF/C,PG,SF,11200,5000,3000,5200,7600,5100,5600,6600,254.43,410.5,18,Nov132016
Russell Westbrook,Nemanja Bjelica,Damian Lillard,Mason Plumlee,Serge Ibaka,Elfrid Payton,Andre Roberson,Andrew Wiggins,OKC,MIN,POR,POR,ORL,ORL,OKC,MIN,PG,PF,PG,C,PF/C,PG,SG/SF,SF,11200,3000,8700,5200,5100,5600,3700,6600,260.69,410.5,19,Nov132016
Russell Westbrook,Kenneth Faried,Nemanja Bjelica,Damian Lillard,Steven Adams,Elfrid Payton,Andre Roberson,Andrew Wiggins,OKC,DEN,MIN,POR,OKC,ORL,OKC,MIN,PG,PF,PF,PG,C,PG,SG/SF,SF,11200,5000,3000,8700,5300,5600,3700,6600,261.24,410.5,20,Nov132016
Russell Westbrook,Kenneth Faried,Nemanja Bjelica,Juancho Hernangomez,Draymond Green,Serge Ibaka,Elfrid Payton,Andrew Wiggins,OKC,DEN,MIN,DEN,GS,ORL,ORL,MIN,PG,PF,PF,C,PF/C,PF/C,PG,SF,11200,5000,3000,3000,8000,5100,5600,6600,245.0,410.25,21,Nov132016
Russell Westbrook,Nemanja Bjelica,Damian Lillard,Tristan Thompson,Serge Ibaka,Elfrid Payton,Evan Turner,Andrew Wiggins,OKC,MIN,POR,CLE,ORL,ORL,POR,MIN,PG,PF,PG,C,PF/C,PG,SG/SF,SF,11200,3000,8700,4600,5100,5600,3700,6600,251.79,410.25,22,Nov132016
Russell Westbrook,Nemanja Bjelica,Enes Kanter,Draymond Green,Serge Ibaka,Elfrid Payton,Ricky Rubio,Andrew Wiggins,OKC,MIN,OKC,GS,ORL,ORL,MIN,MIN,PG,PF,C,PF/C,PF/C,PG,PG,SF,11200,3000,4800,8000,5100,5600,5500,6600,254.82,409.75,23,Nov132016
Russell Westbrook,Kenneth Faried,Nemanja Bjelica,Damian Lillard,Enes Kanter,Elfrid Payton,Andre Roberson,Andrew Wiggins,OKC,DEN,MIN,POR,OKC,ORL,OKC,MIN,PG,PF,PF,PG,C,PG,SG/SF,SF,11200,5000,3000,8700,4800,5600,3700,6600,260.08,409.5,24,Nov132016
Russell Westbrook,Kenneth Faried,Nemanja Bjelica,Karl-Anthony Towns,Nicolas Batum,Elfrid Payton,Evan Turner,Andrew Wiggins,OKC,DEN,MIN,MIN,CHA,ORL,POR,MIN,PG,PF,PF,C,SG/SF,PG,SG/SF,SF,11200,5000,3000,8300,6600,5600,3700,6600,252.38,409.25,25,Nov132016
Russell Westbrook,Kenneth Faried,Nemanja Bjelica,Ed Davis,Draymond Green,Serge Ibaka,Elfrid Payton,Andrew Wiggins,OKC,DEN,MIN,POR,GS,ORL,ORL,MIN,PG,PF,PF,C,PF/C,PF/C,PG,SF,11200,5000,3000,3000,8000,5100,5600,6600,237.15,409.0,26,Nov132016
Russell Westbrook,Kenneth Faried,Nemanja Bjelica,Bismack Biyombo,Draymond Green,Serge Ibaka,Elfrid Payton,Andrew Wiggins,OKC,DEN,MIN,ORL,GS,ORL,ORL,MIN,PG,PF,PF,C,PF/C,PF/C,PG,SF,11200,5000,3000,4000,8000,5100,5600,6600,252.76,408.75,27,Nov132016
Russell Westbrook,Nemanja Bjelica,Kevin Durant,Steven Adams,Serge Ibaka,Elfrid Payton,Evan Turner,Andrew Wiggins,OKC,MIN,GS,OKC,ORL,ORL,POR,MIN,PG,PF,SF/PF,C,PF/C,PG,SG/SF,SF,11200,3000,9100,5300,5100,5600,3700,6600,256.37,408.5,28,Nov132016
Russell Westbrook,Kenneth Faried,Nemanja Bjelica,Damian Lillard,Mason Plumlee,Elfrid Payton,Andre Roberson,Andrew Wiggins,OKC,DEN,MIN,POR,POR,ORL,OKC,MIN,PG,PF,PF,PG,C,PG,SG/SF,SF,11200,5000,3000,8700,5200,5600,3700,6600,261.31,408.25,29,Nov132016
Russell Westbrook,Kenneth Faried,Nemanja Bjelica,Karl-Anthony Towns,Draymond Green,Serge Ibaka,Elfrid Payton,Evan Turner,OKC,DEN,MIN,MIN,GS,ORL,ORL,POR,PG,PF,PF,C,PF/C,PF/C,PG,SG/SF,11200,5000,3000,8300,8000,5100,5600,3700,253.58,408.0,30,Nov132016
Russell Westbrook,Kenneth Faried,Nemanja Bjelica,Damian Lillard,Tristan Thompson,Elfrid Payton,Evan Turner,Andrew Wiggins,OKC,DEN,MIN,POR,CLE,ORL,POR,MIN,PG,PF,PF,PG,C,PG,SG/SF,SF,11200,5000,3000,8700,4600,5600,3700,6600,252.41,408.0,31,Nov132016
Russell Westbrook,Nemanja Bjelica,Kevin Durant,Enes Kanter,Serge Ibaka,Elfrid Payton,Evan Turner,Andrew Wiggins,OKC,MIN,GS,OKC,ORL,ORL,POR,MIN,PG,PF,SF/PF,C,PF/C,PG,SG/SF,SF,11200,3000,9100,4800,5100,5600,3700,6600,255.21,407.5,32,Nov132016
Russell Westbrook,Kenneth Faried,Nemanja Bjelica,Enes Kanter,Draymond Green,Elfrid Payton,Ricky Rubio,Andrew Wiggins,OKC,DEN,MIN,OKC,GS,ORL,MIN,MIN,PG,PF,PF,C,PF/C,PG,PG,SF,11200,5000,3000,4800,8000,5600,5500,6600,255.44,407.5,33,Nov132016
Russell Westbrook,Kenneth Faried,Nemanja Bjelica,Tristan Thompson,Kevin Love,Serge Ibaka,Elfrid Payton,Andrew Wiggins,OKC,DEN,MIN,CLE,CLE,ORL,ORL,MIN,PG,PF,PF,C,PF/C,PF/C,PG,SF,11200,5000,3000,4600,7600,5100,5600,6600,249.49,407.25,34,Nov132016
Russell Westbrook,Nemanja Bjelica,Damian Lillard,Tristan Thompson,Serge Ibaka,Elfrid Payton,Andre Roberson,Andrew Wiggins,OKC,MIN,POR,CLE,ORL,ORL,OKC,MIN,PG,PF,PG,C,PF/C,PG,SG/SF,SF,11200,3000,8700,4600,5100,5600,3700,6600,255.75,407.25,35,Nov132016
Russell Westbrook,Stephen Curry,Nemanja Bjelica,Steven Adams,Serge Ibaka,Elfrid Payton,Evan Turner,Andrew Wiggins,OKC,GS,MIN,OKC,ORL,ORL,POR,MIN,PG,PG,PF,C,PF/C,PG,SG/SF,SF,11200,9200,3000,5300,5100,5600,3700,6600,251.59,407.25,36,Nov132016
Russell Westbrook,Kenneth Faried,Nemanja Bjelica,Cole Aldrich,Draymond Green,Serge Ibaka,Elfrid Payton,Andrew Wiggins,OKC,DEN,MIN,MIN,GS,ORL,ORL,MIN,PG,PF,PF,C,PF/C,PF/C,PG,SF,11200,5000,3000,3900,8000,5100,5600,6600,246.3,406.5,37,Nov132016
Russell Westbrook,Kenneth Faried,Nemanja Bjelica,Kevin Durant,Steven Adams,Elfrid Payton,Evan Turner,Andrew Wiggins,OKC,DEN,MIN,GS,OKC,ORL,POR,MIN,PG,PF,PF,SF/PF,C,PG,SG/SF,SF,11200,5000,3000,9100,5300,5600,3700,6600,256.99,406.25,38,Nov132016
Russell Westbrook,Nemanja Bjelica,Kevin Durant,Mason Plumlee,Serge Ibaka,Elfrid Payton,Evan Turner,Andrew Wiggins,OKC,MIN,GS,POR,ORL,ORL,POR,MIN,PG,PF,SF/PF,C,PF/C,PG,SG/SF,SF,11200,3000,9100,5200,5100,5600,3700,6600,256.44,406.25,39,Nov132016
Russell Westbrook,Kenneth Faried,Nemanja Bjelica,Karl-Anthony Towns,Nicolas Batum,Elfrid Payton,Andre Roberson,Andrew Wiggins,OKC,DEN,MIN,MIN,CHA,ORL,OKC,MIN,PG,PF,PF,C,SG/SF,PG,SG/SF,SF,11200,5000,3000,8300,6600,5600,3700,6600,256.34,406.25,40,Nov132016
Russell Westbrook,Stephen Curry,Nemanja Bjelica,Enes Kanter,Serge Ibaka,Elfrid Payton,Evan Turner,Andrew Wiggins,OKC,GS,MIN,OKC,ORL,ORL,POR,MIN,PG,PG,PF,C,PF/C,PG,SG/SF,SF,11200,9200,3000,4800,5100,5600,3700,6600,250.43,406.25,41,Nov132016
Russell Westbrook,Channing Frye,Nemanja Bjelica,Steven Adams,Draymond Green,Serge Ibaka,Elfrid Payton,Andrew Wiggins,OKC,CLE,MIN,OKC,GS,ORL,ORL,MIN,PG,PF,PF,C,PF/C,PF/C,PG,SF,11200,3400,3000,5300,8000,5100,5600,6600,250.7,406.0,42,Nov132016
Russell Westbrook,Kenneth Faried,Nemanja Bjelica,Steven Adams,Draymond Green,Serge Ibaka,Nicolas Batum,Elfrid Payton,OKC,DEN,MIN,OKC,GS,ORL,CHA,ORL,PG,PF,PF,C,PF/C,PF/C,SG/SF,PG,11200,5000,3000,5300,8000,5100,6600,5600,253.06,406.0,43,Nov132016
