Player1,Player2,Player3,Player4,Player5,Player6,Player7,Player8,Team1,Team2,Team3,Team4,Team5,Team6,Team7,Team8,Pos1,Pos2,Pos3,Pos4,Pos5,Pos6,Pos7,Pos8,Salary1,Salary2,Salary3,Salary4,Salary5,Salary6,Salary7,Salary8,Projected Value,Actual Scored,Iteration,date
Anthony Davis,Jrue Holiday,Justin Holiday,Dewayne Dedmon,Jabari Parker,Danilo Gallinari,Giannis Antetokounmpo,Gary Harris,NO,NO,NY,SA,MIL,DEN,MIL,DEN,PF/C,PG,PG/SG,C,SF/PF,SF,PG,SG,11500,6700,3000,3100,6300,5300,9500,4000,246.62,354.25,40,Dec152016
Anthony Davis,Jrue Holiday,Buddy Hield,Justin Holiday,Mason Plumlee,Danilo Gallinari,Giannis Antetokounmpo,Gary Harris,NO,NO,NO,NY,POR,DEN,MIL,DEN,PF/C,PG,SG,PG/SG,C,SF,PG,SG,11500,6700,3200,3000,5600,5300,9500,4000,245.93,354.0,41,Dec152016
Anthony Davis,Buddy Hield,Justin Holiday,Dewayne Dedmon,Danilo Gallinari,Giannis Antetokounmpo,Damian Lillard,Gary Harris,NO,NO,NY,SA,DEN,MIL,POR,DEN,PF/C,SG,PG/SG,C,SF,PG,PG,SG,11500,3200,3000,3100,5300,9500,8800,4000,241.13,354.0,42,Dec152016
Buddy Hield,Jeff Teague,Myles Turner,Jabari Parker,Devin Booker,Giannis Antetokounmpo,Damian Lillard,Gary Harris,NO,IND,IND,MIL,PHO,MIL,POR,DEN,SG,PG,C,SF/PF,SG/SF,PG,PG,SG,3200,6400,6000,6300,5200,9500,8800,4000,257.88,354.0,43,Dec152016
Anthony Davis,Jrue Holiday,Buddy Hield,Justin Holiday,Myles Turner,Danilo Gallinari,Damian Lillard,Gary Harris,NO,NO,NO,NY,IND,DEN,POR,DEN,PF/C,PG,SG,PG/SG,C,SF,PG,SG,11500,6700,3200,3000,6000,5300,8800,4000,250.98,354.0,44,Dec152016
Anthony Davis,Jeff Teague,Justin Holiday,Guillermo Hernangomez,Jabari Parker,Danilo Gallinari,Damian Lillard,Gary Harris,NO,IND,NY,NY,MIL,DEN,POR,DEN,PF/C,PG,PG/SG,C,SF/PF,SF,PG,SG,11500,6400,3000,3000,6300,5300,8800,4000,242.33,354.0,45,Dec152016
Anthony Davis,Jrue Holiday,Justin Holiday,Mason Plumlee,Danilo Gallinari,Damian Lillard,Terrence Jones,Gary Harris,NO,NO,NY,POR,DEN,POR,NO,DEN,PF/C,PG,PG/SG,C,SF,PG,PF,SG,11500,6700,3000,5600,5300,8800,4300,4000,254.63,354.0,46,Dec152016
Anthony Davis,Justin Holiday,JaVale McGee,Danilo Gallinari,Giannis Antetokounmpo,Damian Lillard,Terrence Jones,Gary Harris,NO,NY,GS,DEN,MIL,POR,NO,DEN,PF/C,PG/SG,C,SF,PG,PG,PF,SG,11500,3000,3400,5300,9500,8800,4300,4000,247.85,354.0,47,Dec152016
Anthony Davis,Buddy Hield,Justin Holiday,Myles Turner,Jabari Parker,Danilo Gallinari,Giannis Antetokounmpo,Gary Harris,NO,NO,NY,IND,MIL,DEN,MIL,DEN,PF/C,SG,PG/SG,C,SF/PF,SF,PG,SG,11500,3200,3000,6000,6300,5300,9500,4000,241.89,353.75,48,Dec152016
Anthony Davis,Justin Holiday,Mason Plumlee,Jabari Parker,Danilo Gallinari,Giannis Antetokounmpo,Terrence Jones,Gary Harris,NO,NY,POR,MIL,DEN,MIL,NO,DEN,PF/C,PG/SG,C,SF/PF,SF,PG,PF,SG,11500,3000,5600,6300,5300,9500,4300,4000,245.54,353.75,49,Dec152016
Jrue Holiday,Buddy Hield,Myles Turner,Jabari Parker,Devin Booker,Giannis Antetokounmpo,Damian Lillard,Gary Harris,NO,NO,IND,MIL,PHO,MIL,POR,DEN,PG,SG,C,SF/PF,SG/SF,PG,PG,SG,6700,3200,6000,6300,5200,9500,8800,4000,260.93,353.75,50,Dec152016
Anthony Davis,Justin Holiday,Myles Turner,Jabari Parker,Danilo Gallinari,Damian Lillard,Terrence Jones,Gary Harris,NO,NY,IND,MIL,DEN,POR,NO,DEN,PF/C,PG/SG,C,SF/PF,SF,PG,PF,SG,11500,3000,6000,6300,5300,8800,4300,4000,250.59,353.75,51,Dec152016
Anthony Davis,Jrue Holiday,Justin Holiday,Guillermo Hernangomez,Jabari Parker,Danilo Gallinari,Damian Lillard,Gary Harris,NO,NO,NY,NY,MIL,DEN,POR,DEN,PF/C,PG,PG/SG,C,SF/PF,SF,PG,SG,11500,6700,3000,3000,6300,5300,8800,4000,245.38,353.75,52,Dec152016
Anthony Davis,Buddy Hield,Justin Holiday,John Henson,Danilo Gallinari,Giannis Antetokounmpo,Damian Lillard,Gary Harris,NO,NO,NY,MIL,DEN,MIL,POR,DEN,PF/C,SG,PG/SG,C,SF,PG,PG,SG,11500,3200,3000,4200,5300,9500,8800,4000,252.41,353.75,53,Dec152016
Anthony Davis,Justin Holiday,Al Jefferson,Danilo Gallinari,Giannis Antetokounmpo,Damian Lillard,Terrence Jones,Gary Harris,NO,NY,IND,DEN,MIL,POR,NO,DEN,PF/C,PG/SG,C,SF,PG,PG,PF,SG,11500,3000,3100,5300,9500,8800,4300,4000,244.4,353.75,54,Dec152016
Anthony Davis,Buddy Hield,Justin Holiday,Mason Plumlee,Guillermo Hernangomez,Danilo Gallinari,Giannis Antetokounmpo,Damian Lillard,NO,NO,NY,POR,NY,DEN,MIL,POR,PF/C,SG,PG/SG,C,C,SF,PG,PG,11500,3200,3000,5600,3000,5300,9500,8800,247.25,353.5,55,Dec152016
Anthony Davis,Buddy Hield,Justin Holiday,Greg Monroe,Danilo Gallinari,Giannis Antetokounmpo,Damian Lillard,Gary Harris,NO,NO,NY,MIL,DEN,MIL,POR,DEN,PF/C,SG,PG/SG,C,SF,PG,PG,SG,11500,3200,3000,4400,5300,9500,8800,4000,249.57,353.5,56,Dec152016
Anthony Davis,Buddy Hield,Guillermo Hernangomez,Danilo Gallinari,Giannis Antetokounmpo,Damian Lillard,Terrence Jones,Gary Harris,NO,NO,NY,DEN,MIL,POR,NO,DEN,PF/C,SG,C,SF,PG,PG,PF,SG,11500,3200,3000,5300,9500,8800,4300,4000,241.23,353.5,57,Dec152016
Anthony Davis,Jrue Holiday,Buddy Hield,Jeff Teague,Dewayne Dedmon,Danilo Gallinari,Giannis Antetokounmpo,Gary Harris,NO,NO,NO,IND,SA,DEN,MIL,DEN,PF/C,PG,SG,PG,C,SF,PG,SG,11500,6700,3200,6400,3100,5300,9500,4000,249.65,353.0,58,Dec152016
Anthony Davis,Jrue Holiday,Jeff Teague,Justin Holiday,JaVale McGee,Danilo Gallinari,Damian Lillard,Gary Harris,NO,NO,IND,NY,GS,DEN,POR,DEN,PF/C,PG,PG,PG/SG,C,SF,PG,SG,11500,6700,6400,3000,3400,5300,8800,4000,255.03,353.0,59,Dec152016
Anthony Davis,Jeff Teague,Justin Holiday,Dewayne Dedmon,Jabari Parker,Danilo Gallinari,Damian Lillard,Gary Harris,NO,IND,NY,SA,MIL,DEN,POR,DEN,PF/C,PG,PG/SG,C,SF/PF,SF,PG,SG,11500,6400,3000,3100,6300,5300,8800,4000,247.92,352.75,60,Dec152016
Anthony Davis,Jeff Teague,Justin Holiday,Myles Turner,Kenneth Faried,Danilo Gallinari,Giannis Antetokounmpo,Gary Harris,NO,IND,NY,IND,DEN,DEN,MIL,DEN,PF/C,PG,PG/SG,C,C,SF,PG,SG,11500,6400,3000,6000,4000,5300,9500,4000,244.3,352.75,61,Dec152016
