Player1,Player2,Player3,Player4,Player5,Player6,Player7,Player8,Team1,Team2,Team3,Team4,Team5,Team6,Team7,Team8,Pos1,Pos2,Pos3,Pos4,Pos5,Pos6,Pos7,Pos8,Salary1,Salary2,Salary3,Salary4,Salary5,Salary6,Salary7,Salary8,Projected Value,Actual Scored,Iteration,date
John Henson,Bojan Bogdanovic,C.J. McCollum,Avery Bradley,Damian Lillard,Kemba Walker,Nikola Jokic,Gorgui Dieng,MIL,BKN,POR,BOS,POR,CHA,DEN,MIN,C,SG/SF,PG/SG,SG,PG,PG,PF/C,PF/C,3000,4400,6800,5100,9100,7100,6600,5900,246.33,383.5,44,Oct292016
Mike Muscala,LeBron James,Bojan Bogdanovic,C.J. McCollum,Matthew Dellavedova,Avery Bradley,Damian Lillard,Nikola Jokic,ATL,CLE,BKN,POR,MIL,BOS,POR,DEN,C,SF/PF,SG/SF,PG/SG,PG/SG,SG,PG,PF/C,3000,9600,4400,6800,3900,5100,9100,6600,244.83,383.25,45,Oct292016
DeMarcus Cousins,Mike Muscala,Trevor Booker,Bojan Bogdanovic,C.J. McCollum,Avery Bradley,Damian Lillard,Nikola Jokic,SAC,ATL,BKN,BKN,POR,BOS,POR,DEN,PF/C,C,PF,SG/SF,PG/SG,SG,PG,PF/C,10600,3000,4300,4400,6800,5100,9100,6600,262.06,383.25,46,Oct292016
DeMarcus Cousins,John Henson,Matt Barnes,Doug McDermott,C.J. McCollum,Avery Bradley,Damian Lillard,Nikola Jokic,SAC,MIL,SAC,CHI,POR,BOS,POR,DEN,PF/C,C,SF,SF,PG/SG,SG,PG,PF/C,10600,3000,3500,3300,6800,5100,9100,6600,231.65,383.25,47,Oct292016
DeMarcus Cousins,John Henson,Jae Crowder,Doug McDermott,C.J. McCollum,Avery Bradley,Damian Lillard,Nikola Jokic,SAC,MIL,BOS,CHI,POR,BOS,POR,DEN,PF/C,C,SF,SF,PG/SG,SG,PG,PF/C,10600,3000,5500,3300,6800,5100,9100,6600,241.29,383.25,48,Oct292016
John Henson,Doug McDermott,Myles Turner,C.J. McCollum,Avery Bradley,Damian Lillard,Giannis Antetokounmpo,Nikola Jokic,MIL,CHI,IND,POR,BOS,POR,MIL,DEN,C,SF,PF/C,PG/SG,SG,PG,PG,PF/C,3000,3300,7200,6800,5100,9100,8800,6600,242.33,383.0,49,Oct292016
John Henson,Doug McDermott,LeBron James,Bojan Bogdanovic,Avery Bradley,Damian Lillard,Giannis Antetokounmpo,Nikola Jokic,MIL,CHI,CLE,BKN,BOS,POR,MIL,DEN,C,SF,SF/PF,SG/SF,SG,PG,PG,PF/C,3000,3300,9600,4400,5100,9100,8800,6600,246.91,383.0,50,Oct292016
Trevor Booker,Bojan Bogdanovic,C.J. McCollum,Avery Bradley,Damian Lillard,Giannis Antetokounmpo,Nikola Jokic,Robin Lopez,BKN,BKN,POR,BOS,POR,MIL,DEN,CHI,PF,SG/SF,PG/SG,SG,PG,PG,PF/C,C,4300,4400,6800,5100,9100,8800,6600,4800,261.75,383.0,51,Oct292016
John Henson,LeBron James,Bojan Bogdanovic,C.J. McCollum,Avery Bradley,Rashad Vaughn,Damian Lillard,Nikola Jokic,MIL,CLE,BKN,POR,BOS,MIL,POR,DEN,C,SF/PF,SG/SF,PG/SG,SG,SG,PG,PF/C,3000,9600,4400,6800,5100,3000,9100,6600,228.09,382.75,52,Oct292016
Mike Muscala,Rudy Gay,Bojan Bogdanovic,C.J. McCollum,Avery Bradley,Damian Lillard,Kemba Walker,Nikola Jokic,ATL,SAC,BKN,POR,BOS,POR,CHA,DEN,C,SF,SG/SF,PG/SG,SG,PG,PG,PF/C,3000,6200,4400,6800,5100,9100,7100,6600,250.72,382.75,53,Oct292016
Mike Muscala,Matt Barnes,LeBron James,Bojan Bogdanovic,C.J. McCollum,Avery Bradley,Damian Lillard,Nikola Jokic,ATL,SAC,CLE,BKN,POR,BOS,POR,DEN,C,SF,SF/PF,SG/SF,PG/SG,SG,PG,PF/C,3000,3500,9600,4400,6800,5100,9100,6600,247.51,382.75,54,Oct292016
Doug McDermott,Trevor Booker,Bojan Bogdanovic,C.J. McCollum,Avery Bradley,Damian Lillard,Nikola Jokic,Karl-Anthony Towns,CHI,BKN,BKN,POR,BOS,POR,DEN,MIN,SF,PF,SG/SF,PG/SG,SG,PG,PF/C,C,3300,4300,4400,6800,5100,9100,6600,9000,244.7,382.75,55,Oct292016
DeMarcus Cousins,Mike Muscala,Doug McDermott,Trevor Booker,C.J. McCollum,Avery Bradley,Damian Lillard,Nikola Jokic,SAC,ATL,CHI,BKN,POR,BOS,POR,DEN,PF/C,C,SF,PF,PG/SG,SG,PG,PF/C,10600,3000,3300,4300,6800,5100,9100,6600,245.29,382.75,56,Oct292016
John Henson,Doug McDermott,Trevor Booker,Bojan Bogdanovic,C.J. McCollum,Avery Bradley,Damian Lillard,Nikola Jokic,MIL,CHI,BKN,BKN,POR,BOS,POR,DEN,C,SF,PF,SG/SF,PG/SG,SG,PG,PF/C,3000,3300,4300,4400,6800,5100,9100,6600,210.6,382.25,57,Oct292016
John Henson,Doug McDermott,Kristaps Porzingis,C.J. McCollum,Avery Bradley,Damian Lillard,Giannis Antetokounmpo,Nikola Jokic,MIL,CHI,NY,POR,BOS,POR,MIL,DEN,C,SF,PF,PG/SG,SG,PG,PG,PF/C,3000,3300,7300,6800,5100,9100,8800,6600,245.01,382.25,58,Oct292016
John Henson,Rudy Gay,Bojan Bogdanovic,C.J. McCollum,Avery Bradley,Damian Lillard,Jeremy Lin,Nikola Jokic,MIL,SAC,BKN,POR,BOS,POR,BKN,DEN,C,SF,SG/SF,PG/SG,SG,PG,PG,PF/C,3000,6200,4400,6800,5100,9100,5900,6600,237.9,382.25,59,Oct292016
Doug McDermott,Trevor Booker,Bojan Bogdanovic,C.J. McCollum,Avery Bradley,Damian Lillard,Nikola Jokic,Marc Gasol,CHI,BKN,BKN,POR,BOS,POR,DEN,MEM,SF,PF,SG/SF,PG/SG,SG,PG,PF/C,C,3300,4300,4400,6800,5100,9100,6600,6000,227.03,382.25,60,Oct292016
John Henson,Rudy Gay,Bojan Bogdanovic,C.J. McCollum,Matthew Dellavedova,Avery Bradley,Damian Lillard,Nikola Jokic,MIL,SAC,BKN,POR,MIL,BOS,POR,DEN,C,SF,SG/SF,PG/SG,PG/SG,SG,PG,PF/C,3000,6200,4400,6800,3900,5100,9100,6600,221.47,382.25,61,Oct292016
Rudy Gay,Bojan Bogdanovic,C.J. McCollum,Matthew Dellavedova,Avery Bradley,Damian Lillard,Nikola Jokic,Marc Gasol,SAC,BKN,POR,MIL,BOS,POR,DEN,MEM,SF,SG/SF,PG/SG,PG/SG,SG,PG,PF/C,C,6200,4400,6800,3900,5100,9100,6600,6000,237.9,382.25,62,Oct292016
Doug McDermott,LeBron James,Bojan Bogdanovic,C.J. McCollum,Avery Bradley,Damian Lillard,Nikola Jokic,Robin Lopez,CHI,CLE,BKN,POR,BOS,POR,DEN,CHI,SF,SF/PF,SG/SF,PG/SG,SG,PG,PF/C,C,3300,9600,4400,6800,5100,9100,6600,4800,242.91,382.25,63,Oct292016
John Henson,LeBron James,Trevor Booker,Will Barton,C.J. McCollum,Avery Bradley,Damian Lillard,Nikola Jokic,MIL,CLE,BKN,DEN,POR,BOS,POR,DEN,C,SF/PF,PF,SG/SF,PG/SG,SG,PG,PF/C,3000,9600,4300,5000,6800,5100,9100,6600,249.25,382.25,64,Oct292016
Mike Muscala,Bojan Bogdanovic,C.J. McCollum,Matthew Dellavedova,Avery Bradley,Damian Lillard,Giannis Antetokounmpo,Nikola Jokic,ATL,BKN,POR,MIL,BOS,POR,MIL,DEN,C,SG/SF,PG/SG,PG/SG,SG,PG,PG,PF/C,3000,4400,6800,3900,5100,9100,8800,6600,247.62,382.0,65,Oct292016
Mike Muscala,Bojan Bogdanovic,C.J. McCollum,Avery Bradley,Damian Lillard,Giannis Antetokounmpo,Jeremy Lin,Nikola Jokic,ATL,BKN,POR,BOS,POR,MIL,BKN,DEN,C,SG/SF,PG/SG,SG,PG,PG,PG,PF/C,3000,4400,6800,5100,9100,8800,5900,6600,264.05,382.0,66,Oct292016
John Henson,Doug McDermott,Bojan Bogdanovic,C.J. McCollum,Avery Bradley,Damian Lillard,Emmanuel Mudiay,Nikola Jokic,MIL,CHI,BKN,POR,BOS,POR,DEN,DEN,C,SF,SG/SF,PG/SG,SG,PG,PG,PF/C,3000,3300,4400,6800,5100,9100,5900,6600,217.85,382.0,67,Oct292016
John Henson,Trevor Booker,Bojan Bogdanovic,C.J. McCollum,Avery Bradley,Damian Lillard,Nikola Jokic,Gorgui Dieng,MIL,BKN,BKN,POR,BOS,POR,DEN,MIN,C,PF,SG/SF,PG/SG,SG,PG,PF/C,PF/C,3000,4300,4400,6800,5100,9100,6600,5900,233.4,382.0,68,Oct292016
Bojan Bogdanovic,C.J. McCollum,Matthew Dellavedova,Avery Bradley,Damian Lillard,Kemba Walker,Nikola Jokic,Marc Gasol,BKN,POR,MIL,BOS,POR,CHA,DEN,MEM,SG/SF,PG/SG,PG/SG,SG,PG,PG,PF/C,C,4400,6800,3900,5100,9100,7100,6600,6000,246.22,382.0,69,Oct292016
John Henson,Bojan Bogdanovic,C.J. McCollum,Matthew Dellavedova,Avery Bradley,Damian Lillard,Kemba Walker,Nikola Jokic,MIL,BKN,POR,MIL,BOS,POR,CHA,DEN,C,SG/SF,PG/SG,PG/SG,SG,PG,PG,PF/C,3000,4400,6800,3900,5100,9100,7100,6600,229.79,382.0,70,Oct292016
John Henson,Bojan Bogdanovic,C.J. McCollum,Avery Bradley,Damian Lillard,Kemba Walker,Jeremy Lin,Nikola Jokic,MIL,BKN,POR,BOS,POR,CHA,BKN,DEN,C,SG/SF,PG/SG,SG,PG,PG,PG,PF/C,3000,4400,6800,5100,9100,7100,5900,6600,246.22,382.0,71,Oct292016
Trevor Booker,Bojan Bogdanovic,C.J. McCollum,Avery Bradley,Damian Lillard,Nikola Jokic,Gorgui Dieng,Marc Gasol,BKN,BKN,POR,BOS,POR,DEN,MIN,MEM,PF,SG/SF,PG/SG,SG,PG,PF/C,PF/C,C,4300,4400,6800,5100,9100,6600,5900,6000,249.83,382.0,72,Oct292016
Doug McDermott,Bojan Bogdanovic,C.J. McCollum,Avery Bradley,Damian Lillard,Emmanuel Mudiay,Nikola Jokic,Marc Gasol,CHI,BKN,POR,BOS,POR,DEN,DEN,MEM,SF,SG/SF,PG/SG,SG,PG,PG,PF/C,C,3300,4400,6800,5100,9100,5900,6600,6000,234.28,382.0,73,Oct292016
Rudy Gay,Matt Barnes,Bojan Bogdanovic,C.J. McCollum,Avery Bradley,Damian Lillard,Nikola Jokic,Marc Gasol,SAC,SAC,BKN,POR,BOS,POR,DEN,MEM,SF,SF,SG/SF,PG/SG,SG,PG,PF/C,C,6200,3500,4400,6800,5100,9100,6600,6000,240.58,381.75,74,Oct292016
John Henson,LeBron James,Bojan Bogdanovic,Jeff Green,C.J. McCollum,Avery Bradley,Damian Lillard,Nikola Jokic,MIL,CLE,BKN,ORL,POR,BOS,POR,DEN,C,SF/PF,SG/SF,SF/PF,PG/SG,SG,PG,PF/C,3000,9600,4400,3900,6800,5100,9100,6600,235.82,381.75,75,Oct292016
Bojan Bogdanovic,C.J. McCollum,Avery Bradley,Damian Lillard,Emmanuel Mudiay,Nikola Jokic,Gorgui Dieng,Marc Gasol,BKN,POR,BOS,POR,DEN,DEN,MIN,MEM,SG/SF,PG/SG,SG,PG,PG,PF/C,PF/C,C,4400,6800,5100,9100,5900,6600,5900,6000,257.08,381.75,76,Oct292016
John Henson,Rudy Gay,Jae Crowder,Bojan Bogdanovic,C.J. McCollum,Avery Bradley,Damian Lillard,Nikola Jokic,MIL,SAC,BOS,BKN,POR,BOS,POR,DEN,C,SF,SF,SG/SF,PG/SG,SG,PG,PF/C,3000,6200,5500,4400,6800,5100,9100,6600,233.79,381.75,77,Oct292016
Rudy Gay,Jae Crowder,Bojan Bogdanovic,C.J. McCollum,Avery Bradley,Damian Lillard,Nikola Jokic,Marc Gasol,SAC,BOS,BKN,POR,BOS,POR,DEN,MEM,SF,SF,SG/SF,PG/SG,SG,PG,PF/C,C,6200,5500,4400,6800,5100,9100,6600,6000,250.22,381.75,78,Oct292016
John Henson,Bojan Bogdanovic,C.J. McCollum,Avery Bradley,Damian Lillard,Emmanuel Mudiay,Nikola Jokic,Gorgui Dieng,MIL,BKN,POR,BOS,POR,DEN,DEN,MIN,C,SG/SF,PG/SG,SG,PG,PG,PF/C,PF/C,3000,4400,6800,5100,9100,5900,6600,5900,240.65,381.75,79,Oct292016
