Player1,Player2,Player3,Player4,Player5,Player6,Player7,Player8,Team1,Team2,Team3,Team4,Team5,Team6,Team7,Team8,Pos1,Pos2,Pos3,Pos4,Pos5,Pos6,Pos7,Pos8,Salary1,Salary2,Salary3,Salary4,Salary5,Salary6,Salary7,Salary8,Projected Value,Actual Scored,Iteration,date
Raymond Felton,Kevin Durant,Kawhi Leonard,Luol Deng,Kyrie Irving,Enes Kanter,Steven Adams,Kristaps Porzingis,LAC,GS,SA,LAL,CLE,OKC,OKC,NY,PG/SG,SF,SF,SF,PG,PF/C,C,PF,3500,9500,7800,4900,7700,4300,5000,7200,262.2,375.25,1,Dec252016
Raymond Felton,Kevin Durant,Kawhi Leonard,Luol Deng,Kyrie Irving,Marcus Smart,Steven Adams,Kristaps Porzingis,LAC,GS,SA,LAL,CLE,BOS,OKC,NY,PG/SG,SF,SF,SF,PG,SG/SF,C,PF,3500,9500,7800,4900,7700,4000,5000,7200,258.33,374.25,2,Dec252016
Raymond Felton,Nikola Mirotic,Kevin Durant,Kawhi Leonard,Luol Deng,Kyrie Irving,Steven Adams,Kristaps Porzingis,LAC,CHI,GS,SA,LAL,CLE,OKC,NY,PG/SG,SF/PF,SF,SF,SF,PG,C,PF,3500,3600,9500,7800,4900,7700,5000,7200,260.92,373.0,3,Dec252016
Tony Parker,Raymond Felton,Kevin Durant,Kawhi Leonard,Luol Deng,Kyrie Irving,Steven Adams,Kristaps Porzingis,SA,LAC,GS,SA,LAL,CLE,OKC,NY,PG,PG/SG,SF,SF,SF,PG,C,PF,3700,3500,9500,7800,4900,7700,5000,7200,255.19,373.0,4,Dec252016
Raymond Felton,Nikola Mirotic,Kevin Durant,Luol Deng,Kyrie Irving,LaMarcus Aldridge,Al Horford,Kristaps Porzingis,LAC,CHI,GS,LAL,CLE,SA,BOS,NY,PG/SG,SF/PF,SF,SF,PG,PF/C,C,PF,3500,3600,9500,4900,7700,6800,6500,7200,265.52,372.5,5,Dec252016
Tony Parker,Raymond Felton,Kevin Durant,Luol Deng,Kyrie Irving,LaMarcus Aldridge,Al Horford,Kristaps Porzingis,SA,LAC,GS,LAL,CLE,SA,BOS,NY,PG,PG/SG,SF,SF,PG,PF/C,C,PF,3700,3500,9500,4900,7700,6800,6500,7200,259.79,372.5,6,Dec252016
Raymond Felton,Nikola Mirotic,Kevin Durant,Kawhi Leonard,Kyrie Irving,Marcus Smart,Al Horford,Kristaps Porzingis,LAC,CHI,GS,SA,CLE,BOS,BOS,NY,PG/SG,SF/PF,SF,SF,PG,SG/SF,C,PF,3500,3600,9500,7800,7700,4000,6500,7200,264.62,370.75,7,Dec252016
Tony Parker,Raymond Felton,Kevin Durant,Kawhi Leonard,Kyrie Irving,Marcus Smart,Al Horford,Kristaps Porzingis,SA,LAC,GS,SA,CLE,BOS,BOS,NY,PG,PG/SG,SF,SF,PG,SG/SF,C,PF,3700,3500,9500,7800,7700,4000,6500,7200,258.89,370.75,8,Dec252016
Jamal Crawford,Raymond Felton,Kevin Durant,Kawhi Leonard,Luol Deng,Kyrie Irving,Steven Adams,Kristaps Porzingis,LAC,LAC,GS,SA,LAL,CLE,OKC,NY,SG,PG/SG,SF,SF,SF,PG,C,PF,4000,3500,9500,7800,4900,7700,5000,7200,263.57,370.75,9,Dec252016
Raymond Felton,Kevin Durant,Kawhi Leonard,Luol Deng,Kyrie Irving,Steven Adams,Joakim Noah,Kristaps Porzingis,LAC,GS,SA,LAL,CLE,OKC,NY,NY,PG/SG,SF,SF,SF,PG,C,C,PF,3500,9500,7800,4900,7700,5000,3900,7200,258.51,369.75,10,Dec252016
