Player1,Player2,Player3,Player4,Player5,Player6,Player7,Player8,Team1,Team2,Team3,Team4,Team5,Team6,Team7,Team8,Pos1,Pos2,Pos3,Pos4,Pos5,Pos6,Pos7,Pos8,Salary1,Salary2,Salary3,Salary4,Salary5,Salary6,Salary7,Salary8,Projected Value,Actual Scored,Iteration,date
Derrick Favors,Otto Porter,Bradley Beal,Stephen Curry,Chris Paul,Draymond Green,James Johnson,Enes Kanter,UTA,WAS,WAS,GS,LAC,GS,MIA,OKC,PF,SF,SG,PG,PG,PF/C,SF/PF,C,5600,5300,5600,8700,8500,7800,3000,4900,237.42,360.25,11,Nov72016
Jimmy Butler,C.J. Miles,Bradley Beal,Stephen Curry,Chris Paul,Kemba Walker,Spencer Hawes,Enes Kanter,CHI,IND,WAS,GS,LAC,CHA,CHA,OKC,SG/SF,SG/SF,SG,PG,PG,PG,PF/C,C,7200,4100,5600,8700,8500,7400,3500,4900,253.68,360.25,12,Nov72016
Derrick Favors,Domantas Sabonis,Otto Porter,Bradley Beal,Stephen Curry,Chris Paul,Draymond Green,Enes Kanter,UTA,OKC,WAS,WAS,GS,LAC,GS,OKC,PF,PF,SF,SG,PG,PG,PF/C,C,5600,3600,5300,5600,8700,8500,7800,4900,240.27,360.25,13,Nov72016
Derrick Favors,Ryan Anderson,Otto Porter,Bradley Beal,Stephen Curry,Anthony Davis,Spencer Hawes,Enes Kanter,UTA,HOU,WAS,WAS,GS,NO,CHA,OKC,PF,PF,SF,SG,PG,PF/C,PF/C,C,5600,5300,5300,5600,8700,11100,3500,4900,246.83,360.0,14,Nov72016
Otto Porter,C.J. Miles,Marco Belinelli,Stephen Curry,Chris Paul,James Harden,Spencer Hawes,Enes Kanter,WAS,IND,CHA,GS,LAC,HOU,CHA,OKC,SF,SG/SF,SG,PG,PG,PG/SG,PF/C,C,5300,4100,3300,8700,8500,11700,3500,4900,258.53,359.75,15,Nov72016
Blake Griffin,Derrick Favors,Otto Porter,Bradley Beal,Stephen Curry,Kemba Walker,Spencer Hawes,Enes Kanter,LAC,UTA,WAS,WAS,GS,CHA,CHA,OKC,PF,PF,SF,SG,PG,PG,PF/C,C,8000,5600,5300,5600,8700,7400,3500,4900,239.2,359.5,16,Nov72016
Derrick Favors,C.J. Miles,Stephen Curry,James Harden,Kemba Walker,Raymond Felton,Spencer Hawes,Enes Kanter,UTA,IND,GS,HOU,CHA,LAC,CHA,OKC,PF,SG/SF,PG,PG/SG,PG,PG/SG,PF/C,C,5600,4100,8700,11700,7400,3600,3500,4900,246.77,359.5,17,Nov72016
Derrick Favors,Otto Porter,Bradley Beal,Stephen Curry,Kemba Walker,Draymond Green,James Johnson,Enes Kanter,UTA,WAS,WAS,GS,CHA,GS,MIA,OKC,PF,SF,SG,PG,PG,PF/C,SF/PF,C,5600,5300,5600,8700,7400,7800,3000,4900,228.57,359.25,18,Nov72016
Derrick Favors,Otto Porter,Dwyane Wade,Stephen Curry,Kemba Walker,Draymond Green,Spencer Hawes,Enes Kanter,UTA,WAS,CHI,GS,CHA,GS,CHA,OKC,PF,SF,SG,PG,PG,PF/C,PF/C,C,5600,5300,6000,8700,7400,7800,3500,4900,237.86,359.25,19,Nov72016
Derrick Favors,Domantas Sabonis,Otto Porter,Bradley Beal,Stephen Curry,Kemba Walker,Draymond Green,Enes Kanter,UTA,OKC,WAS,WAS,GS,CHA,GS,OKC,PF,PF,SF,SG,PG,PG,PF/C,C,5600,3600,5300,5600,8700,7400,7800,4900,231.42,359.25,20,Nov72016
Derrick Favors,Otto Porter,Marco Belinelli,Stephen Curry,Kemba Walker,Anthony Davis,James Johnson,Enes Kanter,UTA,WAS,CHA,GS,CHA,NO,MIA,OKC,PF,SF,SG,PG,PG,PF/C,SF/PF,C,5600,5300,3300,8700,7400,11100,3000,4900,239.73,359.25,21,Nov72016
Derrick Favors,Domantas Sabonis,Otto Porter,Marco Belinelli,Stephen Curry,Kemba Walker,Anthony Davis,Enes Kanter,UTA,OKC,WAS,CHA,GS,CHA,NO,OKC,PF,PF,SF,SG,PG,PG,PF/C,C,5600,3600,5300,3300,8700,7400,11100,4900,242.58,359.25,22,Nov72016
Derrick Favors,Otto Porter,Jimmy Butler,C.J. Miles,Bradley Beal,Stephen Curry,Chris Paul,Enes Kanter,UTA,WAS,CHI,IND,WAS,GS,LAC,OKC,PF,SF,SG/SF,SG/SF,SG,PG,PG,C,5600,5300,7200,4100,5600,8700,8500,4900,243.32,359.0,23,Nov72016
Otto Porter,C.J. Miles,Bradley Beal,Stephen Curry,Chris Paul,Kemba Walker,Spencer Hawes,Enes Kanter,WAS,IND,WAS,GS,LAC,CHA,CHA,OKC,SF,SG/SF,SG,PG,PG,PG,PF/C,C,5300,4100,5600,8700,8500,7400,3500,4900,243.06,359.0,24,Nov72016
C.J. Miles,Bradley Beal,Stephen Curry,Chris Paul,James Harden,Spencer Hawes,James Johnson,Enes Kanter,IND,WAS,GS,LAC,HOU,CHA,MIA,OKC,SG/SF,SG,PG,PG,PG/SG,PF/C,SF/PF,C,4100,5600,8700,8500,11700,3500,3000,4900,258.61,359.0,25,Nov72016
Derrick Favors,C.J. Miles,Bradley Beal,Stephen Curry,Chris Paul,Kemba Walker,Spencer Hawes,Marcin Gortat,UTA,IND,WAS,GS,LAC,CHA,CHA,WAS,PF,SG/SF,SG,PG,PG,PG,PF/C,C,5600,4100,5600,8700,8500,7400,3500,6200,257.88,359.0,26,Nov72016
Derrick Favors,Otto Porter,C.J. Miles,Bradley Beal,Stephen Curry,Kemba Walker,Draymond Green,Enes Kanter,UTA,WAS,IND,WAS,GS,CHA,GS,OKC,PF,SF,SG/SF,SG,PG,PG,PF/C,C,5600,5300,4100,5600,8700,7400,7800,4900,239.7,358.75,27,Nov72016
Ryan Anderson,Otto Porter,Bradley Beal,Stephen Curry,Chris Paul,Draymond Green,Spencer Hawes,Enes Kanter,HOU,WAS,WAS,GS,LAC,GS,CHA,OKC,PF,SF,SG,PG,PG,PF/C,PF/C,C,5300,5300,5600,8700,8500,7800,3500,4900,246.79,358.75,28,Nov72016
Derrick Favors,Jimmy Butler,C.J. Miles,Marco Belinelli,Stephen Curry,Chris Paul,Kemba Walker,Enes Kanter,UTA,CHI,IND,CHA,GS,LAC,CHA,OKC,PF,SG/SF,SG/SF,SG,PG,PG,PG,C,5600,7200,4100,3300,8700,8500,7400,4900,245.36,358.75,29,Nov72016
Otto Porter,C.J. Miles,Marco Belinelli,Stephen Curry,James Harden,Kemba Walker,Spencer Hawes,Enes Kanter,WAS,IND,CHA,GS,HOU,CHA,CHA,OKC,SF,SG/SF,SG,PG,PG/SG,PG,PF/C,C,5300,4100,3300,8700,11700,7400,3500,4900,249.68,358.75,30,Nov72016
Otto Porter,Jimmy Butler,Bradley Beal,Stephen Curry,Kemba Walker,Draymond Green,James Johnson,Enes Kanter,WAS,CHI,WAS,GS,CHA,GS,MIA,OKC,SF,SG/SF,SG,PG,PG,PF/C,SF/PF,C,5300,7200,5600,8700,7400,7800,3000,4900,239.42,358.5,31,Nov72016
Blake Griffin,Otto Porter,Marco Belinelli,Stephen Curry,Chris Paul,Kemba Walker,Spencer Hawes,Enes Kanter,LAC,WAS,CHA,GS,LAC,CHA,CHA,OKC,PF,SF,SG,PG,PG,PG,PF/C,C,8000,5300,3300,8700,8500,7400,3500,4900,250.32,358.25,32,Nov72016
Derrick Favors,Otto Porter,Stephen Curry,Ramon Sessions,Kemba Walker,Anthony Davis,Spencer Hawes,Enes Kanter,UTA,WAS,GS,CHA,CHA,NO,CHA,OKC,PF,SF,PG,PG,PG,PF/C,PF/C,C,5600,5300,8700,3000,7400,11100,3500,4900,246.47,358.0,33,Nov72016
Otto Porter,Bradley Beal,Stephen Curry,Kemba Walker,Draymond Green,Spencer Hawes,Marcin Gortat,Enes Kanter,WAS,WAS,GS,CHA,GS,CHA,WAS,OKC,SF,SG,PG,PG,PF/C,PF/C,C,C,5300,5600,8700,7400,7800,3500,6200,4900,247.49,358.0,34,Nov72016
Derrick Favors,Otto Porter,Jimmy Butler,C.J. Miles,Bradley Beal,Stephen Curry,Kemba Walker,Enes Kanter,UTA,WAS,CHI,IND,WAS,GS,CHA,OKC,PF,SF,SG/SF,SG/SF,SG,PG,PG,C,5600,5300,7200,4100,5600,8700,7400,4900,234.47,358.0,35,Nov72016
Otto Porter,Marco Belinelli,Stephen Curry,Chris Paul,Kemba Walker,Draymond Green,James Johnson,Enes Kanter,WAS,CHA,GS,LAC,CHA,GS,MIA,OKC,SF,SG,PG,PG,PG,PF/C,SF/PF,C,5300,3300,8700,8500,7400,7800,3000,4900,239.69,358.0,36,Nov72016
C.J. Miles,Bradley Beal,Stephen Curry,James Harden,Kemba Walker,Spencer Hawes,James Johnson,Enes Kanter,IND,WAS,GS,HOU,CHA,CHA,MIA,OKC,SG/SF,SG,PG,PG/SG,PG,PF/C,SF/PF,C,4100,5600,8700,11700,7400,3500,3000,4900,249.76,358.0,37,Nov72016
Domantas Sabonis,Otto Porter,Marco Belinelli,Stephen Curry,Chris Paul,Kemba Walker,Draymond Green,Enes Kanter,OKC,WAS,CHA,GS,LAC,CHA,GS,OKC,PF,SF,SG,PG,PG,PG,PF/C,C,3600,5300,3300,8700,8500,7400,7800,4900,242.54,358.0,38,Nov72016
Derrick Favors,Otto Porter,Stephen Curry,Kemba Walker,Raymond Felton,Anthony Davis,James Johnson,Enes Kanter,UTA,WAS,GS,CHA,LAC,NO,MIA,OKC,PF,SF,PG,PG,PG/SG,PF/C,SF/PF,C,5600,5300,8700,7400,3600,11100,3000,4900,237.05,358.0,39,Nov72016
Domantas Sabonis,C.J. Miles,Bradley Beal,Stephen Curry,James Harden,Kemba Walker,Spencer Hawes,Enes Kanter,OKC,IND,WAS,GS,HOU,CHA,CHA,OKC,PF,SG/SF,SG,PG,PG/SG,PG,PF/C,C,3600,4100,5600,8700,11700,7400,3500,4900,252.61,358.0,40,Nov72016
Ryan Anderson,Otto Porter,Marco Belinelli,Stephen Curry,Kemba Walker,Anthony Davis,Spencer Hawes,Enes Kanter,HOU,WAS,CHA,GS,CHA,NO,CHA,OKC,PF,SF,SG,PG,PG,PF/C,PF/C,C,5300,5300,3300,8700,7400,11100,3500,4900,249.1,357.75,41,Nov72016
Ryan Anderson,Otto Porter,Bradley Beal,Stephen Curry,Kemba Walker,Draymond Green,Spencer Hawes,Enes Kanter,HOU,WAS,WAS,GS,CHA,GS,CHA,OKC,PF,SF,SG,PG,PG,PF/C,PF/C,C,5300,5300,5600,8700,7400,7800,3500,4900,237.94,357.75,42,Nov72016
Derrick Favors,C.J. Miles,E'Twaun Moore,Stephen Curry,James Harden,Kemba Walker,Spencer Hawes,Enes Kanter,UTA,IND,NO,GS,HOU,CHA,CHA,OKC,PF,SG/SF,SG,PG,PG/SG,PG,PF/C,C,5600,4100,4100,8700,11700,7400,3500,4900,254.84,357.75,43,Nov72016
Derrick Favors,Otto Porter,C.J. Miles,Marco Belinelli,Stephen Curry,Chris Paul,Kemba Walker,Enes Kanter,UTA,WAS,IND,CHA,GS,LAC,CHA,OKC,PF,SF,SG/SF,SG,PG,PG,PG,C,5600,5300,4100,3300,8700,8500,7400,4900,234.74,357.5,44,Nov72016
Otto Porter,C.J. Miles,Marco Belinelli,Stephen Curry,Chris Paul,Kemba Walker,Draymond Green,Enes Kanter,WAS,IND,CHA,GS,LAC,CHA,GS,OKC,SF,SG/SF,SG,PG,PG,PG,PF/C,C,5300,4100,3300,8700,8500,7400,7800,4900,250.82,357.5,45,Nov72016
Derrick Favors,C.J. Miles,Marco Belinelli,Stephen Curry,Chris Paul,James Harden,James Johnson,Enes Kanter,UTA,IND,CHA,GS,LAC,HOU,MIA,OKC,PF,SG/SF,SG,PG,PG,PG/SG,SF/PF,C,5600,4100,3300,8700,8500,11700,3000,4900,250.29,357.5,46,Nov72016
Derrick Favors,Jimmy Butler,C.J. Miles,Stephen Curry,Chris Paul,Kemba Walker,Raymond Felton,Enes Kanter,UTA,CHI,IND,GS,LAC,CHA,LAC,OKC,PF,SG/SF,SG/SF,PG,PG,PG,PG/SG,C,5600,7200,4100,8700,8500,7400,3600,4900,242.68,357.5,47,Nov72016
Otto Porter,C.J. Miles,Stephen Curry,James Harden,Kemba Walker,Raymond Felton,Spencer Hawes,Enes Kanter,WAS,IND,GS,HOU,CHA,LAC,CHA,OKC,SF,SG/SF,PG,PG/SG,PG,PG/SG,PF/C,C,5300,4100,8700,11700,7400,3600,3500,4900,247.0,357.5,48,Nov72016
Derrick Favors,Ryan Anderson,Otto Porter,Marco Belinelli,Stephen Curry,Chris Paul,Draymond Green,Enes Kanter,UTA,HOU,WAS,CHA,GS,LAC,GS,OKC,PF,PF,SF,SG,PG,PG,PF/C,C,5600,5300,5300,3300,8700,8500,7800,4900,238.47,357.25,49,Nov72016
Derrick Favors,Ryan Anderson,C.J. Miles,Bradley Beal,Stephen Curry,James Harden,Spencer Hawes,Enes Kanter,UTA,HOU,IND,WAS,GS,HOU,CHA,OKC,PF,PF,SG/SF,SG,PG,PG/SG,PF/C,C,5600,5300,4100,5600,8700,11700,3500,4900,248.54,357.25,50,Nov72016
Derrick Favors,Otto Porter,Bradley Beal,Stephen Curry,Kemba Walker,Draymond Green,James Johnson,Marcin Gortat,UTA,WAS,WAS,GS,CHA,GS,MIA,WAS,PF,SF,SG,PG,PG,PF/C,SF/PF,C,5600,5300,5600,8700,7400,7800,3000,6200,243.62,357.25,51,Nov72016
Otto Porter,Bradley Beal,Marco Belinelli,Stephen Curry,Kemba Walker,Anthony Davis,Spencer Hawes,Enes Kanter,WAS,WAS,CHA,GS,CHA,NO,CHA,OKC,SF,SG,SG,PG,PG,PF/C,PF/C,C,5300,5600,3300,8700,7400,11100,3500,4900,250.25,357.0,52,Nov72016
Blake Griffin,Otto Porter,Stephen Curry,Chris Paul,Kemba Walker,Raymond Felton,Spencer Hawes,Enes Kanter,LAC,WAS,GS,LAC,CHA,LAC,CHA,OKC,PF,SF,PG,PG,PG,PG/SG,PF/C,C,8000,5300,8700,8500,7400,3600,3500,4900,247.64,357.0,53,Nov72016
Otto Porter,C.J. Miles,Bradley Beal,Stephen Curry,Chris Paul,Kemba Walker,Spencer Hawes,Marcin Gortat,WAS,IND,WAS,GS,LAC,CHA,CHA,WAS,SF,SG/SF,SG,PG,PG,PG,PF/C,C,5300,4100,5600,8700,8500,7400,3500,6200,258.11,357.0,54,Nov72016
Derrick Favors,Otto Porter,C.J. Miles,Bradley Beal,Stephen Curry,James Harden,James Johnson,Enes Kanter,UTA,WAS,IND,WAS,GS,HOU,MIA,OKC,PF,SF,SG/SF,SG,PG,PG/SG,SF/PF,C,5600,5300,4100,5600,8700,11700,3000,4900,239.4,356.75,55,Nov72016
Derrick Favors,Otto Porter,Stephen Curry,Langston Galloway,Kemba Walker,Anthony Davis,Spencer Hawes,Enes Kanter,UTA,WAS,GS,NO,CHA,NO,CHA,OKC,PF,SF,PG,PG,PG,PF/C,PF/C,C,5600,5300,8700,3000,7400,11100,3500,4900,248.85,356.75,56,Nov72016
Derrick Favors,Domantas Sabonis,Otto Porter,C.J. Miles,Bradley Beal,Stephen Curry,James Harden,Enes Kanter,UTA,OKC,WAS,IND,WAS,GS,HOU,OKC,PF,PF,SF,SG/SF,SG,PG,PG/SG,C,5600,3600,5300,4100,5600,8700,11700,4900,242.25,356.75,57,Nov72016
Domantas Sabonis,Otto Porter,Stephen Curry,Chris Paul,Kemba Walker,Raymond Felton,Draymond Green,Enes Kanter,OKC,WAS,GS,LAC,CHA,LAC,GS,OKC,PF,SF,PG,PG,PG,PG/SG,PF/C,C,3600,5300,8700,8500,7400,3600,7800,4900,239.86,356.75,58,Nov72016
Otto Porter,Stephen Curry,Chris Paul,Kemba Walker,Raymond Felton,Draymond Green,James Johnson,Enes Kanter,WAS,GS,LAC,CHA,LAC,GS,MIA,OKC,SF,PG,PG,PG,PG/SG,PF/C,SF/PF,C,5300,8700,8500,7400,3600,7800,3000,4900,237.01,356.75,59,Nov72016
Derrick Favors,Domantas Sabonis,C.J. Miles,Bradley Beal,Stephen Curry,Chris Paul,Kemba Walker,Enes Kanter,UTA,OKC,IND,WAS,GS,LAC,CHA,OKC,PF,PF,SG/SF,SG,PG,PG,PG,C,5600,3600,4100,5600,8700,8500,7400,4900,237.67,356.75,60,Nov72016
C.J. Miles,Bradley Beal,Stephen Curry,Chris Paul,Kemba Walker,Draymond Green,James Johnson,Enes Kanter,IND,WAS,GS,LAC,CHA,GS,MIA,OKC,SG/SF,SG,PG,PG,PG,PF/C,SF/PF,C,4100,5600,8700,8500,7400,7800,3000,4900,250.9,356.75,61,Nov72016
Derrick Favors,C.J. Miles,Bradley Beal,Stephen Curry,Chris Paul,Kemba Walker,James Johnson,Enes Kanter,UTA,IND,WAS,GS,LAC,CHA,MIA,OKC,PF,SG/SF,SG,PG,PG,PG,SF/PF,C,5600,4100,5600,8700,8500,7400,3000,4900,234.82,356.75,62,Nov72016
Otto Porter,Jimmy Butler,C.J. Miles,Marco Belinelli,Stephen Curry,Chris Paul,Kemba Walker,Enes Kanter,WAS,CHI,IND,CHA,GS,LAC,CHA,OKC,SF,SG/SF,SG/SF,SG,PG,PG,PG,C,5300,7200,4100,3300,8700,8500,7400,4900,245.59,356.75,63,Nov72016
Derrick Favors,Otto Porter,C.J. Miles,Dwyane Wade,Stephen Curry,James Harden,Spencer Hawes,Enes Kanter,UTA,WAS,IND,CHI,GS,HOU,CHA,OKC,PF,SF,SG/SF,SG,PG,PG/SG,PF/C,C,5600,5300,4100,6000,8700,11700,3500,4900,248.69,356.75,64,Nov72016
Otto Porter,J.J. Redick,Stephen Curry,Chris Paul,Kemba Walker,Draymond Green,Spencer Hawes,Enes Kanter,WAS,LAC,GS,LAC,CHA,GS,CHA,OKC,SF,SG,PG,PG,PG,PF/C,PF/C,C,5300,3900,8700,8500,7400,7800,3500,4900,250.04,356.75,65,Nov72016
Derrick Favors,C.J. Miles,Dwyane Wade,Stephen Curry,Chris Paul,Kemba Walker,Spencer Hawes,Enes Kanter,UTA,IND,CHI,GS,LAC,CHA,CHA,OKC,PF,SG/SF,SG,PG,PG,PG,PF/C,C,5600,4100,6000,8700,8500,7400,3500,4900,244.11,356.75,66,Nov72016
Otto Porter,Stephen Curry,Chris Paul,Ramon Sessions,Kemba Walker,Draymond Green,Spencer Hawes,Enes Kanter,WAS,GS,LAC,CHA,CHA,GS,CHA,OKC,SF,PG,PG,PG,PG,PF/C,PF/C,C,5300,8700,8500,3000,7400,7800,3500,4900,246.43,356.75,67,Nov72016
Ryan Anderson,Otto Porter,Stephen Curry,Kemba Walker,Raymond Felton,Anthony Davis,Spencer Hawes,Enes Kanter,HOU,WAS,GS,CHA,LAC,NO,CHA,OKC,PF,SF,PG,PG,PG/SG,PF/C,PF/C,C,5300,5300,8700,7400,3600,11100,3500,4900,246.42,356.5,68,Nov72016
Domantas Sabonis,Otto Porter,Bradley Beal,Stephen Curry,Kemba Walker,Anthony Davis,James Johnson,Enes Kanter,OKC,WAS,WAS,GS,CHA,NO,MIA,OKC,PF,SF,SG,PG,PG,PF/C,SF/PF,C,3600,5300,5600,8700,7400,11100,3000,4900,242.89,356.5,69,Nov72016
Otto Porter,Klay Thompson,Bradley Beal,Stephen Curry,Kemba Walker,Draymond Green,Spencer Hawes,Enes Kanter,WAS,GS,WAS,GS,CHA,GS,CHA,OKC,SF,SG,SG,PG,PG,PF/C,PF/C,C,5300,6200,5600,8700,7400,7800,3500,4900,244.9,356.5,70,Nov72016
Otto Porter,Dwyane Wade,Stephen Curry,Kemba Walker,Anthony Davis,Spencer Hawes,James Johnson,Enes Kanter,WAS,CHI,GS,CHA,NO,CHA,MIA,OKC,SF,SG,PG,PG,PF/C,PF/C,SF/PF,C,5300,6000,8700,7400,11100,3500,3000,4900,249.33,356.5,71,Nov72016
Derrick Favors,Otto Porter,Bradley Beal,Marco Belinelli,Stephen Curry,Chris Paul,Draymond Green,Enes Kanter,UTA,WAS,WAS,CHA,GS,LAC,GS,OKC,PF,SF,SG,SG,PG,PG,PF/C,C,5600,5300,5600,3300,8700,8500,7800,4900,239.62,356.5,72,Nov72016
Derrick Favors,Otto Porter,Marco Belinelli,Stephen Curry,Kemba Walker,Draymond Green,Marcin Gortat,Enes Kanter,UTA,WAS,CHA,GS,CHA,GS,WAS,OKC,PF,SF,SG,PG,PG,PF/C,C,C,5600,5300,3300,8700,7400,7800,6200,4900,239.17,356.5,73,Nov72016
Derrick Favors,C.J. Miles,Marco Belinelli,Stephen Curry,James Harden,Kemba Walker,James Johnson,Enes Kanter,UTA,IND,CHA,GS,HOU,CHA,MIA,OKC,PF,SG/SF,SG,PG,PG/SG,PG,SF/PF,C,5600,4100,3300,8700,11700,7400,3000,4900,241.44,356.5,74,Nov72016
Otto Porter,Bradley Beal,Stephen Curry,Kemba Walker,Draymond Green,Spencer Hawes,Tim Frazier,Enes Kanter,WAS,WAS,GS,CHA,GS,CHA,NO,OKC,SF,SG,PG,PG,PF/C,PF/C,PG,C,5300,5600,8700,7400,7800,3500,6600,4900,240.46,356.5,75,Nov72016
Derrick Favors,Domantas Sabonis,C.J. Miles,Marco Belinelli,Stephen Curry,James Harden,Kemba Walker,Enes Kanter,UTA,OKC,IND,CHA,GS,HOU,CHA,OKC,PF,PF,SG/SF,SG,PG,PG/SG,PG,C,5600,3600,4100,3300,8700,11700,7400,4900,244.29,356.5,76,Nov72016
Derrick Favors,Ryan Anderson,Otto Porter,Marco Belinelli,Stephen Curry,Kemba Walker,Draymond Green,Enes Kanter,UTA,HOU,WAS,CHA,GS,CHA,GS,OKC,PF,PF,SF,SG,PG,PG,PF/C,C,5600,5300,5300,3300,8700,7400,7800,4900,229.62,356.25,77,Nov72016
Otto Porter,Bradley Beal,Stephen Curry,Chris Paul,Draymond Green,Taj Gibson,Spencer Hawes,Enes Kanter,WAS,WAS,GS,LAC,GS,CHI,CHA,OKC,SF,SG,PG,PG,PF/C,PF/C,PF/C,C,5300,5600,8700,8500,7800,5700,3500,4900,248.88,356.25,78,Nov72016
Derrick Favors,Otto Porter,C.J. Miles,Stephen Curry,Chris Paul,Kemba Walker,Raymond Felton,Enes Kanter,UTA,WAS,IND,GS,LAC,CHA,LAC,OKC,PF,SF,SG/SF,PG,PG,PG,PG/SG,C,5600,5300,4100,8700,8500,7400,3600,4900,232.06,356.25,79,Nov72016
Gordon Hayward,Otto Porter,Bradley Beal,Stephen Curry,Kemba Walker,Draymond Green,Spencer Hawes,Enes Kanter,UTA,WAS,WAS,GS,CHA,GS,CHA,OKC,SF,SF,SG,PG,PG,PF/C,PF/C,C,6700,5300,5600,8700,7400,7800,3500,4900,245.51,356.25,80,Nov72016
Derrick Favors,C.J. Miles,Stephen Curry,Chris Paul,Ramon Sessions,James Harden,Spencer Hawes,Enes Kanter,UTA,IND,GS,LAC,CHA,HOU,CHA,OKC,PF,SG/SF,PG,PG,PG,PG/SG,PF/C,C,5600,4100,8700,8500,3000,11700,3500,4900,257.03,356.25,81,Nov72016
Blake Griffin,Derrick Favors,Otto Porter,Bradley Beal,Stephen Curry,Chris Paul,James Johnson,Enes Kanter,LAC,UTA,WAS,WAS,GS,LAC,MIA,OKC,PF,PF,SF,SG,PG,PG,SF/PF,C,8000,5600,5300,5600,8700,8500,3000,4900,240.04,356.25,82,Nov72016
Derrick Favors,C.J. Miles,Bradley Beal,Stephen Curry,James Harden,Kemba Walker,Spencer Hawes,Al Jefferson,UTA,IND,WAS,GS,HOU,CHA,CHA,IND,PF,SG/SF,SG,PG,PG/SG,PG,PF/C,C,5600,4100,5600,8700,11700,7400,3500,3300,255.85,356.25,83,Nov72016
Derrick Favors,Otto Porter,Marco Belinelli,Stephen Curry,Chris Paul,Kemba Walker,Draymond Green,Al Jefferson,UTA,WAS,CHA,GS,LAC,CHA,GS,IND,PF,SF,SG,PG,PG,PG,PF/C,C,5600,5300,3300,8700,8500,7400,7800,3300,245.78,356.25,84,Nov72016
