Player1,Player2,Player3,Player4,Player5,Player6,Player7,Player8,Team1,Team2,Team3,Team4,Team5,Team6,Team7,Team8,Pos1,Pos2,Pos3,Pos4,Pos5,Pos6,Pos7,Pos8,Salary1,Salary2,Salary3,Salary4,Salary5,Salary6,Salary7,Salary8,Projected Value,Actual Scored,Iteration,date
LeBron James,DeMarre Carroll,Andre Drummond,Damian Lillard,Trevor Booker,Robert Covington,Jamal Murray,Kevin Love,CLE,TOR,DET,POR,BKN,PHI,DEN,CLE,SF/PF,SF/PF,C,PG,PF,SF,PG,PF/C,9500,3500,7500,8600,5300,4100,3500,7700,264.41,427.75,1,Nov232016
Marreese Speights,LeBron James,Andre Drummond,Damian Lillard,Trevor Booker,Robert Covington,Jamal Murray,Kevin Love,LAC,CLE,DET,POR,BKN,PHI,DEN,CLE,PF/C,SF/PF,C,PG,PF,SF,PG,PF/C,3700,9500,7500,8600,5300,4100,3500,7700,258.88,427.0,2,Nov232016
LeBron James,DeMarre Carroll,Andre Drummond,Damian Lillard,Trevor Booker,Jerryd Bayless,Robert Covington,Kevin Love,CLE,TOR,DET,POR,BKN,PHI,PHI,CLE,SF/PF,SF/PF,C,PG,PF,PG,SF,PF/C,9500,3500,7500,8600,5300,3800,4100,7700,259.73,425.25,3,Nov232016
LeBron James,DeMarre Carroll,Nikola Vucevic,Damian Lillard,Robert Covington,Jamal Murray,Mike Conley,Kevin Love,CLE,TOR,ORL,POR,PHI,DEN,MEM,CLE,SF/PF,SF/PF,C,PG,SF,PG,PG,PF/C,9500,3500,5800,8600,4100,3500,6900,7700,260.93,425.0,4,Nov232016
Marreese Speights,LeBron James,Nikola Vucevic,Damian Lillard,Robert Covington,Jamal Murray,Mike Conley,Kevin Love,LAC,CLE,ORL,POR,PHI,DEN,MEM,CLE,PF/C,SF/PF,C,PG,SF,PG,PG,PF/C,3700,9500,5800,8600,4100,3500,6900,7700,255.4,424.25,5,Nov232016
LeBron James,DeMarre Carroll,Andre Drummond,Damian Lillard,Trevor Booker,Robert Covington,Andrew Harrison,Kevin Love,CLE,TOR,DET,POR,BKN,PHI,MEM,CLE,SF/PF,SF/PF,C,PG,PF,SF,PG,PF/C,9500,3500,7500,8600,5300,4100,3100,7700,260.29,423.25,6,Nov232016
LeBron James,DeMarre Carroll,Nikola Vucevic,Damian Lillard,Evan Fournier,Trevor Booker,Robert Covington,Kevin Love,CLE,TOR,ORL,POR,ORL,BKN,PHI,CLE,SF/PF,SF/PF,C,PG,SG,PF,SF,PF/C,9500,3500,5800,8600,5500,5300,4100,7700,264.44,423.25,7,Nov232016
LeBron James,DeMarre Carroll,Andre Drummond,Nikola Vucevic,Damian Lillard,Robert Covington,Andrew Harrison,Kevin Love,CLE,TOR,DET,ORL,POR,PHI,MEM,CLE,SF/PF,SF/PF,C,C,PG,SF,PG,PF/C,9500,3500,7500,5800,8600,4100,3100,7700,261.73,423.0,8,Nov232016
Marreese Speights,LeBron James,Andre Drummond,Damian Lillard,Trevor Booker,Robert Covington,Andrew Harrison,Kevin Love,LAC,CLE,DET,POR,BKN,PHI,MEM,CLE,PF/C,SF/PF,C,PG,PF,SF,PG,PF/C,3700,9500,7500,8600,5300,4100,3100,7700,254.76,422.5,9,Nov232016
LeBron James,DeMarre Carroll,Andre Drummond,Damian Lillard,Trevor Booker,Robert Covington,Austin Rivers,Kevin Love,CLE,TOR,DET,POR,BKN,PHI,LAC,CLE,SF/PF,SF/PF,C,PG,PF,SF,PG,PF/C,9500,3500,7500,8600,5300,4100,3300,7700,255.34,422.5,10,Nov232016
