Player1,Player2,Player3,Player4,Player5,Player6,Player7,Player8,Team1,Team2,Team3,Team4,Team5,Team6,Team7,Team8,Pos1,Pos2,Pos3,Pos4,Pos5,Pos6,Pos7,Pos8,Salary1,Salary2,Salary3,Salary4,Salary5,Salary6,Salary7,Salary8,Projected Value,Actual Scored,Iteration,date
Marcus Smart,Brook Lopez,Jeff Teague,Kevin Durant,Kawhi Leonard,Justise Winslow,Jeremy Lin,Kyle O'Quinn,BOS,BKN,IND,GS,SA,MIA,BKN,NY,SG/SF,C,PG,SF,SF,SF,PG,PF/C,4000,6700,7100,9000,7800,5100,5700,4000,255.93,370.0,1,Dec222016
Marcus Smart,Jeff Teague,Zaza Pachulia,Kevin Durant,Kawhi Leonard,Justise Winslow,Jeremy Lin,Kyle O'Quinn,BOS,IND,GS,GS,SA,MIA,BKN,NY,SG/SF,PG,C,SF,SF,SF,PG,PF/C,4000,7100,3000,9000,7800,5100,5700,4000,233.93,367.5,2,Dec222016
Marcus Smart,Brook Lopez,Jeff Teague,Zaza Pachulia,Kevin Durant,Kawhi Leonard,Justise Winslow,Jeremy Lin,BOS,BKN,IND,GS,GS,SA,MIA,BKN,SG/SF,C,PG,C,SF,SF,SF,PG,4000,6700,7100,3000,9000,7800,5100,5700,252.79,366.5,3,Dec222016
Marcus Smart,Isaiah Thomas,Jeff Teague,Zaza Pachulia,Kevin Durant,Kawhi Leonard,Justise Winslow,Jeremy Lin,BOS,BOS,IND,GS,GS,SA,MIA,BKN,SG/SF,PG,PG,C,SF,SF,SF,PG,4000,8000,7100,3000,9000,7800,5100,5700,255.09,366.25,4,Dec222016
Marcus Smart,Brook Lopez,Jeff Teague,Kevin Durant,Kawhi Leonard,Justise Winslow,Jeremy Lin,James Johnson,BOS,BKN,IND,GS,SA,MIA,BKN,MIA,SG/SF,C,PG,SF,SF,SF,PG,PF,4000,6700,7100,9000,7800,5100,5700,4200,260.46,365.0,5,Dec222016
Klay Thompson,Marcus Smart,Jeff Teague,Zaza Pachulia,Kevin Durant,Kawhi Leonard,Justise Winslow,Jeremy Lin,GS,BOS,IND,GS,GS,SA,MIA,BKN,SG,SG/SF,PG,C,SF,SF,SF,PG,6500,4000,7100,3000,9000,7800,5100,5700,249.38,364.25,6,Dec222016
Marcus Smart,Isaiah Thomas,Brook Lopez,Jeff Teague,Kevin Durant,Justise Winslow,Jeremy Lin,Kyle O'Quinn,BOS,BOS,BKN,IND,GS,MIA,BKN,NY,SG/SF,PG,C,PG,SF,SF,PG,PF/C,4000,8000,6700,7100,9000,5100,5700,4000,260.95,363.5,7,Dec222016
Jeff Teague,Zaza Pachulia,Kevin Durant,Kawhi Leonard,Justise Winslow,Jeremy Lin,Kyle O'Quinn,Kristaps Porzingis,IND,GS,GS,SA,MIA,BKN,NY,NY,PG,C,SF,SF,SF,PG,PF/C,PF,7100,3000,9000,7800,5100,5700,4000,7600,255.41,363.5,8,Dec222016
Marcus Smart,Jeff Teague,Zaza Pachulia,Kevin Durant,Kawhi Leonard,Justise Winslow,Jeremy Lin,Thaddeus Young,BOS,IND,GS,GS,SA,MIA,BKN,IND,SG/SF,PG,C,SF,SF,SF,PG,PF,4000,7100,3000,9000,7800,5100,5700,5400,242.28,363.0,9,Dec222016
Marcus Smart,Jeff Teague,Zaza Pachulia,Kevin Durant,Kawhi Leonard,Justise Winslow,Jeremy Lin,Serge Ibaka,BOS,IND,GS,GS,SA,MIA,BKN,ORL,SG/SF,PG,C,SF,SF,SF,PG,PF/C,4000,7100,3000,9000,7800,5100,5700,5900,245.41,363.0,10,Dec222016
Marcus Smart,Jeff Teague,Zaza Pachulia,Kevin Durant,Kawhi Leonard,Justise Winslow,Jeremy Lin,James Johnson,BOS,IND,GS,GS,SA,MIA,BKN,MIA,SG/SF,PG,C,SF,SF,SF,PG,PF,4000,7100,3000,9000,7800,5100,5700,4200,238.46,362.5,11,Dec222016
Marcus Smart,Pau Gasol,Jeff Teague,Kevin Durant,Kawhi Leonard,Justise Winslow,Jeremy Lin,Kyle O'Quinn,BOS,SA,IND,GS,SA,MIA,BKN,NY,SG/SF,C,PG,SF,SF,SF,PG,PF/C,4000,5700,7100,9000,7800,5100,5700,4000,251.91,361.5,12,Dec222016
Marcus Smart,Hassan Whiteside,Jeff Teague,Zaza Pachulia,Kevin Durant,Justise Winslow,Jeremy Lin,Kyle O'Quinn,BOS,MIA,IND,GS,GS,MIA,BKN,NY,SG/SF,C,PG,C,SF,SF,PG,PF/C,4000,9200,7100,3000,9000,5100,5700,4000,250.5,361.5,13,Dec222016
Klay Thompson,Marcus Smart,Brook Lopez,Jeff Teague,Kevin Durant,Justise Winslow,Jeremy Lin,Kyle O'Quinn,GS,BOS,BKN,IND,GS,MIA,BKN,NY,SG,SG/SF,C,PG,SF,SF,PG,PF/C,6500,4000,6700,7100,9000,5100,5700,4000,255.24,361.5,14,Dec222016
Klay Thompson,Marcus Smart,Brook Lopez,Kevin Durant,Kawhi Leonard,Justise Winslow,Jeremy Lin,Kyle O'Quinn,GS,BOS,BKN,GS,SA,MIA,BKN,NY,SG,SG/SF,C,SF,SF,SF,PG,PF/C,6500,4000,6700,9000,7800,5100,5700,4000,248.33,361.5,15,Dec222016
