Player1,Player2,Player3,Player4,Player5,Player6,Player7,Player8,Team1,Team2,Team3,Team4,Team5,Team6,Team7,Team8,Pos1,Pos2,Pos3,Pos4,Pos5,Pos6,Pos7,Pos8,Salary1,Salary2,Salary3,Salary4,Salary5,Salary6,Salary7,Salary8,Projected Value,Actual Scored,Iteration,date
Bradley Beal,Wesley Matthews,Marco Belinelli,Karl-Anthony Towns,Kelly Oubre Jr.,John Wall,Giannis Antetokounmpo,Eric Bledsoe,WAS,DAL,CHA,MIN,WAS,WAS,MIL,PHO,SG,SG,SG,C,SG/SF,PG,PG,PG,6000,4800,3600,8000,3000,9000,8800,6800,255.42,376.25,13,Nov212016
Sam Dekker,Blake Griffin,Bradley Beal,Karl-Anthony Towns,Serge Ibaka,Salah Mejri,Giannis Antetokounmpo,Eric Bledsoe,HOU,LAC,WAS,MIN,ORL,DAL,MIL,PHO,SF,PF,SG,C,PF/C,C,PG,PG,3000,8500,6000,8000,5600,3000,8800,6800,265.79,376.25,14,Nov212016
Bradley Beal,Marco Belinelli,Karl-Anthony Towns,Spencer Hawes,Terrence Ross,John Wall,Giannis Antetokounmpo,Eric Bledsoe,WAS,CHA,MIN,CHA,TOR,WAS,MIL,PHO,SG,SG,C,PF/C,SG/SF,PG,PG,PG,6000,3600,8000,3900,3800,9000,8800,6800,259.92,376.25,15,Nov212016
Vince Carter,Blake Griffin,Bradley Beal,Spencer Hawes,Salah Mejri,John Wall,Giannis Antetokounmpo,Eric Bledsoe,MEM,LAC,WAS,CHA,DAL,WAS,MIL,PHO,SF,PF,SG,PF/C,C,PG,PG,PG,4000,8500,6000,3900,3000,9000,8800,6800,258.66,376.0,16,Nov212016
Bradley Beal,Karl-Anthony Towns,Spencer Hawes,Tony Snell,Salah Mejri,John Wall,Giannis Antetokounmpo,Eric Bledsoe,WAS,MIN,CHA,MIL,DAL,WAS,MIL,PHO,SG,C,PF/C,SG/SF,C,PG,PG,PG,6000,8000,3900,3500,3000,9000,8800,6800,257.26,376.0,17,Nov212016
Vince Carter,Blake Griffin,Marco Belinelli,Karl-Anthony Towns,Spencer Hawes,Giannis Antetokounmpo,Eric Bledsoe,Mike Conley,MEM,LAC,CHA,MIN,CHA,MIL,PHO,MEM,SF,PF,SG,C,PF/C,PG,PG,PG,4000,8500,3600,8000,3900,8800,6800,6400,259.3,376.0,18,Nov212016
Vince Carter,Blake Griffin,Bradley Beal,Marco Belinelli,Salah Mejri,John Wall,Giannis Antetokounmpo,Eric Bledsoe,MEM,LAC,WAS,CHA,DAL,WAS,MIL,PHO,SF,PF,SG,SG,C,PG,PG,PG,4000,8500,6000,3600,3000,9000,8800,6800,260.7,375.75,19,Nov212016
Sam Dekker,Blake Griffin,Bradley Beal,Karl-Anthony Towns,Gorgui Dieng,Salah Mejri,Giannis Antetokounmpo,Eric Bledsoe,HOU,LAC,WAS,MIN,MIN,DAL,MIL,PHO,SF,PF,SG,C,PF/C,C,PG,PG,3000,8500,6000,8000,5800,3000,8800,6800,266.92,375.75,20,Nov212016
Bradley Beal,Marco Belinelli,Karl-Anthony Towns,Tony Snell,Salah Mejri,John Wall,Giannis Antetokounmpo,Eric Bledsoe,WAS,CHA,MIN,MIL,DAL,WAS,MIL,PHO,SG,SG,C,SG/SF,C,PG,PG,PG,6000,3600,8000,3500,3000,9000,8800,6800,259.3,375.75,21,Nov212016
Vince Carter,Blake Griffin,Bradley Beal,Karl-Anthony Towns,Spencer Hawes,Salah Mejri,Giannis Antetokounmpo,Eric Bledsoe,MEM,LAC,WAS,MIN,CHA,DAL,MIL,PHO,SF,PF,SG,C,PF/C,C,PG,PG,4000,8500,6000,8000,3900,3000,8800,6800,259.9,375.5,22,Nov212016
Ersan Ilyasova,Bradley Beal,Marco Belinelli,Karl-Anthony Towns,Tony Snell,John Wall,Giannis Antetokounmpo,Eric Bledsoe,PHI,WAS,CHA,MIN,MIL,WAS,MIL,PHO,PF,SG,SG,C,SG/SF,PG,PG,PG,4100,6000,3600,8000,3500,9000,8800,6800,263.06,375.25,23,Nov212016
Vince Carter,Blake Griffin,Bradley Beal,Marco Belinelli,Karl-Anthony Towns,Salah Mejri,Giannis Antetokounmpo,Eric Bledsoe,MEM,LAC,WAS,CHA,MIN,DAL,MIL,PHO,SF,PF,SG,SG,C,C,PG,PG,4000,8500,6000,3600,8000,3000,8800,6800,261.94,375.25,24,Nov212016
Bradley Beal,Karl-Anthony Towns,Kelly Oubre Jr.,Salah Mejri,John Wall,Giannis Antetokounmpo,Eric Bledsoe,Elfrid Payton,WAS,MIN,WAS,DAL,WAS,MIL,PHO,ORL,SG,C,SG/SF,C,PG,PG,PG,PG,6000,8000,3000,3000,9000,8800,6800,5400,262.22,375.25,25,Nov212016
Bradley Beal,Karl-Anthony Towns,Spencer Hawes,Kelly Oubre Jr.,Salah Mejri,John Wall,Giannis Antetokounmpo,Eric Bledsoe,WAS,MIN,CHA,WAS,DAL,WAS,MIL,PHO,SG,C,PF/C,SG/SF,C,PG,PG,PG,6000,8000,3900,3000,3000,9000,8800,6800,247.22,375.0,26,Nov212016
Bradley Beal,Marco Belinelli,Karl-Anthony Towns,Kelly Oubre Jr.,Salah Mejri,John Wall,Giannis Antetokounmpo,Eric Bledsoe,WAS,CHA,MIN,WAS,DAL,WAS,MIL,PHO,SG,SG,C,SG/SF,C,PG,PG,PG,6000,3600,8000,3000,3000,9000,8800,6800,249.26,374.75,27,Nov212016
Bradley Beal,Karl-Anthony Towns,Serge Ibaka,Kelly Oubre Jr.,Salah Mejri,Giannis Antetokounmpo,Chris Paul,Eric Bledsoe,WAS,MIN,ORL,WAS,DAL,MIL,LAC,PHO,SG,C,PF/C,SG/SF,C,PG,PG,PG,6000,8000,5600,3000,3000,8800,8600,6800,258.16,374.75,28,Nov212016
Frank Kaminsky,Bradley Beal,Karl-Anthony Towns,Spencer Hawes,Kelly Oubre Jr.,John Wall,Giannis Antetokounmpo,Eric Bledsoe,CHA,WAS,MIN,CHA,WAS,WAS,MIL,PHO,PF,SG,C,PF/C,SG/SF,PG,PG,PG,4400,6000,8000,3900,3000,9000,8800,6800,254.16,374.75,29,Nov212016
Bradley Beal,Wesley Matthews,Karl-Anthony Towns,Tony Snell,Salah Mejri,John Wall,Giannis Antetokounmpo,Eric Bledsoe,WAS,DAL,MIN,MIL,DAL,WAS,MIL,PHO,SG,SG,C,SG/SF,C,PG,PG,PG,6000,4800,8000,3500,3000,9000,8800,6800,264.72,374.75,30,Nov212016
Vince Carter,Blake Griffin,Ersan Ilyasova,Bradley Beal,Marco Belinelli,Karl-Anthony Towns,Giannis Antetokounmpo,Eric Bledsoe,MEM,LAC,PHI,WAS,CHA,MIN,MIL,PHO,SF,PF,PF,SG,SG,C,PG,PG,4000,8500,4100,6000,3600,8000,8800,6800,265.7,374.75,31,Nov212016
Robert Covington,Blake Griffin,Marco Belinelli,Karl-Anthony Towns,Salah Mejri,Giannis Antetokounmpo,Eric Bledsoe,Mike Conley,PHI,LAC,CHA,MIN,DAL,MIL,PHO,MEM,SF,PF,SG,C,C,PG,PG,PG,4300,8500,3600,8000,3000,8800,6800,6400,263.06,374.75,32,Nov212016
Bradley Beal,Karl-Anthony Towns,Spencer Hawes,Norman Powell,Salah Mejri,John Wall,Giannis Antetokounmpo,Eric Bledsoe,WAS,MIN,CHA,TOR,DAL,WAS,MIL,PHO,SG,C,PF/C,SG/SF,C,PG,PG,PG,6000,8000,3900,3400,3000,9000,8800,6800,257.35,374.5,33,Nov212016
Luc Richard Mbah a Moute,Blake Griffin,Bradley Beal,Karl-Anthony Towns,Serge Ibaka,Salah Mejri,Giannis Antetokounmpo,Eric Bledsoe,LAC,LAC,WAS,MIN,ORL,DAL,MIL,PHO,SF,PF,SG,C,PF/C,C,PG,PG,3000,8500,6000,8000,5600,3000,8800,6800,265.96,374.5,34,Nov212016
Frank Kaminsky,Bradley Beal,Marco Belinelli,Karl-Anthony Towns,Kelly Oubre Jr.,John Wall,Giannis Antetokounmpo,Eric Bledsoe,CHA,WAS,CHA,MIN,WAS,WAS,MIL,PHO,PF,SG,SG,C,SG/SF,PG,PG,PG,4400,6000,3600,8000,3000,9000,8800,6800,256.2,374.5,35,Nov212016
Ersan Ilyasova,Bradley Beal,Karl-Anthony Towns,Spencer Hawes,Kelly Oubre Jr.,John Wall,Giannis Antetokounmpo,Eric Bledsoe,PHI,WAS,MIN,CHA,WAS,WAS,MIL,PHO,PF,SG,C,PF/C,SG/SF,PG,PG,PG,4100,6000,8000,3900,3000,9000,8800,6800,250.98,374.5,36,Nov212016
Ersan Ilyasova,Bradley Beal,Marco Belinelli,Karl-Anthony Towns,Kelly Oubre Jr.,John Wall,Giannis Antetokounmpo,Eric Bledsoe,PHI,WAS,CHA,MIN,WAS,WAS,MIL,PHO,PF,SG,SG,C,SG/SF,PG,PG,PG,4100,6000,3600,8000,3000,9000,8800,6800,253.02,374.25,37,Nov212016
Bradley Beal,Karl-Anthony Towns,Gorgui Dieng,Kelly Oubre Jr.,Salah Mejri,Giannis Antetokounmpo,Chris Paul,Eric Bledsoe,WAS,MIN,MIN,WAS,DAL,MIL,LAC,PHO,SG,C,PF/C,SG/SF,C,PG,PG,PG,6000,8000,5800,3000,3000,8800,8600,6800,259.29,374.25,38,Nov212016
Bradley Beal,Karl-Anthony Towns,Spencer Hawes,Al Horford,Tony Snell,Giannis Antetokounmpo,Eric Bledsoe,Mike Conley,WAS,MIN,CHA,BOS,MIL,MIL,PHO,MEM,SG,C,PF/C,C,SG/SF,PG,PG,PG,6000,8000,3900,6500,3500,8800,6800,6400,263.25,374.25,39,Nov212016
Bradley Beal,Marco Belinelli,Karl-Anthony Towns,Norman Powell,Salah Mejri,John Wall,Giannis Antetokounmpo,Eric Bledsoe,WAS,CHA,MIN,TOR,DAL,WAS,MIL,PHO,SG,SG,C,SG/SF,C,PG,PG,PG,6000,3600,8000,3400,3000,9000,8800,6800,259.39,374.25,40,Nov212016
Vince Carter,Blake Griffin,Bradley Beal,Wesley Matthews,Karl-Anthony Towns,Salah Mejri,Giannis Antetokounmpo,Eric Bledsoe,MEM,LAC,WAS,DAL,MIN,DAL,MIL,PHO,SF,PF,SG,SG,C,C,PG,PG,4000,8500,6000,4800,8000,3000,8800,6800,267.36,374.25,41,Nov212016
Bradley Beal,Marco Belinelli,Karl-Anthony Towns,Al Horford,Tony Snell,Giannis Antetokounmpo,Eric Bledsoe,Mike Conley,WAS,CHA,MIN,BOS,MIL,MIL,PHO,MEM,SG,SG,C,C,SG/SF,PG,PG,PG,6000,3600,8000,6500,3500,8800,6800,6400,265.29,374.0,42,Nov212016
Bradley Beal,Marco Belinelli,Karl-Anthony Towns,Spencer Hawes,Marcus Smart,Giannis Antetokounmpo,Eric Bledsoe,Mike Conley,WAS,CHA,MIN,CHA,BOS,MIL,PHO,MEM,SG,SG,C,PF/C,SG/SF,PG,PG,PG,6000,3600,8000,3900,5300,8800,6800,6400,250.72,374.0,43,Nov212016
Bradley Beal,Karl-Anthony Towns,Gorgui Dieng,Serge Ibaka,Marcus Smart,Salah Mejri,Giannis Antetokounmpo,Eric Bledsoe,WAS,MIN,MIN,ORL,BOS,DAL,MIL,PHO,SG,C,PF/C,PF/C,SG/SF,C,PG,PG,6000,8000,5800,5600,5300,3000,8800,6800,260.78,374.0,44,Nov212016
Frank Kaminsky,Bradley Beal,Marco Belinelli,Karl-Anthony Towns,Norman Powell,John Wall,Giannis Antetokounmpo,Eric Bledsoe,CHA,WAS,CHA,MIN,TOR,WAS,MIL,PHO,PF,SG,SG,C,SG/SF,PG,PG,PG,4400,6000,3600,8000,3400,9000,8800,6800,266.33,374.0,45,Nov212016
Bradley Beal,Seth Curry,Karl-Anthony Towns,Kelly Oubre Jr.,Salah Mejri,John Wall,Giannis Antetokounmpo,Eric Bledsoe,WAS,DAL,MIN,WAS,DAL,WAS,MIL,PHO,SG,SG,C,SG/SF,C,PG,PG,PG,6000,5400,8000,3000,3000,9000,8800,6800,258.49,374.0,46,Nov212016
Luc Richard Mbah a Moute,Blake Griffin,Bradley Beal,Karl-Anthony Towns,Gorgui Dieng,Salah Mejri,Giannis Antetokounmpo,Eric Bledsoe,LAC,LAC,WAS,MIN,MIN,DAL,MIL,PHO,SF,PF,SG,C,PF/C,C,PG,PG,3000,8500,6000,8000,5800,3000,8800,6800,267.09,374.0,47,Nov212016
Ersan Ilyasova,Bradley Beal,Karl-Anthony Towns,Spencer Hawes,Norman Powell,John Wall,Giannis Antetokounmpo,Eric Bledsoe,PHI,WAS,MIN,CHA,TOR,WAS,MIL,PHO,PF,SG,C,PF/C,SG/SF,PG,PG,PG,4100,6000,8000,3900,3400,9000,8800,6800,261.11,374.0,48,Nov212016
Robert Covington,Blake Griffin,Frank Kaminsky,Bradley Beal,Karl-Anthony Towns,Salah Mejri,Giannis Antetokounmpo,Eric Bledsoe,PHI,LAC,CHA,WAS,MIN,DAL,MIL,PHO,SF,PF,PF,SG,C,C,PG,PG,4300,8500,4400,6000,8000,3000,8800,6800,270.6,374.0,49,Nov212016
Blake Griffin,Bradley Beal,Spencer Hawes,Devin Booker,Salah Mejri,Giannis Antetokounmpo,Eric Bledsoe,Mike Conley,LAC,WAS,CHA,PHO,DAL,MIL,PHO,MEM,PF,SG,PF/C,SG/SF,C,PG,PG,PG,8500,6000,3900,6200,3000,8800,6800,6400,250.51,373.75,50,Nov212016
Bradley Beal,Wesley Matthews,Karl-Anthony Towns,Kelly Oubre Jr.,Salah Mejri,John Wall,Giannis Antetokounmpo,Eric Bledsoe,WAS,DAL,MIN,WAS,DAL,WAS,MIL,PHO,SG,SG,C,SG/SF,C,PG,PG,PG,6000,4800,8000,3000,3000,9000,8800,6800,254.68,373.75,51,Nov212016
Robert Covington,Blake Griffin,Ersan Ilyasova,Bradley Beal,Karl-Anthony Towns,Salah Mejri,Giannis Antetokounmpo,Eric Bledsoe,PHI,LAC,PHI,WAS,MIN,DAL,MIL,PHO,SF,PF,PF,SG,C,C,PG,PG,4300,8500,4100,6000,8000,3000,8800,6800,267.42,373.75,52,Nov212016
Robert Covington,Blake Griffin,Patrick Patterson,Bradley Beal,Karl-Anthony Towns,Spencer Hawes,Giannis Antetokounmpo,Eric Bledsoe,PHI,LAC,TOR,WAS,MIN,CHA,MIL,PHO,SF,PF,PF,SG,C,PF/C,PG,PG,4300,8500,3700,6000,8000,3900,8800,6800,266.66,373.75,53,Nov212016
Bradley Beal,Kentavious Caldwell-Pope,Karl-Anthony Towns,Kelly Oubre Jr.,Salah Mejri,John Wall,Giannis Antetokounmpo,Eric Bledsoe,WAS,DET,MIN,WAS,DAL,WAS,MIL,PHO,SG,SG,C,SG/SF,C,PG,PG,PG,6000,5300,8000,3000,3000,9000,8800,6800,259.06,373.75,54,Nov212016
Bradley Beal,Karl-Anthony Towns,Spencer Hawes,Terrence Ross,Salah Mejri,John Wall,Giannis Antetokounmpo,Eric Bledsoe,WAS,MIN,CHA,TOR,DAL,WAS,MIL,PHO,SG,C,PF/C,SG/SF,C,PG,PG,PG,6000,8000,3900,3800,3000,9000,8800,6800,259.18,373.75,55,Nov212016
Ersan Ilyasova,Bradley Beal,Marco Belinelli,Karl-Anthony Towns,Norman Powell,John Wall,Giannis Antetokounmpo,Eric Bledsoe,PHI,WAS,CHA,MIN,TOR,WAS,MIL,PHO,PF,SG,SG,C,SG/SF,PG,PG,PG,4100,6000,3600,8000,3400,9000,8800,6800,263.15,373.75,56,Nov212016
Blake Griffin,Bradley Beal,Marco Belinelli,Devin Booker,Salah Mejri,Giannis Antetokounmpo,Eric Bledsoe,Mike Conley,LAC,WAS,CHA,PHO,DAL,MIL,PHO,MEM,PF,SG,SG,SG/SF,C,PG,PG,PG,8500,6000,3600,6200,3000,8800,6800,6400,252.55,373.5,57,Nov212016
Blake Griffin,Bradley Beal,Marco Belinelli,Karl-Anthony Towns,Marcus Smart,Salah Mejri,Giannis Antetokounmpo,Eric Bledsoe,LAC,WAS,CHA,MIN,BOS,DAL,MIL,PHO,PF,SG,SG,C,SG/SF,C,PG,PG,8500,6000,3600,8000,5300,3000,8800,6800,266.54,373.5,58,Nov212016
Bradley Beal,Marco Belinelli,Karl-Anthony Towns,Terrence Ross,Salah Mejri,John Wall,Giannis Antetokounmpo,Eric Bledsoe,WAS,CHA,MIN,TOR,DAL,WAS,MIL,PHO,SG,SG,C,SG/SF,C,PG,PG,PG,6000,3600,8000,3800,3000,9000,8800,6800,261.22,373.5,59,Nov212016
Robert Covington,Blake Griffin,Patrick Patterson,Bradley Beal,Marco Belinelli,Karl-Anthony Towns,Giannis Antetokounmpo,Eric Bledsoe,PHI,LAC,TOR,WAS,CHA,MIN,MIL,PHO,SF,PF,PF,SG,SG,C,PG,PG,4300,8500,3700,6000,3600,8000,8800,6800,268.7,373.5,60,Nov212016
Bradley Beal,Dion Waiters,Karl-Anthony Towns,Kelly Oubre Jr.,Salah Mejri,John Wall,Giannis Antetokounmpo,Eric Bledsoe,WAS,MIA,MIN,WAS,DAL,WAS,MIL,PHO,SG,SG,C,SG/SF,C,PG,PG,PG,6000,5100,8000,3000,3000,9000,8800,6800,264.27,373.25,61,Nov212016
Bradley Beal,Karl-Anthony Towns,Spencer Hawes,Marc Gasol,Tony Snell,Giannis Antetokounmpo,Eric Bledsoe,Mike Conley,WAS,MIN,CHA,MEM,MIL,MIL,PHO,MEM,SG,C,PF/C,C,SG/SF,PG,PG,PG,6000,8000,3900,6400,3500,8800,6800,6400,257.95,373.25,62,Nov212016
Bradley Beal,Karl-Anthony Towns,Serge Ibaka,Marcus Smart,Rodney Stuckey,Giannis Antetokounmpo,Eric Bledsoe,Mike Conley,WAS,MIN,ORL,BOS,IND,MIL,PHO,MEM,SG,C,PF/C,SG/SF,PG/SG,PG,PG,PG,6000,8000,5600,5300,3000,8800,6800,6400,255.35,373.25,63,Nov212016
Michael Kidd-Gilchrist,Blake Griffin,Bradley Beal,Marco Belinelli,Karl-Anthony Towns,Rodney Stuckey,Giannis Antetokounmpo,Eric Bledsoe,CHA,LAC,WAS,CHA,MIN,IND,MIL,PHO,SF,PF,SG,SG,C,PG/SG,PG,PG,5200,8500,6000,3600,8000,3000,8800,6800,258.62,373.25,64,Nov212016
Bradley Beal,Wesley Matthews,Karl-Anthony Towns,Norman Powell,Salah Mejri,John Wall,Giannis Antetokounmpo,Eric Bledsoe,WAS,DAL,MIN,TOR,DAL,WAS,MIL,PHO,SG,SG,C,SG/SF,C,PG,PG,PG,6000,4800,8000,3400,3000,9000,8800,6800,264.81,373.25,65,Nov212016
Bradley Beal,Karl-Anthony Towns,Spencer Hawes,Al Horford,Kelly Oubre Jr.,Giannis Antetokounmpo,Eric Bledsoe,Mike Conley,WAS,MIN,CHA,BOS,WAS,MIL,PHO,MEM,SG,C,PF/C,C,SG/SF,PG,PG,PG,6000,8000,3900,6500,3000,8800,6800,6400,253.21,373.25,66,Nov212016
Vince Carter,Blake Griffin,Marco Belinelli,Karl-Anthony Towns,Salah Mejri,Giannis Antetokounmpo,Eric Bledsoe,Mike Conley,MEM,LAC,CHA,MIN,DAL,MIL,PHO,MEM,SF,PF,SG,C,C,PG,PG,PG,4000,8500,3600,8000,3000,8800,6800,6400,260.6,373.25,67,Nov212016
Michael Kidd-Gilchrist,Blake Griffin,Patrick Patterson,Bradley Beal,Karl-Anthony Towns,Salah Mejri,Giannis Antetokounmpo,Eric Bledsoe,CHA,LAC,TOR,WAS,MIN,DAL,MIL,PHO,SF,PF,PF,SG,C,C,PG,PG,5200,8500,3700,6000,8000,3000,8800,6800,270.47,373.25,68,Nov212016
Blake Griffin,Marco Belinelli,Spencer Hawes,Devin Booker,Salah Mejri,John Wall,Giannis Antetokounmpo,Eric Bledsoe,LAC,CHA,CHA,PHO,DAL,WAS,MIL,PHO,PF,SG,PF/C,SG/SF,C,PG,PG,PG,8500,3600,3900,6200,3000,9000,8800,6800,248.6,373.0,69,Nov212016
Bradley Beal,Marco Belinelli,Karl-Anthony Towns,Al Horford,Kelly Oubre Jr.,Giannis Antetokounmpo,Eric Bledsoe,Mike Conley,WAS,CHA,MIN,BOS,WAS,MIL,PHO,MEM,SG,SG,C,C,SG/SF,PG,PG,PG,6000,3600,8000,6500,3000,8800,6800,6400,255.25,373.0,70,Nov212016
Bradley Beal,Marco Belinelli,Karl-Anthony Towns,Marc Gasol,Tony Snell,Giannis Antetokounmpo,Eric Bledsoe,Mike Conley,WAS,CHA,MIN,MEM,MIL,MIL,PHO,MEM,SG,SG,C,C,SG/SF,PG,PG,PG,6000,3600,8000,6400,3500,8800,6800,6400,259.99,373.0,71,Nov212016
Robert Covington,Blake Griffin,Marco Belinelli,Karl-Anthony Towns,Serge Ibaka,Spencer Hawes,Giannis Antetokounmpo,Eric Bledsoe,PHI,LAC,CHA,MIN,ORL,CHA,MIL,PHO,SF,PF,SG,C,PF/C,PF/C,PG,PG,4300,8500,3600,8000,5600,3900,8800,6800,257.77,373.0,72,Nov212016
Terry Rozier,Bradley Beal,Karl-Anthony Towns,Marcus Smart,Salah Mejri,John Wall,Giannis Antetokounmpo,Eric Bledsoe,BOS,WAS,MIN,BOS,DAL,WAS,MIL,PHO,PG,SG,C,SG/SF,C,PG,PG,PG,3000,6000,8000,5300,3000,9000,8800,6800,265.59,373.0,73,Nov212016
Bradley Beal,Wesley Matthews,Karl-Anthony Towns,Spencer Hawes,Marcus Smart,Giannis Antetokounmpo,Eric Bledsoe,Mike Conley,WAS,DAL,MIN,CHA,BOS,MIL,PHO,MEM,SG,SG,C,PF/C,SG/SF,PG,PG,PG,6000,4800,8000,3900,5300,8800,6800,6400,256.14,373.0,74,Nov212016
Frank Kaminsky,Bradley Beal,Karl-Anthony Towns,Tony Snell,Salah Mejri,John Wall,Giannis Antetokounmpo,Eric Bledsoe,CHA,WAS,MIN,MIL,DAL,WAS,MIL,PHO,PF,SG,C,SG/SF,C,PG,PG,PG,4400,6000,8000,3500,3000,9000,8800,6800,265.5,373.0,75,Nov212016
Bradley Beal,Marco Belinelli,Karl-Anthony Towns,Spencer Hawes,James Ennis,John Wall,Giannis Antetokounmpo,Eric Bledsoe,WAS,CHA,MIN,CHA,MEM,WAS,MIL,PHO,SG,SG,C,PF/C,SG/SF,PG,PG,PG,6000,3600,8000,3900,3900,9000,8800,6800,260.01,373.0,76,Nov212016
Bradley Beal,Marco Belinelli,Karl-Anthony Towns,Marcus Smart,Alex Len,Giannis Antetokounmpo,Eric Bledsoe,Mike Conley,WAS,CHA,MIN,BOS,PHO,MIL,PHO,MEM,SG,SG,C,SG/SF,C,PG,PG,PG,6000,3600,8000,5300,5000,8800,6800,6400,258.74,373.0,77,Nov212016
Bradley Beal,Marco Belinelli,Karl-Anthony Towns,Tony Snell,Bismack Biyombo,John Wall,Giannis Antetokounmpo,Eric Bledsoe,WAS,CHA,MIN,MIL,ORL,WAS,MIL,PHO,SG,SG,C,SG/SF,C,PG,PG,PG,6000,3600,8000,3500,4100,9000,8800,6800,265.75,373.0,78,Nov212016
