Date,GID,Pos,Name,Starter,DK Pts,DK Salary,Team,H/A,Oppt,Team Score,Oppt Score,Minutes,Stat line
20161101,3054,PG,"Terry, Jason",,0.0,"$3,000",mil,A,nor,117,113,DNP,
20161101,4228,PG,"Collison, Darren",,0.0,"$5,300",sac,A,mia,96,108,DNP,
20161101,4782,SG,"Young, Joseph",,0.0,"$3,000",ind,H,lal,115,108,DNP,
20161101,5006,SG,"Baker, Ron",,0.0,"$3,000",nyk,A,det,89,102,,
20161101,4369,PG,"Jackson, Reggie",,0.0,"$6,400",det,H,nyk,102,89,,
20161101,4654,SG,"Bullock, Reggie",,0.0,"$3,000",det,H,nyk,102,89,,
20161101,4026,PG/SG,"Stuckey, Rodney",,0.0,"$3,000",ind,H,lal,115,108,,
20161101,4414,PG,"Rubio, Ricky",,0.0,"$5,600",min,H,mem,116,80,,
20161101,4076,PG,"Bayless, Jerryd",,0.0,"$4,500",phi,H,orl,101,103,,
20161101,4185,SG,"Ellington, Wayne",,0.0,"$3,000",mia,H,sac,108,96,,
20161101,4441,SG,"Burks, Alec",,0.0,"$3,000",uta,A,sas,106,91,,
20161101,4490,SG,"Middleton, Khris",,0.0,"$3,000",mil,A,nor,117,113,,
20161101,4193,SG,"Green, Danny",,0.0,"$3,900",sas,H,uta,91,106,,
20161101,4931,PG,"Quarterman, Tim",,0.0,"$3,000",por,H,gsw,104,127,,
20161101,4183,SG,"Meeks, Jodie",,0.0,"$3,000",orl,A,phi,103,101,,
20161101,4207,SG,"Evans, Tyreke",,0.0,"$6,400",nor,H,mil,113,117,,
20161101,3857,SF,"Gay, Rudy",1.0,50.0,"$6,200",sac,A,mia,96,108,42.15,30pt 12rb 1as 1st 2to 2trey 11-24fg 6-6ft
20161101,4283,SF,"George, Paul",1.0,48.25,"$8,300",ind,H,lal,115,108,37.25,30pt 7rb 1as 4st 1bl 6to 2trey 8-16fg 12-12ft
20161101,4404,SF/PF,"Leonard, Kawhi",1.0,47.25,"$8,600",sas,H,uta,91,106,35.78,30pt 7rb 2as 2st 2to 5trey 10-18fg 5-5ft
