Date;GID;Pos;Name;Starter;DK Pts;DK Salary;Team;H/A;Oppt;Team Score;Oppt Score;Minutes;Stat line
20161030;3861;SG;Redick J.J.;1;13.5;$4400;lac;H;uta;88;75;27.53;9pt 2st 1trey 4-8fg
20161030;3313;PG;Parker Tony;1;12.5;$4000;sas;A;mia;106;99;22.03;3pt 2rb 4as 1bl 3to 1trey 1-4fg
20161030;3816;SG;Williams Louis;;12.25;$4400;lal;A;okc;96;113;19.60;7pt 1rb 2as 1st 2to 2-7fg 3-4ft
20161030;4846;SG;Vaughn Rashad;;12.25;$3000;mil;A;det;83;98;22.32;5pt 1rb 3st 1to 1trey 2-8fg
20161030;5013;SG;Brogdon Malcolm;;12;$3200;mil;A;det;83;98;17.05;6pt 2rb 1as 1st 3-7fg 0-1ft
20161030;4994;PG;Christon Semaj;;12;$3000;okc;H;lal;113;96;20.08;5pt 2as 2st 1to 1trey 2-6fg 0-1ft
20161030;4885;SG;Booker Devin;1;11.5;$6200;pho;H;gsw;100;106;28.32;7pt 2as 1bl 2to 1trey 3-12fg
20161030;4909;PG;Baldwin Wade;;10;$3300;mem;H;was;112;103;18.03;0pt 4as 2st 0-5fg
20161030;3747;PG/SG;Felton Raymond;;8.5;$3200;lac;H;uta;88;75;19.07;4pt 2rb 2as 2to 2-6fg
20161030;4744;SG;Hood Rodney;1;8.25;$6100;uta;A;lac;75;88;28.27;5pt 3rb 2to 1trey 2-10fg 0-1ft
20161030;4675;SG;McDaniels K.J.;;8;$3000;hou;H;dal;93;92;16.13;2pt 2rb 1as 1bl 1-4fg
20161030;4615;PG;Burke Trey;;7.75;$3000;was;A;mem;103;112;16.23;3pt 1rb 1as 1bl 1-4fg 1-2ft
20161030;4943;SG;Abrines Alex;;7;$3000;okc;H;lal;113;96; 1.82;5pt 1st 1-1fg 3-3ft
20161030;3651;PG;Livingston Shaun;;6.25;$3000;gsw;A;pho;106;100;13.60;4pt 1rb 1as 1to 2-3fg 0-1ft
20161030;4564;SG;Curry Seth;1;5.75;$3900;dal;A;hou;92;93;23.80;0pt 3rb 2as 2to 0-3fg
20161030;4611;PG/SG;Clark Ian;;5.5;$3000;gsw;A;pho;106;100;15.87;3pt 2rb 1to 1trey 1-5fg
20161030;4377;PG;Mack Shelvin;;4;$3100;uta;A;lac;75;88;13.80;4pt 1as 3to 2-5fg
20161030;4729;PG;Ennis Tyler;;3;$3000;hou;H;dal;93;92; 9.38;2pt 1as 1to 1-4fg
20161030;4807;PG;Neto Raul;;2.25;$3000;uta;A;lac;75;88; 4.13;0pt 1rb 1as 1to
20161030;4980;PG;Satoransky Tomas;;0;$3000;was;A;mem;103;112; 1.42;0pt
20161030;4946;PG;Laprovittola Nicolas;;0;$3000;sas;A;mia;106;99; 0.85;0pt
20161030;4984;SG;McClellan Sheldon;;0;$3000;was;A;mem;103;112; 1.42;0pt
20161030;4950;PG;Ulis Tyler;;0;$3000;pho;H;gsw;100;106; 0.20;0pt
20161030;4650;SG;McGruder Rodney;;0;$3000;mia;H;sas;99;106;16.18;0pt 0-2fg
20161030;4839;SG;Hilliard Darrun;;0;$3000;det;H;mil;98;83;DNP;
20161030;4963;PG;Murray Dejounte;;0;$3000;sas;A;mia;106;99;DNP;
20161030;4087;PG;Brown Bobby;;0;$3000;hou;H;dal;93;92;DNP;
20161030;4995;PG;Forbes Bryn;;0;$3000;sas;A;mia;106;99;DNP;
20161030;3619;SG;Allen Tony;;0;$3900;mem;H;was;112;103;DNP;
20161030;4658;SG;Daniels Troy;;0;$3000;mem;H;was;112;103;DNP;
20161030;4803;PG;Huertas Marcelo;;0;$3000;lal;A;okc;96;113;DNP;
20161030;4964;SG;Brussino Nicolas;;0;$3000;dal;A;hou;92;93;DNP;
20161030;4369;PG;Jackson Reggie;;0;$6400;det;H;mil;98;83;NA;
20161030;4441;SG;Burks Alec;;0;$3000;uta;A;lac;75;88;NA;
20161030;4234;PG;Beverley Patrick;;0;$4400;hou;H;dal;93;92;NA;
20161030;4654;SG;Bullock Reggie;;0;$3000;det;H;mil;98;83;NA;
20161030;4490;SG;Middleton Khris;;0;$3000;mil;A;det;83;98;NA;
20161030;4540;SG;Jenkins John;;0;$3000;pho;H;gsw;100;106;NA;
20161030;4882;PG;Payne Cameron;;0;$3000;okc;H;lal;113;96;NA;
20161030;4916;SG;House Danuel;;0;$3000;was;A;mem;103;112;NA;
20161030;4193;SG;Green Danny;;0;$3900;sas;A;mia;106;99;NA;
20161030;3054;PG;Terry Jason;;0;$3000;mil;A;det;83;98;NA;
20161030;3637;PG;Harris Devin;;0;$3000;dal;A;hou;92;93;NA;
20161030;4185;SG;Ellington Wayne;;0;$3000;mia;H;sas;99;106;NA;
20161030;3740;PG;Calderon Jose;;-0.5;$3000;lal;A;okc;96;113; 4.23;0pt 1to 0-1fg
20161030;3986;SF/PF;Durant Kevin;1;57;$9900;gsw;A;pho;106;100;37.93;37pt 4rb 4as 4st 1bl 4to 2trey 10-16fg 15-16ft
20161030;4404;SF/PF;Leonard Kawhi;1;41;$9000;sas;A;mia;106;99;29.82;27pt 2rb 6as 1st 1bl 4to 1trey 8-16fg 10-12ft
20161030;4680;PF;Randle Julius;1;40.75;$6100;lal;A;okc;96;113;32.00;20pt 9rb 3as 3st 2to 7-10fg 6-9ft
20161030;4164;SG/SF;Matthews Wes;1;40.75;$4900;dal;A;hou;92;93;40.77;25pt 5rb 3as 2st 1to 3trey 9-25fg 4-4ft
20161030;4724;SF;Warren T.J.;1;40;$5000;pho;H;gsw;100;106;36.75;26pt 6rb 1as 1st 1bl 2trey 10-21fg 4-4ft
20161030;3314;PF;Randolph Zach;;36.25;$5800;mem;H;was;112;103;25.43;22pt 7rb 1as 3st 4to 10-16fg 2-3ft
20161030;4172;PF;Griffin Blake;1;34.5;$8700;lac;H;uta;88;75;29.78;18pt 10rb 1as 1st 2to 7-14fg 4-6ft
20161030;4787;SF;Winslow Justise;1;32.25;$5000;mia;H;sas;99;106;39.10;18pt 5rb 2as 2st 1bl 2to 7-15fg 4-5ft
20161030;4085;PF;Anderson Ryan;1;30;$5900;hou;H;dal;93;92;32.02;14pt 12rb 1to 6-10fg 2-2ft
20161030;4412;SF/PF;Harris Tobias;1;29.75;$5900;det;H;mil;98;83;31.23;16pt 5rb 2as 2st 1to 2trey 7-12fg
20161030;2448;SG/SF;Carter Vince;;28.5;$3100;mem;H;was;112;103;31.82;18pt 2rb 1as 1st 1bl 5trey 5-6fg 3-4ft
20161030;4453;SF/PF;Morris Markieff;1;25.75;$5600;was;A;mem;103;112;35.52;11pt 7rb 1as 2st 1bl 4to 1trey 5-8fg
20161030;4697;SF;Ennis James;1;25.5;$4300;mem;H;was;112;103;33.95;8pt 12rb 2as 2to 1trey 3-10fg 1-3ft
20161030;3621;SF;Ariza Trevor;1;24.75;$5600;hou;H;dal;93;92;33.03;6pt 7rb 3as 2st 1bl 3to 2trey 2-4fg
20161030;3985;PF;Dudley Jared;1;24;$3600;pho;H;gsw;100;106;27.07;9pt 2rb 3as 3st 1bl 2to 2trey 3-7fg 1-2ft
20161030;3772;PF;Lee David;1;23.75;$3200;sas;A;mia;106;99;24.65;8pt 11rb 1st 3-7fg 2-2ft
20161030;4701;SF;Ingles Joe;;23.75;$3000;uta;A;lac;75;88;20.45;8pt 7rb 3as 1st 1to 2trey 3-7fg
20161030;4559;SG/SF;Roberson Andre;1;22.75;$3800;okc;H;lal;113;96;30.05;8pt 5rb 3as 1st 1bl 4-7fg 0-2ft
20161030;4728;SF/PF;Parker Jabari;1;22;$6200;mil;A;det;83;98;29.20;13pt 6rb 1as 6-16fg 1-2ft
20161030;4407;SF;Morris Marcus;1;21.25;$5100;det;H;mil;98;83;35.72;11pt 5rb 2as 1st 3to 1trey 4-16fg 2-2ft
20161030;4280;PF;Favors Derrick;;20.75;$6700;uta;A;lac;75;88;22.78;5pt 11rb 1st 1-8fg 3-4ft
20161030;4653;SF;Porter Otto;1;20;$4600;was;A;mem;103;112;36.15;13pt 4rb 1st 6-15fg 1-1ft
20161030;4581;PF;Green JaMychal;1;20;$4700;mem;H;was;112;103;39.25;7pt 6rb 1as 2st 1to 1trey 3-6fg
20161030;4965;SF;Ingram Brandon;;19.75;$4000;lal;A;okc;96;113;20.85;9pt 5rb 2as 1st 1to 3-10fg 3-4ft
