Id,Name,Position,Team,Salary,Projected,Scored,Override
150960,Russell Westbrook,PG,OKC,12700,66.79,36.0,0
150961,Stephen Curry,PG,GS,8400,44.69,49.0,0
150962,Damian Lillard,PG,POR,8300,46.5,34.0,0
150963,Eric Bledsoe,PG,PHO,8000,44.66,54.5,0
150964,Kyrie Irving,PG,CLE,7200,0.0,0.0,0
150965,Mike Conley,PG,MEM,6800,0.0,0.0,0
150966,Derrick Rose,PG,NY,6300,30.6,3.25,0
150967,Dennis Schroder,PG,ATL,6200,36.51,44.75,0
150968,Tim Frazier,PG,NO,6200,30.9,30.0,0
150969,Jrue Holiday,PG,NO,6100,31.7,38.0,0
150970,Rajon Rondo,PG,CHI,5900,5.52,0.0,0
150971,Elfrid Payton,PG,ORL,4700,36.03,54.75,0
150972,Ricky Rubio,PG,MIN,4700,22.19,35.25,0
150973,Brandon Jennings,PG,NY,4400,24.505,11.5,0
150974,Andrew Harrison,PG,MEM,4300,31.2125,30.25,0
150975,D.J. Augustin,PG,ORL,3900,24.2475,8.0,0
150976,Jerian Grant,PG,CHI,3600,23.165,16.25,0
150977,Toney Douglas,PG,MEM,3400,17.865,16.0,0
150978,Shaun Livingston,PG,GS,3200,8.725,8.0,0
150979,Malcolm Delaney,PG,ATL,3000,11.98,12.75,0
150980,John Lucas III,PG,MIN,3000,0.1,0.0,0
150981,Michael Carter-Williams,PG,CHI,3000,1.58,0.0,0
150982,Kris Dunn,PG,MIN,3000,13.25,4.5,0
150983,Tyus Jones,PG,MIN,3000,2.19,0.0,0
150984,Mo Williams,PG,CLE,3000,0.1,0.0,0
150985,Kay Felder,PG,CLE,3000,0.735,7.0,0
150986,Wade Baldwin IV,PG,MEM,3000,13.1525,8.0,0
150987,Shabazz Napier,PG,POR,3000,0.1,4.75,0
150988,Semaj Christon,PG,OKC,3000,8.93,12.25,0
150989,Tim Quarterman,PG,POR,3000,0.1,2.75,0
150990,Cameron Payne,PG,OKC,3000,0.1,0.0,0
150991,Tyler Ulis,PG,PHO,3000,0.1,0.0,0
150992,Anthony Davis,PF/C,NO,11300,56.73,54.0,0
150993,Karl-Anthony Towns,PF/C,MIN,8600,48.36,42.0,0
150994,Kevin Love,PF/C,CLE,7800,42.11,55.75,0
150995,Draymond Green,PF/C,GS,7500,35.53,58.5,0
150996,Serge Ibaka,PF/C,ORL,6400,33.26,39.75,0
150997,Gorgui Dieng,PF/C,MIN,5600,31.625,31.25,0
150998,Zach Randolph,PF/C,MEM,5100,22.605,32.75,0
150999,Taj Gibson,PF/C,CHI,5000,23.18,15.5,0
151000,Kyle O'Quinn,PF/C,NY,4400,29.36,45.5,0
151001,Mike Muscala,PF/C,ATL,4000,18.22,17.25,0
151002,Ed Davis,PF/C,POR,3600,14.115,13.25,0
151003,Joffrey Lauvergne,PF/C,OKC,3000,19.545,16.25,0
151004,LeBron James,SF/PF,CLE,9800,50.18,45.5,0
151005,Kevin Durant,SF/PF,GS,9400,47.85,38.25,0
151006,Aaron Gordon,SF/PF,ORL,4300,21.7,15.75,0
151007,Jeff Green,SF/PF,ORL,3900,18.44,21.5,0
151008,Nikola Mirotic,SF/PF,CHI,3900,20.95,11.25,0
151009,Nemanja Bjelica,SF/PF,MIN,3000,5.295,3.25,0
151010,Dante Cunningham,SF/PF,NO,3000,0.1,0.0,0
151011,Jerami Grant,SF/PF,OKC,3000,13.9,13.75,0
151012,Lance Thomas,SF/PF,NY,3000,12.91,12.0,0
151013,Jimmy Butler,SG/SF,CHI,8700,41.69,54.75,0
151014,Tyreke Evans,SG/SF,NO,6000,0.1,0.0,0
151015,Devin Booker,SG/SF,PHO,5700,24.995,15.25,0
151016,Kent Bazemore,SG/SF,ATL,4600,0.1,8.75,0
151017,Andre Roberson,SG/SF,OKC,4500,23.31,19.0,0
151018,Evan Turner,SG/SF,POR,4300,18.98,26.25,0
151019,Kyle Korver,SG/SF,ATL,3900,14.565,15.25,0
151020,Allen Crabbe,SG/SF,POR,3800,12.89,18.75,0
151021,James Ennis,SG/SF,MEM,3600,3.045,0.0,0
151022,Anthony Morrow,SG/SF,OKC,3500,16.07,13.5,0
151023,Shabazz Muhammad,SG/SF,MIN,3000,3.1875,6.25,0
151024,Mike Dunleavy,SG/SF,CLE,3000,0.1,0.0,0
151025,Patrick McCaw,SG/SF,GS,3000,3.58,2.75,0
151026,Paul Millsap,PF,ATL,7900,46.09,41.75,0
151027,Kristaps Porzingis,PF,NY,7600,39.63,57.0,0
151028,JaMychal Green,PF,MEM,5800,25.655,18.0,0
151029,Terrence Jones,PF,NO,4200,13.065,24.0,0
151030,Al-Farouq Aminu,PF,POR,3700,0.1,0.0,0
151031,Channing Frye,PF,CLE,3500,1.905,10.75,0
151032,Jared Dudley,PF,PHO,3500,15.31,20.5,0
151033,Domantas Sabonis,PF,OKC,3100,20.13,17.25,0
151034,Arinze Onuaku,PF,ORL,3000,0.1,0.0,0
151035,Mike Scott,PF,ATL,3000,0.1,0.0,0
151036,Stephen Zimmerman Jr.,PF,ORL,3000,2.4975,1.25,0
151037,Jordan Hill,PF,MIN,3000,2.345,0.0,0
151038,Adreian Payne,PF,MIN,3000,6.685,0.0,0
151039,Bobby Portis,PF,CHI,3000,2.38,0.0,0
151040,Brandan Wright,PF,MEM,3000,0.1,0.0,0
151041,Jarell Martin,PF,MEM,3000,9.77,21.0,0
151042,David West,PF,GS,3000,10.115,9.75,0
151043,James Michael McAdoo,PF,GS,3000,0.1,0.0,0
151044,Kevon Looney,PF,GS,3000,2.505,0.75,0
151045,Cheick Diallo,PF,NO,3000,8.4,0.0,0
151046,Meyers Leonard,PF,POR,3000,2.76,18.0,0
151047,Jake Layman,PF,POR,3000,0.1,2.0,0
151048,Noah Vonleh,PF,POR,3000,3.085,11.5,0
151049,Maurice Ndour,PF,NY,3000,3.015,0.0,0
151050,Marquese Chriss,PF,PHO,3000,8.05,34.5,0
151051,Dragan Bender,PF,PHO,3000,0.915,3.5,0
151052,Marc Gasol,C,MEM,7900,0.0,0.0,0
151053,Dwight Howard,C,ATL,6900,35.31,42.5,0
151054,Nikola Vucevic,C,ORL,5900,0.1,0.0,0
151055,Mason Plumlee,C,POR,5500,26.835,33.75,0
151056,Steven Adams,C,OKC,5300,31.34,26.5,0
151057,Bismack Biyombo,C,ORL,5200,19.02,26.75,0
151058,Tristan Thompson,C,CLE,4900,20.83,16.25,0
151059,Tyson Chandler,C,PHO,4900,21.165,46.25,0
151060,Robin Lopez,C,CHI,4800,25.49,27.25,0
151061,Enes Kanter,C,OKC,4400,27.33,16.25,0
151062,Alex Len,C,PHO,4000,0.1,0.0,0
151063,Cole Aldrich,C,MIN,3900,13.915,9.0,0
151064,Joakim Noah,C,NY,3900,19.41,24.5,0
151065,Guillermo Hernangomez,C,NY,3400,14.86,0.0,0
151066,Zaza Pachulia,C,GS,3300,0.1,0.0,0
151067,Kris Humphries,C,ATL,3000,8.955,0.0,0
151068,Tiago Splitter,C,ATL,3000,0.1,0.0,0
151069,Nikola Pekovic,C,MIN,3000,0.1,0.0,0
151070,Cristiano Felicio,C,CHI,3000,13.2,11.75,0
151071,Chris Andersen,C,CLE,3000,1.61,0.0,0
151072,Deyonta Davis,C,MEM,3000,15.06,11.0,0
151073,Anderson Varejao,C,GS,3000,0.1,0.0,0
151074,JaVale McGee,C,GS,3000,13.45,15.25,0
151075,Alexis Ajinca,C,NO,3000,11.025,8.25,0
151076,Omer Asik,C,NO,3000,5.64,0.0,0
151077,Damian Jones,C,GS,3000,0.1,0.0,0
151078,Nick Collison,C,OKC,3000,1.67,5.25,0
151079,Festus Ezeli,C,POR,3000,0.1,0.0,0
151080,Marshall Plumlee,C,NY,3000,0.1,0.0,0
151081,Alan Williams,C,PHO,3000,0.1,2.25,0
151082,Carmelo Anthony,SF,NY,7700,40.08,28.0,0
151083,Andrew Wiggins,SF,MIN,6000,33.375,43.75,0
151084,T.J. Warren,SF,PHO,5400,0.1,0.0,0
151085,Maurice Harkless,SF,POR,4800,16.33,32.0,0
151086,Thabo Sefolosha,SF,ATL,4600,25.775,33.75,0
151087,P.J. Tucker,SF,PHO,4100,14.41,30.75,0
151088,Chandler Parsons,SF,MEM,3800,0.1,0.0,0
151089,Troy Williams,SF,MEM,3700,13.515,21.0,0
151090,Andre Iguodala,SF,GS,3400,14.12,22.75,0
151091,Solomon Hill,SF,NO,3400,9.615,21.5,0
151092,Doug McDermott,SF,CHI,3300,11.48,11.75,0
151093,Ryan Kelly,SF,ATL,3000,2.64,0.0,0
151094,Taurean Prince,SF,ATL,3000,7.71,5.25,0
151095,DeAndre' Bembry,SF,ATL,3000,1.585,0.0,0
151096,Damjan Rudez,SF,ORL,3000,5.74,9.25,0
151097,Mario Hezonja,SF,ORL,3000,4.61,0.0,0
151098,Denzel Valentine,SF,CHI,3000,3.74,0.0,0
151099,Paul Zipser,SF,CHI,3000,0.1,0.0,0
151100,Richard Jefferson,SF,CLE,3000,5.825,5.0,0
151101,Quincy Pondexter,SF,NO,3000,0.1,0.0,0
151102,Kyle Singler,SF,OKC,3000,5.64,9.5,0
151103,Josh Huestis,SF,OKC,3000,0.1,0.0,0
151104,Pat Connaughton,SF,POR,3000,0.1,3.0,0
151105,Mindaugas Kuzminskas,SF,NY,3000,11.1975,1.0,0
151106,Derrick Jones Jr.,SF,PHO,3000,0.1,0.0,0
151107,C.J. McCollum,PG/SG,POR,7100,38.12,29.0,0
151108,Tim Hardaway Jr.,PG/SG,ATL,4400,26.91,18.75,0
151109,Brandon Knight,PG/SG,PHO,4400,14.355,21.0,0
151110,Iman Shumpert,PG/SG,CLE,3700,14.825,12.0,0
151111,Langston Galloway,PG/SG,NO,3700,12.71,33.75,0
151112,Leandro Barbosa,PG/SG,PHO,3300,13.185,11.25,0
151113,Justin Holiday,PG/SG,NY,3200,17.055,13.25,0
151114,C.J. Watson,PG/SG,ORL,3000,5.9825,0.0,0
151115,Ian Clark,PG/SG,GS,3000,6.065,9.5,0
151116,Dwyane Wade,SG,CHI,6600,38.75,35.75,0
151117,Klay Thompson,SG,GS,6500,35.07,29.25,0
151118,Zach LaVine,SG,MIN,6300,30.54,42.0,0
151119,Victor Oladipo,SG,OKC,5900,0.1,0.0,0
151120,Evan Fournier,SG,ORL,5700,35.06,38.5,0
151121,Tony Allen,SG,MEM,4700,30.36,16.25,0
151122,Troy Daniels,SG,MEM,3900,22.735,8.5,0
151123,Courtney Lee,SG,NY,3900,20.84,24.5,0
151124,Vince Carter,SG,MEM,3700,3.595,12.0,0
151125,J.R. Smith,SG,CLE,3500,6.575,36.75,0
151126,E'Twaun Moore,SG,NO,3400,11.335,15.5,0
151127,Buddy Hield,SG,NO,3300,11.15,14.75,0
151128,Jodie Meeks,SG,ORL,3000,16.0,33.0,0
151129,C.J. Wilcox,SG,ORL,3000,3.245,0.0,0
151130,Brandon Rush,SG,MIN,3000,2.04,0.0,0
151131,Isaiah Canaan,SG,CHI,3000,3.015,15.75,0
151132,R.J. Hunter,SG,CHI,3000,0.1,0.0,0
151133,James Jones,SG,CLE,3000,0.1,0.0,0
151134,DeAndre Liggins,SG,CLE,3000,4.0425,21.25,0
151135,Jordan McRae,SG,CLE,3000,0.1,4.75,0
151136,Reggie Williams,SG,NO,3000,7.305,9.0,0
151137,Alex Abrines,SG,OKC,3000,3.62,9.5,0
151138,Sasha Vujacic,SG,NY,3000,1.88,0.0,0
151139,John Jenkins,SG,PHO,3000,0.1,0.0,0
151140,Ron Baker,SG,NY,3000,2.26,5.25,0
