Id,Name,Position,Team,Salary,Projected,Scored,Override
126965,Anthony Davis,PF/C,NO,11000,56.86,56.0,0
126966,DeMarcus Cousins,PF/C,SAC,10400,54.84,46.0,0
126967,Kevin Love,PF/C,CLE,7300,39.8,48.0,0
126968,Gorgui Dieng,PF/C,MIN,6500,30.62,18.5,0
126969,Nikola Jokic,PF/C,DEN,5700,13.4975,23.75,0
126970,Dwight Powell,PF/C,DAL,3900,10.57,26.5,0
126971,Luis Scola,PF/C,BKN,3200,13.71,19.0,0
126972,Jarell Martin,PF/C,MEM,3000,2.09,15.25,0
126973,LeBron James,SF/PF,CLE,9900,55.34,48.25,0
126974,Larry Nance Jr.,SF/PF,LAL,4400,0.1,0.0,0
126975,Luol Deng,SF/PF,LAL,4200,14.1725,12.25,0
126976,Dante Cunningham,SF/PF,NO,3100,8.16,15.5,0
126977,Anthony Tolliver,SF/PF,SAC,3000,0.1,0.0,0
126978,Damian Lillard,PG,POR,9100,46.64,48.25,0
126979,Kyrie Irving,PG,CLE,7400,37.9,40.75,0
126980,Mike Conley,PG,MEM,6900,37.11,32.75,0
126981,Eric Bledsoe,PG,PHO,6700,35.58,42.0,0
126982,Tim Frazier,PG,NO,6600,33.04,25.75,0
126983,Jrue Holiday,PG,NO,6500,0.0,0.0,0
126984,D'Angelo Russell,PG,LAL,6500,31.24,28.25,0
126985,Jeremy Lin,PG,BKN,6400,0.0,0.0,0
126986,Darren Collison,PG,SAC,6200,0.0,19.25,0
126987,Dennis Schroder,PG,ATL,6100,30.17,39.0,0
126988,Emmanuel Mudiay,PG,DEN,6000,26.94,35.5,0
126989,Ricky Rubio,PG,MIN,5600,7.1625,0.0,0
126990,Deron Williams,PG,DAL,5600,0.1,0.0,0
126991,Kris Dunn,PG,MIN,5400,33.1975,8.25,0
126992,Ty Lawson,PG,SAC,4100,6.07,5.5,0
126993,Isaiah Whitehead,PG,BKN,3900,19.86,26.25,0
126994,Jameer Nelson,PG,DEN,3900,17.05,15.25,0
126995,Langston Galloway,PG,NO,3400,18.38,12.5,0
126996,Greivis Vasquez,PG,BKN,3100,1.145,0.0,0
126997,John Lucas III,PG,MIN,3000,9.225,0.0,0
126998,Tyus Jones,PG,MIN,3000,17.57,38.25,0
126999,Wade Baldwin IV,PG,MEM,3000,16.9925,0.0,0
127000,Malik Beasley,PG,DEN,3000,0.1,0.0,0
127001,Jordan Farmar,PG,SAC,3000,4.99,0.0,0
127002,Mo Williams,PG,CLE,3000,0.1,0.0,0
127003,Malcolm Delaney,PG,ATL,3000,16.455,13.5,0
127004,DeAndre Liggins,PG,CLE,3000,4.7775,0.0,0
127005,Kay Felder,PG,CLE,3000,6.0075,0.0,0
127006,Shabazz Napier,PG,POR,3000,4.04,11.0,0
127007,Tim Quarterman,PG,POR,3000,1.375,0.0,0
127008,Tyler Ulis,PG,PHO,3000,0.1,0.0,0
127009,Devin Harris,PG,DAL,3000,0.1,0.0,0
127010,Jose Calderon,PG,LAL,3000,0.1,0.25,0
127011,Marcelo Huertas,PG,LAL,3000,0.1,0.0,0
127012,Karl-Anthony Towns,C,MIN,8500,45.66,36.75,0
127013,Dwight Howard,C,ATL,7800,42.19,35.75,0
127014,Marc Gasol,C,MEM,7000,36.58,32.0,0
127015,Brook Lopez,C,BKN,6500,33.04,36.25,0
127016,Jusuf Nurkic,C,DEN,6300,35.64,23.25,0
127017,Tristan Thompson,C,CLE,5100,22.01,4.5,0
127018,Tyson Chandler,C,PHO,5000,4.395,0.0,0
127019,Mason Plumlee,C,POR,5000,29.21,25.75,0
127020,Andrew Bogut,C,DAL,4200,21.015,17.5,0
127021,Alex Len,C,PHO,4000,35.715,15.25,0
127022,Cole Aldrich,C,MIN,3900,14.4225,15.25,0
127023,Justin Hamilton,C,BKN,3700,16.87,17.0,0
127024,Timofey Mozgov,C,LAL,3700,17.75,8.0,0
127025,Mike Muscala,C,ATL,3600,16.55,17.75,0
127026,Kosta Koufos,C,SAC,3300,12.255,14.25,0
127027,Tarik Black,C,LAL,3200,13.16,8.75,0
127028,Nikola Pekovic,C,MIN,3000,0.1,0.0,0
127029,Brandan Wright,C,MEM,3000,0.1,0.0,0
127030,Juancho Hernangomez,C,DEN,3000,0.19,6.75,0
127031,Alexis Ajinca,C,NO,3000,1.3625,0.0,0
127032,Omer Asik,C,NO,3000,10.365,17.75,0
127033,Willie Cauley-Stein,C,SAC,3000,0.505,17.75,0
127034,Georgios Papagiannis,C,SAC,3000,0.1,0.0,0
127035,Chris Andersen,C,CLE,3000,0.1,0.0,0
127036,Tiago Splitter,C,ATL,3000,0.1,0.0,0
127037,Festus Ezeli,C,POR,3000,0.1,0.0,0
127038,Ed Davis,C,POR,3000,8.47,3.0,0
127039,Alan Williams,C,PHO,3000,5.94,0.0,0
127040,Salah Mejri,C,DAL,3000,7.295,0.0,0
127041,A.J. Hammons,C,DAL,3000,0.1,0.0,0
127042,Ivica Zubac,C,LAL,3000,0.1,0.0,0
127043,Paul Millsap,PF,ATL,7900,40.59,28.25,0
127044,Julius Randle,PF,LAL,6700,31.26,29.5,0
127045,Zach Randolph,PF,MEM,5500,25.3125,25.5,0
127046,Dirk Nowitzki,PF,DAL,5300,0.1,0.0,0
127047,Terrence Jones,PF,NO,5200,21.965,24.25,0
127048,Trevor Booker,PF,BKN,4900,28.51,35.25,0
127049,Al-Farouq Aminu,PF,POR,4800,33.0625,2.0,0
127050,Kenneth Faried,PF,DEN,4700,13.3975,22.25,0
127051,JaMychal Green,PF,MEM,4300,17.8675,11.5,0
127052,Omri Casspi,PF,SAC,3600,4.685,0.0,0
127053,Channing Frye,PF,CLE,3200,11.125,24.75,0
127054,Jared Dudley,PF,PHO,3100,21.39,8.0,0
127055,Jordan Hill,PF,MIN,3000,8.3325,0.0,0
127056,Nemanja Bjelica,PF,MIN,3000,22.2225,15.25,0
127057,Adreian Payne,PF,MIN,3000,11.6875,0.0,0
127058,Chris McCullough,PF,BKN,3000,1.03,0.0,0
127059,Darrell Arthur,PF,DEN,3000,0.1,0.0,0
127060,Jarnell Stokes,PF,DEN,3000,0.1,1.0,0
127061,Troy Williams,PF,MEM,3000,0.1,0.0,0
127062,Deyonta Davis,PF,MEM,3000,0.1,0.0,0
127063,Cheick Diallo,PF,NO,3000,3.93,0.0,0
127064,Skal Labissiere,PF,SAC,3000,1.31,0.0,0
127065,Kris Humphries,PF,ATL,3000,2.455,4.0,0
127066,Mike Scott,PF,ATL,3000,0.1,0.0,0
127067,Meyers Leonard,PF,POR,3000,16.045,0.0,0
127068,Jake Layman,PF,POR,3000,11.0925,0.0,0
127069,Noah Vonleh,PF,POR,3000,9.9175,18.5,0
127070,Marquese Chriss,PF,PHO,3000,26.36,13.5,0
127071,Dragan Bender,PF,PHO,3000,5.4675,16.0,0
127072,Quincy Acy,PF,DAL,3000,0.1,0.0,0
127073,Thomas Robinson,PF,LAL,3000,0.1,0.0,0
127074,Dorian Finney-Smith,PF,DAL,3000,1.78,10.75,0
127075,C.J. McCollum,PG/SG,POR,7100,36.26,57.5,0
127076,J.J. Barea,PG/SG,DAL,6000,31.18,37.75,0
127077,Jordan Clarkson,PG/SG,LAL,4700,21.405,30.5,0
127078,Brandon Knight,PG/SG,PHO,4600,15.83,25.0,0
127079,Tim Hardaway Jr.,PG/SG,ATL,3600,23.835,13.5,0
127080,Iman Shumpert,PG/SG,CLE,3200,21.1125,20.75,0
127081,Jamal Murray,PG/SG,DEN,3100,0.845,12.5,0
127082,Garrett Temple,PG/SG,SAC,3100,13.625,13.5,0
127083,Andrew Harrison,PG/SG,MEM,3000,17.1925,32.25,0
127084,T.J. Warren,SF,PHO,6900,35.64,16.75,0
127085,Rudy Gay,SF,SAC,6800,35.65,44.5,0
127086,Harrison Barnes,SF,DAL,6700,35.65,36.5,0
127087,Andrew Wiggins,SF,MIN,6000,39.3575,52.0,0
127088,Chandler Parsons,SF,MEM,5900,15.065,16.75,0
127089,Danilo Gallinari,SF,DEN,5800,21.925,41.25,0
127090,Wilson Chandler,SF,DEN,4900,0.1,0.0,0
127091,Maurice Harkless,SF,POR,4500,30.05,32.5,0
127092,Matt Barnes,SF,SAC,4300,11.295,19.5,0
127093,Rondae Hollis-Jefferson,SF,BKN,4000,21.86,20.5,0
127094,Thabo Sefolosha,SF,ATL,4000,17.9175,14.75,0
127095,Solomon Hill,SF,NO,3900,17.28,13.25,0
127096,Vince Carter,SF,MEM,3500,13.025,36.75,0
127097,Brandon Ingram,SF,LAL,3500,9.9925,15.5,0
127098,Justin Anderson,SF,DAL,3200,12.56,21.75,0
127099,P.J. Tucker,SF,PHO,3100,18.49,38.25,0
127100,Caris LeVert,SF,BKN,3000,0.1,0.0,0
127101,Anthony Bennett,SF,BKN,3000,8.62,0.0,0
127102,Quincy Pondexter,SF,NO,3000,0.1,0.0,0
127103,Richard Jefferson,SF,CLE,3000,8.89,3.5,0
127104,Ryan Kelly,SF,ATL,3000,0.1,0.0,0
127105,Taurean Prince,SF,ATL,3000,0.1,6.5,0
127106,DeAndre' Bembry,SF,ATL,3000,0.1,0.0,0
127107,Pat Connaughton,SF,POR,3000,3.37,0.0,0
127108,Derrick Jones Jr.,SF,PHO,3000,0.1,0.0,0
127109,Metta World Peace,SF,LAL,3000,0.1,1.25,0
127110,Devin Booker,SG/SF,PHO,6600,36.61,25.0,0
127111,Will Barton,SG/SF,DEN,5500,0.1,0.0,0
127112,Kent Bazemore,SG/SF,ATL,5000,30.955,38.5,0
127113,Wesley Matthews,SG/SF,DAL,5000,20.91,28.5,0
127114,James Ennis,SG/SF,MEM,4700,17.5475,23.25,0
127115,Bojan Bogdanovic,SG/SF,BKN,4400,20.865,20.75,0
127116,Allen Crabbe,SG/SF,POR,4100,18.4,7.75,0
127117,Evan Turner,SG/SF,POR,3900,17.47,9.5,0
127118,Brandon Rush,SG/SF,MIN,3000,11.15,0.0,0
127119,Shabazz Muhammad,SG/SF,MIN,3000,17.3825,12.0,0
127120,Mike Dunleavy,SG/SF,CLE,3000,12.28,8.25,0
127121,Tyreke Evans,SG,NO,6400,0.0,0.0,0
127122,Zach LaVine,SG,MIN,6300,31.17,21.0,0
127123,Sean Kilpatrick,SG,BKN,5400,21.365,23.75,0
127124,Lou Williams,SG,LAL,4700,31.14,27.5,0
127125,Gary Harris,SG,DEN,4600,13.1875,24.75,0
127126,J.R. Smith,SG,CLE,4400,24.93,17.5,0
127127,E'Twaun Moore,SG,NO,4100,28.6225,20.5,0
127128,Kyle Korver,SG,ATL,4000,4.015,0.0,0
127129,Nick Young,SG,LAL,4000,24.14,24.0,0
127130,Buddy Hield,SG,NO,3800,21.82,18.5,0
127131,Tony Allen,SG,MEM,3600,6.045,0.0,0
127132,Arron Afflalo,SG,SAC,3300,10.8,21.5,0
127133,Randy Foye,SG,BKN,3000,0.1,5.75,0
127134,Joe Harris,SG,BKN,3000,7.945,14.25,0
127135,Mike Miller,SG,DEN,3000,0.1,-0.5,0
127136,Troy Daniels,SG,MEM,3000,7.7175,0.0,0
127137,Ben McLemore,SG,SAC,3000,7.015,10.0,0
127138,Malachi Richardson,SG,SAC,3000,0.1,0.0,0
127139,James Jones,SG,CLE,3000,3.125,0.0,0
127140,Jordan McRae,SG,CLE,3000,2.965,0.0,0
127141,Leandro Barbosa,SG,PHO,3000,7.92,19.0,0
127142,John Jenkins,SG,PHO,3000,0.1,0.0,0
127143,Seth Curry,SG,DAL,3000,10.235,41.5,0
127144,Nicolas Brussino,SG,DAL,3000,0.1,0.0,0
