Id,Name,Position,Team,Salary,Projected,Scored,Override
122980,Russell Westbrook,PG,OKC,12900,69.47,51.0,0
122981,Damian Lillard,PG,POR,9600,49.16,42.25,0
122982,Chris Paul,PG,LAC,8400,49.19,54.25,0
122983,John Wall,PG,WAS,8200,42.93,60.75,0
122984,Kyle Lowry,PG,TOR,7600,42.06,30.25,0
122985,Kemba Walker,PG,CHA,7500,41.65,36.5,0
122986,Isaiah Thomas,PG,BOS,7300,40.98,50.5,0
122987,Eric Bledsoe,PG,PHO,6900,39.12,35.75,0
122988,D'Angelo Russell,PG,LAL,6700,28.8,46.5,0
122989,Jeremy Lin,PG,BKN,6700,32.9,18.0,0
122990,Dennis Schroder,PG,ATL,6600,33.83,24.0,0
122991,Mike Conley,PG,MEM,6600,35.09,26.75,0
122992,Jrue Holiday,PG,NO,6500,0.0,0.0,0
122993,Reggie Jackson,PG,DET,6400,0.0,0.0,0
122994,Rajon Rondo,PG,CHI,6300,30.36,35.5,0
122995,Tim Frazier,PG,NO,6200,38.89,7.75,0
122996,George Hill,PG,UTA,5900,22.1013857443,39.0,0
122997,Derrick Rose,PG,NY,5700,17.0178559428,30.0,0
122998,Ish Smith,PG,DET,5500,36.1817459096,23.0,0
122999,Deron Williams,PG,DAL,5200,26.4619822912,28.5,0
123000,Sergio Rodriguez,PG,PHI,4900,30.16,22.75,0
123001,Jerryd Bayless,PG,PHI,4500,0.1,0.0,0
123002,Patrick Beverley,PG,HOU,4400,0.1,0.0,0
123003,Brandon Jennings,PG,NY,3900,11.9700507616,19.75,0
123004,T.J. McConnell,PG,PHI,3600,17.41,18.75,0
123005,Terry Rozier,PG,BOS,3500,16.13,10.0,0
123006,Michael Carter-Williams,PG,CHI,3400,0.1,0.0,0
123007,Wade Baldwin IV,PG,MEM,3300,11.4514740793,15.25,0
123008,Austin Rivers,PG,LAC,3300,12.1443358822,8.5,0
123009,Cory Joseph,PG,TOR,3200,8.88157173356,14.75,0
123010,Beno Udrih,PG,DET,3200,20.1774311024,19.25,0
123011,Isaiah Canaan,PG,CHI,3100,11.864025369,10.5,0
123012,Jose Calderon,PG,LAL,3000,13.7412267168,0.0,0
123013,Malcolm Delaney,PG,ATL,3000,13.1696159683,14.25,0
123014,Marcelo Huertas,PG,LAL,3000,5.68549203777,0.0,0
123015,Jerian Grant,PG,CHI,3000,0.1,12.5,0
123016,Demetrius Jackson,PG,BOS,3000,0.1,0.0,0
123017,Trey Burke,PG,WAS,3000,12.2278355419,-0.25,0
123018,Tomas Satoransky,PG,WAS,3000,6.3155484615,9.0,0
123019,Fred VanVleet,PG,TOR,3000,0.1,0.0,0
123020,Delon Wright,PG,TOR,3000,0.1,0.0,0
123021,Greivis Vasquez,PG,BKN,3000,2.1065374433,0.0,0
123022,Isaiah Whitehead,PG,BKN,3000,11.0592259582,14.0,0
123023,Brian Roberts,PG,CHA,3000,0.1,0.0,0
123024,Ramon Sessions,PG,CHA,3000,7.88630360245,19.75,0
123025,Aaron Harrison,PG,CHA,3000,0.1,0.0,0
123026,Langston Galloway,PG,NO,3000,2.27170491955,31.5,0
123027,Devin Harris,PG,DAL,3000,0.1,0.0,0
123028,Shelvin Mack,PG,UTA,3000,9.68745791269,13.0,0
123029,Raul Neto,PG,UTA,3000,0.1,0.0,0
123030,Dante Exum,PG,UTA,3000,8.94630591501,13.0,0
123031,Bobby Brown,PG,HOU,3000,0.1,0.0,0
123032,Tyler Ennis,PG,HOU,3000,3.00713427314,4.75,0
123033,Semaj Christon,PG,OKC,3000,5.73043979426,7.5,0
123034,Cameron Payne,PG,OKC,3000,0.1,0.0,0
123035,Shabazz Napier,PG,POR,3000,3.404144449,0.0,0
123036,Tim Quarterman,PG,POR,3000,1.07785432365,0.0,0
123037,Tyler Ulis,PG,PHO,3000,7.69,0.0,0
123038,James Harden,PG/SG,HOU,11200,60.54,66.5,0
123039,C.J. McCollum,PG/SG,POR,7200,35.71,37.5,0
123040,Victor Oladipo,PG/SG,OKC,6500,31.09,17.25,0
123041,Jordan Clarkson,PG/SG,LAL,5400,26.2862871552,26.0,0
123042,Brandon Knight,PG/SG,PHO,5300,20.18,25.5,0
123043,J.J. Barea,PG/SG,DAL,4800,19.1912441269,22.75,0
123044,Marcus Smart,PG/SG,BOS,4400,0.1,22.25,0
123045,Tim Hardaway Jr.,PG/SG,ATL,3400,11.989607704,30.5,0
123046,Andrew Harrison,PG/SG,MEM,3000,10.022331697,0.0,0
123047,Raymond Felton,PG/SG,LAC,3000,5.2188634601,13.0,0
123048,Anthony Davis,PF/C,NO,10900,68.24,28.25,0
123049,Taj Gibson,PF/C,CHI,5600,35.1554807718,28.5,0
123050,Clint Capela,PF/C,HOU,5500,23.9992564081,18.5,0
123051,Nerlens Noel,PF/C,PHI,5100,0.1,0.0,0
123052,Jahlil Okafor,PF/C,PHI,4900,18.06,21.75,0
123053,Amir Johnson,PF/C,BOS,3400,22.8642230377,47.0,0
123054,Luis Scola,PF/C,BKN,3400,13.4879759337,8.75,0
123055,Trey Lyles,PF/C,UTA,3400,17.3203756145,6.5,0
123056,Dwight Powell,PF/C,DAL,3200,6.83775127332,12.25,0
123057,Spencer Hawes,PF/C,CHA,3100,19.76,12.0,0
123058,Kyle O'Quinn,PF/C,NY,3100,5.4782918269,9.25,0
123059,Jason Smith,PF/C,WAS,3000,7.04338168982,0.0,0
123060,Jarell Martin,PF/C,MEM,3000,4.05898813685,18.0,0
123061,Boris Diaw,PF/C,UTA,3000,0.1,0.0,0
123062,Brandon Bass,PF/C,LAC,3000,0.1,12.0,0
123063,Joffrey Lauvergne,PF/C,OKC,3000,2.67951930951,12.5,0
123064,Blake Griffin,PF,LAC,8600,44.32,37.75,0
123065,Paul Millsap,PF,ATL,8000,40.86,24.25,0
123066,Kristaps Porzingis,PF,NY,7200,33.29,20.5,0
123067,Derrick Favors,PF,UTA,6400,23.77,9.25,0
123068,Julius Randle,PF,LAL,6300,34.55,22.5,0
123069,Zach Randolph,PF,MEM,5900,20.3616864924,24.25,0
123070,Ryan Anderson,PF,HOU,5800,20.7756396823,27.75,0
123071,Dirk Nowitzki,PF,DAL,5700,25.8144820832,16.75,0
123072,Nikola Mirotic,PF,CHI,5100,34.6936299766,28.5,0
123073,Trevor Booker,PF,BKN,5000,24.1475910894,19.0,0
123074,Marvin Williams,PF,CHA,5000,29.11,27.5,0
123075,Al-Farouq Aminu,PF,POR,4400,34.9007478317,26.25,0
123076,Frank Kaminsky,PF,CHA,4000,20.19,23.75,0
123077,Patrick Patterson,PF,TOR,3800,21.8511207807,17.25,0
123078,Jon Leuer,PF,DET,3800,26.358931273,23.75,0
123079,Ersan Ilyasova,PF,OKC,3800,0.1,0.0,0
123080,Richaun Holmes,PF,PHI,3700,22.89,19.25,0
123081,Terrence Jones,PF,NO,3600,1.46504754815,23.75,0
123082,Jared Dudley,PF,PHO,3500,24.6569624616,18.75,0
123083,Kelly Olynyk,PF,BOS,3300,5.5863380475,0.0,0
123084,Andrew Nicholson,PF,WAS,3300,20.7980288947,5.25,0
123085,Domantas Sabonis,PF,OKC,3300,5.2313792093,13.0,0
123086,Pascal Siakam,PF,TOR,3200,13.0219362536,9.25,0
123087,Marquese Chriss,PF,PHO,3200,20.0064321248,11.5,0
123088,Kris Humphries,PF,ATL,3000,7.15795929213,13.25,0
123089,Mike Scott,PF,ATL,3000,0.1,0.0,0
123090,Thomas Robinson,PF,LAL,3000,0.1,0.0,0
123091,Jonas Jerebko,PF,BOS,3000,11.0986178666,18.5,0
123092,Jordan Mickey,PF,BOS,3000,8.7029009987,-0.5,0
123093,Bobby Portis,PF,CHI,3000,12.7612903932,14.25,0
123094,Chris McCullough,PF,BKN,3000,1.47970613098,0.0,0
123095,Henry Ellenson,PF,DET,3000,3.0663304532,0.0,0
123096,Christian Wood,PF,CHA,3000,0.1,0.0,0
123097,Troy Williams,PF,MEM,3000,0.1,0.0,0
123098,Cheick Diallo,PF,NO,3000,0.1,0.0,0
123099,Deyonta Davis,PF,MEM,3000,5.5491497224,0.0,0
123100,Quincy Acy,PF,DAL,3000,0.1,1.25,0
123101,Dorian Finney-Smith,PF,DAL,3000,0.1,0.0,0
123102,Joel Bolomboy,PF,UTA,3000,0.692081273615,0.0,0
123103,Kyle Wiltjer,PF,HOU,3000,0.1,2.0,0
123104,Montrezl Harrell,PF,HOU,3000,0.1,37.0,0
123105,Maurice Ndour,PF,NY,3000,5.17577850938,9.25,0
123106,Paul Pierce,PF,LAC,3000,0.1,0.0,0
123107,Brice Johnson,PF,LAC,3000,0.1,0.0,0
123108,Meyers Leonard,PF,POR,3000,12.2621859299,23.75,0
123109,Jake Layman,PF,POR,3000,16.4738326934,0.0,0
123110,Noah Vonleh,PF,POR,3000,10.8424773385,0.0,0
123111,Andre Drummond,C,DET,8300,45.49,22.5,0
123112,Dwight Howard,C,ATL,7600,40.03,49.25,0
123113,DeAndre Jordan,C,LAC,7400,36.14,20.5,0
123114,Rudy Gobert,C,UTA,7100,35.42,39.5,0
123115,Jonas Valanciunas,C,TOR,6800,37.38,22.75,0
123116,Al Horford,C,BOS,6500,0.0,0.0,0
123117,Brook Lopez,C,BKN,6400,27.95,55.75,0
123118,Marc Gasol,C,MEM,6100,36.2,39.75,0
123119,Steven Adams,C,OKC,6000,25.533507089,17.75,0
123120,Marcin Gortat,C,WAS,5600,23.1468666773,37.5,0
123121,Joel Embiid,C,PHI,5600,13.9999776785,0.0,0
123122,Enes Kanter,C,OKC,5400,16.6757166797,22.0,0
123123,Joakim Noah,C,NY,4900,32.143733707,8.5,0
123124,Mason Plumlee,C,POR,4600,27.1,28.0,0
123125,Robin Lopez,C,CHI,4400,23.35,17.25,0
123126,Cody Zeller,C,CHA,4300,32.10554711,16.25,0
123127,Tyson Chandler,C,PHO,4200,32.1917875094,31.0,0
123128,Timofey Mozgov,C,LAL,4100,0.1,0.0,0
123129,Justin Hamilton,C,BKN,4000,13.5235703878,15.75,0
123130,Andrew Bogut,C,DAL,4000,15.2276064761,15.75,0
123131,Alex Len,C,PHO,3900,28.7972048772,33.0,0
123132,Roy Hibbert,C,CHA,3700,6.67894019942,0.0,0
123133,Nene Hilario,C,HOU,3700,0.1,0.0,0
123134,Mike Muscala,C,ATL,3400,17.0806300716,17.75,0
123135,Ed Davis,C,POR,3300,10.4,15.0,0
123136,Marreese Speights,C,LAC,3200,8.754462482,22.5,0
123137,Tiago Splitter,C,ATL,3000,0.1,0.0,0
123138,Tarik Black,C,LAL,3000,12.7144660941,9.75,0
123139,Ivica Zubac,C,LAL,3000,12.933428728,11.75,0
123140,Tyler Zeller,C,BOS,3000,25.8779365779,18.0,0
123141,Cristiano Felicio,C,CHI,3000,12.31,2.75,0
123142,Ian Mahinmi,C,WAS,3000,0.1,0.0,0
123143,Jared Sullinger,C,TOR,3000,0.1,0.0,0
123144,Lucas Nogueira,C,TOR,3000,5.62548055515,0.0,0
123145,Daniel Ochefu,C,WAS,3000,0.1,0.0,0
123146,Jakob Poeltl,C,TOR,3000,12.3665920809,9.75,0
123147,Aron Baynes,C,DET,3000,18.598328889,14.5,0
123148,Boban Marjanovic,C,DET,3000,4.05917099215,0.0,0
123149,Brandan Wright,C,MEM,3000,0.1,0.0,0
123150,Alexis Ajinca,C,NO,3000,2.50387984256,0.0,0
123151,Omer Asik,C,NO,3000,6.52504568363,15.75,0
123152,Jeff Withey,C,UTA,3000,6.83,2.75,0
123153,Salah Mejri,C,DAL,3000,2.07876356646,3.25,0
123154,A.J. Hammons,C,DAL,3000,0.1,0.0,0
123155,Marshall Plumlee,C,NY,3000,1.37547340336,0.0,0
123156,Willy Hernangomez,C,NY,3000,6.30810048245,0.0,0
123157,Chinanu Onuaku,C,HOU,3000,0.1,0.0,0
123158,Nick Collison,C,OKC,3000,0.1,7.0,0
123159,Diamond Stone,C,LAC,3000,0.1,0.0,0
