Id,Name,Position,Team,Salary,Projected,Scored,Override
148985,Anthony Davis,PF/C,NO,11500,0.0,0.0,0
148986,DeMarcus Cousins,PF/C,SAC,10300,57.53,39.0,0
148987,Kevin Love,PF/C,CLE,7800,43.95,36.0,0
148988,Draymond Green,PF/C,GS,7700,37.95,19.25,0
148989,LaMarcus Aldridge,PF/C,SA,6200,32.65,29.25,0
148990,Serge Ibaka,PF/C,ORL,6000,21.8975,38.0,0
148991,Zach Randolph,PF/C,MEM,5400,24.605,24.75,0
148992,Taj Gibson,PF/C,CHI,5100,21.48,22.75,0
148993,Dwight Powell,PF/C,DAL,5000,19.17,22.0,0
148994,Kenneth Faried,PF/C,DEN,4600,14.84,33.5,0
148995,Trey Lyles,PF/C,UTA,4200,20.58,25.25,0
148996,Josh McRoberts,PF/C,MIA,4000,21.09,18.25,0
148997,Boris Diaw,PF/C,UTA,3700,20.51,8.25,0
148998,Marreese Speights,PF/C,LAC,3700,10.49,40.5,0
148999,Jason Smith,PF/C,WAS,3000,10.97,3.5,0
149000,Spencer Hawes,PF/C,CHA,3000,2.585,0.0,0
149001,Brandon Bass,PF/C,LAC,3000,0.1,8.25,0
149002,Luis Scola,PF/C,BKN,3000,0.995,31.25,0
149003,James Harden,PG/SG,HOU,11300,52.63,57.75,0
149004,C.J. McCollum,PG/SG,POR,6900,37.32,53.0,0
149005,George Hill,PG/SG,UTA,6800,0.0,0.0,0
149006,Darren Collison,PG/SG,SAC,4700,20.64,23.75,0
149007,Jamal Murray,PG/SG,DEN,4400,25.365,9.75,0
149008,Langston Galloway,PG/SG,NO,4400,14.43,17.5,0
149009,Matthew Dellavedova,PG/SG,MIL,4000,15.865,15.0,0
149010,Iman Shumpert,PG/SG,CLE,3500,16.44,28.75,0
149011,Rodney Stuckey,PG/SG,IND,3500,18.98,11.25,0
149012,Malcolm Brogdon,PG/SG,MIL,3200,10.46,17.0,0
149013,Ian Clark,PG/SG,GS,3000,7.285,18.75,0
149014,C.J. Watson,PG/SG,ORL,3000,8.1825,0.0,0
149015,Garrett Temple,PG/SG,SAC,3000,7.415,13.0,0
149016,Randy Foye,PG/SG,BKN,3000,8.155,10.5,0
149017,Giannis Antetokounmpo,PG,MIL,9900,51.19,53.25,0
149018,John Wall,PG,WAS,9000,47.4,51.5,0
149019,Chris Paul,PG,LAC,8800,48.77,65.25,0
149020,Stephen Curry,PG,GS,8400,44.21,31.0,0
149021,Damian Lillard,PG,POR,8400,47.47,51.75,0
149022,Kemba Walker,PG,CHA,7500,38.17,35.25,0
149023,Goran Dragic,PG,MIA,7300,36.46,42.75,0
149024,Kyrie Irving,PG,CLE,7200,36.31,23.0,0
149025,Mike Conley,PG,MEM,6900,0.0,0.0,0
149026,Jeff Teague,PG,IND,6500,38.05,24.75,0
149027,Deron Williams,PG,DAL,6000,24.835,22.25,0
149028,Jrue Holiday,PG,NO,6000,0.1,0.0,0
149029,Rajon Rondo,PG,CHI,5900,29.57,21.75,0
149030,Tim Frazier,PG,NO,5700,15.865,38.25,0
149031,Tyler Johnson,PG,MIA,5600,29.1,24.75,0
149032,Jeremy Lin,PG,BKN,5500,0.1,0.0,0
149033,Jameer Nelson,PG,DEN,5300,32.7,16.0,0
149034,J.J. Barea,PG,DAL,5000,0.1,0.0,0
149035,Shelvin Mack,PG,UTA,4900,24.24,19.0,0
149036,Emmanuel Mudiay,PG,DEN,4800,17.88,10.25,0
149037,Patrick Beverley,PG,HOU,4800,22.115,30.25,0
149038,Patty Mills,PG,SA,4800,31.0725,29.5,0
149039,Andrew Harrison,PG,MEM,4600,16.025,26.0,0
149040,Elfrid Payton,PG,ORL,4600,34.41,17.5,0
149041,Tony Parker,PG,SA,4000,21.22,26.25,0
149042,D.J. Augustin,PG,ORL,3700,23.4775,24.75,0
149043,Jerian Grant,PG,CHI,3600,0.1,1.25,0
149044,Tomas Satoransky,PG,WAS,3500,0.1,0.0,0
149045,Ty Lawson,PG,SAC,3400,7.5,12.75,0
149046,Isaiah Whitehead,PG,BKN,3400,13.29,11.0,0
149047,Ramon Sessions,PG,CHA,3300,13.6225,13.0,0
149048,Dante Exum,PG,UTA,3300,9.4,14.0,0
149049,Shaun Livingston,PG,GS,3200,4.795,8.0,0
149050,Wade Baldwin IV,PG,MEM,3200,7.945,-0.5,0
149051,Austin Rivers,PG,LAC,3200,10.96,30.0,0
149052,Michael Carter-Williams,PG,CHI,3000,0.1,0.0,0
149053,Jason Terry,PG,MIL,3000,1.515,5.0,0
149054,Trey Burke,PG,WAS,3000,3.8275,8.5,0
149055,Toney Douglas,PG,MEM,3000,5.37,17.25,0
149056,Malik Beasley,PG,DEN,3000,2.45,0.0,0
149057,Devin Harris,PG,DAL,3000,7.595,1.0,0
149058,Tyler Ennis,PG,HOU,3000,0.1,0.0,0
149059,Mo Williams,PG,CLE,3000,0.1,0.0,0
