Id,Name,Position,Team,Salary,Projected,Scored,Override
133121,James Harden,PG/SG,HOU,12400,62.42,72.0,0
133122,C.J. McCollum,PG/SG,POR,7600,22.25,34.25,0
133123,George Hill,PG/SG,UTA,6700,0.0,0.0,0
133124,Tyler Johnson,PG/SG,MIA,5600,18.13,25.5,0
133125,Matthew Dellavedova,PG/SG,MIL,4300,14.79,21.5,0
133126,Damian Lillard,PG,POR,9600,47.03,32.75,0
133127,Giannis Antetokounmpo,PG,MIL,8900,45.97,34.25,0
133128,John Wall,PG,WAS,8800,44.47,46.0,0
133129,Ricky Rubio,PG,MIN,6300,32.43,15.0,0
133130,Goran Dragic,PG,MIA,6000,23.68,31.0,0
133131,Derrick Rose,PG,NY,5400,17.69,38.0,0
133132,Rajon Rondo,PG,CHI,5300,0.1,0.0,0
133133,Sergio Rodriguez,PG,PHI,4800,32.335,3.5,0
133134,Tomas Satoransky,PG,WAS,4600,14.51,13.75,0
133135,Jerryd Bayless,PG,PHI,4500,2.15,0.0,0
133136,Patrick Beverley,PG,HOU,4400,0.1,24.5,0
133137,Brandon Jennings,PG,NY,3900,8.9925,42.25,0
133138,Shelvin Mack,PG,UTA,3900,19.3,2.5,0
133139,Jerian Grant,PG,CHI,3500,14.585,17.25,0
133140,Kris Dunn,PG,MIN,3300,7.7125,9.75,0
133141,Isaiah Canaan,PG,CHI,3200,5.275,11.5,0
133142,John Lucas III,PG,MIN,3000,0.1,0.0,0
133143,T.J. McConnell,PG,PHI,3000,17.075,27.5,0
133144,Tyus Jones,PG,MIN,3000,6.25,6.0,0
133145,Trey Burke,PG,WAS,3000,8.435,0.0,0
133146,Bobby Brown,PG,HOU,3000,0.1,2.75,0
133147,Shabazz Napier,PG,POR,3000,4.42,11.25,0
133148,Tim Quarterman,PG,POR,3000,2.0375,0.0,0
133149,Tyler Ennis,PG,HOU,3000,10.03,3.5,0
133150,Jason Terry,PG,MIL,3000,1.89,10.25,0
133151,Michael Carter-Williams,PG,CHI,3000,0.1,0.0,0
133152,Raul Neto,PG,UTA,3000,1.27,0.0,0
133153,Dante Exum,PG,UTA,3000,14.61,25.0,0
133154,Hassan Whiteside,C,MIA,8700,49.36,52.25,0
133155,Karl-Anthony Towns,C,MIN,8600,43.13,43.0,0
133156,Marcin Gortat,C,WAS,6400,30.32,29.0,0
133157,Joel Embiid,C,PHI,6100,33.12,25.0,0
133158,Rudy Gobert,C,UTA,6100,29.9,40.25,0
133159,Mason Plumlee,C,POR,5500,30.175,26.0,0
133160,Clint Capela,C,HOU,5100,31.51,29.75,0
133161,Nerlens Noel,C,PHI,5000,0.1,0.0,0
133162,Greg Monroe,C,MIL,4700,32.7625,0.0,0
133163,Robin Lopez,C,CHI,4700,22.585,30.5,0
133164,Joakim Noah,C,NY,4400,32.105,13.25,0
133165,Cole Aldrich,C,MIN,3900,19.8625,8.75,0
133166,Willie Reed,C,MIA,3600,1.92,10.75,0
133167,John Henson,C,MIL,3100,25.0975,25.75,0
133168,Nikola Pekovic,C,MIN,3000,0.1,0.0,0
133169,Ian Mahinmi,C,WAS,3000,0.1,0.0,0
133170,Marshall Plumlee,C,NY,3000,1.535,0.0,0
133171,Daniel Ochefu,C,WAS,3000,0.425,0.0,0
133172,Guillermo Hernangomez,C,NY,3000,16.225,8.25,0
133173,Nene Hilario,C,HOU,3000,4.01,0.0,0
133174,Festus Ezeli,C,POR,3000,0.1,0.0,0
133175,Ed Davis,C,POR,3000,14.005,10.5,0
133176,Chinanu Onuaku,C,HOU,3000,0.1,0.0,0
133177,Josh McRoberts,C,MIA,3000,14.1,0.0,0
133178,Miles Plumlee,C,MIL,3000,8.395,5.0,0
133179,Jeff Withey,C,UTA,3000,5.525,1.5,0
133180,Cristiano Felicio,C,CHI,3000,4.87,0.0,0
133181,Jimmy Butler,SG/SF,CHI,8400,44.43,45.5,0
133182,Josh Richardson,SG/SF,MIA,5200,22.6875,24.75,0
133183,Allen Crabbe,SG/SF,POR,4100,23.26,9.75,0
133184,Evan Turner,SG/SF,POR,3700,23.965,25.0,0
133185,Joe Johnson,SG/SF,UTA,3400,5.7475,18.25,0
133186,Hollis Thompson,SG/SF,PHI,3200,7.25,11.25,0
133187,Justin Holiday,SG/SF,NY,3200,20.915,16.5,0
133188,Tony Snell,SG/SF,MIL,3200,9.995,25.0,0
133189,Brandon Rush,SG/SF,MIN,3000,0.1,0.0,0
133190,Shabazz Muhammad,SG/SF,MIN,3000,0.1,0.0,0
133191,Kelly Oubre Jr.,SG/SF,WAS,3000,1.725,13.75,0
133192,Denzel Valentine,SG/SF,CHI,3000,1.47,6.25,0
133193,Gordon Hayward,SF,UTA,7700,39.47,30.5,0
133194,Carmelo Anthony,SF,NY,7400,36.79,29.25,0
133195,Andrew Wiggins,SF,MIN,7300,40.07,57.0,0
133196,Otto Porter,SF,WAS,6500,34.03,39.5,0
133197,Justise Winslow,SF,MIA,5500,4.41,0.0,0
133198,Maurice Harkless,SF,POR,5100,24.7,27.5,0
133199,Robert Covington,SF,PHI,4900,20.39,10.75,0
133200,Joe Ingles,SF,UTA,3200,13.34,2.25,0
133201,Doug McDermott,SF,CHI,3200,0.1,0.0,0
133202,Ben Simmons,SF,PHI,3000,0.1,0.0,0
133203,Mindaugas Kuzminskas,SF,NY,3000,5.25,13.25,0
133204,Corey Brewer,SF,HOU,3000,10.295,14.75,0
133205,Pat Connaughton,SF,POR,3000,5.65,3.25,0
133206,Sam Dekker,SF,HOU,3000,17.18,9.5,0
133207,Steve Novak,SF,MIL,3000,0.435,0.0,0
133208,Paul Zipser,SF,CHI,3000,2.015,0.0,0
133209,Kristaps Porzingis,PF,NY,6800,38.05,35.75,0
133210,Derrick Favors,PF,UTA,5800,5.61,0.0,0
133211,Ryan Anderson,PF,HOU,5200,34.71,24.25,0
133212,Al-Farouq Aminu,PF,POR,4700,0.1,0.0,0
133213,Nikola Mirotic,PF,CHI,4600,13.665,18.25,0
133214,Ersan Ilyasova,PF,PHI,4200,23.42,18.75,0
133215,Richaun Holmes,PF,PHI,3900,18.47,10.0,0
133216,Nemanja Bjelica,PF,MIN,3600,14.61,17.0,0
133217,Meyers Leonard,PF,POR,3200,8.215,8.25,0
133218,Derrick Williams,PF,MIA,3100,18.315,6.0,0
133219,Jordan Hill,PF,MIN,3000,0.1,0.0,0
133220,Adreian Payne,PF,MIN,3000,8.21,20.75,0
133221,Andrew Nicholson,PF,WAS,3000,0.88,2.0,0
133222,Maurice Ndour,PF,NY,3000,7.47,6.5,0
133223,Kyle Wiltjer,PF,HOU,3000,1.7475,0.0,0
133224,Jake Layman,PF,POR,3000,1.3475,9.5,0
133225,Noah Vonleh,PF,POR,3000,1.5325,17.25,0
133226,Chris Bosh,PF,MIA,3000,0.1,0.0,0
133227,Udonis Haslem,PF,MIA,3000,5.8,0.0,0
133228,Luke Babbitt,PF,MIA,3000,3.815,1.25,0
133229,Mirza Teletovic,PF,MIL,3000,6.955,6.25,0
133230,Thon Maker,PF,MIL,3000,0.1,0.0,0
133231,Joel Bolomboy,PF,UTA,3000,2.36,0.0,0
133232,Bobby Portis,PF,CHI,3000,4.44,9.0,0
133233,Dwyane Wade,SG,CHI,6600,31.24,23.5,0
133234,Zach LaVine,SG,MIN,6100,33.67,18.5,0
133235,Bradley Beal,SG,WAS,5500,24.165,29.0,0
133236,Rodney Hood,SG,UTA,5500,22.4625,21.0,0
133237,Eric Gordon,SG,HOU,5000,26.34,26.75,0
133238,Dion Waiters,SG,MIA,4600,32.955,37.75,0
133239,Marcus Thornton,SG,WAS,4400,15.315,19.5,0
133240,Courtney Lee,SG,NY,3800,20.2,7.75,0
133241,Gerald Henderson,SG,PHI,3400,16.065,4.25,0
133242,Rodney McGruder,SG,MIA,3300,16.7675,6.5,0
133243,Malcolm Brogdon,SG,MIL,3300,7.33,6.0,0
133244,Nik Stauskas,SG,PHI,3000,13.245,25.75,0
133245,Timothe Luwawu-Cabarrot,SG,PHI,3000,0.1,6.25,0
133246,Sasha Vujacic,SG,NY,3000,4.55,1.25,0
133247,Sheldon McClellan,SG,WAS,3000,1.06,0.0,0
133248,Ron Baker,SG,NY,3000,4.33,0.0,0
133249,Danuel House,SG,WAS,3000,0.1,0.0,0
133250,K.J. McDaniels,SG,HOU,3000,1.73,1.25,0
133251,Wayne Ellington,SG,MIA,3000,4.95,0.0,0
133252,Khris Middleton,SG,MIL,3000,0.1,0.0,0
133253,Rashad Vaughn,SG,MIL,3000,0.1,0.0,0
133254,Alec Burks,SG,UTA,3000,0.1,0.0,0
133255,R.J. Hunter,SG,CHI,3000,0.1,0.0,0
133256,Jabari Parker,SF/PF,MIL,6300,33.25,25.5,0
133257,Markieff Morris,SF/PF,WAS,6200,29.06,21.5,0
133258,Trevor Ariza,SF/PF,HOU,5600,34.93,28.75,0
133259,Dario Saric,SF/PF,PHI,4500,23.33,27.0,0
133260,James Johnson,SF/PF,MIA,4000,27.395,30.0,0
133261,Lance Thomas,SF/PF,NY,3000,4.5,0.0,0
133262,Michael Beasley,SF/PF,MIL,3000,17.395,26.0,0
133263,Gorgui Dieng,PF/C,MIN,5700,28.13,33.5,0
133264,Taj Gibson,PF/C,CHI,5600,28.05,20.25,0
133265,Jahlil Okafor,PF/C,PHI,4800,18.23,9.0,0
133266,Trey Lyles,PF/C,UTA,4100,24.38,20.0,0
133267,Jason Smith,PF/C,WAS,3000,3.22,9.75,0
133268,Kyle O'Quinn,PF/C,NY,3000,16.84,0.5,0
133269,Montrezl Harrell,PF/C,HOU,3000,11.1025,23.75,0
133270,Boris Diaw,PF/C,UTA,3000,8.66,3.75,0
