Id,Name,Position,Team,Salary,Projected,Scored,Override
150960,Russell Westbrook,PG,OKC,12700,66.79,36.0,0
150961,Stephen Curry,PG,GS,8400,40.5143148881,49.0,0
150962,Damian Lillard,PG,POR,8300,40.1632059332,34.0,0
150963,Eric Bledsoe,PG,PHO,8000,38.5522735067,54.5,0
150964,Kyrie Irving,PG,CLE,7200,0.1,0.0,0
150965,Mike Conley,PG,MEM,6800,14.9956003163,0.0,0
150966,Derrick Rose,PG,NY,6300,40.3121440572,3.25,0
150967,Dennis Schroder,PG,ATL,6200,41.4851308609,44.75,0
150968,Tim Frazier,PG,NO,6200,24.0306211791,30.0,0
150969,Jrue Holiday,PG,NO,6100,23.4275640156,38.0,0
150970,Rajon Rondo,PG,CHI,5900,7.9362107392,0.0,0
150971,Elfrid Payton,PG,ORL,4700,35.7613271288,54.75,0
150972,Ricky Rubio,PG,MIN,4700,22.19,35.25,0
150973,Brandon Jennings,PG,NY,4400,26.3099492384,11.5,0
150974,Andrew Harrison,PG,MEM,4300,30.4965024545,30.25,0
150975,D.J. Augustin,PG,ORL,3900,23.8558354831,8.0,0
150976,Jerian Grant,PG,CHI,3600,23.7313636955,16.25,0
150977,Toney Douglas,PG,MEM,3400,13.8012658774,16.0,0
150978,Shaun Livingston,PG,GS,3200,8.82968487634,8.0,0
150979,Malcolm Delaney,PG,ATL,3000,11.5103840317,12.75,0
150980,John Lucas III,PG,MIN,3000,0.1,0.0,0
150981,Michael Carter-Williams,PG,CHI,3000,2.63622835784,0.0,0
150982,Kris Dunn,PG,MIN,3000,13.25,4.5,0
150983,Tyus Jones,PG,MIN,3000,2.19,0.0,0
150984,Mo Williams,PG,CLE,3000,0.1,0.0,0
150985,Kay Felder,PG,CLE,3000,1.68994746137,7.0,0
150986,Wade Baldwin IV,PG,MEM,3000,12.8427888811,8.0,0
150987,Shabazz Napier,PG,POR,3000,0.1,4.75,0
150988,Semaj Christon,PG,OKC,3000,8.93,12.25,0
150989,Tim Quarterman,PG,POR,3000,0.1,2.75,0
150990,Cameron Payne,PG,OKC,3000,0.1,0.0,0
150991,Tyler Ulis,PG,PHO,3000,0.1,0.0,0
150992,Anthony Davis,PF/C,NO,11300,45.2256352346,54.0,0
150993,Karl-Anthony Towns,PF/C,MIN,8600,54.2378877231,42.0,0
150994,Kevin Love,PF/C,CLE,7800,34.1424318103,55.75,0
150995,Draymond Green,PF/C,GS,7500,29.6397599468,58.5,0
150996,Serge Ibaka,PF/C,ORL,6400,25.6981027735,39.75,0
150997,Gorgui Dieng,PF/C,MIN,5600,31.3663839632,31.25,0
150998,Zach Randolph,PF/C,MEM,5100,19.3116864924,32.75,0
150999,Taj Gibson,PF/C,CHI,5000,23.18,15.5,0
151000,Kyle O'Quinn,PF/C,NY,4400,30.7617081731,45.5,0
151001,Mike Muscala,PF/C,ATL,4000,18.22,17.25,0
151002,Ed Davis,PF/C,POR,3600,13.8868040225,13.25,0
151003,Joffrey Lauvergne,PF/C,OKC,3000,19.4257210357,16.25,0
151004,LeBron James,SF/PF,CLE,9800,41.824667161,45.5,0
151005,Kevin Durant,SF/PF,GS,9400,42.9933011172,38.25,0
151006,Aaron Gordon,SF/PF,ORL,4300,25.107517848,15.75,0
151007,Jeff Green,SF/PF,ORL,3900,22.5921918447,21.5,0
151008,Nikola Mirotic,SF/PF,CHI,3900,20.95,11.25,0
151009,Nemanja Bjelica,SF/PF,MIN,3000,5.482091645,3.25,0
151010,Dante Cunningham,SF/PF,NO,3000,0.1,0.0,0
151011,Jerami Grant,SF/PF,OKC,3000,14.0500221383,13.75,0
151012,Lance Thomas,SF/PF,NY,3000,13.9048464382,12.0,0
151013,Jimmy Butler,SG/SF,CHI,8700,35.8024695183,54.75,0
151014,Tyreke Evans,SG/SF,NO,6000,0.1,0.0,0
151015,Devin Booker,SG/SF,PHO,5700,24.5233724813,15.25,0
151016,Kent Bazemore,SG/SF,ATL,4600,0.1,8.75,0
151017,Andre Roberson,SG/SF,OKC,4500,17.0977686694,19.0,0
151018,Evan Turner,SG/SF,POR,4300,19.0723655945,26.25,0
151019,Kyle Korver,SG/SF,ATL,3900,12.0892945058,15.25,0
151020,Allen Crabbe,SG/SF,POR,3800,13.3479890671,18.75,0
