Id,Name,Position,Team,Salary,Projected,Scored,Override
145216,Russell Westbrook,PG,OKC,12600,70.54,74.25,0
145217,Giannis Antetokounmpo,PG,MIL,9500,50.9,45.75,0
145218,Stephen Curry,PG,GS,9000,45.39,43.0,0
145219,John Wall,PG,WAS,8900,50.09,51.75,0
145220,Damian Lillard,PG,POR,8400,43.32,55.0,0
145221,Kyle Lowry,PG,TOR,8200,45.03,44.25,0
145222,Isaiah Thomas,PG,BOS,8100,38.82,31.5,0
145223,Kemba Walker,PG,CHA,7500,41.46,33.75,0
145224,Kyrie Irving,PG,CLE,7300,38.72,35.0,0
145225,Jeff Teague,PG,IND,6900,34.91,28.75,0
145226,Mike Conley,PG,MEM,6900,0.0,0.0,0
145227,Rajon Rondo,PG,CHI,6500,0.0,0.0,0
145228,Jrue Holiday,PG,NO,6300,0.0,0.0,0
145229,D'Angelo Russell,PG,LAL,6300,0.0,0.0,0
145230,Dennis Schroder,PG,ATL,6100,36.69,40.0,0
145231,Jeremy Lin,PG,BKN,5900,0.1,0.0,0
145232,Emmanuel Mudiay,PG,DEN,5400,19.49,3.75,0
145233,Tim Frazier,PG,NO,5300,22.315,30.5,0
145234,Deron Williams,PG,DAL,5100,26.81,37.25,0
145235,Andrew Harrison,PG,MEM,5100,21.345,23.0,0
145236,J.J. Barea,PG,DAL,5000,0.1,0.0,0
145237,Sergio Rodriguez,PG,PHI,5000,37.7275,38.5,0
145238,Jameer Nelson,PG,DEN,4700,13.825,28.75,0
145239,Patrick Beverley,PG,HOU,4600,19.9125,23.25,0
145240,Patty Mills,PG,SA,4400,18.4475,9.75,0
145241,Tony Parker,PG,SA,4000,12.57,13.75,0
145242,Jerryd Bayless,PG,PHI,4000,3.225,0.0,0
145243,Shelvin Mack,PG,UTA,3800,14.52,22.5,0
145244,Jerian Grant,PG,CHI,3600,19.06,12.25,0
145245,Isaiah Whitehead,PG,BKN,3600,11.86,17.0,0
145246,Cory Joseph,PG,TOR,3600,27.6175,12.5,0
145247,Tomas Satoransky,PG,WAS,3500,8.755,0.0,0
145248,Wade Baldwin IV,PG,MEM,3500,12.055,11.25,0
145249,Ramon Sessions,PG,CHA,3400,9.175,10.75,0
145250,Jose Calderon,PG,LAL,3300,0.1,0.0,0
145251,Shaun Livingston,PG,GS,3200,13.635,9.5,0
145252,Dante Exum,PG,UTA,3100,12.03,12.0,0
145253,Malcolm Delaney,PG,ATL,3000,6.87,8.0,0
145254,Semaj Christon,PG,OKC,3000,10.9425,13.0,0
145255,Cameron Payne,PG,OKC,3000,0.1,0.0,0
145256,Jason Terry,PG,MIL,3000,2.61,1.25,0
145257,Nicolas Laprovittola,PG,SA,3000,0.93,10.5,0
145258,Bryn Forbes,PG,SA,3000,0.1,0.0,0
145259,Dejounte Murray,PG,SA,3000,0.1,0.0,0
145260,Shabazz Napier,PG,POR,3000,1.3,0.0,0
145261,Michael Carter-Williams,PG,CHI,3000,0.1,0.0,0
145262,Tim Quarterman,PG,POR,3000,0.1,0.0,0
145263,Aaron Brooks,PG,IND,3000,9.425,4.75,0
145264,Trey Burke,PG,WAS,3000,12.3625,12.0,0
145265,Yogi Ferrell,PG,BKN,3000,0.1,0.0,0
145266,Bobby Brown,PG,HOU,3000,0.1,0.0,0
145267,Demetrius Jackson,PG,BOS,3000,0.1,0.0,0
145268,Terry Rozier,PG,BOS,3000,4.8375,17.25,0
145269,Tyler Ennis,PG,HOU,3000,0.1,0.0,0
145270,Devin Harris,PG,DAL,3000,8.13,17.75,0
145271,Brian Roberts,PG,CHA,3000,0.525,0.0,0
145272,Aaron Harrison,PG,CHA,3000,0.195,0.0,0
145273,T.J. McConnell,PG,PHI,3000,19.1425,8.5,0
145274,Malik Beasley,PG,DEN,3000,0.1,0.0,0
145275,Mo Williams,PG,CLE,3000,0.1,0.0,0
145276,Fred VanVleet,PG,TOR,3000,5.3775,0.0,0
145277,Delon Wright,PG,TOR,3000,0.1,0.0,0
145278,Kay Felder,PG,CLE,3000,3.225,0.0,0
145279,Langston Galloway,PG,NO,3000,9.76,32.75,0
145280,Marcelo Huertas,PG,LAL,3000,4.32,7.25,0
145281,Raul Neto,PG,UTA,3000,0.1,0.0,0
145282,James Harden,PG/SG,HOU,11800,56.26,61.5,0
145283,C.J. McCollum,PG/SG,POR,6900,37.36,35.0,0
145284,George Hill,PG/SG,UTA,6800,0.0,0.0,0
145285,Jordan Clarkson,PG/SG,LAL,5600,15.185,22.25,0
145286,Matthew Dellavedova,PG/SG,MIL,4100,18.13,11.0,0
145287,Rodney Stuckey,PG/SG,IND,3900,16.645,14.75,0
145288,Jamal Murray,PG/SG,DEN,3800,4.8025,29.75,0
145289,Tim Hardaway Jr.,PG/SG,ATL,3500,14.35,22.25,0
145290,Malcolm Brogdon,PG/SG,MIL,3200,10.7,9.5,0
145291,Iman Shumpert,PG/SG,CLE,3100,13.965,3.5,0
145292,Ian Clark,PG/SG,GS,3000,15.805,22.25,0
145293,Anthony Davis,PF/C,NO,11000,62.2,62.25,0
145294,Draymond Green,PF/C,GS,8000,41.41,32.75,0
145295,Kevin Love,PF/C,CLE,7900,42.97,49.0,0
145296,Myles Turner,PF/C,IND,7000,32.95,16.25,0
145297,LaMarcus Aldridge,PF/C,SA,6300,34.68,41.25,0
145298,Taj Gibson,PF/C,CHI,5600,35.765,20.0,0
145299,Jahlil Okafor,PF/C,PHI,5300,0.1,0.0,0
145300,Zach Randolph,PF/C,MEM,5000,0.1,0.0,0
145301,Nikola Jokic,PF/C,DEN,4900,0.1,0.0,0
145302,Trey Lyles,PF/C,UTA,4200,17.23,19.0,0
145303,Dwight Powell,PF/C,DAL,3900,20.94,25.75,0
145304,Kelly Olynyk,PF/C,BOS,3700,9.9325,18.25,0
145305,Montrezl Harrell,PF/C,HOU,3300,21.7325,11.0,0
145306,Spencer Hawes,PF/C,CHA,3300,6.2025,8.0,0
145307,Kris Humphries,PF/C,ATL,3000,7.435,2.75,0
145308,Joffrey Lauvergne,PF/C,OKC,3000,7.685,8.75,0
145309,Luis Scola,PF/C,BKN,3000,13.125,0.0,0
145310,Jason Smith,PF/C,WAS,3000,13.305,8.75,0
145311,Juancho Hernangomez,PF/C,DEN,3000,1.73,1.25,0
145312,Boris Diaw,PF/C,UTA,3000,8.96,21.5,0
145313,Kevin Durant,SF/PF,GS,10200,53.34,39.0,0
145314,LeBron James,SF/PF,CLE,9700,53.99,59.0,0
