Id,Name,Position,Team,Salary,Projected,Scored,Override
131695,LeBron James,SF/PF,CLE,10300,49.63,62.25,0
131696,Larry Nance Jr.,SF/PF,LAL,4100,25.7387897605,12.5,0
131697,Luol Deng,SF/PF,LAL,3900,24.6381026713,13.0,0
131698,James Johnson,SF/PF,MIA,3700,19.47,21.5,0
131699,DeMarre Carroll,SF/PF,TOR,3600,0.1,0.0,0
131700,Damian Lillard,PG,POR,9300,45.41,32.25,0
131701,Kemba Walker,PG,CHA,7900,46.27,55.25,0
131702,Kyle Lowry,PG,TOR,7600,42.46,57.25,0
131703,Kyrie Irving,PG,CLE,7400,39.71,38.75,0
131704,Jeremy Lin,PG,BKN,6400,0.0,0.0,0
131705,Dennis Schroder,PG,ATL,6300,32.08,25.75,0
131706,D'Angelo Russell,PG,LAL,6200,30.87,56.0,0
131707,Goran Dragic,PG,MIA,6000,13.595288706,0.0,0
131708,Ricky Rubio,PG,MIN,5700,29.32,34.0,0
131709,Rajon Rondo,PG,CHI,5700,0.1,0.0,0
131710,Isaiah Whitehead,PG,BKN,4000,0.1,5.0,0
131711,Ramon Sessions,PG,CHA,3700,15.4591309317,8.25,0
131712,Kris Dunn,PG,MIN,3700,12.44,14.5,0
131713,Cory Joseph,PG,TOR,3500,18.3684282664,11.75,0
131714,Tyus Jones,PG,MIN,3400,13.07,0.0,0
131715,Michael Carter-Williams,PG,CHI,3100,0.1,0.0,0
131716,John Lucas III,PG,MIN,3000,0.1,0.0,0
131717,Brian Roberts,PG,CHA,3000,1.69966020902,0.0,0
131718,Aaron Harrison,PG,CHA,3000,0.377560701521,0.0,0
131719,Malcolm Delaney,PG,ATL,3000,11.1496159683,7.0,0
131720,Mo Williams,PG,CLE,3000,0.1,0.0,0
131721,Fred VanVleet,PG,TOR,3000,1.57843101317,0.0,0
131722,Delon Wright,PG,TOR,3000,0.1,0.0,0
131723,Kay Felder,PG,CLE,3000,5.66005253863,0.0,0
131724,Isaiah Canaan,PG,CHI,3000,11.47,9.75,0
131725,Jerian Grant,PG,CHI,3000,12.21,35.75,0
131726,Shabazz Napier,PG,POR,3000,4.33,4.75,0
131727,Tim Quarterman,PG,POR,3000,1.32,3.0,0
131728,Randy Foye,PG,BKN,3000,7.51448782349,18.5,0
131729,Jose Calderon,PG,LAL,3000,9.84122671684,0.0,0
131730,Marcelo Huertas,PG,LAL,3000,5.68549203777,0.0,0
131731,Yogi Ferrell,PG,BKN,3000,8.29982330251,18.75,0
131732,DeMar DeRozan,SG,TOR,8800,47.91,45.5,0
131733,Dwyane Wade,SG,CHI,6400,32.27,38.25,0
131734,Zach LaVine,SG,MIN,6200,34.31,27.0,0
131735,Lou Williams,SG,LAL,5600,37.6728814844,9.0,0
131736,Nick Young,SG,LAL,4700,30.3027306492,11.25,0
131737,J.R. Smith,SG,CLE,4300,0.1,0.0,0
131738,Dion Waiters,SG,MIA,4200,31.2129391175,21.25,0
131739,Kyle Korver,SG,ATL,3700,13.0892945058,7.0,0
131740,Marco Belinelli,SG,CHA,3500,11.9494711875,15.75,0
131741,Wayne Ellington,SG,MIA,3000,5.9820826223,0.0,0
131742,Rodney McGruder,SG,MIA,3000,20.5154333917,21.5,0
131743,James Jones,SG,CLE,3000,0.1,0.0,0
131744,DeAndre Liggins,SG,CLE,3000,0.1,0.0,0
131745,Jordan McRae,SG,CLE,3000,0.76151868972,2.75,0
131746,R.J. Hunter,SG,CHI,3000,0.1,0.0,0
131747,Caris LeVert,SG,BKN,3000,0.1,0.0,0
131748,Hassan Whiteside,C,MIA,8300,42.8,58.75,0
131749,Karl-Anthony Towns,C,MIN,8200,44.17,39.0,0
131750,Dwight Howard,C,ATL,7200,40.06,31.25,0
131751,Brook Lopez,C,BKN,6100,36.01,55.5,0
131752,Jonas Valanciunas,C,TOR,6000,27.84,27.25,0
131753,Mason Plumlee,C,POR,5300,34.2850750867,26.0,0
131754,Tristan Thompson,C,CLE,4700,15.7367340322,31.75,0
131755,Robin Lopez,C,CHI,4600,27.1137506824,31.75,0
131756,Justin Hamilton,C,BKN,4400,13.3690469252,18.5,0
131757,Lucas Nogueira,C,TOR,4100,24.86,6.5,0
131758,Cole Aldrich,C,MIN,3900,19.7604258412,10.25,0
131759,Cody Zeller,C,CHA,3900,20.46,28.75,0
131760,Willie Reed,C,MIA,3600,3.11802889122,0.0,0
131761,Mike Muscala,C,ATL,3600,21.1990548925,29.25,0
131762,Timofey Mozgov,C,LAL,3500,19.7793394887,29.0,0
131763,Roy Hibbert,C,CHA,3400,12.67,14.5,0
131764,Nikola Pekovic,C,MIN,3000,0.1,0.0,0
131765,Josh McRoberts,C,MIA,3000,4.3220171847,7.75,0
131766,Tiago Splitter,C,ATL,3000,0.1,0.0,0
131767,Chris Andersen,C,CLE,3000,0.1,0.0,0
131768,Jared Sullinger,C,TOR,3000,0.1,0.0,0
131769,Jakob Poeltl,C,TOR,3000,3.89,0.0,0
131770,Festus Ezeli,C,POR,3000,0.1,0.0,0
131771,Ed Davis,C,POR,3000,10.7831959775,19.25,0
131772,Cristiano Felicio,C,CHI,3000,5.31492987578,8.25,0
131773,Tarik Black,C,LAL,3000,17.6833008589,24.75,0
131774,Ivica Zubac,C,LAL,3000,6.02985690807,0.0,0
131775,Jimmy Butler,SG/SF,CHI,8000,43.75,49.5,0
131776,Nicolas Batum,SG/SF,CHA,6800,33.26,42.75,0
131777,Kent Bazemore,SG/SF,ATL,5000,19.0765010825,24.75,0
131778,Josh Richardson,SG/SF,MIA,4800,28.3257603443,36.0,0
131779,Bojan Bogdanovic,SG/SF,BKN,4200,17.8060485102,38.25,0
131780,Allen Crabbe,SG/SF,POR,4000,10.2669836006,25.5,0
131781,Evan Turner,SG/SF,POR,3900,11.5935483917,14.5,0
131782,Norman Powell,SG/SF,TOR,3700,26.0863959405,23.25,0
131783,Joe Harris,SG/SF,BKN,3500,12.3773655527,14.25,0
131784,Terrence Ross,SG/SF,TOR,3400,17.4979000896,27.75,0
131785,Mike Dunleavy,SG/SF,CLE,3200,3.12026503928,11.0,0
131786,Brandon Rush,SG/SF,MIN,3000,0.1,0.0,0
131787,Jeremy Lamb,SG/SF,CHA,3000,0.1,0.0,0
131788,Shabazz Muhammad,SG/SF,MIN,3000,0.1,0.0,0
131789,Denzel Valentine,SG/SF,CHI,3000,0.93,8.0,0
131790,Kevin Love,PF/C,CLE,7800,40.29,43.25,0
131791,Gorgui Dieng,PF/C,MIN,5600,25.26,28.75,0
131792,Taj Gibson,PF/C,CHI,5500,35.7754807718,30.25,0
131793,Spencer Hawes,PF/C,CHA,3800,18.03,2.75,0
131794,Luis Scola,PF/C,BKN,3100,9.15797593368,16.0,0
131795,Paul Millsap,PF,ATL,7700,36.19,32.0,0
131796,Julius Randle,PF,LAL,6600,33.3,52.5,0
131797,Trevor Booker,PF,BKN,5900,23.2075910894,35.0,0
131798,Marvin Williams,PF,CHA,5100,27.28,10.25,0
131799,Nikola Mirotic,PF,CHI,4800,33.7736299766,18.5,0
131800,Al-Farouq Aminu,PF,POR,4700,5.90049855445,0.0,0
131801,Patrick Patterson,PF,TOR,4200,17.8688792193,18.0,0
131802,Nemanja Bjelica,PF,MIN,3800,14.71,11.0,0
131803,Frank Kaminsky,PF,CHA,3800,18.24,37.0,0
131804,Channing Frye,PF,CLE,3600,24.3662016677,30.75,0
131805,Meyers Leonard,PF,POR,3600,24.0681239532,4.0,0
131806,Jordan Hill,PF,MIN,3000,0.1,0.0,0
131807,Adreian Payne,PF,MIN,3000,5.55,11.75,0
131808,Christian Wood,PF,CHA,3000,0.61,0.0,0
131809,Chris Bosh,PF,MIA,3000,0.1,0.0,0
131810,Udonis Haslem,PF,MIA,3000,0.1,0.0,0
131811,Kris Humphries,PF,ATL,3000,7.39795929213,2.75,0
131812,Mike Scott,PF,ATL,3000,0.1,0.0,0
131813,Luke Babbitt,PF,MIA,3000,1.25856036918,2.0,0
131814,Derrick Williams,PF,MIA,3000,8.19085656219,10.75,0
131815,Pascal Siakam,PF,TOR,3000,8.84806374642,20.25,0
131816,Jake Layman,PF,POR,3000,9.88255512892,2.0,0
131817,Bobby Portis,PF,CHI,3000,14.5712903932,14.5,0
131818,Noah Vonleh,PF,POR,3000,10.2949848923,5.75,0
131819,Thomas Robinson,PF,LAL,3000,9.45475560714,0.0,0
131820,Chris McCullough,PF,BKN,3000,4.60970613098,0.0,0
131821,C.J. McCollum,PG/SG,POR,7500,39.2,30.0,0
131822,Sean Kilpatrick,PG/SG,BKN,5800,22.5899180664,12.0,0
131823,Tyler Johnson,PG/SG,MIA,5400,32.0996610669,19.5,0
131824,Jordan Clarkson,PG/SG,LAL,5100,32.6262871552,32.0,0
131825,Iman Shumpert,PG/SG,CLE,3900,23.0401414096,15.0,0
131826,Tim Hardaway Jr.,PG/SG,ATL,3600,13.639607704,23.5,0
131827,Andrew Wiggins,SF,MIN,7000,38.92,39.5,0
131828,Justise Winslow,SF,MIA,5500,0.1,0.0,0
131829,Maurice Harkless,SF,POR,5200,30.3685782032,25.0,0
131830,Michael Kidd-Gilchrist,SF,CHA,4900,23.8,14.5,0
131831,Rondae Hollis-Jefferson,SF,BKN,4500,16.4429609435,9.5,0
131832,Thabo Sefolosha,SF,ATL,4000,23.499713031,11.5,0
131833,Doug McDermott,SF,CHI,3500,5.0234053638,0.0,0
131834,Brandon Ingram,SF,LAL,3300,20.9274404378,15.25,0
131835,Treveon Graham,SF,CHA,3000,2.71,0.0,0
131836,Ryan Kelly,SF,ATL,3000,2.94561652322,0.0,0
131837,Taurean Prince,SF,ATL,3000,6.61921866022,0.0,0
131838,DeAndre' Bembry,SF,ATL,3000,1.46849744647,0.0,0
131839,Richard Jefferson,SF,CLE,3000,13.57,6.5,0
131840,Bruno Caboclo,SF,TOR,3000,0.1,0.0,0
131841,Pat Connaughton,SF,POR,3000,2.43648872168,5.75,0
131842,Paul Zipser,SF,CHI,3000,1.58626846941,1.25,0
131843,Metta World Peace,SF,LAL,3000,2.25389175535,0.0,0
131844,Anthony Bennett,SF,BKN,3000,4.10586854727,0.0,0
