Id,Name,Position,Team,Salary,Projected,Scored,Override
147642,Anthony Davis,PF/C,NO,11800,61.37,46.75,0
147643,Draymond Green,PF/C,GS,7300,39.25,48.5,0
147644,LaMarcus Aldridge,PF/C,SA,6000,35.7,28.0,0
147645,Gorgui Dieng,PF/C,MIN,5500,34.825,24.25,0
147646,Zach Randolph,PF/C,MEM,5300,32.3075,20.75,0
147647,Taj Gibson,PF/C,CHI,5200,23.96,23.25,0
147648,Kenneth Faried,PF/C,DEN,5100,29.565,0.0,0
147649,Jahlil Okafor,PF/C,PHI,5000,0.1,0.0,0
147650,Trey Lyles,PF/C,UTA,3800,13.52,21.0,0
147651,Boris Diaw,PF/C,UTA,3400,15.79,15.5,0
147652,Jason Smith,PF/C,WAS,3000,2.165,2.75,0
147653,John Wall,PG,WAS,9500,51.48,36.75,0
147654,Stephen Curry,PG,GS,8400,42.31,39.25,0
147655,Damian Lillard,PG,POR,8300,44.68,28.25,0
147656,Kyle Lowry,PG,TOR,8200,44.59,49.0,0
147657,Mike Conley,PG,MEM,6900,0.0,0.0,0
147658,Jrue Holiday,PG,NO,6200,0.0,0.0,0
147659,Rajon Rondo,PG,CHI,5700,27.61,41.5,0
147660,Tim Frazier,PG,NO,5600,12.9275,22.5,0
147661,Sergio Rodriguez,PG,PHI,5100,22.905,34.0,0
147662,Emmanuel Mudiay,PG,DEN,4900,0.1,0.0,0
147663,Andrew Harrison,PG,MEM,4900,22.48,15.25,0
147664,Ricky Rubio,PG,MIN,4900,31.645,15.75,0
147665,Patty Mills,PG,SA,4700,25.77,25.5,0
147666,Jameer Nelson,PG,DEN,4700,26.285,29.0,0
147667,Shelvin Mack,PG,UTA,4100,20.43,33.0,0
147668,Tony Parker,PG,SA,4000,18.85,15.25,0
147669,Jerryd Bayless,PG,PHI,4000,0.1,0.0,0
147670,Jerian Grant,PG,CHI,3600,1.535,0.0,0
147671,Cory Joseph,PG,TOR,3600,24.785,17.75,0
147672,Tomas Satoransky,PG,WAS,3500,5.825,0.0,0
147673,Wade Baldwin IV,PG,MEM,3200,14.35,-1.0,0
147674,Shaun Livingston,PG,GS,3200,0.1,0.0,0
147675,T.J. McConnell,PG,PHI,3100,9.125,13.25,0
147676,Michael Carter-Williams,PG,CHI,3000,0.1,0.0,0
147677,Nicolas Laprovittola,PG,SA,3000,6.42,0.0,0
147678,Bryn Forbes,PG,SA,3000,1.89,0.0,0
147679,Dejounte Murray,PG,SA,3000,0.1,0.0,0
147680,Trey Burke,PG,WAS,3000,11.6925,11.75,0
147681,Malik Beasley,PG,DEN,3000,0.1,0.0,0
147682,Toney Douglas,PG,MEM,3000,4.07,17.25,0
147683,Shabazz Napier,PG,POR,3000,0.1,0.0,0
147684,Tim Quarterman,PG,POR,3000,0.1,0.0,0
147685,Raul Neto,PG,UTA,3000,0.1,8.5,0
147686,Dante Exum,PG,UTA,3000,9.84,12.75,0
147687,John Lucas III,PG,MIN,3000,0.87,0.0,0
147688,Kris Dunn,PG,MIN,3000,17.785,11.75,0
147689,Fred VanVleet,PG,TOR,3000,4.825,0.0,0
147690,Delon Wright,PG,TOR,3000,0.1,0.0,0
147691,Tyus Jones,PG,MIN,3000,7.58,0.0,0
147692,Kevin Durant,SF/PF,GS,9300,46.64,47.25,0
147693,Otto Porter,SF/PF,WAS,6500,30.28,23.75,0
147694,Wilson Chandler,SF/PF,DEN,6300,35.77,20.0,0
147695,Dario Saric,SF/PF,PHI,5200,15.11,23.25,0
147696,Markieff Morris,SF/PF,WAS,5100,21.3,24.25,0
147697,DeMarre Carroll,SF/PF,TOR,4200,19.08,24.25,0
147698,Nikola Mirotic,SF/PF,CHI,3900,13.325,22.5,0
147699,Davis Bertans,SF/PF,SA,3000,7.625,0.0,0
147700,Dante Cunningham,SF/PF,NO,3000,5.895,0.0,0
147701,Karl-Anthony Towns,C,MIN,8800,46.65,34.75,0
147702,Marc Gasol,C,MEM,7700,41.39,51.25,0
147703,Joel Embiid,C,PHI,7500,41.35,38.25,0
147704,Rudy Gobert,C,UTA,6700,37.59,45.25,0
147705,Marcin Gortat,C,WAS,5800,24.96,18.25,0
147706,Mason Plumlee,C,POR,5200,26.675,22.0,0
147707,Pau Gasol,C,SA,5000,36.73,33.5,0
147708,Nikola Jokic,C,DEN,5000,30.895,33.75,0
147709,Nerlens Noel,C,PHI,5000,0.1,0.0,0
147710,Jonas Valanciunas,C,TOR,4900,19.62,37.0,0
147711,Robin Lopez,C,CHI,4500,19.525,19.0,0
147712,Jusuf Nurkic,C,DEN,4400,27.505,21.25,0
147713,Cole Aldrich,C,MIN,3900,6.8375,19.5,0
